t,x,y,r,θr,vx,vy,v,θv,ax,ay,a,θa,ω,α,frame,px,py,p,θp,pixelx,pixely,L,K
5.440000E0,-4.119552E-2,1.589705E0,1.590238E0,9.148443E1,2.880894E-2,-2.304715E-1,2.322651E-1,-8.287498E1,-1.371854E-1,2.469338E0,2.473145E0,9.317983E1,-8.255471E-1,2.471319E0,2.720000E2,2.880894E-2,-2.304715E-1,2.322651E-1,-8.287498E1,1.195759E3,5.169854E2,9.032395E-1,2.697353E-2
5.460000E0,-4.004316E-2,1.585095E0,1.585601E0,9.144712E1,2.880894E-2,-1.824566E-1,1.847170E-1,-8.102737E1,-4.115563E-1,4.115563E-1,5.820284E-1,1.350000E2,-8.713451E-1,1.441562E1,2.730000E2,2.880894E-2,-1.824566E-1,1.847170E-1,-8.102737E1,1.192391E3,5.178274E2,9.079908E-1,1.706018E-2
5.480000E0,-4.004316E-2,1.582406E0,1.582913E0,9.144957E1,-1.350626E-17,-1.920596E-1,1.920596E-1,-9.000000E1,2.743708E-1,-8.231125E-1,8.676368E-1,-7.156505E1,1.761197E-1,-9.501047E0,2.740000E2,-1.350626E-17,-1.920596E-1,1.920596E-1,-9.000000E1,1.190426E3,5.178274E2,9.106796E-1,1.844344E-2
5.500000E0,-4.004316E-2,1.577413E0,1.577921E0,9.145416E1,3.841192E-2,-2.400745E-1,2.431280E-1,-8.090972E1,1.371854E0,-2.606523E0,2.945496E0,-6.224146E1,-1.177269E0,-4.776785E1,2.750000E2,3.841192E-2,-2.400745E-1,2.431280E-1,-8.090972E1,1.186778E3,5.178274E2,9.156731E-1,2.955562E-2
5.520000E0,-3.850669E-2,1.572803E0,1.573275E0,9.140248E1,6.722086E-2,-2.784864E-1,2.864844E-1,-7.642957E1,1.371854E-1,-1.509040E0,1.515262E0,-8.480557E1,-2.199062E0,-4.006694E0,2.760000E2,6.722086E-2,-2.784864E-1,2.864844E-1,-7.642957E1,1.183410E3,5.189501E2,9.205319E-1,4.103666E-2
5.540000E0,-3.735433E-2,1.566273E0,1.566719E0,9.136620E1,3.841192E-2,-3.168983E-1,3.192178E-1,-8.308877E1,-1.371854E0,-4.115563E-1,1.432258E0,-1.633008E2,-1.125093E0,5.011014E1,2.770000E2,3.841192E-2,-3.168983E-1,3.192178E-1,-8.308877E1,1.178638E3,5.197921E2,9.271628E-1,5.095001E-2
5.560000E0,-3.697021E-2,1.560127E0,1.560565E0,9.135748E1,9.602979E-3,-2.880894E-1,2.882494E-1,-8.809085E1,-9.602979E-1,1.097483E0,1.458301E0,1.311859E2,-1.006333E-1,3.408371E1,2.780000E2,9.602979E-3,-2.880894E-1,2.882494E-1,-8.809085E1,1.174148E3,5.200728E2,9.333207E-1,4.154385E-2
5.580000E0,-3.697021E-2,1.554750E0,1.555189E0,9.136217E1,-1.890876E-17,-2.688834E-1,2.688834E-1,-9.000000E1,-2.743708E-1,1.097483E0,1.131260E0,1.040362E2,2.354926E-1,9.151666E0,2.790000E2,-1.890876E-17,-2.688834E-1,2.688834E-1,-9.000000E1,1.170218E3,5.200728E2,9.386984E-1,3.614915E-2
5.600000E0,-3.697021E-2,1.549372E0,1.549813E0,9.136690E1,-1.755813E-17,-2.496775E-1,2.496775E-1,-9.000000E1,5.487417E-1,1.920596E0,1.997450E0,7.405460E1,2.200820E-1,-2.201527E1,2.800000E2,-1.755813E-17,-2.496775E-1,2.496775E-1,-9.000000E1,1.166289E3,5.200728E2,9.440761E-1,3.116942E-2
5.620000E0,-3.697021E-2,1.544763E0,1.545205E0,9.137098E1,1.920596E-2,-1.920596E-1,1.930175E-1,-8.428941E1,2.743708E-1,1.920596E0,1.940095E0,8.186990E1,-5.431542E-1,-1.188878E1,2.810000E2,1.920596E-2,-1.920596E-1,1.930175E-1,-8.428941E1,1.162921E3,5.200728E2,9.486855E-1,1.862788E-2
5.640000E0,-3.620197E-2,1.541690E0,1.542115E0,9.134517E1,1.920596E-2,-1.632506E-1,1.643765E-1,-8.329016E1,5.487417E-1,-3.155265E0,3.202626E0,-8.013419E1,-5.695312E-1,-1.787619E1,2.820000E2,1.920596E-2,-1.632506E-1,1.643765E-1,-8.329016E1,1.160676E3,5.206341E2,9.518530E-1,1.350982E-2
5.660000E0,-3.620197E-2,1.538233E0,1.538659E0,9.134819E1,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,-1.371854E-1,-1.920596E0,1.925489E0,-9.408562E1,-8.085036E-1,6.609554E0,2.830000E2,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,1.158150E3,5.206341E2,9.553101E-1,4.763019E-2
5.680000E0,-3.504961E-2,1.529398E0,1.529799E0,9.131283E1,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,1.783410E0,4.115563E-1,1.830282E0,1.299462E1,-8.180003E-1,-6.769395E1,2.840000E2,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,1.151694E3,5.214761E2,9.642197E-1,4.472535E-2
5.700000E0,-3.504961E-2,1.526325E0,1.526727E0,9.131547E1,7.682383E-2,-2.208685E-1,2.338478E-1,-7.082099E1,2.743708E-1,2.606523E0,2.620924E0,8.399099E1,-2.702737E0,-1.306042E1,2.850000E2,7.682383E-2,-2.208685E-1,2.338478E-1,-7.082099E1,1.149449E3,5.214761E2,9.672926E-1,2.734240E-2
5.720000E0,-3.197666E-2,1.520563E0,1.520899E0,9.120472E1,7.682383E-2,-2.400745E-1,2.520668E-1,-7.225533E1,-1.097483E0,-1.371854E-1,1.106024E0,-1.728750E2,-2.692538E0,4.116552E1,2.860000E2,7.682383E-2,-2.400745E-1,2.520668E-1,-7.225533E1,1.145239E3,5.237214E2,9.738226E-1,3.176883E-2
5.740000E0,-3.197666E-2,1.516722E0,1.517059E0,9.120777E1,-1.418157E-17,-2.016626E-1,2.016626E-1,-9.000000E1,-2.194967E0,1.371854E-1,2.199250E0,1.764237E2,1.605791E-1,8.230958E1,2.870000E2,-1.418157E-17,-2.016626E-1,2.016626E-1,-9.000000E1,1.142432E3,5.237214E2,9.776638E-1,2.033390E-2
5.760000E0,-3.197666E-2,1.512497E0,1.512835E0,9.121115E1,-1.688282E-17,-2.400745E-1,2.400745E-1,-9.000000E1,1.371854E0,-5.075861E0,5.257979E0,-7.487599E1,1.923331E-1,-4.831863E1,2.880000E2,-1.688282E-17,-2.400745E-1,2.400745E-1,-9.000000E1,1.139345E3,5.237214E2,9.818892E-1,2.881788E-2
5.780000E0,-3.197666E-2,1.507119E0,1.507458E0,9.121547E1,4.801490E-2,-3.937222E-1,3.966391E-1,-8.304704E1,1.371854E-1,-6.859271E-1,6.995111E-1,-7.869007E1,-1.518732E0,-4.677976E0,2.890000E2,4.801490E-2,-3.937222E-1,3.966391E-1,-8.304704E1,1.135416E3,5.237214E2,9.872668E-1,7.866128E-2
5.800000E0,-3.005607E-2,1.496748E0,1.497050E0,9.115040E1,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,-9.602979E-1,3.566821E0,3.693830E0,1.050685E2,-8.387694E-1,3.380355E1,2.900000E2,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,1.127838E3,5.251247E2,9.978144E-1,5.371653E-2
5.820000E0,-3.082430E-2,1.494059E0,1.494377E0,9.118192E1,-1.920596E-2,-1.728536E-1,1.739174E-1,-9.634019E1,1.097483E0,3.841192E0,3.994900E0,7.405460E1,8.717468E-1,-4.579524E1,2.910000E2,-1.920596E-2,-1.728536E-1,1.739174E-1,-9.634019E1,1.125873E3,5.245634E2,1.000611E0,1.512362E-2
5.840000E0,-3.082430E-2,1.489834E0,1.490152E0,9.118527E1,7.682383E-2,-2.112655E-1,2.248000E-1,-7.001689E1,1.646225E0,-3.018079E0,3.437857E0,-6.138954E1,-2.793699E0,-6.124364E1,2.920000E2,7.682383E-2,-2.112655E-1,2.248000E-1,-7.001689E1,1.122786E3,5.245634E2,1.004836E0,2.526752E-2
5.860000E0,-2.775135E-2,1.485608E0,1.485868E0,9.107017E1,7.682383E-2,-2.784864E-1,2.888885E-1,-7.457784E1,-1.097483E0,-1.371854E-1,1.106024E0,-1.728750E2,-2.752407E0,4.209881E1,2.930000E2,7.682383E-2,-2.784864E-1,2.888885E-1,-7.457784E1,1.119699E3,5.268087E2,1.010061E0,4.172829E-2
5.880000E0,-2.775135E-2,1.478694E0,1.478955E0,9.107517E1,-1.755813E-17,-2.496775E-1,2.496775E-1,-9.000000E1,-2.194967E0,8.231125E-1,2.344225E0,1.594440E2,1.810316E-1,8.383887E1,2.940000E2,-1.755813E-17,-2.496775E-1,2.496775E-1,-9.000000E1,1.114647E3,5.268087E2,1.016975E0,3.116942E-2
5.900000E0,-2.775135E-2,1.475621E0,1.475882E0,9.107741E1,-1.418157E-17,-2.016626E-1,2.016626E-1,-9.000000E1,5.487417E-1,9.602979E-1,1.106024E0,6.025512E1,1.473999E-1,-2.207806E1,2.950000E2,-1.418157E-17,-2.016626E-1,2.016626E-1,-9.000000E1,1.112401E3,5.268087E2,1.020048E0,2.033390E-2
5.920000E0,-2.775135E-2,1.470628E0,1.470890E0,9.108107E1,1.920596E-2,-2.400745E-1,2.408415E-1,-8.542608E1,8.231125E-1,-3.155265E0,3.260860E0,-7.537913E1,-5.739629E-1,-2.999617E1,2.960000E2,1.920596E-2,-2.400745E-1,2.408415E-1,-8.542608E1,1.108753E3,5.268087E2,1.025041E0,2.900231E-2
5.940000E0,-2.698311E-2,1.466018E0,1.466267E0,9.105445E1,3.841192E-2,-3.072953E-1,3.096868E-1,-8.287498E1,-1.157679E-16,-1.646225E0,1.646225E0,-9.000000E1,-1.280885E0,1.017762E0,2.970000E2,3.841192E-2,-3.072953E-1,3.096868E-1,-8.287498E1,1.105385E3,5.273701E2,1.029714E0,4.795295E-2
5.960000E0,-2.621487E-2,1.458336E0,1.458571E0,9.102983E1,1.920596E-2,-3.361043E-1,3.366526E-1,-8.672951E1,2.894198E-17,4.115563E-1,4.115563E-1,9.000000E1,-5.133833E-1,-7.592187E-1,2.980000E2,1.920596E-2,-3.361043E-1,3.366526E-1,-8.672951E1,1.099771E3,5.279314E2,1.037435E0,5.666748E-2
5.980000E0,-2.621487E-2,1.452574E0,1.452811E0,9.103392E1,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,6.859271E-1,2.194967E0,2.299647E0,7.264598E1,-9.486647E-1,-2.911476E1,2.990000E2,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,1.095561E3,5.279314E2,1.043197E0,3.656412E-2
6.000000E0,-2.506252E-2,1.447581E0,1.447797E0,9.099188E1,5.761788E-2,-2.496775E-1,2.562394E-1,-7.700538E1,2.743708E-1,1.097483E0,1.131260E0,7.596376E1,-2.108833E0,-1.195574E1,3.000000E2,5.761788E-2,-2.496775E-1,2.562394E-1,-7.700538E1,1.091913E3,5.287734E2,1.048322E0,3.282933E-2
6.020000E0,-2.391016E-2,1.442587E0,1.442785E0,9.094956E1,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,-8.231125E-1,2.743708E-1,8.676368E-1,1.615651E2,-1.370766E0,3.203690E1,3.010000E2,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,1.088264E3,5.296154E2,1.053446E0,2.729630E-2
6.040000E0,-2.352604E-2,1.438362E0,1.438554E0,9.093705E1,1.920596E-2,-2.304715E-1,2.312704E-1,-8.523636E1,5.487417E-1,1.097483E0,1.227024E0,6.343495E1,-6.148577E-1,-2.314118E1,3.020000E2,1.920596E-2,-2.304715E-1,2.312704E-1,-8.523636E1,1.085177E3,5.298960E2,1.057689E0,2.674299E-2
6.060000E0,-2.314192E-2,1.433368E0,1.433555E0,9.092497E1,5.761788E-2,-2.016626E-1,2.097322E-1,-7.405460E1,1.097483E0,-1.234669E0,1.651931E0,-4.836646E1,-2.175438E0,-4.368742E1,3.030000E2,5.761788E-2,-2.016626E-1,2.097322E-1,-7.405460E1,1.081528E3,5.301767E2,1.062697E0,2.199381E-2
6.080000E0,-2.122132E-2,1.430295E0,1.430453E0,9.085004E1,7.682383E-2,-2.496775E-1,2.612293E-1,-7.289727E1,-5.487417E-1,-1.371854E0,1.477532E0,-1.118014E2,-2.929478E0,2.233676E1,3.040000E2,7.682383E-2,-2.496775E-1,2.612293E-1,-7.289727E1,1.079283E3,5.315800E2,1.066321E0,3.412037E-2
6.100000E0,-2.006897E-2,1.423381E0,1.423522E0,9.080779E1,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,-9.602979E-1,-1.509040E0,1.788679E0,-1.224712E2,-9.851110E-1,3.875787E1,3.050000E2,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,1.074231E3,5.324220E2,1.073331E0,4.472535E-2
6.120000E0,-2.006897E-2,1.418387E0,1.418529E0,9.081063E1,2.880894E-2,-2.784864E-1,2.799726E-1,-8.409386E1,1.371854E-1,1.509040E0,1.515262E0,8.480557E1,-1.009309E0,-6.953748E0,3.060000E2,2.880894E-2,-2.784864E-1,2.799726E-1,-8.409386E1,1.070582E3,5.324220E2,1.078324E0,3.919232E-2
6.140000E0,-1.891661E-2,1.412242E0,1.412368E0,9.076742E1,4.801490E-2,-2.592804E-1,2.636888E-1,-7.950852E1,4.115563E-1,9.602979E-1,1.044773E0,6.680141E1,-1.804234E0,-1.760456E1,3.070000E2,4.801490E-2,-2.592804E-1,2.636888E-1,-7.950852E1,1.066091E3,5.332640E2,1.084577E0,3.476589E-2
6.160000E0,-1.814837E-2,1.408016E0,1.408133E0,9.073846E1,3.841192E-2,-2.208685E-1,2.241838E-1,-8.013419E1,2.743708E-1,-1.371854E-1,3.067559E-1,-2.656505E1,-1.447189E0,-1.189240E1,3.080000E2,3.841192E-2,-2.208685E-1,2.241838E-1,-8.013419E1,1.063004E3,5.338254E2,1.088872E0,2.512919E-2
6.180000E0,-1.738013E-2,1.403407E0,1.403514E0,9.070953E1,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,-2.743708E-1,-8.231125E-1,8.676368E-1,-1.084349E2,-2.220225E0,1.116651E1,3.090000E2,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,1.059636E3,5.343867E2,1.093545E0,3.780906E-2
6.200000E0,-1.584366E-2,1.397261E0,1.397351E0,9.064965E1,3.841192E-2,-2.688834E-1,2.716133E-1,-8.186990E1,-2.743708E-1,-2.743708E-1,3.880190E-1,-1.350000E2,-1.443122E0,1.075236E1,3.100000E2,3.841192E-2,-2.688834E-1,2.716133E-1,-8.186990E1,1.055146E3,5.355094E2,1.099880E0,3.688689E-2
6.220000E0,-1.584366E-2,1.392651E0,1.392742E0,9.065180E1,2.880894E-2,-2.592804E-1,2.608760E-1,-8.365981E1,-6.859271E-1,4.115563E-1,7.999216E-1,1.490362E2,-1.068580E0,2.753303E1,3.110000E2,2.880894E-2,-2.592804E-1,2.608760E-1,-8.365981E1,1.051778E3,5.355094E2,1.104489E0,3.402815E-2
6.240000E0,-1.469130E-2,1.386890E0,1.386968E0,9.060691E1,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,1.783410E0,-2.743708E-1,1.804392E0,-8.746162E0,-1.067508E0,-7.437391E1,3.120000E2,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,1.047568E3,5.363514E2,1.110365E0,3.656412E-2
6.260000E0,-1.469130E-2,1.381896E0,1.381974E0,9.060910E1,7.682383E-2,-2.592804E-1,2.704224E-1,-7.349564E1,8.231125E-1,1.371854E-1,8.344663E-1,9.462322E0,-3.083089E0,-3.511792E1,3.130000E2,7.682383E-2,-2.592804E-1,2.704224E-1,-7.349564E1,1.043919E3,5.363514E2,1.115359E0,3.656412E-2
6.280000E0,-1.161834E-2,1.376518E0,1.376568E0,9.048359E1,9.602979E-2,-2.688834E-1,2.855171E-1,-7.034618E1,-8.231125E-1,2.743708E-1,8.676368E-1,1.615651E2,-3.893003E0,3.356625E1,3.140000E2,9.602979E-2,-2.688834E-1,2.855171E-1,-7.034618E1,1.039990E3,5.385967E2,1.121553E0,4.076001E-2
6.300000E0,-1.085011E-2,1.371141E0,1.371184E0,9.045338E1,1.920596E-2,-2.496775E-1,2.504151E-1,-8.560129E1,-1.646225E0,-8.231125E-1,1.840536E0,-1.534349E2,-7.168595E-1,6.795528E1,3.150000E2,1.920596E-2,-2.496775E-1,2.504151E-1,-8.560129E1,1.036060E3,5.391580E2,1.126985E0,3.135385E-2
6.320000E0,-1.085011E-2,1.366531E0,1.366574E0,9.045491E1,2.880894E-2,-2.880894E-1,2.895262E-1,-8.428941E1,-1.371854E-1,-1.371854E0,1.378696E0,-9.571059E1,-1.117908E0,5.837039E0,3.160000E2,2.880894E-2,-2.880894E-1,2.895262E-1,-8.428941E1,1.032692E3,5.391580E2,1.131594E0,4.191272E-2
6.340000E0,-9.697749E-3,1.359617E0,1.359652E0,9.040867E1,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,6.859271E-1,8.231125E-1,1.071452E0,5.019443E1,-1.109748E0,-2.966814E1,3.170000E2,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,1.027640E3,5.400000E2,1.138604E0,5.371653E-2
6.360000E0,-9.697749E-3,1.353471E0,1.353506E0,9.041052E1,3.841192E-2,-2.496775E-1,2.526149E-1,-8.125384E1,-2.743708E-1,1.371854E0,1.399022E0,1.013099E2,-1.555028E0,1.062448E1,3.180000E2,3.841192E-2,-2.496775E-1,2.526149E-1,-8.125384E1,1.023150E3,5.400000E2,1.144750E0,3.190716E-2
6.380000E0,-8.161272E-3,1.349630E0,1.349655E0,9.034647E1,3.841192E-2,-2.496775E-1,2.526149E-1,-8.125384E1,-3.858931E-17,-5.487417E-1,5.487417E-1,-9.000000E1,-1.561796E0,-3.135076E-1,3.190000E2,3.841192E-2,-2.496775E-1,2.526149E-1,-8.125384E1,1.020343E3,5.411227E2,1.148887E0,3.190716E-2
6.400000E0,-8.161272E-3,1.343484E0,1.343509E0,9.034805E1,1.920596E-2,-2.976924E-1,2.983113E-1,-8.630861E1,2.743708E-1,-1.234669E0,1.264787E0,-7.747119E1,-7.454801E-1,-1.225690E1,3.200000E2,1.920596E-2,-2.976924E-1,2.983113E-1,-8.630861E1,1.015852E3,5.411227E2,1.155033E0,4.449481E-2
6.420000E0,-7.393034E-3,1.337722E0,1.337743E0,9.031665E1,5.761788E-2,-2.880894E-1,2.937947E-1,-7.869007E1,2.743708E-1,1.097483E0,1.131260E0,7.596376E1,-2.403150E0,-1.240640E1,3.210000E2,5.761788E-2,-2.880894E-1,2.937947E-1,-7.869007E1,1.011642E3,5.416840E2,1.160845E0,4.315766E-2
6.440000E0,-5.856557E-3,1.331961E0,1.331974E0,9.025192E1,3.841192E-2,-2.592804E-1,2.621103E-1,-8.157303E1,2.743708E-1,4.115563E-1,4.946291E-1,5.630993E1,-1.596177E0,-1.282797E1,3.220000E2,3.841192E-2,-2.592804E-1,2.621103E-1,-8.157303E1,1.007432E3,5.428067E2,1.166809E0,3.435091E-2
6.460000E0,-5.856557E-3,1.327351E0,1.327364E0,9.025280E1,4.801490E-2,-2.592804E-1,2.636888E-1,-7.950852E1,6.859271E-1,-1.371854E-1,6.995111E-1,-1.130993E1,-2.032170E0,-3.070204E1,3.230000E2,4.801490E-2,-2.592804E-1,2.636888E-1,-7.950852E1,1.004064E3,5.428067E2,1.171418E0,3.476589E-2
6.480000E0,-3.935961E-3,1.321589E0,1.321595E0,9.017064E1,8.642681E-2,-2.784864E-1,2.915892E-1,-7.275854E1,-1.371854E-1,6.859271E-1,6.995111E-1,1.013099E2,-3.708704E0,5.298885E0,3.240000E2,8.642681E-2,-2.784864E-1,2.915892E-1,-7.275854E1,9.998545E2,5.442100E2,1.177491E0,4.251214E-2
6.500000E0,-2.399485E-3,1.316212E0,1.316214E0,9.010445E1,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,-1.097483E0,5.487417E-1,1.227024E0,1.534349E2,-1.647020E0,4.667004E1,3.250000E2,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,9.959252E2,5.453326E2,1.183084E0,2.729630E-2
6.520000E0,-2.399485E-3,1.312371E0,1.312373E0,9.010476E1,2.880894E-2,-2.400745E-1,2.417968E-1,-8.315723E1,-6.859271E-1,-1.509040E0,1.657618E0,-1.144440E2,-1.244099E0,2.948107E1,3.260000E2,2.880894E-2,-2.400745E-1,2.417968E-1,-8.315723E1,9.931185E2,5.453326E2,1.186926E0,2.923286E-2
6.540000E0,-1.247127E-3,1.306609E0,1.306609E0,9.005469E1,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,-4.115563E-1,-1.097483E0,1.172113E0,-1.105560E2,-1.244875E0,1.791314E1,3.270000E2,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,9.889085E2,5.461746E2,1.192801E0,4.763019E-2
6.560000E0,-1.247127E-3,1.300079E0,1.300079E0,9.005496E1,-2.025939E-17,-2.880894E-1,2.880894E-1,-9.000000E1,-2.743708E-1,2.743708E-1,3.880190E-1,1.350000E2,1.216512E-2,1.153698E1,3.280000E2,-2.025939E-17,-2.880894E-1,2.880894E-1,-9.000000E1,9.841372E2,5.461746E2,1.199331E0,4.149775E-2
6.580000E0,-1.247127E-3,1.295085E0,1.295086E0,9.005517E1,1.920596E-2,-2.784864E-1,2.791479E-1,-8.605481E1,2.743708E0,9.602979E-1,2.906907E0,1.929005E1,-8.418656E-1,-1.224801E2,3.290000E2,1.920596E-2,-2.784864E-1,2.791479E-1,-8.605481E1,9.804886E2,5.461746E2,1.204325E0,3.896177E-2
6.600000E0,-4.788889E-4,1.288939E0,1.288939E0,9.002129E1,1.056328E-1,-2.688834E-1,2.888885E-1,-6.855226E1,9.602979E-1,1.097483E0,1.458301E0,4.881407E1,-4.700871E0,-4.341523E1,3.300000E2,1.056328E-1,-2.688834E-1,2.888885E-1,-6.855226E1,9.759979E2,5.467360E2,1.210519E0,4.172829E-2
6.620000E0,2.978184E-3,1.284330E0,1.284333E0,8.986714E1,8.642681E-2,-2.208685E-1,2.371761E-1,-6.862938E1,-9.602979E-1,-1.371854E-1,9.700474E-1,-1.718699E2,-3.864670E0,4.158279E1,3.310000E2,8.642681E-2,-2.208685E-1,2.371761E-1,-6.862938E1,9.726299E2,5.492620E2,1.216281E0,2.812625E-2
6.640000E0,2.978184E-3,1.280105E0,1.280108E0,8.986670E1,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,-1.509040E0,-1.097483E0,1.865923E0,-1.439726E2,-1.324101E0,6.619721E1,3.320000E2,2.880894E-2,-2.688834E-1,2.704224E-1,-8.388450E1,9.695426E2,5.492620E2,1.220506E0,3.656412E-2
6.660000E0,4.130541E-3,1.273575E0,1.273581E0,8.981418E1,4.801490E-2,-2.880894E-1,2.920632E-1,-8.053768E1,2.057781E0,-1.371854E0,2.473145E0,-3.369007E1,-2.198855E0,-9.412369E1,3.330000E2,4.801490E-2,-2.880894E-1,2.920632E-1,-8.053768E1,9.647713E2,5.501040E2,1.227137E0,4.265046E-2
6.680000E0,4.898780E-3,1.268581E0,1.268590E0,8.977875E1,9.602979E-2,-2.976924E-1,3.127978E-1,-7.212130E1,1.254152E-16,1.783410E0,1.783410E0,9.000000E1,-4.404720E0,-7.314681E-1,3.340000E2,9.602979E-2,-2.976924E-1,3.127978E-1,-7.212130E1,9.611227E2,5.506653E2,1.232189E0,4.892123E-2
6.700000E0,7.971733E-3,1.261667E0,1.261692E0,8.963799E1,7.682383E-2,-2.496775E-1,2.612293E-1,-7.289727E1,-1.646225E0,-8.231125E-1,1.840536E0,-1.534349E2,-3.541099E0,7.359002E1,3.350000E2,7.682383E-2,-2.496775E-1,2.612293E-1,-7.289727E1,9.560707E2,5.529106E2,1.239755E0,3.412037E-2
6.720000E0,7.971733E-3,1.258594E0,1.258619E0,8.963710E1,-1.958407E-17,-2.784864E-1,2.784864E-1,-9.000000E1,-2.194967E0,1.234669E0,2.518390E0,1.506422E2,-8.061651E-2,9.946046E1,3.360000E2,-1.958407E-17,-2.784864E-1,2.784864E-1,-9.000000E1,9.538254E2,5.529106E2,1.242828E0,3.877734E-2
6.740000E0,7.971733E-3,1.250527E0,1.250553E0,8.963476E1,-1.890876E-17,-2.688834E-1,2.688834E-1,-9.000000E1,1.371854E0,-1.097483E0,1.756831E0,-3.865981E1,-7.819479E-2,-6.370919E1,3.370000E2,-1.890876E-17,-2.688834E-1,2.688834E-1,-9.000000E1,9.479314E2,5.529106E2,1.250895E0,3.614915E-2
6.760000E0,7.971733E-3,1.247839E0,1.247864E0,8.963397E1,4.801490E-2,-2.496775E-1,2.542524E-1,-7.911447E1,6.859271E-1,2.743708E-1,7.387661E-1,2.180141E1,-2.291015E0,-3.191543E1,3.380000E2,4.801490E-2,-2.496775E-1,2.542524E-1,-7.911447E1,9.459667E2,5.529106E2,1.253584E0,3.232213E-2
6.780000E0,9.892329E-3,1.240540E0,1.240580E0,8.954312E1,4.801490E-2,-3.168983E-1,3.205152E-1,-8.138435E1,6.859271E-1,-6.859271E-1,9.700474E-1,-4.500000E1,-2.321068E0,-3.279813E1,3.390000E2,4.801490E-2,-3.168983E-1,3.205152E-1,-8.138435E1,9.406341E2,5.543139E2,1.261130E0,5.136499E-2
6.800000E0,9.892329E-3,1.235163E0,1.235202E0,8.954113E1,4.801490E-2,-2.496775E-1,2.542524E-1,-7.911447E1,4.115563E-1,1.920596E0,1.964196E0,7.790524E1,-2.328143E0,-1.984629E1,3.400000E2,4.801490E-2,-2.496775E-1,2.542524E-1,-7.911447E1,9.367048E2,5.543139E2,1.266508E0,3.232213E-2
6.820000E0,1.181292E-2,1.230553E0,1.230610E0,8.945000E1,8.642681E-2,-2.400745E-1,2.551575E-1,-7.020112E1,-1.371854E-1,6.859271E-1,6.995111E-1,1.013099E2,-4.130032E0,5.975876E0,3.410000E2,8.642681E-2,-2.400745E-1,2.551575E-1,-7.020112E1,9.333368E2,5.557173E2,1.271502E0,3.255268E-2
6.840000E0,1.334940E-2,1.225560E0,1.225632E0,8.937593E1,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,-1.920596E0,1.350626E-16,1.920596E0,1.800000E2,-1.905588E0,8.894203E1,3.420000E2,3.841192E-2,-2.304715E-1,2.336506E-1,-8.053768E1,9.296881E2,5.568399E2,1.276726E0,2.729630E-2
6.860000E0,1.334940E-2,1.221334E0,1.221407E0,8.937377E1,-1.620751E-17,-2.304715E-1,2.304715E-1,-9.000000E1,-2.743708E-1,-1.920596E0,1.940095E0,-9.813010E1,-1.182388E-1,1.104363E1,3.430000E2,-1.620751E-17,-2.304715E-1,2.304715E-1,-9.000000E1,9.266008E2,5.568399E2,1.280951E0,2.655856E-2
6.880000E0,1.334940E-2,1.216341E0,1.216414E0,8.937120E1,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,1.509040E0,-2.194967E0,2.663659E0,-5.549148E1,-1.524209E0,-7.317017E1,3.440000E2,2.880894E-2,-3.072953E-1,3.086428E-1,-8.464417E1,9.229522E2,5.568399E2,1.285945E0,4.763019E-2
6.900000E0,1.450176E-2,1.209043E0,1.209129E0,8.931280E1,6.722086E-2,-3.361043E-1,3.427605E-1,-7.869007E1,6.859271E-1,1.371854E-1,6.995111E-1,1.130993E1,-3.377032E0,-3.339427E1,3.450000E2,6.722086E-2,-3.361043E-1,3.427605E-1,-7.869007E1,9.176195E2,5.576819E2,1.293334E0,5.874236E-2
