"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.641726279E1,1.220339537E-1,-3.182454109E-1,9.853643417E0
6.641967378E1,1.100698411E-1,-3.062812984E-1,9.853643417E0
6.642208477E1,1.076770201E-1,-3.206382394E-1,9.870393753E0
6.642449571E1,9.810572863E-2,-3.206382394E-1,9.887143135E0
6.642690670E1,1.124626622E-1,-3.110669553E-1,9.887143135E0
6.642931769E1,1.100698411E-1,-2.991028428E-1,9.903892517E0
6.643172868E1,1.172483116E-1,-3.062812984E-1,9.906285286E0
6.643413966E1,1.124626622E-1,-2.967100143E-1,9.925428391E0
6.643655066E1,1.100698411E-1,-3.110669553E-1,9.930213928E0
6.643896164E1,1.148554832E-1,-3.134597540E-1,9.956535339E0
6.644137258E1,1.076770201E-1,-3.206382394E-1,9.963713646E0
6.644378357E1,1.172483116E-1,-2.991028428E-1,9.966106415E0
6.644619456E1,1.172483116E-1,-3.038884699E-1,9.975677490E0
6.644860555E1,1.363908947E-1,-2.895315289E-1,9.982855797E0
6.645101654E1,1.196411327E-1,-3.014956415E-1,9.999606133E0
6.645342753E1,1.076770201E-1,-2.799602449E-1,1.000439167E1
6.645583852E1,1.196411327E-1,-2.656033039E-1,9.999606133E0
6.645824946E1,1.220339537E-1,-2.703889608E-1,1.001874828E1
6.646066045E1,1.172483116E-1,-2.823530734E-1,1.003071213E1
6.646307144E1,9.332008660E-2,-2.727817893E-1,1.005224800E1
6.646548243E1,1.172483116E-1,-2.967100143E-1,1.005464077E1
6.646789342E1,1.124626622E-1,-2.799602449E-1,1.007856941E1
6.647030441E1,1.196411327E-1,-2.656033039E-1,1.008814049E1
6.647271539E1,1.292124242E-1,-2.608176768E-1,1.009771156E1
6.647512633E1,1.244267747E-1,-2.512463629E-1,1.011446095E1
6.647753732E1,1.076770201E-1,-2.608176768E-1,1.013360405E1
6.647994831E1,1.244267747E-1,-2.656033039E-1,1.014556789E1
6.648235930E1,1.292124242E-1,-2.656033039E-1,1.015513897E1
6.648477029E1,1.363908947E-1,-2.584248483E-1,1.017667484E1
6.648718128E1,1.387837082E-1,-2.536391914E-1,1.018863869E1
6.648959227E1,1.196411327E-1,-2.344966233E-1,1.019581699E1
6.649200321E1,1.148554832E-1,-2.225325108E-1,1.021017456E1
6.649441420E1,1.196411327E-1,-2.249253243E-1,1.023170948E1
6.649682519E1,1.100698411E-1,-2.297109663E-1,1.024128056E1
6.649923618E1,1.316052526E-1,-2.297109663E-1,1.026281643E1
6.650164717E1,1.268195957E-1,-2.177468538E-1,1.026999474E1
6.650405816E1,1.172483116E-1,-2.177468538E-1,1.030349445E1
6.650646914E1,1.268195957E-1,-2.297109663E-1,1.031306553E1
6.650888008E1,1.339980662E-1,-2.177468538E-1,1.033699417E1
6.651129107E1,1.196411327E-1,-2.201396823E-1,1.033938694E1
6.651370206E1,1.292124242E-1,-2.153540403E-1,1.035613632E1
6.651611305E1,1.292124242E-1,-2.105683982E-1,1.037767220E1
6.651852404E1,1.196411327E-1,-1.986042857E-1,1.038963604E1
6.652093503E1,1.244267747E-1,-1.938186288E-1,1.040159988E1
6.652334602E1,1.363908947E-1,-1.914258152E-1,1.042074299E1
6.652575696E1,1.387837082E-1,-1.818545163E-1,1.043988514E1
6.652816795E1,1.292124242E-1,-1.890329868E-1,1.046620655E1
6.653057894E1,1.220339537E-1,-1.746760458E-1,1.048774147E1
6.653298993E1,1.411765367E-1,-1.746760458E-1,1.049970531E1
6.653540092E1,1.316052526E-1,-1.674975902E-1,1.051167011E1
6.653781190E1,1.244267747E-1,-1.746760458E-1,1.053799057E1
6.654022284E1,1.387837082E-1,-1.579262912E-1,1.055234814E1
6.654263383E1,1.411765367E-1,-1.531406492E-1,1.056670475E1
6.654504482E1,1.387837082E-1,-1.411765367E-1,1.059781170E1
6.654745581E1,1.316052526E-1,-1.220339537E-1,1.061695385E1
6.654986680E1,1.148554832E-1,-1.292124242E-1,1.062173939E1
6.655227779E1,1.172483116E-1,-1.148554832E-1,1.063131142E1
6.655468873E1,1.268195957E-1,-1.220339537E-1,1.065763187E1
6.655709972E1,1.363908947E-1,-1.196411327E-1,1.068156052E1
6.655951071E1,1.339980662E-1,-1.244267747E-1,1.069352436E1
6.656192170E1,1.316052526E-1,-1.172483116E-1,1.071984577E1
6.656433269E1,1.339980662E-1,-1.148554832E-1,1.072702408E1
6.656674368E1,1.363908947E-1,-1.148554832E-1,1.074377346E1
6.656915466E1,1.363908947E-1,-8.614161611E-2,1.075813103E1
6.657156566E1,1.363908947E-1,-7.896314561E-2,1.077248764E1
6.657397659E1,1.411765367E-1,-6.699903309E-2,1.078445148E1
6.657638758E1,1.244267747E-1,-5.982056633E-2,1.081077290E1
6.657879857E1,1.220339537E-1,-8.374879509E-2,1.083709335E1
6.658120956E1,1.411765367E-1,-6.221338734E-2,1.084905815E1
6.658362055E1,1.483550072E-1,-5.982056633E-2,1.086580753E1
6.658603154E1,1.459621787E-1,-5.024927482E-2,1.087059307E1
6.658844253E1,1.507478207E-1,-4.067798331E-2,1.088734341E1
6.659085347E1,1.459621787E-1,-4.307080805E-2,1.088973618E1
6.659326446E1,1.459621787E-1,-2.632104978E-2,1.091605663E1
6.659567545E1,1.411765367E-1,-1.914258115E-2,1.094477081E1
6.659808644E1,1.292124242E-1,-3.110669367E-2,1.094477081E1
6.660049743E1,1.435693651E-1,-1.674975827E-2,1.096391296E1
6.660290842E1,1.459621787E-1,-1.435693540E-2,1.096869946E1
6.660531935E1,1.483550072E-1,-9.571290575E-3,1.099501991E1
6.660773034E1,1.483550072E-1,-7.178467698E-3,1.101416302E1
6.661014133E1,1.507478207E-1,-2.392822644E-3,1.103569794E1
6.661255232E1,1.507478207E-1,2.392822644E-3,1.105962658E1
6.661496331E1,1.603191197E-1,2.392822644E-3,1.107398319E1
6.661737430E1,1.483550072E-1,4.785645287E-3,1.109073257E1
6.661978529E1,1.483550072E-1,9.571290575E-3,1.110509014E1
6.662219628E1,1.459621787E-1,2.632104978E-2,1.110987568E1
6.662460722E1,1.459621787E-1,1.674975827E-2,1.113380337E1
6.662701821E1,1.483550072E-1,3.110669367E-2,1.113619614E1
6.662942920E1,1.627119333E-1,5.264209956E-2,1.116251755E1
6.663184019E1,1.507478207E-1,5.264209956E-2,1.117208862E1
6.663425118E1,1.411765367E-1,5.503492057E-2,1.118644619E1
6.663666216E1,1.507478207E-1,5.264209956E-2,1.119841003E1
6.663907310E1,1.411765367E-1,7.657032460E-2,1.120319557E1
6.664148409E1,1.555334777E-1,7.657032460E-2,1.122951698E1
6.664389508E1,1.435693651E-1,6.460621208E-2,1.125105190E1
6.664630607E1,1.531406492E-1,7.896314561E-2,1.126540947E1
6.664871706E1,1.651047617E-1,9.092725813E-2,1.127258778E1
6.665112805E1,1.507478207E-1,8.135596663E-2,1.128933716E1
6.665353904E1,1.555334777E-1,6.939185411E-2,1.130130100E1
6.665594998E1,1.435693651E-1,6.939185411E-2,1.131087303E1
6.665836097E1,1.483550072E-1,9.332008660E-2,1.132762241E1
6.666077196E1,1.651047617E-1,1.028913707E-1,1.134437180E1
6.666318295E1,1.627119333E-1,9.571290761E-2,1.135872936E1
6.666559394E1,1.603191197E-1,1.004985496E-1,1.135872936E1
6.666800493E1,1.579262912E-1,7.896314561E-2,1.135872936E1
6.667041592E1,1.627119333E-1,1.076770201E-1,1.137308598E1
6.667282691E1,1.818545163E-1,1.124626622E-1,1.139701462E1
6.667523784E1,1.722832322E-1,1.028913707E-1,1.140658569E1
6.667764883E1,1.674975902E-1,1.076770201E-1,1.141615677E1
6.668005982E1,1.579262912E-1,1.100698411E-1,1.142333508E1
6.668247081E1,1.555334777E-1,1.076770201E-1,1.142572784E1
6.668488180E1,1.674975902E-1,1.076770201E-1,1.144247818E1
6.668729279E1,1.651047617E-1,1.124626622E-1,1.144726372E1
6.668970373E1,1.770688742E-1,1.220339537E-1,1.145922756E1
6.669211472E1,1.698904037E-1,1.387837082E-1,1.146879864E1
6.669452571E1,1.746760458E-1,1.268195957E-1,1.147837067E1
6.669693670E1,1.698904037E-1,1.292124242E-1,1.147358418E1
6.669934769E1,1.746760458E-1,1.316052526E-1,1.147597694E1
6.670175868E1,1.627119333E-1,1.531406492E-1,1.149272728E1
6.670416967E1,1.746760458E-1,1.220339537E-1,1.149990559E1
6.670658060E1,1.722832322E-1,1.339980662E-1,1.151904774E1
6.670899159E1,1.722832322E-1,1.316052526E-1,1.153101254E1
6.671140258E1,1.698904037E-1,1.363908947E-1,1.152622700E1
6.671381357E1,1.627119333E-1,1.435693651E-1,1.152861977E1
6.671622456E1,1.603191197E-1,1.531406492E-1,1.152622700E1
6.671863555E1,1.674975902E-1,1.531406492E-1,1.152622700E1
6.672104654E1,1.746760458E-1,1.316052526E-1,1.153819084E1
6.672345748E1,1.770688742E-1,1.292124242E-1,1.153340530E1
6.672586847E1,1.651047617E-1,1.435693651E-1,1.154058361E1
6.672827946E1,1.627119333E-1,1.411765367E-1,1.155015469E1
6.673069045E1,1.722832322E-1,1.363908947E-1,1.155494022E1
6.673310144E1,1.818545163E-1,1.292124242E-1,1.155015469E1
6.673551243E1,1.698904037E-1,1.387837082E-1,1.155972576E1
6.673792342E1,1.770688742E-1,1.459621787E-1,1.155733299E1
6.674033435E1,1.651047617E-1,1.316052526E-1,1.154776192E1
6.674274534E1,1.698904037E-1,1.316052526E-1,1.156451225E1
6.674515633E1,1.698904037E-1,1.483550072E-1,1.155733299E1
6.674756732E1,1.722832322E-1,1.555334777E-1,1.155494022E1
6.674997831E1,1.674975902E-1,1.507478207E-1,1.153579807E1
6.675238930E1,1.627119333E-1,1.363908947E-1,1.153819084E1
6.675480024E1,1.651047617E-1,1.363908947E-1,1.154536915E1
6.675721123E1,1.555334777E-1,1.483550072E-1,1.154297638E1
6.675962222E1,1.722832322E-1,1.555334777E-1,1.154297638E1
6.676203321E1,1.674975902E-1,1.555334777E-1,1.154297638E1
6.676444420E1,1.651047617E-1,1.483550072E-1,1.155015469E1
6.676685519E1,1.603191197E-1,1.555334777E-1,1.153101254E1
6.676926618E1,1.651047617E-1,1.627119333E-1,1.153101254E1
6.677167716E1,1.555334777E-1,1.483550072E-1,1.151904774E1
6.677408810E1,1.842473447E-1,1.627119333E-1,1.151426220E1
6.677649909E1,1.794617027E-1,1.483550072E-1,1.149512005E1
6.677891008E1,1.555334777E-1,1.531406492E-1,1.149033451E1
6.678132107E1,1.555334777E-1,1.483550072E-1,1.148315620E1
6.678373206E1,1.651047617E-1,1.459621787E-1,1.149033451E1
6.678614305E1,1.603191197E-1,1.435693651E-1,1.146640587E1
6.678855399E1,1.507478207E-1,1.435693651E-1,1.144247818E1
6.679096498E1,1.531406492E-1,1.459621787E-1,1.144487095E1
6.679337597E1,1.507478207E-1,1.411765367E-1,1.142572784E1
6.679578696E1,1.435693651E-1,1.435693651E-1,1.141615677E1
6.679819795E1,1.579262912E-1,1.507478207E-1,1.141615677E1
6.680060894E1,1.627119333E-1,1.579262912E-1,1.139462185E1
6.680301993E1,1.603191197E-1,1.698904037E-1,1.138744259E1
6.680543086E1,1.555334777E-1,1.651047617E-1,1.137787151E1
6.680784185E1,1.555334777E-1,1.651047617E-1,1.135872936E1
6.681025284E1,1.483550072E-1,1.722832322E-1,1.134197903E1
6.681266383E1,1.627119333E-1,1.603191197E-1,1.132522964E1
6.681507482E1,1.674975902E-1,1.555334777E-1,1.131087303E1
6.681748581E1,1.507478207E-1,1.579262912E-1,1.129172993E1
6.681989680E1,1.483550072E-1,1.579262912E-1,1.127737331E1
6.682230774E1,1.818545163E-1,1.770688742E-1,1.126301575E1
6.682471873E1,1.722832322E-1,1.651047617E-1,1.123430252E1
6.682712972E1,1.483550072E-1,1.698904037E-1,1.122473145E1
6.682954071E1,1.507478207E-1,1.842473447E-1,1.121515942E1
6.683195170E1,1.603191197E-1,1.866401732E-1,1.118166065E1
6.683436269E1,1.603191197E-1,1.818545163E-1,1.115773201E1
6.683677362E1,1.555334777E-1,1.794617027E-1,1.112662506E1
6.683918461E1,1.579262912E-1,1.890329868E-1,1.111944675E1
6.684159560E1,1.531406492E-1,1.842473447E-1,1.111226845E1
6.684400659E1,1.603191197E-1,2.009970993E-1,1.110509014E1
6.684641758E1,1.435693651E-1,1.866401732E-1,1.107876873E1
6.684882857E1,1.483550072E-1,2.081755698E-1,1.105484104E1
6.685123956E1,1.531406492E-1,2.009970993E-1,1.102373409E1
6.685365050E1,1.507478207E-1,2.081755698E-1,1.099741268E1
6.685606149E1,1.435693651E-1,2.009970993E-1,1.096630573E1
6.685847248E1,1.555334777E-1,2.009970993E-1,1.094477081E1
6.686088347E1,1.698904037E-1,1.986042857E-1,1.092323494E1
6.686329446E1,1.674975902E-1,2.057827413E-1,1.090409279E1
6.686570545E1,1.531406492E-1,2.321037948E-1,1.088734341E1
6.686811644E1,1.435693651E-1,2.249253243E-1,1.085623646E1
6.687052737E1,1.507478207E-1,2.416750938E-1,1.083470058E1
6.687293836E1,1.555334777E-1,2.464607358E-1,1.081077290E1
6.687534935E1,1.555334777E-1,2.392822653E-1,1.077488041E1
6.687776034E1,1.674975902E-1,2.273181528E-1,1.075334454E1
6.688017133E1,1.722832322E-1,2.416750938E-1,1.072463131E1
6.688258232E1,1.674975902E-1,2.416750938E-1,1.070788097E1
6.688499331E1,1.579262912E-1,2.488535494E-1,1.067438221E1
6.688740425E1,1.651047617E-1,2.512463629E-1,1.063848972E1
6.688981524E1,1.627119333E-1,2.679961324E-1,1.060259724E1
6.689222623E1,1.651047617E-1,2.799602449E-1,1.057627583E1
6.689463722E1,1.603191197E-1,2.847459018E-1,1.054756260E1
6.689704821E1,1.339980662E-1,2.775674164E-1,1.052841949E1
6.689945920E1,1.411765367E-1,2.895315289E-1,1.049252701E1
6.690187019E1,1.459621787E-1,3.062812984E-1,1.046381378E1
6.690428112E1,1.363908947E-1,3.038884699E-1,1.042313576E1
6.690669211E1,1.579262912E-1,3.062812984E-1,1.040399265E1
6.690910310E1,1.603191197E-1,3.110669553E-1,1.037767220E1
6.691151409E1,1.531406492E-1,3.230310678E-1,1.035374355E1
6.691392508E1,1.531406492E-1,3.302095234E-1,1.031067276E1
6.691633607E1,1.531406492E-1,3.445664644E-1,1.028435135E1
6.691874706E1,1.387837082E-1,3.349951804E-1,1.025324535E1
6.692115805E1,1.363908947E-1,3.421736360E-1,1.023888779E1
6.692356899E1,1.459621787E-1,3.445664644E-1,1.019820976E1
6.692597998E1,1.435693651E-1,3.589234054E-1,1.016949654E1
6.692839097E1,1.363908947E-1,3.589234054E-1,1.013838959E1
6.693080196E1,1.411765367E-1,3.708875179E-1,1.010010433E1
6.693321295E1,1.435693651E-1,3.948157430E-1,1.006421185E1
6.693562394E1,1.531406492E-1,3.996013701E-1,1.004746246E1
6.693803493E1,1.483550072E-1,3.900300860E-1,1.002592659E1
6.694044586E1,1.483550072E-1,4.067798555E-1,9.994820595E0
6.694285685E1,1.627119333E-1,4.211367965E-1,9.961320877E0
6.694526784E1,1.531406492E-1,4.163511395E-1,9.920642853E0
6.694767883E1,1.651047617E-1,4.307080805E-1,9.908679008E0
6.695008982E1,1.531406492E-1,4.402793646E-1,9.875179291E0
6.695250081E1,1.459621787E-1,4.426721931E-1,9.834501266E0
6.695491175E1,1.411765367E-1,4.450650215E-1,9.815358162E0
6.695732274E1,1.316052526E-1,4.689932466E-1,9.772287369E0
6.695973373E1,1.292124242E-1,4.761717021E-1,9.748359680E0
6.696214472E1,1.411765367E-1,4.618147612E-1,9.719645500E0
6.696455571E1,1.363908947E-1,4.857429862E-1,9.695717812E0
6.696696670E1,1.483550072E-1,5.048855543E-1,9.652647018E0
6.696937769E1,1.292124242E-1,4.953143001E-1,9.614361763E0
6.697178862E1,1.363908947E-1,5.072783828E-1,9.595218658E0
6.697419961E1,1.435693651E-1,5.144568682E-1,9.576076508E0
6.697661060E1,1.459621787E-1,5.312066078E-1,9.547362328E0
6.697902159E1,1.292124242E-1,5.383850932E-1,9.523433685E0
6.698143258E1,1.292124242E-1,5.264210105E-1,9.492327690E0
6.698384357E1,1.579262912E-1,5.359922647E-1,9.454042435E0
6.698625456E1,1.387837082E-1,5.479564071E-1,9.427721024E0
6.698866550E1,1.435693651E-1,5.599204898E-1,9.413364410E0
6.699107649E1,1.411765367E-1,5.551348329E-1,9.375079155E0
6.699348748E1,1.387837082E-1,5.623133183E-1,9.339186668E0
6.699589847E1,1.435693651E-1,5.670989752E-1,9.315258980E0
6.699830946E1,1.387837082E-1,5.790630579E-1,9.298508644E0
6.700072045E1,1.411765367E-1,5.838487148E-1,9.267401695E0
6.700313144E1,1.363908947E-1,5.934200287E-1,9.248259544E0
6.700554237E1,1.411765367E-1,6.149554253E-1,9.212367058E0
6.700795336E1,1.411765367E-1,6.101697683E-1,9.188439369E0
6.701036435E1,1.387837082E-1,6.173482537E-1,9.166903496E0
6.701277534E1,1.363908947E-1,6.197410822E-1,9.140582085E0
6.701518633E1,1.316052526E-1,6.245267391E-1,9.119047165E0
6.701759732E1,1.244267747E-1,6.340979934E-1,9.092725754E0
6.702000831E1,1.316052526E-1,6.364908218E-1,9.078369141E0
6.702241930E1,1.268195957E-1,6.580262184E-1,9.040083885E0
6.702483024E1,1.244267747E-1,6.628118753E-1,9.006584167E0
6.702724123E1,1.196411327E-1,6.628118753E-1,9.001798630E0
6.702965222E1,1.339980662E-1,6.699903607E-1,8.973084450E0
6.703206321E1,1.387837082E-1,6.699903607E-1,8.953942299E0
6.703447420E1,1.339980662E-1,6.819544435E-1,8.925228119E0
6.703688519E1,1.268195957E-1,6.915257573E-1,8.913264275E0
6.703929612E1,1.172483116E-1,6.891329288E-1,8.891729355E0
6.704170711E1,1.363908947E-1,6.915257573E-1,8.879764557E0
6.704411810E1,1.435693651E-1,7.010970116E-1,8.853444099E0
6.704652909E1,1.316052526E-1,6.963114142E-1,8.841479301E0
6.704894008E1,1.316052526E-1,6.963114142E-1,8.827122688E0
6.705135107E1,1.363908947E-1,7.130611539E-1,8.803194046E0
6.705376206E1,1.244267747E-1,7.274180651E-1,8.791230202E0
6.705617300E1,1.292124242E-1,7.345965505E-1,8.772088051E0
6.705858399E1,1.316052526E-1,7.441678643E-1,8.748159409E0
6.706099498E1,1.196411327E-1,7.369893789E-1,8.738588333E0
6.706340597E1,1.220339537E-1,7.369893789E-1,8.719446182E0
6.706581696E1,1.316052526E-1,7.513462901E-1,8.707481384E0
6.706822795E1,1.172483116E-1,7.561319470E-1,8.697910309E0
6.707063894E1,1.148554832E-1,7.561319470E-1,8.683553696E0
6.707304987E1,1.220339537E-1,7.680960894E-1,8.681160927E0
6.707546086E1,1.124626622E-1,7.633104324E-1,8.657232285E0
6.707787185E1,1.124626622E-1,7.680960894E-1,8.642875671E0
6.708028284E1,1.172483116E-1,7.633104324E-1,8.628518105E0
6.708269383E1,1.196411327E-1,7.680960894E-1,8.611768723E0
6.708510482E1,1.196411327E-1,7.633104324E-1,8.604590416E0
6.708751581E1,1.100698411E-1,7.657032609E-1,8.606983185E0
6.708992675E1,1.172483116E-1,7.776673436E-1,8.597412109E0
6.709233774E1,1.268195957E-1,7.776673436E-1,8.571090698E0
6.709474873E1,1.244267747E-1,7.728816867E-1,8.568697929E0
6.709715972E1,1.316052526E-1,7.728816867E-1,8.563912392E0
6.709957071E1,1.100698411E-1,7.944171429E-1,8.563912392E0
6.710198170E1,1.268195957E-1,7.824530005E-1,8.563912392E0
6.710439263E1,1.220339537E-1,7.848458290E-1,8.559126854E0
6.710680362E1,1.268195957E-1,7.896314859E-1,8.561519623E0
6.710921461E1,1.268195957E-1,7.944171429E-1,8.542376518E0
6.711162560E1,1.363908947E-1,8.063812256E-1,8.547162056E0
6.711403659E1,1.196411327E-1,8.039883971E-1,8.549555779E0
6.711644758E1,1.172483116E-1,8.111668825E-1,8.549555779E0
6.711885857E1,1.196411327E-1,7.968099117E-1,8.549555779E0
6.712126956E1,1.124626622E-1,7.872386575E-1,8.542376518E0
6.712368050E1,1.004985496E-1,7.896314859E-1,8.537590981E0
6.712609149E1,1.052841991E-1,8.015955687E-1,8.547162056E0
6.712850248E1,1.076770201E-1,8.015955687E-1,8.551948547E0
6.713091347E1,1.220339537E-1,8.015955687E-1,8.551948547E0
6.713332446E1,1.196411327E-1,8.183453679E-1,8.542376518E0
6.713573545E1,1.268195957E-1,8.039883971E-1,8.547162056E0
6.713814638E1,1.268195957E-1,7.920243144E-1,8.556734085E0
6.714055737E1,1.172483116E-1,7.824530005E-1,8.559126854E0
6.714296836E1,1.148554832E-1,8.087740541E-1,8.554341316E0
6.714537935E1,1.148554832E-1,8.087740541E-1,8.556734085E0
6.714779034E1,1.244267747E-1,7.752745152E-1,8.568697929E0
6.715020133E1,1.244267747E-1,7.848458290E-1,8.578269005E0
6.715261232E1,1.316052526E-1,7.944171429E-1,8.580661774E0
6.715502326E1,1.196411327E-1,7.728816867E-1,8.578269005E0
6.715743425E1,1.172483116E-1,7.776673436E-1,8.599804878E0
6.715984524E1,1.268195957E-1,7.824530005E-1,8.592626572E0
6.716225623E1,1.387837082E-1,7.800601721E-1,8.609375954E0
6.716466722E1,1.339980662E-1,7.800601721E-1,8.616554260E0
6.716707821E1,1.316052526E-1,7.992027402E-1,8.638090134E0
6.716948920E1,1.244267747E-1,7.800601721E-1,8.647661209E0
6.717190013E1,1.268195957E-1,7.776673436E-1,8.666803360E0
6.717431112E1,1.148554832E-1,7.657032609E-1,8.678768158E0
6.717672211E1,1.244267747E-1,7.609176040E-1,8.685946465E0
6.717913310E1,1.220339537E-1,7.680960894E-1,8.700303078E0
6.718154409E1,1.220339537E-1,7.704889178E-1,8.719446182E0
6.718395508E1,1.292124242E-1,7.489534616E-1,8.726624489E0
6.718636607E1,1.244267747E-1,7.561319470E-1,8.743373871E0
6.718877706E1,1.316052526E-1,7.537391186E-1,8.762516975E0
6.719118800E1,1.387837082E-1,7.417750359E-1,8.796015739E0
6.719359899E1,1.339980662E-1,7.489534616E-1,8.803194046E0
6.719600998E1,1.124626622E-1,7.489534616E-1,8.815158844E0
6.719842097E1,1.196411327E-1,7.441678643E-1,8.834300995E0
6.720083196E1,1.316052526E-1,7.274180651E-1,8.839086533E0
6.720324295E1,1.268195957E-1,7.202396393E-1,8.865407944E0
6.720565388E1,1.339980662E-1,7.130611539E-1,8.896514893E0
6.720806487E1,1.292124242E-1,7.010970116E-1,8.908478737E0
6.721047586E1,1.435693651E-1,6.867401004E-1,8.930013657E0
6.721288685E1,1.316052526E-1,6.963114142E-1,8.965906143E0
6.721529784E1,1.292124242E-1,6.987041831E-1,8.985049248E0
6.721770883E1,1.244267747E-1,6.891329288E-1,8.997013092E0
6.722011982E1,1.244267747E-1,6.652047038E-1,9.025727272E0
6.722253076E1,1.292124242E-1,6.652047038E-1,9.040083885E0
6.722494175E1,1.196411327E-1,6.747759581E-1,9.052047729E0
6.722735274E1,1.196411327E-1,6.771687865E-1,9.075976372E0
6.722976373E1,1.196411327E-1,6.723831892E-1,9.102297783E0
6.723217472E1,1.316052526E-1,6.556333899E-1,9.133403778E0
6.723458571E1,1.292124242E-1,6.556333899E-1,9.154939651E0
6.723699670E1,1.220339537E-1,6.364908218E-1,9.171689034E0
6.723940769E1,1.244267747E-1,6.053841114E-1,9.207581520E0
6.724181862E1,1.387837082E-1,6.173482537E-1,9.241081238E0
6.724422961E1,1.459621787E-1,6.149554253E-1,9.262616158E0
6.724664060E1,1.316052526E-1,6.149554253E-1,9.284152031E0
6.724905159E1,1.220339537E-1,6.029912829E-1,9.305686951E0
6.725146258E1,1.387837082E-1,6.005984545E-1,9.322437286E0
6.725387357E1,1.292124242E-1,5.862415433E-1,9.353543282E0
6.725628451E1,1.292124242E-1,5.790630579E-1,9.389435768E0
6.725869550E1,1.387837082E-1,5.575276613E-1,9.415757179E0
6.726110649E1,1.292124242E-1,5.479564071E-1,9.456435204E0
6.726351748E1,1.411765367E-1,5.527420044E-1,9.477970123E0
6.726592847E1,1.316052526E-1,5.455635786E-1,9.506684303E0
6.726833946E1,1.124626622E-1,5.383850932E-1,9.533005714E0
6.727075045E1,1.268195957E-1,5.264210105E-1,9.561718941E0
6.727316138E1,1.363908947E-1,5.240281820E-1,9.592825890E0
6.727557237E1,1.387837082E-1,5.120640397E-1,9.633503914E0
6.727798336E1,1.387837082E-1,5.192425251E-1,9.655039787E0
6.728039435E1,1.411765367E-1,5.000999570E-1,9.686145782E0
6.728280534E1,1.292124242E-1,5.024927258E-1,9.712467194E0
6.728521633E1,1.339980662E-1,4.929214716E-1,9.741181374E0
6.728762732E1,1.196411327E-1,4.809573591E-1,9.765109062E0
6.729003826E1,1.316052526E-1,4.929214716E-1,9.789037704E0
6.729244925E1,1.220339537E-1,4.666004181E-1,9.836894035E0
6.729486024E1,1.316052526E-1,4.522434771E-1,9.858428955E0
6.729727123E1,1.339980662E-1,4.498506486E-1,9.882357597E0
6.729968222E1,1.244267747E-1,4.570291340E-1,9.911071777E0
6.730209321E1,1.339980662E-1,4.378865361E-1,9.954142570E0
6.730450420E1,1.172483116E-1,4.307080805E-1,9.987641335E0
6.730691513E1,1.244267747E-1,4.378865361E-1,1.002353382E1
6.730932612E1,1.316052526E-1,4.283152521E-1,1.004985523E1
6.731173711E1,1.411765367E-1,4.163511395E-1,1.008335495E1
6.731414810E1,1.387837082E-1,4.067798555E-1,1.011206818E1
6.731655909E1,1.244267747E-1,3.828516304E-1,1.014317513E1
6.731897008E1,1.172483116E-1,3.852444589E-1,1.016710377E1
6.732138102E1,1.316052526E-1,3.780659735E-1,1.019103146E1
6.732379201E1,1.363908947E-1,3.804588020E-1,1.023170948E1
6.732620300E1,1.483550072E-1,3.661018610E-1,1.025563812E1
6.732861399E1,1.507478207E-1,3.589234054E-1,1.028913784E1
6.733102498E1,1.411765367E-1,3.397808075E-1,1.033460140E1
6.733343597E1,1.411765367E-1,3.541377485E-1,1.035374355E1
6.733584696E1,1.292124242E-1,3.493520916E-1,1.038245773E1
6.733825795E1,1.339980662E-1,3.373879790E-1,1.040877819E1
6.734066888E1,1.363908947E-1,3.278166950E-1,1.044467068E1
6.734307987E1,1.459621787E-1,3.373879790E-1,1.046859932E1
6.734549086E1,1.459621787E-1,3.206382394E-1,1.050209904E1
6.734790185E1,1.339980662E-1,3.278166950E-1,1.052602673E1
6.735031284E1,1.435693651E-1,3.014956415E-1,1.055234814E1
6.735272383E1,1.507478207E-1,2.943171859E-1,1.057627583E1
6.735513482E1,1.483550072E-1,2.871387303E-1,1.062891865E1
6.735754576E1,1.507478207E-1,2.919243574E-1,1.064566803E1
6.735995675E1,1.579262912E-1,2.871387303E-1,1.066002464E1
6.736236774E1,1.531406492E-1,2.727817893E-1,1.069113159E1
6.736477873E1,1.507478207E-1,2.656033039E-1,1.072223854E1
6.736718972E1,1.435693651E-1,2.584248483E-1,1.076052380E1
6.736960071E1,1.555334777E-1,2.536391914E-1,1.078205872E1
6.737201170E1,1.507478207E-1,2.416750938E-1,1.080838013E1
6.737442263E1,1.411765367E-1,2.464607358E-1,1.084187984E1
6.737683362E1,1.411765367E-1,2.440679073E-1,1.086102200E1
6.737924461E1,1.459621787E-1,2.249253243E-1,1.089930725E1
6.738165560E1,1.579262912E-1,2.297109663E-1,1.089691448E1
6.738406659E1,1.603191197E-1,2.297109663E-1,1.093759251E1
6.738647758E1,1.555334777E-1,2.249253243E-1,1.096391296E1
6.738888852E1,1.459621787E-1,2.249253243E-1,1.097827053E1
6.739129951E1,1.555334777E-1,2.177468538E-1,1.101416302E1
6.739371050E1,1.507478207E-1,2.225325108E-1,1.104526901E1
6.739612149E1,1.387837082E-1,2.081755698E-1,1.106201935E1
