"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.094329578E1,1.496160507E0,1.584430486E-1,7.330377586E-3
2.094570677E1,1.516319156E0,1.590539217E-1,6.719512399E-3
2.094811771E1,1.537088513E0,1.596647799E-1,7.941242307E-3
2.095052870E1,1.556025267E0,1.608865112E-1,7.941242307E-3
2.095293964E1,1.577405572E0,1.627191007E-1,7.330377586E-3
2.095535062E1,1.595120668E0,1.621082425E-1,7.330377586E-3
2.095776156E1,1.613446593E0,1.608865112E-1,7.941242307E-3
2.096017255E1,1.632994294E0,1.627191007E-1,8.552107029E-3
2.096258349E1,1.650098443E0,1.633299738E-1,8.552107029E-3
2.096499448E1,1.667202711E0,1.645517051E-1,8.552107029E-3
2.096740542E1,1.685528636E0,1.657734364E-1,9.162971750E-3
2.096981641E1,1.703243732E0,1.657734364E-1,9.773836471E-3
2.097222734E1,1.719737053E0,1.663842946E-1,9.162971750E-3
2.097463833E1,1.733786941E0,1.676060259E-1,9.162971750E-3
2.097704927E1,1.749058604E0,1.682168841E-1,9.773836471E-3
2.097946026E1,1.766773701E0,1.682168841E-1,1.099556591E-2
2.098187120E1,1.780823588E0,1.694386154E-1,1.160643063E-2
2.098428219E1,1.796095133E0,1.718820781E-1,9.773836471E-3
2.098669313E1,1.809534192E0,1.724929363E-1,1.099556591E-2
2.098910412E1,1.823584080E0,1.743255407E-1,1.160643063E-2
2.099151505E1,1.837633967E0,1.755472720E-1,1.038470119E-2
2.099392604E1,1.850462079E0,1.749363989E-1,1.282816008E-2
2.099633698E1,1.863290310E0,1.767689884E-1,1.282816008E-2
2.099874797E1,1.874896765E0,1.786015928E-1,1.282816008E-2
2.100115891E1,1.888335705E0,1.810450554E-1,1.404988952E-2
2.100356990E1,1.899942160E0,1.828776449E-1,1.343902480E-2
2.100598083E1,1.909105182E0,1.847102344E-1,1.404988952E-2
2.100839177E1,1.921933293E0,1.871536970E-1,1.466075517E-2
2.101080276E1,1.930485368E0,1.889862865E-1,1.404988952E-2
2.101321375E1,1.940259218E0,1.908188909E-1,1.466075517E-2
2.101562469E1,1.949422240E0,1.914297491E-1,1.588248461E-2
2.101803562E1,1.959196091E0,1.950949430E-1,1.710421406E-2
2.102044662E1,1.968358994E0,1.981492639E-1,1.771507785E-2
2.102285755E1,1.976300240E0,2.012035847E-1,1.771507785E-2
2.102526854E1,1.985463262E0,2.036470473E-1,1.832594350E-2
2.102767953E1,1.992182732E0,2.048687786E-1,1.771507785E-2
2.103009047E1,1.997680545E0,2.073122412E-1,1.954767294E-2
2.103250141E1,2.006232738E0,2.091448307E-1,1.954767294E-2
2.103491240E1,2.011730433E0,2.128100246E-1,2.015853859E-2
2.103732339E1,2.017228127E0,2.152534723E-1,1.954767294E-2
2.103973432E1,2.022726059E0,2.176969349E-1,2.015853859E-2
2.104214526E1,2.027612925E0,2.207512558E-1,2.260199748E-2
2.104455625E1,2.032499790E0,2.238055766E-1,2.321286127E-2
2.104696719E1,2.035554171E0,2.262490392E-1,2.382372692E-2
2.104937818E1,2.040441036E0,2.293033600E-1,2.321286127E-2
2.105178912E1,2.042884588E0,2.323576957E-1,2.504545636E-2
2.105420010E1,2.046549797E0,2.354120165E-1,2.504545636E-2
2.105661109E1,2.048382282E0,2.384663373E-1,2.626718581E-2
2.105902203E1,2.049603939E0,2.409097999E-1,2.687804960E-2
2.106143302E1,2.052658319E0,2.433532625E-1,2.748891525E-2
2.106384396E1,2.054491043E0,2.470184416E-1,2.748891525E-2
2.106625490E1,2.055101871E0,2.494619042E-1,2.932151034E-2
2.106866589E1,2.057545185E0,2.512944937E-1,3.054323979E-2
2.107107688E1,2.056323528E0,2.543488145E-1,3.115410358E-2
2.107348781E1,2.056934357E0,2.561814189E-1,3.176496923E-2
2.107589875E1,2.055712700E0,2.598465979E-1,3.176496923E-2
2.107830974E1,2.056323528E0,2.610683441E-1,3.359756246E-2
2.108072068E1,2.056323528E0,2.635118067E-1,3.298669681E-2
2.108313167E1,2.053880215E0,2.665661275E-1,3.481929377E-2
2.108554260E1,2.051436663E0,2.671769857E-1,3.604102135E-2
2.108795359E1,2.051436663E0,2.683987021E-1,3.604102135E-2
2.109036453E1,2.049603939E0,2.714530230E-1,3.665188700E-2
2.109277552E1,2.047160625E0,2.738964856E-1,3.726275265E-2
2.109518646E1,2.045938969E0,2.745073736E-1,3.848448023E-2
2.109759745E1,2.041662693E0,2.757290900E-1,3.848448023E-2
2.110000839E1,2.038608551E0,2.775616944E-1,3.970621154E-2
2.110241938E1,2.035554171E0,2.787834108E-1,4.214967042E-2
2.110483031E1,2.031278133E0,2.800051570E-1,4.276053607E-2
2.110724130E1,2.029445410E0,2.812268734E-1,4.214967042E-2
2.110965224E1,2.026391268E0,2.818377316E-1,4.398226365E-2
2.111206323E1,2.021504164E0,2.812268734E-1,4.520399496E-2
2.111447417E1,2.016617298E0,2.818377316E-1,4.581485689E-2
2.111688516E1,2.012952089E0,2.824485898E-1,4.764745384E-2
2.111929609E1,2.008676052E0,2.818377316E-1,4.764745384E-2
2.112170708E1,2.003789186E0,2.830594778E-1,4.825831577E-2
2.112411802E1,1.998291373E0,2.818377316E-1,5.009091273E-2
2.112652901E1,1.993404508E0,2.818377316E-1,5.131264031E-2
2.112893995E1,1.989128470E0,2.806160152E-1,5.131264031E-2
2.113135094E1,1.983630657E0,2.800051570E-1,5.314523727E-2
2.113376188E1,1.979354620E0,2.800051570E-1,5.375609919E-2
2.113617287E1,1.972635031E0,2.769508064E-1,5.314523727E-2
2.113858380E1,1.967137337E0,2.775616944E-1,5.497783050E-2
2.114099479E1,1.962250352E0,2.775616944E-1,5.619955808E-2
2.114340573E1,1.957363486E0,2.769508064E-1,5.619955808E-2
2.114581672E1,1.951254845E0,2.738964856E-1,5.681042373E-2
2.114822766E1,1.946978807E0,2.745073736E-1,5.803215504E-2
2.115063865E1,1.940259218E0,2.714530230E-1,6.047561392E-2
2.115304958E1,1.934150577E0,2.708421648E-1,5.986474827E-2
2.115546057E1,1.929263711E0,2.683987021E-1,6.047561392E-2
2.115787151E1,1.923765898E0,2.671769857E-1,6.291907281E-2
2.116028250E1,1.918268085E0,2.653443813E-1,6.291907281E-2
2.116269344E1,1.912159443E0,2.629009187E-1,6.536252797E-2
2.116510443E1,1.907272577E0,2.616792023E-1,6.536252797E-2
2.116751536E1,1.901163936E0,2.586248815E-1,6.597339362E-2
2.116992635E1,1.896276951E0,2.574031353E-1,6.719512492E-2
2.117233729E1,1.890168309E0,2.543488145E-1,6.780599058E-2
2.117474828E1,1.884670615E0,2.525162399E-1,6.902772188E-2
2.117715922E1,1.880394459E0,2.500727773E-1,6.963858753E-2
2.117957021E1,1.874285817E0,2.482401729E-1,7.024945319E-2
2.118198115E1,1.868788123E0,2.464075834E-1,7.147117704E-2
2.118439214E1,1.865733743E0,2.445749789E-1,7.269290835E-2
2.118680307E1,1.860235929E0,2.421315312E-1,7.208204269E-2
2.118921406E1,1.854127288E0,2.409097999E-1,7.330377400E-2
2.119162500E1,1.848629594E0,2.390772104E-1,7.391463965E-2
2.119403599E1,1.844964385E0,2.372446060E-1,7.574722916E-2
2.119644693E1,1.839466572E0,2.360228747E-1,7.696896046E-2
2.119885792E1,1.835801363E0,2.335794270E-1,7.635809481E-2
2.120126885E1,1.831525326E0,2.323576957E-1,7.757982612E-2
2.120367984E1,1.826027513E0,2.323576957E-1,7.880155742E-2
2.120609078E1,1.824194908E0,2.311359644E-1,7.880155742E-2
2.120850177E1,1.818086267E0,2.293033600E-1,7.941242307E-2
2.121091271E1,1.815032005E0,2.268599123E-1,7.941242307E-2
2.121332370E1,1.808923364E0,2.256381810E-1,8.185587823E-2
2.121573464E1,1.804647326E0,2.238055766E-1,8.124501258E-2
2.121814563E1,1.802203774E0,2.231947184E-1,8.368847519E-2
2.122055656E1,1.797316909E0,2.225838602E-1,8.429934084E-2
2.122296755E1,1.794262528E0,2.213621289E-1,8.491020650E-2
2.122537849E1,1.790597439E0,2.195295244E-1,8.613193035E-2
2.122778948E1,1.786932230E0,2.183077931E-1,8.491020650E-2
2.123020042E1,1.785099626E0,2.183077931E-1,8.552107215E-2
2.123261141E1,1.780823588E0,2.183077931E-1,8.674279600E-2
2.123502234E1,1.776547551E0,2.164752036E-1,8.796452731E-2
2.123743333E1,1.775325775E0,2.183077931E-1,8.857539296E-2
2.123984427E1,1.772882342E0,2.158643454E-1,8.918625861E-2
2.124225526E1,1.767995358E0,2.158643454E-1,9.040798992E-2
2.124466620E1,1.766162753E0,2.158643454E-1,8.979712427E-2
2.124707719E1,1.763719320E0,2.152534723E-1,9.040798992E-2
2.124948813E1,1.761886716E0,2.146426141E-1,9.101885557E-2
2.125189912E1,1.758221507E0,2.152534723E-1,9.162971377E-2
2.125431005E1,1.753334641E0,2.152534723E-1,9.162971377E-2
2.125672104E1,1.753334641E0,2.164752036E-1,9.346231073E-2
2.125913198E1,1.750280261E0,2.170860767E-1,9.468404204E-2
2.126154297E1,1.749058604E0,2.158643454E-1,9.468404204E-2
2.126395391E1,1.747226000E0,2.152534723E-1,9.468404204E-2
2.126636490E1,1.744782567E0,2.164752036E-1,9.712749720E-2
2.126877583E1,1.740506530E0,2.158643454E-1,9.712749720E-2
2.127118682E1,1.739284754E0,2.158643454E-1,9.712749720E-2
2.127359776E1,1.737452149E0,2.176969349E-1,9.651663154E-2
2.127600875E1,1.734397769E0,2.158643454E-1,9.773836285E-2
2.127841969E1,1.732565284E0,2.170860767E-1,9.957095981E-2
2.128083068E1,1.730121732E0,2.152534723E-1,1.001818255E-1
2.128324162E1,1.727067471E0,2.152534723E-1,1.001818255E-1
2.128565260E1,1.725234866E0,2.146426141E-1,1.007926911E-1
2.128806354E1,1.724013090E0,2.164752036E-1,1.014035568E-1
2.129047453E1,1.722180486E0,2.170860767E-1,1.020144150E-1
2.129288547E1,1.719126225E0,2.170860767E-1,1.014035568E-1
2.129529646E1,1.714850187E0,2.158643454E-1,1.026252806E-1
2.129770740E1,1.713628411E0,2.170860767E-1,1.032361463E-1
2.130011839E1,1.711184978E0,2.158643454E-1,1.050687432E-1
2.130252932E1,1.707519770E0,2.140317410E-1,1.044578776E-1
2.130494031E1,1.705076337E0,2.140317410E-1,1.050687432E-1
2.130735125E1,1.702021956E0,2.140317410E-1,1.062904745E-1
2.130976224E1,1.698356748E0,2.109774202E-1,1.069013327E-1
2.131217318E1,1.696524262E0,2.115882933E-1,1.075121984E-1
2.131458417E1,1.692248106E0,2.097556889E-1,1.081230640E-1
2.131699510E1,1.689193845E0,2.085339576E-1,1.093447953E-1
2.131940609E1,1.684917808E0,2.079230994E-1,1.087339297E-1
2.132181703E1,1.681252599E0,2.067013681E-1,1.105665267E-1
2.132422802E1,1.676976562E0,2.048687786E-1,1.117882580E-1
2.132663896E1,1.672700524E0,2.030361742E-1,1.117882580E-1
2.132904995E1,1.670256972E0,2.012035847E-1,1.123991162E-1
2.133146089E1,1.664148331E0,1.981492639E-1,1.117882580E-1
2.133387188E1,1.659261465E0,1.963166744E-1,1.130099818E-1
2.133628281E1,1.653763652E0,1.963166744E-1,1.136208475E-1
2.133869380E1,1.650709391E0,1.932623386E-1,1.142317131E-1
2.134110474E1,1.643989801E0,1.926514804E-1,1.142317131E-1
2.134351573E1,1.639713764E0,1.889862865E-1,1.154534444E-1
2.134592667E1,1.633605123E0,1.865428388E-1,1.160643101E-1
2.134833766E1,1.626885653E0,1.840993762E-1,1.172860414E-1
2.135074859E1,1.620777011E0,1.822667718E-1,1.172860414E-1
2.135315958E1,1.614057422E0,1.786015928E-1,1.197294965E-1
2.135557052E1,1.609170556E0,1.767689884E-1,1.191186309E-1
2.135798151E1,1.601840138E0,1.737146676E-1,1.191186309E-1
2.136039245E1,1.593288064E0,1.700494885E-1,1.197294965E-1
2.136280344E1,1.585957646E0,1.669951528E-1,1.203403622E-1
2.136521438E1,1.580459952E0,1.651625633E-1,1.215620935E-1
2.136762537E1,1.571296930E0,1.614973694E-1,1.221729591E-1
2.137003630E1,1.563966513E0,1.590539217E-1,1.209512278E-1
2.137244729E1,1.553581834E0,1.541669965E-1,1.221729591E-1
2.137485823E1,1.546251416E0,1.517235339E-1,1.233946830E-1
2.137726922E1,1.537088513E0,1.474474818E-1,1.227838174E-1
2.137968016E1,1.526092887E0,1.443931609E-1,1.233946830E-1
2.138209115E1,1.516929984E0,1.413388401E-1,1.246164143E-1
2.138450208E1,1.507156134E0,1.395062506E-1,1.264490038E-1
2.138691307E1,1.496771455E0,1.352301836E-1,1.258381456E-1
2.138932401E1,1.484554172E0,1.297324002E-1,1.264490038E-1
2.139173500E1,1.473558545E0,1.266780794E-1,1.270598769E-1
2.139414594E1,1.461341262E0,1.242346242E-1,1.270598769E-1
2.139655693E1,1.451567411E0,1.211803034E-1,1.282816082E-1
2.139896787E1,1.440571904E0,1.162933856E-1,1.276707351E-1
2.140137885E1,1.427743673E0,1.126281917E-1,1.276707351E-1
2.140378979E1,1.416137218E0,1.095738709E-1,1.295033395E-1
2.140620078E1,1.402087331E0,1.065195426E-1,1.295033395E-1
2.140861172E1,1.389259219E0,1.040760875E-1,1.301141977E-1
2.141102271E1,1.375820160E0,1.010217592E-1,1.295033395E-1
2.141343365E1,1.361159444E0,9.735657275E-2,1.319467872E-1
2.141584464E1,1.347109556E0,9.246965498E-2,1.313359290E-1
2.141825557E1,1.333059669E0,9.002619982E-2,1.313359290E-1
2.142066656E1,1.319620609E0,8.636100590E-2,1.313359290E-1
2.142307750E1,1.302516460E0,8.208495378E-2,1.319467872E-1
2.142548849E1,1.289077401E0,8.086322248E-2,1.331685185E-1
2.142789943E1,1.271973133E0,7.780890167E-2,1.325576603E-1
2.143031042E1,1.256701589E0,7.536543906E-2,1.331685185E-1
2.143272135E1,1.240208268E0,7.292198390E-2,1.325576603E-1
2.143513234E1,1.223714828E0,6.986765563E-2,1.343902498E-1
2.143754328E1,1.205999732E0,6.681333482E-2,1.356119812E-1
2.143995427E1,1.189506412E0,6.559160352E-2,1.356119812E-1
2.144236521E1,1.171180487E0,6.253728271E-2,1.343902498E-1
2.144477620E1,1.153465390E0,6.009382382E-2,1.343902498E-1
2.144718714E1,1.135750294E0,5.826122686E-2,1.356119812E-1
2.144959812E1,1.116813540E0,5.703949928E-2,1.380554438E-1
2.145200906E1,1.097876668E0,5.398517475E-2,1.362228394E-1
2.145442005E1,1.078329086E0,5.215258151E-2,1.362228394E-1
2.145683099E1,1.059392214E0,4.909825698E-2,1.374445707E-1
2.145924198E1,1.039844513E0,4.787652567E-2,1.380554438E-1
2.146165292E1,1.020296931E0,4.665479809E-2,1.374445707E-1
2.146406391E1,9.989166260E-1,4.543306679E-2,1.386663020E-1
2.146647484E1,9.787580967E-1,4.360047355E-2,1.380554438E-1
2.146888583E1,9.585995674E-1,4.237874225E-2,1.392771751E-1
2.147129677E1,9.366084337E-1,4.054614902E-2,1.392771751E-1
2.147370776E1,9.152281284E-1,3.871355578E-2,1.386663020E-1
2.147611870E1,8.932369947E-1,3.810269013E-2,1.404989064E-1
2.147852969E1,8.718567491E-1,3.688096255E-2,1.404989064E-1
2.148094063E1,8.492547870E-1,3.627009690E-2,1.398880333E-1
2.148335162E1,8.254310489E-1,3.443750367E-2,1.398880333E-1
2.148576255E1,8.028290272E-1,3.382663801E-2,1.398880333E-1
2.148817354E1,7.790052891E-1,3.321577236E-2,1.404989064E-1
2.149058448E1,7.576250434E-1,3.199404106E-2,1.411097646E-1
2.149299547E1,7.319687009E-1,3.138317913E-2,1.411097646E-1
2.149540641E1,7.093667388E-1,3.199404106E-2,1.411097646E-1
2.149781740E1,6.849321127E-1,3.016144782E-2,1.423314959E-1
2.150022833E1,6.611084342E-1,3.016144782E-2,1.417206228E-1
2.150263932E1,6.378955245E-1,2.893971838E-2,1.417206228E-1
2.150505026E1,6.122392416E-1,2.955058403E-2,1.417206228E-1
2.150746125E1,5.865828991E-1,2.832885459E-2,1.435532272E-1
2.150987219E1,5.615374446E-1,2.771798894E-2,1.441640854E-1
2.151228318E1,5.358811021E-1,2.710712515E-2,1.423314959E-1
2.151469412E1,5.102248192E-1,2.771798894E-2,1.429423541E-1
2.151710510E1,4.839576185E-1,2.649625950E-2,1.435532272E-1
2.151951604E1,4.583013058E-1,2.527453005E-2,1.423314959E-1
2.152192703E1,4.320341051E-1,2.527453005E-2,1.441640854E-1
2.152433797E1,4.057669342E-1,2.527453005E-2,1.441640854E-1
2.152674896E1,3.794997334E-1,2.283107117E-2,1.441640854E-1
2.152915990E1,3.532325625E-1,2.344193682E-2,1.447749585E-1
2.153157089E1,3.269653618E-1,2.344193682E-2,1.447749585E-1
2.153398182E1,2.994764447E-1,2.222020552E-2,1.453858167E-1
2.153639281E1,2.719875574E-1,2.099847607E-2,1.459966749E-1
2.153880375E1,2.444986254E-1,2.222020552E-2,1.459966749E-1
2.154121474E1,2.157879770E-1,2.038761228E-2,1.466075480E-1
2.154362573E1,1.889099330E-1,2.160934173E-2,1.472184062E-1
2.154603667E1,1.601992846E-1,2.038761228E-2,1.472184062E-1
2.154844766E1,1.339320987E-1,2.099847607E-2,1.472184062E-1
2.155085859E1,1.046105921E-1,1.916588284E-2,1.466075480E-1
2.155326958E1,7.712167501E-2,1.855501719E-2,1.478292793E-1
2.155568052E1,4.780016840E-2,1.733328775E-2,1.478292793E-1
2.155809151E1,2.214384824E-2,1.733328775E-2,1.478292793E-1
2.156050245E1,-7.177661173E-3,1.672242396E-2,1.472184062E-1
2.156291339E1,-3.772090003E-2,1.427896414E-2,1.484401375E-1
2.156532438E1,-6.459894776E-2,1.488982886E-2,1.490510106E-1
2.156773531E1,-9.392046183E-2,1.366809942E-2,1.490510106E-1
2.157014630E1,-1.226311028E-1,1.244636998E-2,1.490510106E-1
2.157255729E1,-1.525634825E-1,1.122464053E-2,1.484401375E-1
2.157496823E1,-1.800523996E-1,1.000291109E-2,1.496618688E-1
2.157737917E1,-2.099847645E-1,8.170315996E-3,1.508836001E-1
2.157979016E1,-2.374736816E-1,8.781181648E-3,1.508836001E-1
2.158220115E1,-2.667951882E-1,5.726857111E-3,1.502727419E-1
2.158461208E1,-2.955058515E-1,4.505127668E-3,1.502727419E-1
2.158702307E1,-3.236056268E-1,3.894262947E-3,1.508836001E-1
2.158943401E1,-3.523162603E-1,3.283398226E-3,1.514944583E-1
2.159184500E1,-3.828594983E-1,-3.817904799E-4,1.521053314E-1
2.159425594E1,-4.109592736E-1,-3.817904799E-4,1.514944583E-1
2.159666693E1,-4.402807951E-1,-2.214384731E-3,1.514944583E-1
2.159907786E1,-4.689914286E-1,-4.046979360E-3,1.533270627E-1
2.160148885E1,-4.989238083E-1,-6.490438245E-3,1.533270627E-1
2.160389979E1,-5.264127254E-1,-7.712167688E-3,1.527161896E-1
2.160631078E1,-5.557342172E-1,-8.933897130E-3,1.539379209E-1
2.160872172E1,-5.832231641E-1,-1.076649129E-2,1.539379209E-1
2.161113271E1,-6.143772602E-1,-1.443168055E-2,1.545487940E-1
2.161354365E1,-6.412553191E-1,-1.504254527E-2,1.539379209E-1
2.161595464E1,-6.699659228E-1,-1.748600416E-2,1.539379209E-1
2.161836557E1,-6.968439817E-1,-1.992946304E-2,1.545487940E-1
2.162077656E1,-7.261655331E-1,-2.176205814E-2,1.551596522E-1
2.162318750E1,-7.542653084E-1,-2.359465137E-2,1.557705253E-1
2.162559849E1,-7.835868001E-1,-2.542724647E-2,1.563813835E-1
2.162800943E1,-8.092431426E-1,-2.725984156E-2,1.551596522E-1
2.163042042E1,-8.379537463E-1,-3.031416424E-2,1.569922417E-1
2.163283135E1,-8.654426932E-1,-3.275762498E-2,1.582139730E-1
2.163524234E1,-8.923207521E-1,-3.459021822E-2,1.576031148E-1
2.163765328E1,-9.210313559E-1,-3.642281145E-2,1.576031148E-1
2.164006427E1,-9.479094148E-1,-4.008800164E-2,1.576031148E-1
2.164247521E1,-9.735657573E-1,-4.008800164E-2,1.582139730E-1
2.164488620E1,-1.002276421E0,-4.314232618E-2,1.588248461E-1
2.164729714E1,-1.027932763E0,-4.558578506E-2,1.588248461E-1
2.164970812E1,-1.054199934E0,-4.802924395E-2,1.594357044E-1
2.165211906E1,-1.078634501E0,-4.986183718E-2,1.594357044E-1
2.165453005E1,-1.106123447E0,-5.169443041E-2,1.594357044E-1
2.165694099E1,-1.131168842E0,-5.413788930E-2,1.600465775E-1
2.165935198E1,-1.156214356E0,-5.535962060E-2,1.600465775E-1
2.166176292E1,-1.182481527E0,-5.841394514E-2,1.612683088E-1
2.166417391E1,-1.207526922E0,-5.963567272E-2,1.612683088E-1
2.166658484E1,-1.229518056E0,-6.024653837E-2,1.618791670E-1
2.166899583E1,-1.253952622E0,-6.268999726E-2,1.624900252E-1
2.167140677E1,-1.280219913E0,-6.452259421E-2,1.631008983E-1
2.167381776E1,-1.303432703E0,-6.574432552E-2,1.631008983E-1
2.167622870E1,-1.327867270E0,-6.940951198E-2,1.618791670E-1
2.167863969E1,-1.351080179E0,-7.063124329E-2,1.643226296E-1
2.168105062E1,-1.375514746E0,-7.185296714E-2,1.649334878E-1
2.168346162E1,-1.395062447E0,-7.246383280E-2,1.655443609E-1
2.168587255E1,-1.418275356E0,-7.490729541E-2,1.655443609E-1
2.168828354E1,-1.440266490E0,-7.551816106E-2,1.649334878E-1
2.169069448E1,-1.461646676E0,-7.735075057E-2,1.661552191E-1
2.169310547E1,-1.481805205E0,-7.735075057E-2,1.667660922E-1
2.169551641E1,-1.502574682E0,-7.918334752E-2,1.667660922E-1
2.169792740E1,-1.522122264E0,-7.857248187E-2,1.661552191E-1
2.170033833E1,-1.542891741E0,-7.918334752E-2,1.679878086E-1
2.170274932E1,-1.563050270E0,-7.979421318E-2,1.685986817E-1
2.170516026E1,-1.581987023E0,-7.979421318E-2,1.685986817E-1
2.170757125E1,-1.601534724E0,-8.223766834E-2,1.679878086E-1
2.170998219E1,-1.618638992E0,-8.101594448E-2,1.698204130E-1
2.171239318E1,-1.637575746E0,-8.223766834E-2,1.710421443E-1
2.171480412E1,-1.652847409E0,-8.162680268E-2,1.704312712E-1
2.171721510E1,-1.671173334E0,-8.223766834E-2,1.704312712E-1
2.171962604E1,-1.687666655E0,-8.223766834E-2,1.710421443E-1
2.172203703E1,-1.704159975E0,-8.162680268E-2,1.710421443E-1
2.172444797E1,-1.719431639E0,-8.223766834E-2,1.722638607E-1
2.172685896E1,-1.734703302E0,-8.040507883E-2,1.716530025E-1
2.172926990E1,-1.749974847E0,-7.979421318E-2,1.716530025E-1
2.173168089E1,-1.764024734E0,-7.918334752E-2,1.728747338E-1
2.173409182E1,-1.779907227E0,-7.979421318E-2,1.734855920E-1
2.173650281E1,-1.793346286E0,-7.918334752E-2,1.728747338E-1
2.173891380E1,-1.806174397E0,-7.796161622E-2,1.734855920E-1
2.174132474E1,-1.819002628E0,-7.612902671E-2,1.753181964E-1
2.174373568E1,-1.830609083E0,-7.612902671E-2,1.753181964E-1
2.174614667E1,-1.843437195E0,-7.551816106E-2,1.753181964E-1
2.174855760E1,-1.853821874E0,-7.368556410E-2,1.759290546E-1
2.175096859E1,-1.863595724E0,-7.246383280E-2,1.753181964E-1
2.175337958E1,-1.873980403E0,-7.124210149E-2,1.753181964E-1
2.175579052E1,-1.884976029E0,-7.124210149E-2,1.771507859E-1
2.175820151E1,-1.893528104E0,-6.879864633E-2,1.783725172E-1
2.176061245E1,-1.903912783E0,-6.757691503E-2,1.777616441E-1
2.176302339E1,-1.911243200E0,-6.513345987E-2,1.783725172E-1
2.176543438E1,-1.921017051E0,-6.574432552E-2,1.777616441E-1
2.176784537E1,-1.926514745E0,-6.330086291E-2,1.783725172E-1
2.177025630E1,-1.934455991E0,-6.268999726E-2,1.789833754E-1
2.177266729E1,-1.941175580E0,-5.963567272E-2,1.808159798E-1
2.177507823E1,-1.947895050E0,-5.963567272E-2,1.802051067E-1
2.177748922E1,-1.955225468E0,-5.841394514E-2,1.802051067E-1
2.177990016E1,-1.957668900E0,-5.719221383E-2,1.795942485E-1
2.178231115E1,-1.964999318E0,-5.597048625E-2,1.802051067E-1
2.178472208E1,-1.968053579E0,-5.474875495E-2,1.808159798E-1
2.178713307E1,-1.971718788E0,-5.352702737E-2,1.802051067E-1
2.178954401E1,-1.977216601E0,-5.230529606E-2,1.802051067E-1
2.179195500E1,-1.980270863E0,-5.108356848E-2,1.814268380E-1
2.179436594E1,-1.982714415E0,-4.986183718E-2,1.802051067E-1
2.179677693E1,-1.985157847E0,-4.925097153E-2,1.820377111E-1
2.179918786E1,-1.986990452E0,-4.864010960E-2,1.820377111E-1
2.180159885E1,-1.987601280E0,-4.802924395E-2,1.820377111E-1
2.180400979E1,-1.990044713E0,-4.680751264E-2,1.832594275E-1
2.180642078E1,-1.990044713E0,-4.680751264E-2,1.832594275E-1
2.180883172E1,-1.990655541E0,-4.497491941E-2,1.826485693E-1
2.181124271E1,-1.991266489E0,-4.497491941E-2,1.832594275E-1
2.181365365E1,-1.990655541E0,-4.314232618E-2,1.826485693E-1
2.181606464E1,-1.990044713E0,-4.314232618E-2,1.832594275E-1
2.181847557E1,-1.990044713E0,-4.375318810E-2,1.850920320E-1
2.182088656E1,-1.988212109E0,-4.314232618E-2,1.844811589E-1
2.182329750E1,-1.986379504E0,-4.314232618E-2,1.826485693E-1
2.182570849E1,-1.984546900E0,-4.253146052E-2,1.832594275E-1
2.182811943E1,-1.982714415E0,-4.253146052E-2,1.826485693E-1
2.183053042E1,-1.980881810E0,-4.314232618E-2,1.844811589E-1
2.183294135E1,-1.977216601E0,-4.375318810E-2,1.857028902E-1
2.183535234E1,-1.975994825E0,-4.314232618E-2,1.857028902E-1
2.183776328E1,-1.972940564E0,-4.436405376E-2,1.850920320E-1
2.184017427E1,-1.967442751E0,-4.375318810E-2,1.844811589E-1
2.184258521E1,-1.964388371E0,-4.497491941E-2,1.863137633E-1
2.184499620E1,-1.961944938E0,-4.497491941E-2,1.850920320E-1
2.184740714E1,-1.957058072E0,-4.619665071E-2,1.850920320E-1
2.184981813E1,-1.954003692E0,-4.741837829E-2,1.857028902E-1
2.185222906E1,-1.949116826E0,-4.864010960E-2,1.869246215E-1
2.185464005E1,-1.943008184E0,-4.741837829E-2,1.857028902E-1
2.185705099E1,-1.939953804E0,-5.047270283E-2,1.863137633E-1
2.185946198E1,-1.935066938E0,-5.047270283E-2,1.869246215E-1
2.186187292E1,-1.929569125E0,-5.169443041E-2,1.857028902E-1
2.186428391E1,-1.925903916E0,-5.291616172E-2,1.881463528E-1
2.186669484E1,-1.921017051E0,-5.413788930E-2,1.875354946E-1
2.186910583E1,-1.915519238E0,-5.535962060E-2,1.863137633E-1
2.187151677E1,-1.908799767E0,-5.597048625E-2,1.881463528E-1
2.187392776E1,-1.904523611E0,-5.658135191E-2,1.875354946E-1
2.187633875E1,-1.900247574E0,-5.841394514E-2,1.875354946E-1
2.187874969E1,-1.894138932E0,-6.024653837E-2,1.881463528E-1
2.188116068E1,-1.889862895E0,-6.085740402E-2,1.875354946E-1
2.188357162E1,-1.885586858E0,-6.207913160E-2,1.887572110E-1
2.188598260E1,-1.879478216E0,-6.268999726E-2,1.887572110E-1
2.188839354E1,-1.873980403E0,-6.146826968E-2,1.881463528E-1
2.189080448E1,-1.868482590E0,-6.330086291E-2,1.899789423E-1
2.189321547E1,-1.862373948E0,-6.513345987E-2,1.887572110E-1
2.189562646E1,-1.858097911E0,-6.513345987E-2,1.893680841E-1
2.189803740E1,-1.852600217E0,-6.635518372E-2,1.899789423E-1
2.190044839E1,-1.847713232E0,-6.574432552E-2,1.899789423E-1
2.190285932E1,-1.843437195E0,-6.635518372E-2,1.899789423E-1
2.190527031E1,-1.838550329E0,-6.757691503E-2,1.905898154E-1
