"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.844029786E1,6.298779249E-1,4.650207981E-2,1.056032479E-1
3.844270890E1,6.524799466E-1,4.772381112E-2,1.056032479E-1
3.844511994E1,6.726384759E-1,4.894553870E-2,1.068249792E-1
3.844753093E1,6.927970052E-1,5.016727000E-2,1.080467105E-1
3.844994197E1,7.141773105E-1,5.016727000E-2,1.080467105E-1
3.845235301E1,7.349466681E-1,5.077813566E-2,1.092684343E-1
3.845476406E1,7.551051974E-1,5.138900131E-2,1.098793000E-1
3.845717510E1,7.740420103E-1,5.138900131E-2,1.111010313E-1
3.845958609E1,7.948114276E-1,5.322159454E-2,1.123227626E-1
3.846199713E1,8.143591285E-1,5.444332212E-2,1.129336283E-1
3.846440817E1,8.345176578E-1,5.444332212E-2,1.141553521E-1
3.846681921E1,8.534544706E-1,5.505418777E-2,1.141553521E-1
3.846923025E1,8.736129999E-1,5.566505343E-2,1.141553521E-1
3.847164124E1,8.937715292E-1,5.749764666E-2,1.159879491E-1
3.847405228E1,9.114866257E-1,5.627591908E-2,1.165988147E-1
3.847646333E1,9.322559834E-1,5.688678101E-2,1.165988147E-1
3.847887437E1,9.518036842E-1,5.749764666E-2,1.184314117E-1
3.848128541E1,9.701296091E-1,5.810851231E-2,1.196531355E-1
3.848369645E1,9.896773100E-1,5.871937796E-2,1.196531355E-1
3.848610744E1,1.007392406E0,5.933023989E-2,1.202640012E-1
3.848851848E1,1.027550936E0,6.055197120E-2,1.208748668E-1
3.849092952E1,1.046487689E0,6.116283685E-2,1.208748668E-1
3.849334057E1,1.063591957E0,6.116283685E-2,1.214857325E-1
3.849575156E1,1.083139658E0,6.238456443E-2,1.220965981E-1
3.849816260E1,1.100854635E0,6.238456443E-2,1.233183295E-1
3.850057364E1,1.118569732E0,6.177370250E-2,1.239291951E-1
3.850298468E1,1.135674000E0,6.299543381E-2,1.251509190E-1
3.850539572E1,1.153999925E0,6.238456443E-2,1.257617921E-1
3.850780676E1,1.171715021E0,6.299543381E-2,1.275943816E-1
3.851021775E1,1.189430118E0,6.360629201E-2,1.269835234E-1
3.851262879E1,1.206534266E0,6.421715766E-2,1.275943816E-1
3.851503984E1,1.224249363E0,6.543888897E-2,1.282052398E-1
3.851745088E1,1.240131855E0,6.482802331E-2,1.282052398E-1
3.851986192E1,1.257236123E0,6.666062027E-2,1.288161129E-1
3.852227291E1,1.274340272E0,6.727148592E-2,1.306487024E-1
3.852468395E1,1.290833592E0,6.666062027E-2,1.312595755E-1
3.852709499E1,1.307937860E0,6.727148592E-2,1.330921650E-1
3.852950603E1,1.323209524E0,6.910407543E-2,1.324812919E-1
3.853191708E1,1.339702845E0,6.849320978E-2,1.343138963E-1
3.853432807E1,1.354974389E0,6.849320978E-2,1.349247545E-1
3.853673911E1,1.372689486E0,7.032580674E-2,1.349247545E-1
3.853915015E1,1.386128545E0,6.971494108E-2,1.349247545E-1
3.854156119E1,1.402011037E0,6.971494108E-2,1.361464858E-1
3.854397223E1,1.418504357E0,7.154753804E-2,1.373682171E-1
3.854638327E1,1.431943417E0,7.215840369E-2,1.373682171E-1
3.854879426E1,1.447825909E0,7.154753804E-2,1.392008066E-1
3.855120530E1,1.460654020E0,7.154753804E-2,1.398116797E-1
3.855361635E1,1.476536512E0,7.154753804E-2,1.404225379E-1
3.855602739E1,1.491197228E0,7.215840369E-2,1.410334110E-1
3.855843843E1,1.505247116E0,7.154753804E-2,1.416442692E-1
3.856084942E1,1.519907951E0,7.338013500E-2,1.422551423E-1
3.856326046E1,1.534568667E0,7.338013500E-2,1.422551423E-1
3.856567150E1,1.548618555E0,7.521272451E-2,1.434768587E-1
3.856808254E1,1.560225010E0,7.338013500E-2,1.446985900E-1
3.857049359E1,1.573664069E0,7.521272451E-2,1.446985900E-1
3.857290458E1,1.586492181E0,7.460185885E-2,1.453094631E-1
3.857531562E1,1.599931240E0,7.582359016E-2,1.446985900E-1
3.857772666E1,1.614591956E0,7.643445581E-2,1.465311944E-1
3.858013770E1,1.626198411E0,7.582359016E-2,1.477529258E-1
3.858254874E1,1.638415694E0,7.460185885E-2,1.477529258E-1
3.858495973E1,1.650632977E0,7.582359016E-2,1.483637840E-1
3.858737077E1,1.663461208E0,7.704532146E-2,1.483637840E-1
3.858978182E1,1.675067544E0,7.643445581E-2,1.501963735E-1
3.859219286E1,1.687284827E0,7.643445581E-2,1.501963735E-1
3.859460390E1,1.698280454E0,7.704532146E-2,1.501963735E-1
3.859701494E1,1.709886909E0,7.765618712E-2,1.508072466E-1
3.859942593E1,1.720271587E0,7.826705277E-2,1.532506943E-1
3.860183697E1,1.731878042E0,7.826705277E-2,1.526398361E-1
3.860424801E1,1.743484497E0,7.826705277E-2,1.538615674E-1
3.860665906E1,1.753258228E0,7.826705277E-2,1.538615674E-1
3.860907004E1,1.763032079E0,7.826705277E-2,1.550832987E-1
3.861148109E1,1.775249362E0,7.826705277E-2,1.550832987E-1
3.861389213E1,1.783801556E0,7.826705277E-2,1.556941569E-1
3.861630317E1,1.794186234E0,7.948877662E-2,1.550832987E-1
3.861871421E1,1.803960085E0,7.948877662E-2,1.569158882E-1
3.862112525E1,1.813122988E0,7.887791097E-2,1.575267613E-1
3.862353624E1,1.822286010E0,8.009964228E-2,1.587484777E-1
3.862594728E1,1.831448913E0,7.948877662E-2,1.587484777E-1
3.862835833E1,1.840001106E0,7.826705277E-2,1.593593508E-1
3.863076937E1,1.849774957E0,7.948877662E-2,1.599702090E-1
3.863318041E1,1.858327031E0,8.009964228E-2,1.605810821E-1
3.863559145E1,1.866268277E0,7.887791097E-2,1.611919403E-1
3.863800244E1,1.874209523E0,7.765618712E-2,1.630245447E-1
3.864041348E1,1.882761598E0,7.765618712E-2,1.636354029E-1
3.864282452E1,1.890092015E0,7.826705277E-2,1.624136716E-1
3.864523556E1,1.899254918E0,7.887791097E-2,1.624136716E-1
3.864764661E1,1.904752731E0,7.826705277E-2,1.624136716E-1
3.865005760E1,1.912693977E0,7.765618712E-2,1.642462611E-1
3.865246864E1,1.919413447E0,7.765618712E-2,1.642462611E-1
3.865487968E1,1.924911261E0,7.643445581E-2,1.654679924E-1
3.865729072E1,1.931630850E0,7.704532146E-2,1.666897237E-1
3.865970176E1,1.939571977E0,7.765618712E-2,1.660788655E-1
3.866211275E1,1.945680737E0,7.765618712E-2,1.660788655E-1
3.866452379E1,1.949956775E0,7.521272451E-2,1.679114550E-1
3.866693484E1,1.957898021E0,7.643445581E-2,1.679114550E-1
3.866934588E1,1.964006662E0,7.582359016E-2,1.685223281E-1
3.867175692E1,1.969504356E0,7.582359016E-2,1.691331863E-1
3.867416791E1,1.974391341E0,7.399099320E-2,1.697440445E-1
3.867657895E1,1.978056550E0,7.338013500E-2,1.697440445E-1
3.867898999E1,1.984165192E0,7.338013500E-2,1.703549176E-1
3.868140103E1,1.987830400E0,7.215840369E-2,1.709657758E-1
3.868381208E1,1.992106438E0,7.154753804E-2,1.715766490E-1
3.868622306E1,1.997604132E0,7.154753804E-2,1.715766490E-1
3.868863411E1,2.001269341E0,7.154753804E-2,1.709657758E-1
3.869104515E1,2.006156206E0,7.093667239E-2,1.721875072E-1
3.869345619E1,2.009210587E0,7.032580674E-2,1.721875072E-1
3.869586723E1,2.014097452E0,6.910407543E-2,1.727983803E-1
3.869827827E1,2.018984556E0,7.032580674E-2,1.734092385E-1
3.870068926E1,2.022038698E0,6.910407543E-2,1.721875072E-1
3.870310030E1,2.023260593E0,6.849320978E-2,1.740200967E-1
3.870551135E1,2.027536631E0,6.788235158E-2,1.740200967E-1
3.870792239E1,2.029369116E0,6.666062027E-2,1.752418280E-1
3.871033343E1,2.033645153E0,6.604975462E-2,1.752418280E-1
3.871274447E1,2.036699533E0,6.666062027E-2,1.740200967E-1
3.871515546E1,2.037310362E0,6.543888897E-2,1.740200967E-1
3.871756650E1,2.041586399E0,6.543888897E-2,1.746309698E-1
3.871997754E1,2.042808294E0,6.482802331E-2,1.752418280E-1
3.872238859E1,2.045862436E0,6.482802331E-2,1.764635593E-1
3.872479958E1,2.047695160E0,6.360629201E-2,1.764635593E-1
3.872721062E1,2.049527645E0,6.360629201E-2,1.758527011E-1
3.872962166E1,2.050749540E0,6.238456443E-2,1.770744324E-1
3.873203270E1,2.050749540E0,6.055197120E-2,1.770744324E-1
3.873444374E1,2.051971197E0,6.116283685E-2,1.776852906E-1
3.873685478E1,2.054414511E0,6.055197120E-2,1.776852906E-1
3.873926577E1,2.056247234E0,5.994110554E-2,1.782961637E-1
3.874167682E1,2.055025578E0,5.933023989E-2,1.795178801E-1
3.874408786E1,2.057468891E0,5.871937796E-2,1.789070219E-1
3.874649890E1,2.058079720E0,5.871937796E-2,1.782961637E-1
3.874890989E1,2.058079720E0,5.749764666E-2,1.776852906E-1
3.875132093E1,2.058690548E0,5.871937796E-2,1.789070219E-1
3.875373197E1,2.058079720E0,5.810851231E-2,1.782961637E-1
3.875614301E1,2.056858063E0,5.627591908E-2,1.801287532E-1
3.875855406E1,2.058079720E0,5.627591908E-2,1.807396114E-1
3.876096510E1,2.058690548E0,5.566505343E-2,1.813504845E-1
3.876337609E1,2.055636406E0,5.505418777E-2,1.801287532E-1
3.876578713E1,2.056247234E0,5.505418777E-2,1.813504845E-1
3.876819817E1,2.056247234E0,5.261072889E-2,1.807396114E-1
3.877060921E1,2.055636406E0,5.383246019E-2,1.807396114E-1
3.877302025E1,2.054414511E0,5.383246019E-2,1.807396114E-1
3.877543124E1,2.053803682E0,5.261072889E-2,1.813504845E-1
3.877784228E1,2.051971197E0,5.199986324E-2,1.819613427E-1
3.878025333E1,2.051360369E0,5.199986324E-2,1.807396114E-1
3.878266437E1,2.049527645E0,5.138900131E-2,1.813504845E-1
3.878507541E1,2.048305988E0,5.077813566E-2,1.825722158E-1
3.878748640E1,2.047084332E0,5.077813566E-2,1.819613427E-1
3.878989744E1,2.043419123E0,4.894553870E-2,1.813504845E-1
3.879230848E1,2.041586399E0,4.955640435E-2,1.819613427E-1
3.879471952E1,2.039143085E0,4.894553870E-2,1.813504845E-1
3.879713056E1,2.037310362E0,4.711294547E-2,1.825722158E-1
3.879954161E1,2.034255981E0,4.711294547E-2,1.819613427E-1
3.880195260E1,2.033645153E0,4.833467677E-2,1.831830740E-1
3.880436364E1,2.029369116E0,4.711294547E-2,1.819613427E-1
3.880677468E1,2.025703907E0,4.528035223E-2,1.825722158E-1
3.880918572E1,2.023871422E0,4.466948658E-2,1.819613427E-1
3.881159676E1,2.020817041E0,4.405862093E-2,1.825722158E-1
3.881400775E1,2.018373489E0,4.344775900E-2,1.813504845E-1
3.881641879E1,2.014097452E0,4.222602770E-2,1.819613427E-1
3.881882984E1,2.010432243E0,4.283689335E-2,1.825722158E-1
3.882124088E1,2.004934549E0,4.283689335E-2,1.831830740E-1
3.882365192E1,2.001880169E0,4.039343446E-2,1.819613427E-1
3.882606291E1,1.998825908E0,4.039343446E-2,1.825722158E-1
3.882847395E1,1.994549870E0,4.100430012E-2,1.825722158E-1
3.883088499E1,1.990273833E0,3.978256881E-2,1.819613427E-1
3.883329603E1,1.985386848E0,3.917170316E-2,1.825722158E-1
3.883570708E1,1.979889154E0,3.794997558E-2,1.819613427E-1
3.883811806E1,1.975612998E0,3.794997558E-2,1.813504845E-1
3.884052911E1,1.971336961E0,3.611737862E-2,1.825722158E-1
3.884294015E1,1.965839267E0,3.672824427E-2,1.813504845E-1
3.884535119E1,1.960341454E0,3.550651670E-2,1.819613427E-1
3.884776223E1,1.956676245E0,3.489565104E-2,1.819613427E-1
3.885017327E1,1.949956775E0,3.245219216E-2,1.813504845E-1
3.885258426E1,1.943237185E0,3.245219216E-2,1.819613427E-1
3.885499530E1,1.937739491E0,3.245219216E-2,1.819613427E-1
3.885740635E1,1.932241678E0,3.245219216E-2,1.819613427E-1
3.885981739E1,1.926133037E0,3.061959706E-2,1.819613427E-1
3.886222843E1,1.918802619E0,2.878700197E-2,1.813504845E-1
3.886463942E1,1.911472201E0,2.817613818E-2,1.807396114E-1
3.886705046E1,1.905363560E0,2.695440874E-2,1.801287532E-1
3.886946150E1,1.899865866E0,2.817613818E-2,1.801287532E-1
3.887187254E1,1.892535448E0,2.695440874E-2,1.801287532E-1
3.887428359E1,1.885815978E0,2.573267929E-2,1.795178801E-1
3.887669458E1,1.877263784E0,2.512181364E-2,1.801287532E-1
3.887910562E1,1.870544314E0,2.328922041E-2,1.801287532E-1
3.888151666E1,1.861992240E0,2.267835476E-2,1.801287532E-1
3.888392770E1,1.854050994E0,2.328922041E-2,1.789070219E-1
3.888633874E1,1.846109748E0,2.145662531E-2,1.789070219E-1
3.888874978E1,1.838779330E0,2.084576152E-2,1.782961637E-1
3.889116077E1,1.829005480E0,1.962403022E-2,1.776852906E-1
3.889357182E1,1.821064234E0,1.779143699E-2,1.801287532E-1
3.889598286E1,1.810679555E0,1.901316643E-2,1.782961637E-1
3.889839390E1,1.802127481E0,1.718057133E-2,1.770744324E-1
3.890080494E1,1.794186234E0,1.718057133E-2,1.764635593E-1
3.890321593E1,1.783190608E0,1.412624773E-2,1.770744324E-1
3.890562697E1,1.774027705E0,1.473711245E-2,1.752418280E-1
3.890803801E1,1.764253855E0,1.534797717E-2,1.764635593E-1
3.891044906E1,1.754480004E0,1.412624773E-2,1.752418280E-1
3.891286010E1,1.743484497E0,1.290451828E-2,1.752418280E-1
3.891527109E1,1.733099699E0,1.168278884E-2,1.758527011E-1
3.891768213E1,1.723325849E0,1.107192412E-2,1.740200967E-1
3.892009317E1,1.713552117E0,1.107192412E-2,1.746309698E-1
3.892250421E1,1.700723886E0,1.107192412E-2,1.752418280E-1
3.892491525E1,1.689728379E0,9.850194678E-3,1.740200967E-1
3.892732629E1,1.679343581E0,8.628465235E-3,1.721875072E-1
3.892973728E1,1.666515470E0,7.406735327E-3,1.727983803E-1
3.893214833E1,1.656741619E0,7.406735327E-3,1.721875072E-1
3.893455937E1,1.643913507E0,6.795870606E-3,1.721875072E-1
3.893697041E1,1.632307053E0,6.185005885E-3,1.709657758E-1
3.893938140E1,1.620089769E0,4.963276442E-3,1.709657758E-1
3.894179244E1,1.607261539E0,3.741546767E-3,1.703549176E-1
3.894420348E1,1.595655203E0,3.130682046E-3,1.697440445E-1
3.894661452E1,1.582826972E0,3.741546767E-3,1.691331863E-1
3.894902556E1,1.569388032E0,1.908952487E-3,1.691331863E-1
3.895143661E1,1.555948973E0,1.298087649E-3,1.679114550E-1
3.895384760E1,1.541899085E0,1.908952487E-3,1.679114550E-1
3.895625864E1,1.528460026E0,6.872228696E-4,1.666897237E-1
3.895866968E1,1.516242743E0,6.872228696E-4,1.660788655E-1
3.896108072E1,1.502192855E0,7.635809743E-5,1.666897237E-1
3.896349176E1,1.488753796E0,7.635809743E-5,1.660788655E-1
3.896590275E1,1.473482251E0,-1.756236190E-3,1.660788655E-1
3.896831379E1,1.458821416E0,-1.145371469E-3,1.636354029E-1
3.897072484E1,1.444771528E0,-1.145371469E-3,1.636354029E-1
3.897313588E1,1.430721641E0,-2.367100911E-3,1.636354029E-1
3.897554692E1,1.415450096E0,-2.977965865E-3,1.636354029E-1
3.897795791E1,1.400178432E0,-2.367100911E-3,1.630245447E-1
3.898036895E1,1.385517716E0,-2.367100911E-3,1.611919403E-1
3.898277999E1,1.368413448E0,-4.810560029E-3,1.599702090E-1
3.898519103E1,1.352530956E0,-4.199695308E-3,1.611919403E-1
3.898760208E1,1.338481069E0,-4.810560029E-3,1.593593508E-1
3.899001312E1,1.321987748E0,-5.421424750E-3,1.581376195E-1
3.899242411E1,1.305494428E0,-5.421424750E-3,1.575267613E-1
3.899483515E1,1.289000988E0,-4.810560029E-3,1.569158882E-1
3.899724619E1,1.272507668E0,-6.032289471E-3,1.569158882E-1
3.899965723E1,1.255403519E0,-6.032289471E-3,1.569158882E-1
3.900206822E1,1.239521027E0,-6.032289471E-3,1.550832987E-1
3.900447926E1,1.222416759E0,-7.254019380E-3,1.532506943E-1
3.900689031E1,1.205923438E0,-8.475748822E-3,1.532506943E-1
3.900930135E1,1.188819170E0,-7.254019380E-3,1.526398361E-1
3.901171239E1,1.171104193E0,-8.475748822E-3,1.532506943E-1
3.901412343E1,1.152778149E0,-7.864884101E-3,1.508072466E-1
3.901653442E1,1.135674000E0,-8.475748822E-3,1.508072466E-1
3.901894546E1,1.117958903E0,-9.086613543E-3,1.495855153E-1
3.902135650E1,1.100243807E0,-9.086613543E-3,1.495855153E-1
3.902376754E1,1.081307054E0,-8.475748822E-3,1.483637840E-1
3.902617859E1,1.063591957E0,-9.086613543E-3,1.465311944E-1
3.902858958E1,1.043433428E0,-9.697478265E-3,1.465311944E-1
3.903100062E1,1.025718331E0,-1.091920771E-2,1.459203213E-1
3.903341166E1,1.006781459E0,-9.697478265E-3,1.446985900E-1
3.903582270E1,9.884555936E-1,-1.030834299E-2,1.440877318E-1
3.903823374E1,9.682970047E-1,-1.030834299E-2,1.446985900E-1
3.904064473E1,9.487493634E-1,-1.091920771E-2,1.434768587E-1
3.904305577E1,9.298125505E-1,-1.030834299E-2,1.422551423E-1
3.904546682E1,9.114866257E-1,-1.030834299E-2,1.410334110E-1
3.904787786E1,8.907172084E-1,-1.214093715E-2,1.410334110E-1
3.905028890E1,8.711695075E-1,-1.214093715E-2,1.398116797E-1
3.905269994E1,8.516218662E-1,-1.091920771E-2,1.379790753E-1
3.905511093E1,8.308524489E-1,-1.153007243E-2,1.367573589E-1
3.905752197E1,8.119156361E-1,-1.214093715E-2,1.373682171E-1
3.905993301E1,7.911462188E-1,-1.153007243E-2,1.361464858E-1
3.906234406E1,7.691551447E-1,-1.214093715E-2,1.361464858E-1
3.906475510E1,7.489965558E-1,-1.214093715E-2,1.355356276E-1
3.906716614E1,7.294489145E-1,-1.275180187E-2,1.343138963E-1
3.906957713E1,7.080686092E-1,-1.336266659E-2,1.330921650E-1
3.907198817E1,6.879100800E-1,-1.336266659E-2,1.318704337E-1
3.907439921E1,6.665298343E-1,-1.336266659E-2,1.312595755E-1
3.907681025E1,6.445387006E-1,-1.336266659E-2,1.300378442E-1
3.907922124E1,6.219366789E-1,-1.519526169E-2,1.294269711E-1
3.908163228E1,6.017781496E-1,-1.397353224E-2,1.275943816E-1
3.908404333E1,5.816196203E-1,-1.458439697E-2,1.275943816E-1
3.908645437E1,5.590176582E-1,-1.519526169E-2,1.263726503E-1
3.908886541E1,5.370265245E-1,-1.458439697E-2,1.251509190E-1
3.909127645E1,5.162571073E-1,-1.397353224E-2,1.251509190E-1
3.909368744E1,4.936550856E-1,-1.397353224E-2,1.245400533E-1
3.909609848E1,4.716639817E-1,-1.458439697E-2,1.227074638E-1
3.909850952E1,4.496728480E-1,-1.397353224E-2,1.220965981E-1
3.910092056E1,4.270708263E-1,-1.519526169E-2,1.202640012E-1
3.910333161E1,4.044688344E-1,-1.397353224E-2,1.196531355E-1
3.910574260E1,3.830885887E-1,-1.458439697E-2,1.196531355E-1
3.910815364E1,3.598757088E-1,-1.336266659E-2,1.178205460E-1
3.911056468E1,3.366628587E-1,-1.519526169E-2,1.159879491E-1
3.911297572E1,3.152825832E-1,-1.519526169E-2,1.159879491E-1
3.911538676E1,2.932914495E-1,-1.519526169E-2,1.135444939E-1
3.911779780E1,2.706894577E-1,-1.519526169E-2,1.141553521E-1
3.912020879E1,2.468657345E-1,-1.336266659E-2,1.129336283E-1
3.912261984E1,2.242637277E-1,-1.275180187E-2,1.111010313E-1
3.912503088E1,2.016617358E-1,-1.397353224E-2,1.117118970E-1
3.912744192E1,1.796706021E-1,-1.397353224E-2,1.104901657E-1
3.912985296E1,1.552360058E-1,-1.519526169E-2,1.086575761E-1
3.913226395E1,1.320231557E-1,-1.397353224E-2,1.086575761E-1
3.913467499E1,1.088102907E-1,-1.519526169E-2,1.080467105E-1
3.913708603E1,8.559742570E-2,-1.275180187E-2,1.056032479E-1
3.913949708E1,6.238456443E-2,-1.275180187E-2,1.043815166E-1
3.914190812E1,3.917170316E-2,-1.336266659E-2,1.037706509E-1
3.914431911E1,1.534797717E-2,-1.275180187E-2,1.025489271E-1
3.914673015E1,-8.475748822E-3,-1.275180187E-2,1.007163301E-1
3.914914119E1,-3.352120519E-2,-1.458439697E-2,1.001054645E-1
3.915155223E1,-5.490147322E-2,-1.275180187E-2,9.949459881E-2
3.915396327E1,-7.872519642E-2,-1.275180187E-2,9.949459881E-2
3.915637426E1,-1.025489271E-1,-1.275180187E-2,9.705114365E-2
3.915878530E1,-1.263726503E-1,-1.214093715E-2,9.766200930E-2
3.916119635E1,-1.489746422E-1,-1.153007243E-2,9.644027799E-2
3.916360739E1,-1.746309698E-1,-1.214093715E-2,9.399681538E-2
3.916601843E1,-1.990655661E-1,-1.091920771E-2,9.399681538E-2
3.916842942E1,-2.216675580E-1,-1.091920771E-2,9.216422588E-2
3.917084046E1,-2.467130125E-1,-1.030834299E-2,8.972076327E-2
3.917325150E1,-2.699258626E-1,-8.475748822E-3,9.094249457E-2
3.917566254E1,-2.937496006E-1,-1.030834299E-2,9.033162892E-2
3.917807359E1,-3.181841969E-1,-8.475748822E-3,8.849903196E-2
3.918048463E1,-3.432296515E-1,-7.864884101E-3,8.788817376E-2
3.918289562E1,-3.664425015E-1,-8.475748822E-3,8.727730811E-2
3.918530666E1,-3.902662396E-1,-6.643154658E-3,8.605557680E-2
3.918771770E1,-4.140899479E-1,-6.643154658E-3,8.422297984E-2
3.919012874E1,-4.397462904E-1,-6.032289471E-3,8.361211419E-2
3.919253978E1,-4.641808867E-1,-6.032289471E-3,8.300124854E-2
3.919495077E1,-4.873937368E-1,-5.421424750E-3,8.239039034E-2
3.919736182E1,-5.112174749E-1,-4.199695308E-3,7.994692773E-2
3.919977286E1,-5.350412130E-1,-2.367100911E-3,7.994692773E-2
3.920218390E1,-5.606974959E-1,-4.199695308E-3,7.933606207E-2
3.920459494E1,-5.832995176E-1,-2.977965865E-3,7.811433077E-2
3.920700598E1,-6.083449721E-1,-2.367100911E-3,7.750347257E-2
3.920941697E1,-6.327795386E-1,-5.345066893E-4,7.567087561E-2
3.921182801E1,-6.566032767E-1,-5.345066893E-4,7.444914430E-2
3.921423906E1,-6.798161268E-1,6.872228696E-4,7.383827865E-2
3.921665010E1,-7.030289769E-1,1.298087649E-3,7.139482349E-2
3.921906114E1,-7.280744314E-1,7.635809743E-5,7.261654735E-2
3.922147213E1,-7.506764531E-1,6.872228696E-4,7.017309219E-2
3.922388317E1,-7.745001912E-1,1.908952487E-3,6.895136088E-2
3.922629421E1,-7.989347577E-1,2.519817324E-3,6.834049523E-2
3.922870525E1,-8.215367794E-1,4.963276442E-3,6.711876392E-2
3.923111629E1,-8.459713459E-1,4.963276442E-3,6.589704007E-2
3.923352734E1,-8.667407632E-1,6.185005885E-3,6.528617442E-2
3.923593833E1,-8.923971057E-1,5.574141163E-3,6.528617442E-2
3.923834937E1,-9.149990678E-1,8.017600514E-3,6.467530876E-2
3.924076041E1,-9.369902015E-1,8.017600514E-3,6.284271181E-2
3.924317145E1,-9.602030516E-1,8.017600514E-3,6.162098423E-2
3.924558244E1,-9.821941853E-1,9.239329956E-3,5.978839099E-2
3.924799348E1,-1.005407095E0,9.239329956E-3,5.917752534E-2
3.925040452E1,-1.028009057E0,1.168278884E-2,5.795579776E-2
3.925281557E1,-1.051221967E0,1.046105940E-2,5.795579776E-2
3.925522661E1,-1.073213100E0,1.107192412E-2,5.612320080E-2
3.925763765E1,-1.095204234E0,1.229365356E-2,5.490147322E-2
3.926004864E1,-1.116584420E0,1.290451828E-2,5.490147322E-2
3.926245968E1,-1.139186502E0,1.290451828E-2,5.367974192E-2
3.926487072E1,-1.159345031E0,1.595884189E-2,5.184714869E-2
3.926728176E1,-1.181946993E0,1.595884189E-2,5.245801434E-2
3.926969281E1,-1.200883746E0,1.718057133E-2,5.184714869E-2
3.927210379E1,-1.222874880E0,1.901316643E-2,5.062541738E-2
3.927451484E1,-1.246087790E0,1.779143699E-2,4.940368980E-2
3.927692588E1,-1.265024543E0,1.962403022E-2,4.757109284E-2
3.927933692E1,-1.286404848E0,1.962403022E-2,4.696023092E-2
3.928174796E1,-1.306563377E0,1.962403022E-2,4.573849961E-2
3.928415900E1,-1.328554511E0,2.145662531E-2,4.512763396E-2
3.928656999E1,-1.347491384E0,2.267835476E-2,4.451677203E-2
3.928898103E1,-1.367649913E0,2.267835476E-2,4.329504073E-2
3.929139208E1,-1.387808442E0,2.328922041E-2,4.207331315E-2
3.929380312E1,-1.407356143E0,2.390008420E-2,4.207331315E-2
3.929621416E1,-1.426292896E0,2.451094985E-2,4.085158184E-2
3.929862515E1,-1.445840597E0,2.573267929E-2,3.901898861E-2
3.930103619E1,-1.464166522E0,2.573267929E-2,3.962985426E-2
3.930344723E1,-1.484325051E0,2.512181364E-2,3.840812296E-2
3.930585827E1,-1.501429319E0,2.756527252E-2,3.657552972E-2
3.930826932E1,-1.519755244E0,2.939786762E-2,3.657552972E-2
3.931068036E1,-1.538081169E0,2.939786762E-2,3.535379842E-2
3.931309135E1,-1.557017922E0,2.878700197E-2,3.474293277E-2
3.931550239E1,-1.574122190E0,3.000873141E-2,3.352120519E-2
3.931791343E1,-1.592448115E0,2.939786762E-2,3.291033953E-2
3.932032447E1,-1.607108831E0,3.123046272E-2,3.291033953E-2
3.932273551E1,-1.622991323E0,3.245219216E-2,3.168861195E-2
3.932514650E1,-1.640095592E0,3.245219216E-2,3.107774630E-2
3.932755754E1,-1.656588912E0,3.367391974E-2,2.985601686E-2
3.932996859E1,-1.673082232E0,3.428478539E-2,2.985601686E-2
3.933237963E1,-1.687743068E0,3.489565104E-2,2.802342176E-2
3.933479067E1,-1.703625560E0,3.489565104E-2,2.802342176E-2
3.933720166E1,-1.718897104E0,3.489565104E-2,2.741255611E-2
3.933961270E1,-1.733557940E0,3.550651670E-2,2.680169232E-2
3.934202374E1,-1.747607827E0,3.672824427E-2,2.496909723E-2
3.934443478E1,-1.761657715E0,3.733910993E-2,2.496909723E-2
3.934684583E1,-1.773264050E0,3.917170316E-2,2.374736778E-2
3.934925687E1,-1.788535714E0,3.794997558E-2,2.374736778E-2
3.935166786E1,-1.801363826E0,3.978256881E-2,2.252563834E-2
3.935407890E1,-1.811748624E0,4.039343446E-2,2.252563834E-2
3.935648994E1,-1.823965907E0,4.100430012E-2,2.252563834E-2
3.935890098E1,-1.837404847E0,4.161516204E-2,2.069304511E-2
3.936131202E1,-1.850233078E0,4.161516204E-2,2.008217946E-2
3.936372301E1,-1.860006928E0,4.344775900E-2,1.947131567E-2
3.936613406E1,-1.871002436E0,4.283689335E-2,1.947131567E-2
3.936854510E1,-1.880165458E0,4.344775900E-2,1.763872057E-2
3.937095614E1,-1.889328361E0,4.528035223E-2,1.763872057E-2
3.937336718E1,-1.902156591E0,4.466948658E-2,1.702785492E-2
3.937577822E1,-1.911319494E0,4.528035223E-2,1.641699113E-2
3.937818921E1,-1.920482516E0,4.772381112E-2,1.519526169E-2
3.938060025E1,-1.929645538E0,4.772381112E-2,1.519526169E-2
3.938301129E1,-1.936365008E0,4.833467677E-2,1.519526169E-2
3.938542234E1,-1.944917083E0,4.955640435E-2,1.458439697E-2
3.938783338E1,-1.954080105E0,4.955640435E-2,1.458439697E-2
3.939024437E1,-1.962021351E0,4.833467677E-2,1.397353224E-2
3.939265541E1,-1.969962597E0,5.077813566E-2,1.336266659E-2
3.939506645E1,-1.976682067E0,5.138900131E-2,1.214093715E-2
3.939747749E1,-1.983401537E0,5.322159454E-2,1.153007243E-2
3.939988853E1,-1.989510179E0,5.383246019E-2,1.091920771E-2
3.940229952E1,-1.996229768E0,5.383246019E-2,1.153007243E-2
