"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.607305355E1,-8.911165595E-2,2.673053145E-1,2.406861305E0
1.607787563E1,-7.177957892E-2,3.590638936E-1,2.368323326E0
1.608269766E1,-9.642684460E-2,4.698937833E-1,2.330635071E0
1.608751970E1,-7.814839482E-2,5.687857270E-1,2.291445732E0
1.609234173E1,-7.795381546E-2,6.821216941E-1,2.229283333E0
1.609716376E1,-8.263346553E-2,7.776420116E-1,2.190820694E0
1.610198579E1,-8.256474137E-2,8.577940464E-1,2.142614365E0
1.610680787E1,-7.663339376E-2,9.739984274E-1,2.103836060E0
1.611162990E1,-7.432076335E-2,1.077191830E0,2.057790756E0
1.611645194E1,-8.404332399E-2,1.173424721E0,2.014091492E0
1.612127397E1,-9.257027507E-2,1.257957458E0,1.987128258E0
1.612609600E1,-8.433291316E-2,1.337831497E0,1.956602097E0
1.613091803E1,-8.805465698E-2,1.421398640E0,1.918978691E0
1.613574006E1,-9.056130052E-2,1.518182755E0,1.902984619E0
1.614056209E1,-8.588925004E-2,1.601821184E0,1.876371384E0
1.614538418E1,-9.077984095E-2,1.673475385E0,1.871453285E0
1.615020621E1,-9.685665369E-2,1.759354591E0,1.855972290E0
1.615502824E1,-1.040970683E-1,1.847290754E0,1.851461411E0
1.615985027E1,-1.053162813E-1,1.921781659E0,1.832859993E0
1.616467230E1,-8.861237764E-2,2.014868021E0,1.825271606E0
1.616949433E1,-9.937396646E-2,2.083460808E0,1.822733879E0
1.617431636E1,-1.304006577E-1,2.153656721E0,1.825228691E0
1.617913845E1,-1.255731285E-1,2.238520622E0,1.804077148E0
1.618396048E1,-1.123982072E-1,2.321151257E0,1.821432114E0
1.618878251E1,-1.195561588E-1,2.384662867E0,1.812699318E0
1.619360454E1,-1.207688749E-1,2.463528156E0,1.811331749E0
1.619842657E1,-1.136432886E-1,2.528959513E0,1.807744026E0
1.620324860E1,-1.256838143E-1,2.627389431E0,1.815034866E0
1.620807063E1,-1.258089244E-1,2.670120716E0,1.810416222E0
1.621289272E1,-1.128146648E-1,2.756264925E0,1.805802345E0
1.621771475E1,-1.297994256E-1,2.821072578E0,1.804707527E0
1.622253678E1,-1.288811564E-1,2.887151957E0,1.809454918E0
1.622735881E1,-1.280964613E-1,2.980643988E0,1.813988686E0
1.623218084E1,-1.202276647E-1,3.042708874E0,1.813407898E0
1.623700287E1,-1.160295606E-1,3.110339403E0,1.813622475E0
1.624182490E1,-1.382443607E-1,3.182195425E0,1.814536095E0
1.624664699E1,-1.449828148E-1,3.242508411E0,1.823179245E0
1.625146902E1,-1.302735507E-1,3.318749189E0,1.831116676E0
1.625629105E1,-1.311655641E-1,3.392738104E0,1.829826355E0
1.626111308E1,-1.416772008E-1,3.453720093E0,1.818061829E0
1.626593511E1,-1.545998454E-1,3.512248516E0,1.817185402E0
1.627075714E1,-1.544207036E-1,3.595730305E0,1.810349464E0
1.627557918E1,-1.387449205E-1,3.662181854E0,1.806985855E0
1.628040126E1,-1.434356570E-1,3.704380989E0,1.785470963E0
1.628522329E1,-1.457806528E-1,3.779694080E0,1.774416924E0
1.629004532E1,-1.492901146E-1,3.821016312E0,1.758130074E0
1.629486735E1,-1.551484168E-1,3.880898714E0,1.750842094E0
1.629968938E1,-1.538106203E-1,3.924613953E0,1.728531837E0
1.630451142E1,-1.500357389E-1,3.985612869E0,1.709048271E0
1.630933350E1,-1.617546380E-1,4.056642056E0,1.688689232E0
1.631415553E1,-1.530604362E-1,4.100623608E0,1.667363167E0
1.631897756E1,-1.551155150E-1,4.141689777E0,1.636839867E0
1.632379959E1,-1.416520178E-1,4.162774563E0,1.608747482E0
1.632862162E1,-1.435556114E-1,4.177078247E0,1.577077866E0
1.633344365E1,-1.453105211E-1,4.178667545E0,1.529914856E0
1.633826569E1,-1.575580835E-1,4.204371929E0,1.488668442E0
1.634308772E1,-1.542048752E-1,4.214983940E0,1.461634636E0
1.634790980E1,-1.483147740E-1,4.229464531E0,1.429593086E0
1.635273183E1,-1.516691148E-1,4.257799149E0,1.410857201E0
1.635755386E1,-1.572302878E-1,4.296059132E0,1.371439934E0
1.636237589E1,-1.482529044E-1,4.331068516E0,1.336400032E0
1.636719792E1,-1.450536102E-1,4.374789715E0,1.312857628E0
1.637201996E1,-1.488344222E-1,4.398553371E0,1.298377037E0
1.637684199E1,-1.512321979E-1,4.428713799E0,1.255893707E0
1.638166407E1,-1.534051150E-1,4.453330040E0,1.214094162E0
1.638648610E1,-1.553833038E-1,4.485602379E0,1.182538033E0
1.639130813E1,-1.523616165E-1,4.489661217E0,1.157595634E0
1.639613017E1,-1.515809596E-1,4.507474899E0,1.115407944E0
1.640095220E1,-1.589975208E-1,4.524657249E0,1.081053734E0
1.640577423E1,-1.566064358E-1,4.542421341E0,1.050942421E0
1.641059626E1,-1.468875408E-1,4.544078827E0,1.014330864E0
1.641541829E1,-1.549655646E-1,4.544131279E0,9.736967087E-1
1.642024037E1,-1.604742110E-1,4.546113968E0,9.337968826E-1
1.642506240E1,-1.586519033E-1,4.548892498E0,9.018430710E-1
1.642988444E1,-1.577963084E-1,4.554852486E0,8.873929977E-1
1.643470647E1,-1.473105699E-1,4.559345245E0,8.558597565E-1
1.643952850E1,-1.581762433E-1,4.546781540E0,8.263721466E-1
1.644435053E1,-1.414249688E-1,4.528083324E0,8.049983978E-1
1.644917261E1,-1.425887048E-1,4.533148766E0,7.714481354E-1
1.645399464E1,-1.448040754E-1,4.526102066E0,7.508554459E-1
1.645881668E1,-1.505008489E-1,4.489114761E0,7.361078262E-1
1.646363871E1,-1.501078904E-1,4.483205318E0,7.200775146E-1
1.646846074E1,-1.556074023E-1,4.466588020E0,6.992549896E-1
1.647328277E1,-1.419628114E-1,4.445278645E0,6.784715652E-1
1.647810480E1,-1.545654088E-1,4.421788216E0,6.685781479E-1
1.648292688E1,-1.491637677E-1,4.402092457E0,6.397209167E-1
1.648774892E1,-1.604348719E-1,4.385031223E0,6.302185059E-1
1.649257095E1,-1.632779688E-1,4.344480038E0,6.174678802E-1
1.649739298E1,-1.504958570E-1,4.309029579E0,6.110048294E-1
1.650221501E1,-1.640149504E-1,4.269346714E0,5.954484940E-1
1.650703704E1,-1.416803449E-1,4.239737034E0,5.755996704E-1
1.651185907E1,-1.563818157E-1,4.214264870E0,5.837936401E-1
1.651668115E1,-1.543547660E-1,4.171520710E0,5.651130676E-1
1.652150319E1,-1.534729302E-1,4.137921810E0,5.674800873E-1
1.652632522E1,-1.693152338E-1,4.096650124E0,5.478467941E-1
1.653114725E1,-1.552269012E-1,4.065798283E0,5.410051346E-1
1.653596928E1,-1.471387744E-1,4.027579308E0,5.446481705E-1
1.654079131E1,-1.461592168E-1,3.973509073E0,5.420103073E-1
1.654561334E1,-1.666355282E-1,3.932471991E0,5.511388779E-1
1.655043537E1,-1.643535644E-1,3.881808281E0,5.505628586E-1
1.655525746E1,-1.560696512E-1,3.822771072E0,5.690231323E-1
1.656007949E1,-1.609025747E-1,3.776888132E0,5.838232040E-1
1.656490152E1,-1.537539959E-1,3.737138271E0,5.890865326E-1
1.656972355E1,-1.620188653E-1,3.683169127E0,6.027622223E-1
1.657454558E1,-1.582486033E-1,3.612711906E0,6.296854019E-1
1.657936761E1,-1.603440642E-1,3.555654764E0,6.495418549E-1
1.658418970E1,-1.456027329E-1,3.504944563E0,6.731700897E-1
1.658901173E1,-1.714482009E-1,3.455858946E0,6.922416687E-1
1.659383376E1,-1.816045642E-1,3.404796839E0,7.211122513E-1
1.659865579E1,-1.617074907E-1,3.342293262E0,7.693805695E-1
1.660347782E1,-1.620557904E-1,3.272002697E0,7.964286804E-1
1.660829985E1,-1.657840908E-1,3.206994057E0,8.417005539E-1
1.661312188E1,-1.717161536E-1,3.152234793E0,8.789634705E-1
1.661794392E1,-1.751381457E-1,3.087370396E0,9.130077362E-1
1.662276600E1,-1.545253694E-1,3.006413460E0,9.605703354E-1
1.662758803E1,-1.660045981E-1,2.957262278E0,1.007333755E0
1.663241006E1,-1.653656662E-1,2.870586872E0,1.066452980E0
1.663723209E1,-1.669517159E-1,2.805015802E0,1.115229607E0
1.664205412E1,-1.600249708E-1,2.711284637E0,1.151436806E0
1.664687615E1,-1.565632224E-1,2.628472567E0,1.199861526E0
1.665169819E1,-1.589300334E-1,2.536303997E0,1.253286362E0
1.665652027E1,-1.563633680E-1,2.425321341E0,1.278443336E0
1.666134230E1,-1.501402855E-1,2.322973251E0,1.351501465E0
1.666616433E1,-1.486103833E-1,2.238718510E0,1.403265953E0
1.667098636E1,-1.742470860E-1,2.129667997E0,1.443404198E0
1.667580839E1,-1.734776497E-1,2.039854288E0,1.515901566E0
1.668063042E1,-1.619743705E-1,1.926374435E0,1.562351227E0
1.668545251E1,-1.646536291E-1,1.823888063E0,1.615025520E0
1.669027454E1,-1.577977240E-1,1.718009710E0,1.683357239E0
1.669509657E1,-1.391139030E-1,1.625303626E0,1.738736153E0
1.669991860E1,-1.525612772E-1,1.538526177E0,1.791954994E0
1.670474063E1,-1.563980579E-1,1.411310911E0,1.859646797E0
1.670956266E1,-1.578883529E-1,1.303228617E0,1.901346207E0
1.671438470E1,-1.510057449E-1,1.206957340E0,1.944568634E0
1.671920678E1,-1.537241340E-1,1.117691398E0,2.005928993E0
1.672402881E1,-1.491829455E-1,1.010343432E0,2.069102287E0
1.672885084E1,-1.447587311E-1,9.034100771E-1,2.130465508E0
1.673367287E1,-1.462987661E-1,7.967724800E-1,2.191230774E0
1.673849490E1,-1.312019527E-1,6.844307184E-1,2.260977745E0
1.674331694E1,-1.436471641E-1,5.771218538E-1,2.317015648E0
1.674813897E1,-1.333848238E-1,4.890342057E-1,2.365354538E0
1.675296105E1,-1.327045560E-1,3.747681677E-1,2.420375824E0
1.675778308E1,-1.261247098E-1,2.546195090E-1,2.470145226E0
1.676260511E1,-1.386991143E-1,1.357069016E-1,2.526652336E0
1.676742714E1,-1.286142170E-1,4.312810302E-2,2.575580597E0
1.677224918E1,-1.316737533E-1,-6.621943414E-2,2.632512093E0
1.677707121E1,-1.382586956E-1,-1.732507050E-1,2.666405678E0
1.678189324E1,-1.257382929E-1,-3.006179631E-1,2.717952728E0
1.678671532E1,-1.107921898E-1,-4.148892760E-1,2.740570068E0
1.679153735E1,-1.090049446E-1,-5.232868791E-1,2.765403748E0
1.679635938E1,-1.047688723E-1,-6.353676319E-1,2.797273636E0
1.680118142E1,-1.148030162E-1,-7.522807121E-1,2.820677757E0
1.680600345E1,-1.008866429E-1,-8.597159386E-1,2.832086563E0
1.681082548E1,-1.060059071E-1,-9.695434570E-1,2.848283768E0
1.681564751E1,-9.547272325E-2,-1.087810993E0,2.862142563E0
1.682046959E1,-9.319368005E-2,-1.185712934E0,2.879679680E0
1.682529162E1,-9.320002794E-2,-1.297893524E0,2.890173912E0
1.683011365E1,-6.203532219E-2,-1.413551092E0,2.887699127E0
1.683493569E1,-7.619142532E-2,-1.526661158E0,2.877092361E0
1.683975772E1,-6.041958928E-2,-1.633458376E0,2.883470535E0
1.684457975E1,-4.930683970E-2,-1.737604022E0,2.869824409E0
1.684940178E1,-5.721902847E-2,-1.846073270E0,2.848135948E0
1.685422386E1,-5.194622278E-2,-1.949222803E0,2.832773209E0
1.685904589E1,-4.781988263E-2,-2.055356503E0,2.817778587E0
1.686386792E1,-4.008227587E-2,-2.167977095E0,2.792412758E0
1.686868996E1,-2.873021364E-2,-2.257046938E0,2.772222519E0
1.687351199E1,-1.854193211E-2,-2.355958700E0,2.733308792E0
1.687833402E1,-2.630662918E-2,-2.463293076E0,2.701956749E0
1.688315605E1,-1.259499788E-2,-2.579001904E0,2.661433220E0
1.688797813E1,-1.209551096E-2,-2.658699512E0,2.627257347E0
1.689280016E1,-2.098321915E-3,-2.751309872E0,2.610157013E0
1.689762220E1,-1.873850822E-3,-2.854237318E0,2.553896904E0
1.690244423E1,9.025454521E-3,-2.918356180E0,2.518241882E0
1.690726626E1,2.575331926E-2,-3.023715734E0,2.472077370E0
1.691208829E1,2.433502674E-2,-3.106687307E0,2.424886703E0
1.691691032E1,3.946799040E-2,-3.175530672E0,2.374222755E0
1.692173240E1,4.842853546E-2,-3.273274899E0,2.320075035E0
1.692655444E1,4.760640860E-2,-3.350703478E0,2.271913528E0
1.693137647E1,5.252069235E-2,-3.429131031E0,2.222458839E0
1.693619850E1,4.643136263E-2,-3.504966021E0,2.170477867E0
1.694102053E1,5.450803041E-2,-3.573216438E0,2.115857124E0
1.694584256E1,6.954258680E-2,-3.651771307E0,2.063321114E0
1.695066459E1,7.959508896E-2,-3.720138311E0,2.009171486E0
1.695548668E1,9.058046341E-2,-3.773468018E0,1.936590195E0
1.696030871E1,9.058701992E-2,-3.853521824E0,1.874192238E0
1.696513074E1,1.011228561E-1,-3.923113108E0,1.817078590E0
1.696995277E1,9.833782911E-2,-3.973814726E0,1.757984161E0
1.697477480E1,9.661567211E-2,-4.048581123E0,1.700391769E0
1.697959683E1,1.198028922E-1,-4.124600410E0,1.653752327E0
1.698441886E1,1.237535477E-1,-4.161218166E0,1.603639603E0
1.698924095E1,1.323665082E-1,-4.221735954E0,1.536803246E0
1.699406298E1,1.467926204E-1,-4.282181263E0,1.477064133E0
1.699888501E1,1.419875622E-1,-4.341273785E0,1.425497055E0
1.700370704E1,1.478961110E-1,-4.391857147E0,1.376048088E0
1.700852907E1,1.633166373E-1,-4.444660187E0,1.321455956E0
1.701335110E1,1.667077839E-1,-4.493669987E0,1.272385597E0
1.701817313E1,1.677410305E-1,-4.538914204E0,1.229968071E0
1.702299522E1,1.747243404E-1,-4.595839024E0,1.165387154E0
1.702781725E1,1.756756902E-1,-4.625082493E0,1.132416725E0
1.703263928E1,1.886282265E-1,-4.667254448E0,1.078346252E0
1.703746131E1,1.872171462E-1,-4.722364902E0,1.041379929E0
1.704228334E1,1.978540421E-1,-4.761719704E0,9.975357056E-1
1.704710537E1,2.096766233E-1,-4.804425240E0,9.491167068E-1
1.705192746E1,2.191638350E-1,-4.854129791E0,9.056711197E-1
1.705674949E1,2.238674760E-1,-4.888132095E0,8.743019104E-1
1.706157152E1,2.251108289E-1,-4.933983803E0,8.227100372E-1
1.706639355E1,2.251327634E-1,-4.966592789E0,7.843198776E-1
1.707121558E1,2.251640856E-1,-5.007549286E0,7.423753738E-1
1.707603761E1,2.336039543E-1,-5.048464775E0,6.968231201E-1
1.708085970E1,2.361058295E-1,-5.100114822E0,6.667461395E-1
1.708568173E1,2.302561402E-1,-5.123149395E0,6.318330765E-1
1.709050376E1,2.507058382E-1,-5.157061577E0,5.944452286E-1
1.709532579E1,2.448273599E-1,-5.177942276E0,5.653009415E-1
1.710014782E1,2.437552810E-1,-5.227668285E0,5.204811096E-1
1.710496985E1,2.426628172E-1,-5.252520561E0,4.767551422E-1
1.710979188E1,2.523001432E-1,-5.272838593E0,4.591770172E-1
1.711461392E1,2.571780682E-1,-5.301832199E0,4.414415359E-1
1.711943600E1,2.643514574E-1,-5.319231510E0,4.211606979E-1
1.712425803E1,2.535622120E-1,-5.353729248E0,3.959245682E-1
1.712908006E1,2.690462172E-1,-5.374273777E0,3.776931763E-1
1.713390209E1,2.712799311E-1,-5.380993366E0,3.653192520E-1
1.713872412E1,2.638340592E-1,-5.403773785E0,3.241157532E-1
1.714354615E1,2.790737748E-1,-5.425875664E0,3.162508011E-1
1.714836824E1,2.738779187E-1,-5.437797546E0,2.974915504E-1
1.715319027E1,2.626200318E-1,-5.456303120E0,2.881698608E-1
1.715801230E1,2.572525740E-1,-5.476716518E0,2.656435966E-1
1.716283433E1,2.780826688E-1,-5.497810841E0,2.478218079E-1
1.716765636E1,2.784921527E-1,-5.498126030E0,2.299504280E-1
1.717247839E1,2.835848629E-1,-5.498008728E0,2.311444283E-1
1.717730043E1,2.992858589E-1,-5.523775578E0,2.227158546E-1
1.718212251E1,3.064960837E-1,-5.520464897E0,1.855874062E-1
1.718694454E1,2.968870699E-1,-5.526384354E0,1.867361069E-1
1.719176657E1,2.955276370E-1,-5.527213097E0,1.759452820E-1
1.719658860E1,2.881502211E-1,-5.517051697E0,1.759982109E-1
1.720141063E1,2.866181731E-1,-5.516124725E0,1.724538803E-1
1.720623266E1,2.826597393E-1,-5.501829624E0,1.630287170E-1
1.721105470E1,2.846070528E-1,-5.513662338E0,1.417918205E-1
1.721587678E1,2.745016813E-1,-5.497760773E0,1.541252136E-1
1.722069881E1,2.870938182E-1,-5.488888741E0,1.486768723E-1
1.722552084E1,2.852500677E-1,-5.475075722E0,1.529455185E-1
1.723034287E1,2.690234184E-1,-5.469458580E0,1.740903854E-1
1.723516490E1,2.850129604E-1,-5.449327469E0,1.726698875E-1
1.723998694E1,2.806658447E-1,-5.441021919E0,1.857957840E-1
1.724480902E1,2.655309439E-1,-5.437305450E0,1.931061745E-1
1.724963105E1,2.695647478E-1,-5.410778999E0,2.209835052E-1
1.725445308E1,2.747039795E-1,-5.390108109E0,2.371129990E-1
1.725927511E1,2.762967944E-1,-5.364525318E0,2.403364182E-1
1.726409714E1,2.778757811E-1,-5.332871914E0,2.677431107E-1
1.726891918E1,2.615579367E-1,-5.323790073E0,2.953929901E-1
1.727374121E1,2.727393806E-1,-5.279851913E0,3.089313507E-1
1.727856324E1,2.780301571E-1,-5.260906219E0,3.227834702E-1
1.728338532E1,2.689028382E-1,-5.223882198E0,3.441076279E-1
1.728820735E1,2.706151903E-1,-5.210586548E0,3.633422852E-1
1.729302938E1,2.735339403E-1,-5.148078442E0,3.876609802E-1
1.729785142E1,2.716820836E-1,-5.118870258E0,4.039363861E-1
1.730267345E1,2.519726157E-1,-5.082284927E0,4.313192368E-1
1.730749548E1,2.491298914E-1,-5.047875881E0,4.566688538E-1
1.731231756E1,2.593958676E-1,-4.996505260E0,4.752101898E-1
1.731713959E1,2.469387650E-1,-4.960393906E0,5.036687851E-1
1.732196162E1,2.477103472E-1,-4.915674686E0,5.229797363E-1
1.732678365E1,2.389533520E-1,-4.883796692E0,5.510578156E-1
1.733160569E1,2.326521873E-1,-4.824048996E0,5.974407196E-1
1.733642772E1,2.347203791E-1,-4.772330284E0,6.215124130E-1
1.734124975E1,2.223884463E-1,-4.723770142E0,6.567411423E-1
1.734607183E1,2.184431553E-1,-4.681951523E0,6.828374863E-1
1.735089386E1,2.036969066E-1,-4.630149841E0,7.189702988E-1
1.735571589E1,2.105002999E-1,-4.558735847E0,7.651214600E-1
1.736053793E1,2.100210190E-1,-4.501155853E0,7.949962616E-1
1.736535996E1,1.783756316E-1,-4.458570480E0,8.480796814E-1
1.737018199E1,1.909409761E-1,-4.391483784E0,8.741750717E-1
1.737500407E1,2.010102570E-1,-4.334616661E0,9.247589111E-1
1.737982610E1,1.942349374E-1,-4.284265041E0,9.615449905E-1
1.738464813E1,1.957320571E-1,-4.220115662E0,1.006111145E0
1.738947017E1,1.934744716E-1,-4.154055119E0,1.046497345E0
1.739429220E1,1.671972871E-1,-4.074141979E0,1.080372810E0
1.739911423E1,1.623397470E-1,-4.007835865E0,1.125701904E0
1.740393626E1,1.668846607E-1,-3.959868670E0,1.158600807E0
1.740875834E1,1.593229175E-1,-3.884865522E0,1.195900917E0
1.741358037E1,1.468486786E-1,-3.812641621E0,1.230430603E0
1.741840240E1,1.497394145E-1,-3.734824657E0,1.276587486E0
1.742322444E1,1.465106010E-1,-3.644247055E0,1.308123589E0
1.742804647E1,1.407237351E-1,-3.588742018E0,1.347824097E0
1.743286850E1,1.383353770E-1,-3.512023926E0,1.389725685E0
1.743769053E1,1.334112287E-1,-3.438055515E0,1.435097694E0
1.744251261E1,1.319115460E-1,-3.377597332E0,1.470857620E0
1.744733464E1,1.135596931E-1,-3.294808388E0,1.512619019E0
1.745215668E1,1.154069304E-1,-3.215993643E0,1.559237480E0
1.745697871E1,1.207130849E-1,-3.130341530E0,1.613133430E0
1.746180074E1,9.242987633E-2,-3.043971539E0,1.656489372E0
1.746662277E1,9.991842508E-2,-2.972364187E0,1.706085205E0
1.747144480E1,9.535375237E-2,-2.884503841E0,1.754828453E0
1.747626688E1,7.755681872E-2,-2.795939207E0,1.794415474E0
1.748108892E1,6.933492422E-2,-2.715178013E0,1.862006187E0
1.748591095E1,7.893741131E-2,-2.644582987E0,1.906229019E0
1.749073298E1,5.505168438E-2,-2.567487717E0,1.953483582E0
1.749555501E1,6.100353599E-2,-2.476744652E0,2.014575005E0
1.750037704E1,5.981901288E-2,-2.385581017E0,2.052517891E0
1.750519912E1,4.545748234E-2,-2.282189131E0,2.104465485E0
1.751002115E1,4.305922985E-2,-2.196463108E0,2.144164085E0
1.751484319E1,3.471821547E-2,-2.093881607E0,2.183660507E0
1.751966522E1,3.122776747E-2,-2.021146774E0,2.231377602E0
1.752448725E1,1.218432188E-2,-1.942411304E0,2.265838623E0
1.752930928E1,9.900927544E-3,-1.844699979E0,2.306249619E0
1.753413131E1,4.025638103E-3,-1.750764608E0,2.357417107E0
1.753895339E1,-6.582438946E-3,-1.661950588E0,2.381151199E0
1.754377542E1,-6.405770779E-3,-1.563997865E0,2.415760040E0
1.754859746E1,-1.214259863E-2,-1.478626490E0,2.463675499E0
1.755341949E1,-1.554661989E-2,-1.366386771E0,2.498600960E0
1.755824152E1,-1.896452904E-2,-1.272840500E0,2.526559830E0
1.756306355E1,-1.884621382E-2,-1.164680004E0,2.551177025E0
1.756788563E1,-3.309166431E-2,-1.086239338E0,2.597565651E0
1.757270766E1,-4.380345345E-2,-9.766200781E-1,2.643003464E0
1.757752970E1,-4.137915373E-2,-8.801902533E-1,2.667189598E0
1.758235173E1,-5.579847097E-2,-7.911405563E-1,2.688078880E0
1.758717376E1,-6.076619029E-2,-6.784428358E-1,2.720006943E0
1.759199579E1,-7.657638192E-2,-5.805144906E-1,2.737861633E0
1.759681782E1,-8.410829306E-2,-4.878831804E-1,2.760768890E0
1.760163990E1,-8.579093218E-2,-3.719269335E-1,2.789897919E0
1.760646194E1,-8.041968942E-2,-2.722895741E-1,2.808490753E0
1.761128397E1,-8.238440752E-2,-1.626922041E-1,2.802196503E0
1.761610600E1,-9.039053321E-2,-5.760891736E-2,2.827183723E0
1.762092803E1,-1.020977199E-1,3.210835159E-2,2.817654610E0
1.762575006E1,-1.091634035E-1,1.493898034E-1,2.820217133E0
1.763057209E1,-1.092001796E-1,2.523780763E-1,2.814507484E0
1.763539418E1,-1.093555987E-1,3.648154140E-1,2.811244965E0
1.764021621E1,-1.132391691E-1,4.699735045E-1,2.798437119E0
1.764503824E1,-1.219657660E-1,5.665382147E-1,2.767687798E0
1.764986027E1,-1.223369837E-1,6.652765274E-1,2.756017685E0
1.765468230E1,-1.143634319E-1,7.624890804E-1,2.734674454E0
1.765950433E1,-1.160309017E-1,8.880388141E-1,2.716766357E0
1.766432642E1,-1.284970045E-1,9.845001698E-1,2.687902451E0
1.766914845E1,-1.301690936E-1,1.090089321E0,2.670750618E0
1.767397048E1,-1.294326484E-1,1.188049555E0,2.637763023E0
1.767879251E1,-1.226535141E-1,1.286746502E0,2.611622810E0
1.768361454E1,-1.325767040E-1,1.382591248E0,2.587491035E0
1.768843657E1,-1.484153271E-1,1.480273247E0,2.547385216E0
1.769325860E1,-1.353319883E-1,1.580967188E0,2.518761635E0
1.769808069E1,-1.425590217E-1,1.681156874E0,2.490817070E0
1.770290272E1,-1.340993047E-1,1.792760372E0,2.443191528E0
1.770772475E1,-1.326926649E-1,1.870400667E0,2.405745506E0
1.771254678E1,-1.490016282E-1,1.971386790E0,2.365264893E0
1.771736881E1,-1.352785230E-1,2.063470840E0,2.304990768E0
1.772219084E1,-1.346020103E-1,2.151515484E0,2.264352798E0
1.772701287E1,-1.361208558E-1,2.252198935E0,2.207431793E0
1.773183496E1,-1.422394216E-1,2.339248896E0,2.138995171E0
1.773665699E1,-1.457340419E-1,2.439025402E0,2.073372841E0
1.774147902E1,-1.407704055E-1,2.506096840E0,2.005742073E0
1.774630105E1,-1.522966921E-1,2.596695662E0,1.949224472E0
1.775112308E1,-1.422037482E-1,2.682161570E0,1.889441490E0
1.775594511E1,-1.331950426E-1,2.764921188E0,1.819206238E0
1.776076720E1,-1.360186636E-1,2.841424465E0,1.757626534E0
1.776558923E1,-1.411229968E-1,2.925978422E0,1.680751801E0
1.777041126E1,-1.496578157E-1,3.000694513E0,1.624432564E0
1.777523329E1,-1.437415183E-1,3.064450741E0,1.557566643E0
1.778005532E1,-1.389728487E-1,3.144721508E0,1.498051643E0
1.778487735E1,-1.305075586E-1,3.228468180E0,1.423192024E0
1.778969938E1,-1.375513673E-1,3.297716141E0,1.381957054E0
1.779452147E1,-1.433910429E-1,3.345260382E0,1.326460838E0
1.779934350E1,-1.395741701E-1,3.416648865E0,1.273469925E0
1.780416553E1,-1.393345296E-1,3.484317303E0,1.213376045E0
1.780898756E1,-1.509947777E-1,3.554306030E0,1.164113045E0
1.781380959E1,-1.411894560E-1,3.602774382E0,1.105347633E0
1.781863162E1,-1.229976416E-1,3.653597593E0,1.053787231E0
1.782345365E1,-1.418885887E-1,3.721114635E0,1.007005692E0
1.782827574E1,-1.356826425E-1,3.774230242E0,9.578065872E-1
1.783309777E1,-1.354419291E-1,3.822551727E0,9.121589661E-1
1.783791980E1,-1.316357255E-1,3.881653070E0,8.688564301E-1
1.784274183E1,-1.266854405E-1,3.929935932E0,8.182821274E-1
1.784756386E1,-1.205663681E-1,3.978213787E0,7.628355026E-1
1.785238589E1,-1.311698854E-1,4.025283337E0,7.168378830E-1
1.785720798E1,-1.274398863E-1,4.062773705E0,6.766700745E-1
1.786203001E1,-1.344682574E-1,4.115740776E0,6.530351639E-1
1.786685204E1,-1.259424388E-1,4.149536610E0,6.160335541E-1
1.787167407E1,-1.305741668E-1,4.178567886E0,5.656814575E-1
1.787649610E1,-1.268129349E-1,4.231363297E0,5.365552902E-1
1.788131813E1,-1.146419048E-1,4.270950794E0,5.059547424E-1
1.788614016E1,-1.251583099E-1,4.291273117E0,4.714231491E-1
1.789096225E1,-1.164651811E-1,4.306753159E0,4.580717087E-1
1.789578428E1,-1.221237481E-1,4.349601746E0,4.359483719E-1
1.790060631E1,-1.156819761E-1,4.375511646E0,4.121904373E-1
1.790542834E1,-1.163332462E-1,4.396459103E0,3.879766464E-1
1.791025037E1,-1.097036302E-1,4.427954197E0,3.740262985E-1
1.791507240E1,-1.149271727E-1,4.469898224E0,3.511466980E-1
1.791989449E1,-1.176110208E-1,4.482893467E0,3.575935364E-1
1.792471652E1,-1.082394123E-1,4.488440037E0,3.550472260E-1
1.792953855E1,-1.214196384E-1,4.504397869E0,3.470516205E-1
1.793436058E1,-1.129648983E-1,4.524747849E0,3.419418335E-1
1.793918261E1,-1.199135482E-1,4.541117191E0,3.444738388E-1
1.794400464E1,-1.207093000E-1,4.549865723E0,3.342781067E-1
1.794882668E1,-1.213718653E-1,4.559298515E0,3.459672928E-1
1.795364876E1,-1.134540439E-1,4.556236267E0,3.376598358E-1
1.795847079E1,-9.709325433E-2,4.557470322E0,3.512105942E-1
1.796329282E1,-1.056846678E-1,4.549740791E0,3.614273071E-1
1.796811485E1,-1.105218828E-1,4.553326130E0,3.587169647E-1
1.797293688E1,-1.259619892E-1,4.565830231E0,3.729591370E-1
1.797775892E1,-1.089393795E-1,4.565658092E0,3.969135284E-1
1.798258100E1,-1.180931926E-1,4.559872150E0,4.053936005E-1
1.798740303E1,-1.198930740E-1,4.554547787E0,4.235601425E-1
1.799222506E1,-1.191698313E-1,4.548377514E0,4.465503693E-1
1.799704709E1,-1.027599275E-1,4.530571938E0,4.874782562E-1
1.800186912E1,-1.053357422E-1,4.518966198E0,5.247545242E-1
1.800669115E1,-1.197718680E-1,4.494424820E0,5.619592667E-1
