"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.048886808E1,1.870065629E-1,-5.073386669E0,1.556520462E-1
2.049369006E1,1.948097944E-1,-5.079991817E0,1.494083405E-1
2.049851198E1,1.905375719E-1,-5.053875446E0,1.360549927E-1
2.050333396E1,2.041448355E-1,-5.047680378E0,1.287689209E-1
2.050815589E1,2.057357132E-1,-5.026618958E0,1.334447861E-1
2.051297787E1,2.049067616E-1,-5.009817123E0,1.261653900E-1
2.051779980E1,1.922134757E-1,-4.976916313E0,1.368055344E-1
2.052262178E1,1.986722350E-1,-4.954127312E0,1.246538162E-1
2.052744370E1,2.028706372E-1,-4.919984818E0,1.113004684E-1
2.053226568E1,2.118905187E-1,-4.892266273E0,1.265172958E-1
2.053708761E1,2.091087997E-1,-4.867408752E0,1.344623566E-1
2.054190959E1,2.148604989E-1,-4.844122410E0,1.458549500E-1
2.054673152E1,2.088682353E-1,-4.810412884E0,1.511240005E-1
2.055155350E1,2.055251300E-1,-4.775843143E0,1.634368896E-1
2.055637542E1,2.190480828E-1,-4.739127636E0,1.743783951E-1
2.056119740E1,2.196716964E-1,-4.687135696E0,1.851854324E-1
2.056601933E1,2.038096488E-1,-4.649611950E0,2.137145996E-1
2.057084131E1,2.157415152E-1,-4.625389099E0,2.122106552E-1
2.057566324E1,2.147085965E-1,-4.572595596E0,2.464437485E-1
2.058048521E1,2.019391656E-1,-4.535384178E0,2.721328735E-1
2.058530714E1,2.097752392E-1,-4.476690292E0,2.929172516E-1
2.059012912E1,2.069955766E-1,-4.435930729E0,3.123960495E-1
2.059495105E1,2.139627934E-1,-4.392751217E0,3.330020905E-1
2.059977303E1,2.163099647E-1,-4.344704628E0,3.774442673E-1
2.060459495E1,2.044916153E-1,-4.319224358E0,3.883600235E-1
2.060941693E1,2.094466090E-1,-4.263732910E0,4.244031906E-1
2.061423886E1,1.917719245E-1,-4.204545498E0,4.473600388E-1
2.061906084E1,1.968390644E-1,-4.159557343E0,4.728202820E-1
2.062388277E1,1.958756447E-1,-4.114396095E0,4.960460663E-1
2.062870475E1,1.852387786E-1,-4.067847252E0,5.314321518E-1
2.063352667E1,1.769089103E-1,-4.012766838E0,5.611181259E-1
2.063834865E1,1.815942526E-1,-3.949165821E0,6.042957306E-1
2.064317058E1,1.728904545E-1,-3.905773163E0,6.263771057E-1
2.064799256E1,1.698952317E-1,-3.849031925E0,6.752157211E-1
2.065281448E1,1.642196178E-1,-3.800570488E0,7.138595581E-1
2.065763646E1,1.701097488E-1,-3.738810539E0,7.638645172E-1
2.066245839E1,1.660231352E-1,-3.672210693E0,8.145723343E-1
2.066728037E1,1.543446183E-1,-3.610343933E0,8.576927185E-1
2.067210230E1,1.446294188E-1,-3.565262318E0,9.088907242E-1
2.067692428E1,1.511744261E-1,-3.501128197E0,9.538965225E-1
2.068174620E1,1.380243301E-1,-3.437099695E0,9.987659454E-1
2.068656818E1,1.163149476E-1,-3.358830452E0,1.064678192E0
2.069139011E1,1.109139323E-1,-3.274234772E0,1.113806725E0
2.069621209E1,1.109046638E-1,-3.182188988E0,1.158222198E0
2.070103402E1,1.150580049E-1,-3.092327595E0,1.215860367E0
2.070585600E1,1.020170748E-1,-3.017789602E0,1.264175415E0
2.071067792E1,8.026301861E-2,-2.925365686E0,1.316402435E0
2.071549990E1,8.553516865E-2,-2.847306728E0,1.370222092E0
2.072032183E1,8.675748110E-2,-2.747965336E0,1.413825989E0
2.072514381E1,8.042407036E-2,-2.663253784E0,1.460439682E0
2.072996574E1,8.324658871E-2,-2.563532352E0,1.512499809E0
2.073478766E1,6.079328060E-2,-2.471573353E0,1.564093590E0
2.073960964E1,5.523931980E-2,-2.392514229E0,1.619650841E0
2.074443157E1,4.714635015E-2,-2.313771009E0,1.684606552E0
2.074925355E1,5.331099033E-2,-2.236595869E0,1.747039795E0
2.075407548E1,4.267090559E-2,-2.174357891E0,1.803439140E0
2.075889745E1,4.157978296E-2,-2.096050262E0,1.852653503E0
2.076371938E1,4.762965441E-2,-2.000599623E0,1.903081894E0
2.076854136E1,2.875804901E-2,-1.918154240E0,1.958370209E0
2.077336334E1,1.958999038E-2,-1.842811584E0,2.013744354E0
2.077818527E1,1.659739017E-2,-1.763923764E0,2.076391220E0
2.078300719E1,1.144817472E-2,-1.675652146E0,2.127195358E0
2.078782917E1,-5.973577499E-4,-1.573358059E0,2.175735474E0
2.079265110E1,-8.777618408E-3,-1.506216049E0,2.229188919E0
2.079747308E1,-1.900124550E-2,-1.428859234E0,2.268422127E0
2.080229501E1,-2.057209611E-2,-1.330683947E0,2.313755035E0
2.080711698E1,-2.907305956E-2,-1.225019217E0,2.348432541E0
2.081193891E1,-2.412089705E-2,-1.144156575E0,2.411873817E0
2.081676089E1,-4.636624455E-2,-1.041620255E0,2.439496994E0
2.082158282E1,-5.287709832E-2,-9.568760991E-1,2.456396103E0
2.082640480E1,-6.274122000E-2,-8.470855355E-1,2.487654686E0
2.083122672E1,-6.054946780E-2,-7.421553731E-1,2.512896538E0
2.083604870E1,-8.328396082E-2,-6.481543779E-1,2.538067818E0
2.084087063E1,-7.725486159E-2,-5.519518256E-1,2.557148933E0
2.084569261E1,-8.557182550E-2,-4.763974845E-1,2.574882507E0
2.085051454E1,-9.515792131E-2,-3.676642776E-1,2.582856178E0
2.085533652E1,-9.407398105E-2,-2.640694678E-1,2.588208199E0
2.086015844E1,-1.051083505E-1,-1.631679535E-1,2.595679283E0
2.086498042E1,-1.175179482E-1,-5.668792129E-2,2.599244118E0
2.086980235E1,-1.301614046E-1,3.262013197E-2,2.616785049E0
2.087462433E1,-1.287839413E-1,1.395417452E-1,2.599251747E0
2.087944626E1,-1.397053897E-1,2.460795343E-1,2.576522827E0
2.088426824E1,-1.592752039E-1,3.402492702E-1,2.573652267E0
2.088909016E1,-1.576988697E-1,4.340979457E-1,2.552345276E0
2.089391214E1,-1.624902189E-1,5.311900377E-1,2.538873672E0
2.089873407E1,-1.725126207E-1,6.375664473E-1,2.511689186E0
2.090355605E1,-1.662233472E-1,7.520738840E-1,2.485120773E0
2.090837798E1,-1.831124723E-1,8.472456932E-1,2.453161240E0
2.091319995E1,-1.907913387E-1,9.351398349E-1,2.426556587E0
2.091802188E1,-1.952139735E-1,1.038449049E0,2.381371498E0
2.092284386E1,-1.987361610E-1,1.130951285E0,2.331954002E0
2.092766579E1,-1.846520305E-1,1.233058691E0,2.299805641E0
2.093248777E1,-2.018565536E-1,1.320889354E0,2.262183189E0
2.093730969E1,-2.109271139E-1,1.412467360E0,2.201163292E0
2.094213167E1,-2.093049586E-1,1.510222197E0,2.151418686E0
2.094695360E1,-2.149561793E-1,1.602278709E0,2.081862450E0
2.095177558E1,-2.063372433E-1,1.679128051E0,2.023579597E0
2.095659751E1,-2.179773450E-1,1.773092389E0,1.963405609E0
2.096141948E1,-2.199798822E-1,1.861531854E0,1.924050331E0
2.096624141E1,-2.229766846E-1,1.940909386E0,1.852909088E0
2.097106339E1,-2.318207622E-1,2.028123379E0,1.805008888E0
2.097588532E1,-2.367621958E-1,2.111152172E0,1.744455338E0
2.098070730E1,-2.295116335E-1,2.184127808E0,1.677249908E0
2.098552922E1,-2.338428348E-1,2.280500174E0,1.615340233E0
2.099035120E1,-2.402500510E-1,2.360893011E0,1.564707756E0
2.099517313E1,-2.378936857E-1,2.431369066E0,1.511009216E0
2.099999511E1,-2.422443628E-1,2.513418674E0,1.457822800E0
2.100481704E1,-2.533581257E-1,2.590365410E0,1.405158997E0
2.100963902E1,-2.508643568E-1,2.661033630E0,1.343460083E0
2.101446094E1,-2.551189959E-1,2.717075825E0,1.295438766E0
2.101928292E1,-2.410071194E-1,2.784852982E0,1.234805107E0
2.102410485E1,-2.659341097E-1,2.852354050E0,1.189041138E0
2.102892683E1,-2.641231120E-1,2.915964842E0,1.150946617E0
2.103374876E1,-2.727742791E-1,3.002044439E0,1.097825050E0
2.103857074E1,-2.595477700E-1,3.053164482E0,1.039241791E0
2.104339266E1,-2.675543427E-1,3.119494438E0,9.942960739E-1
2.104821464E1,-2.753023803E-1,3.167668343E0,9.391098022E-1
2.105303657E1,-2.672823071E-1,3.229839802E0,9.154710770E-1
2.105785855E1,-2.710481584E-1,3.298834801E0,8.779335022E-1
2.106268048E1,-2.674683332E-1,3.343476772E0,8.491792679E-1
2.106750245E1,-2.792451382E-1,3.396057606E0,8.172388077E-1
2.107232438E1,-2.718937397E-1,3.453007460E0,7.904901505E-1
2.107714636E1,-2.657169700E-1,3.509388685E0,7.604942322E-1
2.108196829E1,-2.774691284E-1,3.544899940E0,7.427864075E-1
2.108679027E1,-2.856515050E-1,3.591720581E0,7.229633331E-1
2.109161219E1,-2.999094129E-1,3.627119541E0,6.926441193E-1
2.109643417E1,-2.939547300E-1,3.670149326E0,6.792831421E-1
2.110125610E1,-2.953429222E-1,3.730304718E0,6.780433655E-1
2.110607808E1,-3.063305914E-1,3.757327080E0,6.590042114E-1
2.111090001E1,-3.079891801E-1,3.804908037E0,6.591606140E-1
2.111572198E1,-3.217749000E-1,3.847974539E0,6.510095596E-1
2.112054391E1,-3.225595951E-1,3.857654810E0,6.404304504E-1
2.112536589E1,-3.151254654E-1,3.904496670E0,6.369686127E-1
2.113018782E1,-3.258394897E-1,3.947683334E0,6.345548630E-1
2.113500980E1,-3.211329579E-1,3.975210667E0,6.283578873E-1
2.113983172E1,-3.130055070E-1,4.003767014E0,6.338653564E-1
2.114465370E1,-3.121944666E-1,4.044074535E0,6.354885101E-1
2.114947563E1,-3.222278953E-1,4.063771725E0,6.486997604E-1
2.115429761E1,-3.204126954E-1,4.092659473E0,6.459255219E-1
2.115911954E1,-3.138402104E-1,4.113967419E0,6.617994308E-1
2.116394152E1,-3.168807030E-1,4.137157440E0,6.567850113E-1
2.116876344E1,-3.186874688E-1,4.156183243E0,6.487646103E-1
2.117358542E1,-3.252105117E-1,4.176932812E0,6.723213196E-1
2.117840735E1,-3.221040368E-1,4.206518173E0,6.819486618E-1
2.118322933E1,-3.093468249E-1,4.198327065E0,6.871919632E-1
2.118805126E1,-3.358586133E-1,4.217967510E0,6.963109970E-1
2.119287324E1,-3.358366191E-1,4.235494614E0,7.068605423E-1
2.119769516E1,-3.284197450E-1,4.236516476E0,7.378997803E-1
2.120251714E1,-3.232168555E-1,4.243693352E0,7.499074936E-1
2.120733907E1,-3.165502250E-1,4.255795479E0,7.524271011E-1
2.121216105E1,-3.370416462E-1,4.258358955E0,7.776374817E-1
2.121698298E1,-3.415664434E-1,4.258550167E0,7.944154739E-1
2.122180495E1,-3.326292336E-1,4.262216568E0,8.229894638E-1
2.122662688E1,-3.388096392E-1,4.267022133E0,8.418493271E-1
2.123144886E1,-3.422042131E-1,4.265665054E0,8.688373566E-1
2.123627079E1,-3.391704857E-1,4.241392136E0,8.871850967E-1
2.124109277E1,-3.285506368E-1,4.232488632E0,9.040679932E-1
2.124591469E1,-3.234894872E-1,4.238799095E0,9.205980301E-1
2.125073667E1,-3.167828023E-1,4.232772827E0,9.463014603E-1
2.125555860E1,-3.299721479E-1,4.189321995E0,9.716005325E-1
2.126038058E1,-3.427172005E-1,4.171799660E0,9.785556793E-1
2.126520251E1,-3.298992813E-1,4.153819084E0,1.007787704E0
2.127002448E1,-3.155120909E-1,4.144912720E0,1.011464119E0
2.127484641E1,-3.234567642E-1,4.116348743E0,1.032621384E0
2.127966839E1,-3.285485208E-1,4.099199295E0,1.040177345E0
2.128449032E1,-3.224856555E-1,4.062349319E0,1.061632156E0
2.128931230E1,-3.149647117E-1,4.022542953E0,1.087428093E0
2.129413422E1,-3.118969202E-1,3.994087219E0,1.103229523E0
2.129895620E1,-3.061166704E-1,3.964965343E0,1.124589920E0
2.130377813E1,-3.084078729E-1,3.939918280E0,1.144344330E0
2.130860011E1,-3.152860105E-1,3.885544538E0,1.168544769E0
2.131342204E1,-3.075131774E-1,3.848347902E0,1.193575859E0
2.131824402E1,-3.079944849E-1,3.785400152E0,1.223126411E0
2.132306594E1,-3.083348274E-1,3.746874809E0,1.246465683E0
2.132788792E1,-3.025531769E-1,3.695701838E0,1.260071754E0
2.133270985E1,-3.098025918E-1,3.631836414E0,1.274744034E0
2.133753183E1,-3.015007377E-1,3.580494404E0,1.302543640E0
2.134235376E1,-3.074827492E-1,3.528440714E0,1.315996170E0
2.134717574E1,-2.919760942E-1,3.462545395E0,1.333119392E0
2.135199766E1,-2.944549918E-1,3.408013582E0,1.351635933E0
2.135681964E1,-2.945727706E-1,3.339791536E0,1.350128174E0
2.136164157E1,-2.840093672E-1,3.275743008E0,1.360921860E0
2.136646355E1,-2.855239511E-1,3.207605839E0,1.369787216E0
2.137128548E1,-2.930719256E-1,3.147364616E0,1.380399704E0
2.137610745E1,-2.900125682E-1,3.074792862E0,1.395261765E0
2.138092938E1,-2.846516669E-1,3.007835865E0,1.388159752E0
2.138575136E1,-2.794502378E-1,2.939443111E0,1.378365517E0
2.139057329E1,-2.659653127E-1,2.857757092E0,1.383914948E0
2.139539527E1,-2.609661222E-1,2.796260595E0,1.388134956E0
2.140021719E1,-2.621018887E-1,2.727634192E0,1.389976501E0
2.140503917E1,-2.590209544E-1,2.636719465E0,1.380869865E0
2.140986110E1,-2.477013916E-1,2.545339823E0,1.371019363E0
2.141468308E1,-2.365671694E-1,2.432336330E0,1.370054245E0
2.141950501E1,-2.373960763E-1,2.370365143E0,1.380363464E0
2.142432698E1,-2.572140694E-1,2.265398502E0,1.366361618E0
2.142914891E1,-2.376539707E-1,2.166535139E0,1.350873947E0
2.143397089E1,-2.264509052E-1,2.084564686E0,1.342309952E0
2.143879282E1,-2.176286280E-1,1.996933579E0,1.332384109E0
2.144361480E1,-2.039820701E-1,1.907460332E0,1.337812424E0
2.144843672E1,-2.009267360E-1,1.823312998E0,1.321723938E0
2.145325870E1,-1.893773526E-1,1.726897240E0,1.304553986E0
2.145808063E1,-1.753006130E-1,1.646902800E0,1.294658661E0
2.146290261E1,-1.765251756E-1,1.550137997E0,1.275420189E0
2.146772454E1,-1.726451218E-1,1.466619730E0,1.256455421E0
2.147254652E1,-1.530789435E-1,1.385630727E0,1.252014160E0
2.147736844E1,-1.404802203E-1,1.293146133E0,1.241845131E0
2.148219042E1,-1.370953619E-1,1.209532499E0,1.230752945E0
2.148701235E1,-1.345233619E-1,1.133635640E0,1.225866318E0
2.149183433E1,-1.292619258E-1,1.032390475E0,1.205791473E0
2.149665626E1,-1.131027639E-1,9.524331689E-1,1.206241608E0
2.150147824E1,-1.061702371E-1,8.889573216E-1,1.211612701E0
2.150630016E1,-1.061443388E-1,7.897732258E-1,1.221848488E0
2.151112214E1,-9.395861626E-2,7.145893574E-1,1.222641945E0
2.151594407E1,-1.100783050E-1,6.503791809E-1,1.227104187E0
2.152076605E1,-7.720071077E-2,5.507974625E-1,1.237539291E0
2.152558798E1,-6.224757433E-2,4.732094407E-1,1.241992950E0
2.153040995E1,-6.625169516E-2,3.830790520E-1,1.253523827E0
2.153523188E1,-6.180083752E-2,3.197869658E-1,1.266102791E0
2.154005386E1,-5.854606628E-2,2.285892218E-1,1.280855179E0
2.154487579E1,-5.179134011E-2,1.477408558E-1,1.306021690E0
2.154969777E1,-3.690990806E-2,6.543827057E-2,1.305865288E0
2.155451969E1,-3.760951757E-2,-1.836806536E-2,1.325640678E0
2.155934167E1,-3.612792492E-2,-9.413644671E-2,1.342580795E0
2.156416360E1,-2.896827459E-2,-1.903810799E-1,1.366149902E0
2.156898558E1,-1.618015766E-2,-2.665585577E-1,1.396244049E0
2.157380751E1,-2.514430881E-2,-3.335353732E-1,1.400724411E0
2.157862948E1,-2.389976382E-2,-4.324263334E-1,1.436216354E0
2.158345141E1,-1.229634881E-2,-5.200746059E-1,1.468752861E0
2.158827339E1,-3.444790840E-3,-6.097861528E-1,1.488753319E0
2.159309532E1,2.542793751E-3,-7.039401531E-1,1.532038689E0
2.159791730E1,6.938427687E-3,-7.882223129E-1,1.561508179E0
2.160273922E1,-5.893200636E-3,-8.698390126E-1,1.590285301E0
2.160756120E1,1.799550653E-2,-9.692709446E-1,1.623141289E0
2.161238313E1,2.708077431E-2,-1.065015674E0,1.664822578E0
2.161720511E1,2.147576213E-2,-1.161931157E0,1.702157974E0
2.162202704E1,3.096321225E-2,-1.249379635E0,1.731557846E0
2.162684902E1,4.013460875E-2,-1.336944222E0,1.775718689E0
2.163167100E1,2.992796898E-2,-1.439142108E0,1.799979210E0
2.163649292E1,5.294209719E-2,-1.538104057E0,1.830644608E0
2.164131485E1,5.421441793E-2,-1.631532788E0,1.865319252E0
2.164613683E1,5.524319410E-2,-1.724305511E0,1.880103111E0
2.165095876E1,5.744558573E-2,-1.818983436E0,1.904924393E0
2.165578074E1,5.483090878E-2,-1.935921550E0,1.924238205E0
2.166060266E1,6.538847089E-2,-2.017839432E0,1.939259529E0
2.166542464E1,8.308535814E-2,-2.110284567E0,1.951209068E0
2.167024657E1,1.020440459E-1,-2.208551884E0,1.958914757E0
2.167506855E1,1.066921055E-1,-2.297202110E0,1.968379974E0
2.167989053E1,1.079023778E-1,-2.399045467E0,1.961710930E0
2.168471245E1,1.176760197E-1,-2.485443592E0,1.965232849E0
2.168953438E1,1.275955439E-1,-2.582756281E0,1.961030960E0
2.169435636E1,1.341369748E-1,-2.680301666E0,1.941978455E0
2.169917829E1,1.384756565E-1,-2.778168917E0,1.942778587E0
2.170400027E1,1.514407396E-1,-2.864461184E0,1.935956001E0
2.170882225E1,1.465784609E-1,-2.961894989E0,1.919135094E0
2.171364417E1,1.563186646E-1,-3.035864115E0,1.915074348E0
2.171846615E1,1.661906838E-1,-3.127048969E0,1.893901825E0
2.172328808E1,1.642173529E-1,-3.212755919E0,1.865222931E0
2.172811006E1,1.719617248E-1,-3.296551466E0,1.854155540E0
2.173293198E1,1.821718812E-1,-3.376063585E0,1.827238083E0
2.173775396E1,1.863973439E-1,-3.459672213E0,1.796460152E0
2.174257589E1,1.894512475E-1,-3.546206474E0,1.773808479E0
2.174739787E1,2.020150423E-1,-3.623572350E0,1.728169441E0
2.175221980E1,2.165158689E-1,-3.666841269E0,1.686993599E0
2.175704178E1,2.034531236E-1,-3.730537415E0,1.633805275E0
2.176186370E1,2.069777250E-1,-3.762214422E0,1.591236115E0
2.176668568E1,2.043446302E-1,-3.824901819E0,1.533058167E0
2.177150761E1,2.121694386E-1,-3.873238087E0,1.466523170E0
2.177632959E1,2.148455083E-1,-3.915568113E0,1.397605896E0
2.178115152E1,2.100868225E-1,-3.953096628E0,1.342936516E0
2.178597350E1,2.098058462E-1,-3.986886978E0,1.292846680E0
2.179079542E1,2.079549134E-1,-4.028797626E0,1.203388214E0
2.179561740E1,2.163615227E-1,-4.033566952E0,1.167387962E0
2.180043933E1,2.112376094E-1,-4.095080853E0,1.100105286E0
2.180526131E1,2.235665321E-1,-4.127437115E0,1.035020828E0
2.181008324E1,2.294374108E-1,-4.148521900E0,9.791641235E-1
2.181490521E1,2.265014052E-1,-4.168981552E0,9.110460281E-1
2.181972714E1,2.338780165E-1,-4.173304558E0,8.508939743E-1
2.182454912E1,2.538055778E-1,-4.191156387E0,7.926445007E-1
2.182937105E1,2.352063656E-1,-4.202168465E0,7.279253006E-1
2.183419303E1,2.472660244E-1,-4.224071503E0,6.626625061E-1
2.183901495E1,2.303886414E-1,-4.248328686E0,5.955896378E-1
2.184383693E1,2.417466342E-1,-4.248671532E0,5.361242294E-1
2.184865886E1,2.361311615E-1,-4.257334232E0,4.758882523E-1
2.185348084E1,2.338493466E-1,-4.262186050E0,4.159555435E-1
2.185830277E1,2.384818196E-1,-4.277377129E0,3.503160477E-1
2.186312475E1,2.452615499E-1,-4.269572735E0,2.920227051E-1
2.186794667E1,2.482275367E-1,-4.262480736E0,2.361412048E-1
2.187276865E1,2.451008260E-1,-4.250126362E0,1.719264984E-1
2.187759058E1,2.371935248E-1,-4.264517307E0,1.207418442E-1
2.188241256E1,2.387650609E-1,-4.256694317E0,5.867004395E-2
2.188723448E1,2.491921782E-1,-4.278357029E0,-8.452415466E-3
2.189205646E1,2.548538446E-1,-4.302610397E0,-4.622936249E-2
2.189687839E1,2.532616258E-1,-4.313818932E0,-1.037960052E-1
2.190170037E1,2.457880378E-1,-4.337135315E0,-1.668052673E-1
2.190652230E1,2.527200282E-1,-4.347213745E0,-2.139253616E-1
2.191134428E1,2.597295642E-1,-4.362026691E0,-2.464046478E-1
2.191616620E1,2.655900717E-1,-4.373107910E0,-2.990207672E-1
2.192098818E1,2.596499324E-1,-4.375625610E0,-3.383674622E-1
2.192581011E1,2.586263120E-1,-4.379107952E0,-3.740959167E-1
2.193063209E1,2.625394464E-1,-4.385870457E0,-4.027156830E-1
2.193545402E1,2.641752362E-1,-4.398236752E0,-4.553899765E-1
2.194027600E1,2.719683647E-1,-4.399385452E0,-4.819955826E-1
2.194509792E1,2.727127969E-1,-4.406080723E0,-5.148630142E-1
2.194991990E1,2.628827393E-1,-4.402697563E0,-5.421237946E-1
2.195474188E1,2.722561061E-1,-4.410781860E0,-5.662031174E-1
2.195956381E1,2.686798871E-1,-4.408772469E0,-6.026897430E-1
2.196438579E1,2.579998970E-1,-4.404975891E0,-6.098318100E-1
2.196920771E1,2.605560720E-1,-4.398236275E0,-6.438274384E-1
2.197402969E1,2.715917230E-1,-4.405186653E0,-6.593236923E-1
2.197885162E1,2.635819316E-1,-4.389986515E0,-6.730775833E-1
2.198367360E1,2.699880600E-1,-4.369348526E0,-6.899142265E-1
2.198849553E1,2.477484345E-1,-4.362396240E0,-7.014808655E-1
2.199331751E1,2.566040754E-1,-4.361971378E0,-6.994109154E-1
2.199813943E1,2.594581246E-1,-4.334535599E0,-7.136421204E-1
2.200296141E1,2.622703314E-1,-4.332765579E0,-7.154350281E-1
2.200778334E1,2.471419573E-1,-4.336236954E0,-7.096252441E-1
2.201260532E1,2.450810671E-1,-4.325833797E0,-7.081580162E-1
2.201742725E1,2.310010195E-1,-4.299219131E0,-7.074041367E-1
2.202224923E1,2.263303995E-1,-4.280278206E0,-7.133421898E-1
2.202707115E1,2.370651960E-1,-4.261861324E0,-6.852903366E-1
2.203189313E1,2.333096564E-1,-4.246315002E0,-6.722793579E-1
2.203671506E1,2.150757313E-1,-4.237336159E0,-6.705989838E-1
2.204153704E1,2.277624309E-1,-4.203823090E0,-6.419801712E-1
2.204635896E1,2.150833607E-1,-4.186468601E0,-6.341934204E-1
2.205118094E1,2.093998790E-1,-4.175583839E0,-5.994319916E-1
2.205600287E1,2.082567811E-1,-4.141449451E0,-5.853834152E-1
2.206082485E1,2.033098638E-1,-4.119995117E0,-5.632591248E-1
2.206564678E1,2.100794315E-1,-4.087226391E0,-5.366497040E-1
2.207046876E1,1.879310608E-1,-4.069534302E0,-5.030584335E-1
2.207529068E1,2.026848793E-1,-4.039496899E0,-4.731416702E-1
2.208011266E1,2.016561627E-1,-4.016227245E0,-4.241476059E-1
2.208493459E1,1.717957258E-1,-3.987873077E0,-3.846502304E-1
2.208975657E1,1.835651100E-1,-3.946080208E0,-3.557739258E-1
2.209457850E1,1.867450774E-1,-3.914842367E0,-3.003549576E-1
2.209940048E1,1.706927717E-1,-3.866745710E0,-2.493839264E-1
2.210422240E1,1.521007121E-1,-3.829378128E0,-2.075281143E-1
2.210904438E1,1.513952017E-1,-3.818274021E0,-1.579732895E-1
2.211386631E1,1.470043361E-1,-3.777354479E0,-1.197299957E-1
2.211868829E1,1.461019218E-1,-3.716252327E0,-5.805492401E-2
2.212351027E1,1.475718021E-1,-3.698472500E0,-7.493019104E-3
2.212833219E1,1.347362697E-1,-3.642826557E0,5.478572845E-2
2.213315412E1,1.254951954E-1,-3.597194433E0,1.085243225E-1
2.213797610E1,1.150533557E-1,-3.550905228E0,1.574068069E-1
2.214279803E1,1.214421988E-1,-3.520838737E0,2.350215912E-1
2.214762001E1,1.099940240E-1,-3.474820614E0,3.043794632E-1
2.215244199E1,9.634387493E-2,-3.422519922E0,3.572082520E-1
2.215726391E1,9.715965390E-2,-3.366520643E0,4.235105515E-1
2.216208589E1,1.017051637E-1,-3.328381300E0,4.842052460E-1
2.216690782E1,8.970943093E-2,-3.269937038E0,5.345849991E-1
2.217172980E1,7.552179694E-2,-3.200950623E0,6.010494232E-1
2.217655173E1,6.989732385E-2,-3.139456749E0,6.812419891E-1
2.218137370E1,6.692171097E-2,-3.078454971E0,7.429656982E-1
2.218619563E1,6.292051077E-2,-3.016787052E0,8.256978989E-1
2.219101761E1,5.555668473E-2,-2.966595650E0,8.840856552E-1
2.219583954E1,4.480102658E-2,-2.902912855E0,9.636106491E-1
2.220066152E1,3.301590681E-2,-2.848533154E0,1.027227402E0
2.220548344E1,2.380099893E-2,-2.770108223E0,1.103672028E0
2.221030542E1,2.784660459E-2,-2.701234818E0,1.175025940E0
2.221512735E1,2.963307500E-2,-2.619376659E0,1.231778145E0
2.221994933E1,3.514915705E-2,-2.544945002E0,1.305025101E0
2.222477126E1,2.401399612E-2,-2.485213280E0,1.373247147E0
2.222959324E1,1.051586866E-2,-2.415120840E0,1.440030098E0
2.223441516E1,-1.371106505E-2,-2.341880798E0,1.494607925E0
2.223923714E1,-1.397085190E-2,-2.250203133E0,1.566903114E0
2.224405907E1,-2.746668458E-2,-2.171132803E0,1.619812965E0
2.224888105E1,-3.618901968E-2,-2.089246035E0,1.683237076E0
2.225370298E1,-3.303930163E-2,-1.989027619E0,1.728461266E0
2.225852495E1,-3.599867225E-2,-1.917228222E0,1.773424149E0
2.226334688E1,-3.553578258E-2,-1.835572004E0,1.816900253E0
2.226816886E1,-4.835698009E-2,-1.747724056E0,1.873217583E0
2.227299079E1,-4.700577259E-2,-1.660815835E0,1.916029930E0
2.227781277E1,-4.948747158E-2,-1.571344376E0,1.940562248E0
2.228263469E1,-5.691125989E-2,-1.479278684E0,1.985041618E0
2.228745667E1,-5.620318651E-2,-1.388171554E0,2.031489372E0
2.229227865E1,-5.567276478E-2,-1.288528204E0,2.051204681E0
2.229710058E1,-6.366652250E-2,-1.213728428E0,2.086011887E0
2.230192256E1,-7.658240199E-2,-1.104013920E0,2.107193947E0
2.230674449E1,-9.446749091E-2,-1.005934596E0,2.126682281E0
2.231156646E1,-7.904088497E-2,-9.111051559E-1,2.152823448E0
2.231638839E1,-1.019929945E-1,-8.098673820E-1,2.174831390E0
2.232121037E1,-8.558574319E-2,-7.213782668E-1,2.183136940E0
2.232603230E1,-8.481004834E-2,-6.179884672E-1,2.180123329E0
2.233085428E1,-7.688063383E-2,-5.163885355E-1,2.187297821E0
2.233567620E1,-1.000002623E-1,-4.152867198E-1,2.189100266E0
2.234049818E1,-9.668213129E-2,-3.169983625E-1,2.175970078E0
2.234532011E1,-9.450301528E-2,-2.082828283E-1,2.173007011E0
2.235014209E1,-1.029455662E-1,-1.010744274E-1,2.168245316E0
2.235496402E1,-9.806790948E-2,-2.147343196E-2,2.149732590E0
2.235978600E1,-1.061302125E-1,7.603318989E-2,2.128242493E0
2.236460792E1,-1.066988707E-1,1.759556532E-1,2.114537239E0
2.236942990E1,-1.034706235E-1,2.939837873E-1,2.088296890E0
2.237425183E1,-1.023657620E-1,3.871463537E-1,2.054324150E0
2.237907381E1,-9.970805049E-2,4.818329215E-1,2.017425537E0
2.238389574E1,-1.087028980E-1,5.924922228E-1,1.993148804E0
2.238871771E1,-1.065866947E-1,6.832966208E-1,1.971933365E0
2.239353964E1,-1.113149226E-1,7.699320912E-1,1.929899216E0
2.239836162E1,-1.133003831E-1,8.716043234E-1,1.896968842E0
2.240318355E1,-9.939286113E-2,9.799389839E-1,1.870759964E0
2.240800553E1,-1.090868115E-1,1.069946527E0,1.846513748E0
2.241282745E1,-1.017179489E-1,1.163284063E0,1.803947449E0
