"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.061382448E1,1.189723015E-1,-4.515164375E0,-3.815650940E-1
2.061864651E1,1.242442727E-1,-4.485405922E0,-3.700447083E-1
2.062346854E1,1.209986806E-1,-4.449466705E0,-3.444604874E-1
2.062829062E1,1.235771179E-1,-4.448105812E0,-3.094787598E-1
2.063311266E1,1.236533225E-1,-4.419110298E0,-2.770299911E-1
2.063793469E1,1.271690130E-1,-4.399636269E0,-2.326736450E-1
2.064275672E1,1.210030019E-1,-4.371825695E0,-2.049999237E-1
2.064757875E1,1.076142490E-1,-4.344100475E0,-1.783685684E-1
2.065240083E1,1.001273990E-1,-4.315317154E0,-1.204357147E-1
2.065722286E1,1.009354889E-1,-4.298668385E0,-9.090232849E-2
2.066204489E1,9.929725528E-2,-4.254800797E0,-4.302310944E-2
2.066686698E1,9.291842580E-2,-4.220845699E0,1.758575439E-3
2.067168901E1,1.008852422E-1,-4.193307400E0,5.550098419E-2
2.067651104E1,9.571373463E-2,-4.157898903E0,1.003503799E-1
2.068133307E1,8.823204041E-2,-4.118366718E0,1.388425827E-1
2.068615510E1,8.678090572E-2,-4.061581612E0,1.805906296E-1
2.069097719E1,8.663651347E-2,-4.025868893E0,2.304525375E-1
2.069579922E1,8.413928747E-2,-3.993438721E0,2.921199799E-1
2.070062125E1,8.896270394E-2,-3.950012922E0,3.525104523E-1
2.070544328E1,7.951670885E-2,-3.904056072E0,4.021425247E-1
2.071026536E1,8.814755082E-2,-3.856834650E0,4.578256607E-1
2.071508739E1,8.859080076E-2,-3.795373678E0,5.208578110E-1
2.071990942E1,5.924978852E-2,-3.763939857E0,5.709524155E-1
2.072473146E1,5.517277122E-2,-3.711228609E0,6.356897354E-1
2.072955349E1,6.556996703E-2,-3.645751476E0,7.007818222E-1
2.073437557E1,4.264080524E-2,-3.593905687E0,7.483654022E-1
2.073919760E1,4.846808314E-2,-3.525816441E0,8.202981949E-1
2.074401963E1,4.482239485E-2,-3.472747087E0,8.867635727E-1
2.074884172E1,4.241016507E-2,-3.412049294E0,9.501934052E-1
2.075366375E1,5.678030849E-2,-3.337884903E0,1.017814636E0
2.075848578E1,4.604738951E-2,-3.290944815E0,1.069329262E0
2.076330781E1,1.262539625E-2,-3.229444265E0,1.132264137E0
2.076812984E1,2.458325028E-2,-3.143945456E0,1.188713074E0
2.077295192E1,2.931502461E-2,-3.062068701E0,1.232747078E0
2.077777396E1,1.363509893E-2,-3.006532907E0,1.288274765E0
2.078259599E1,1.095652580E-2,-2.936727524E0,1.346923828E0
2.078741802E1,5.775064230E-3,-2.848065853E0,1.392010689E0
2.079224010E1,-8.038640022E-3,-2.782390118E0,1.436673164E0
2.079706213E1,1.853257418E-3,-2.701416016E0,1.489264488E0
2.080188416E1,-6.451547146E-3,-2.621970654E0,1.529466629E0
2.080670620E1,-1.024004817E-2,-2.544143677E0,1.581205368E0
2.081152828E1,-1.676362753E-2,-2.459523201E0,1.630097389E0
2.081635031E1,-1.164081693E-2,-2.380114794E0,1.666588783E0
2.082117234E1,-1.391249895E-2,-2.287971735E0,1.718161583E0
2.082599437E1,-3.212973475E-2,-2.213036776E0,1.769252777E0
2.083081646E1,-2.194690704E-2,-2.119444609E0,1.791178703E0
2.083563849E1,-4.079866409E-2,-2.020257950E0,1.838902473E0
2.084046052E1,-4.681846499E-2,-1.937071800E0,1.866991997E0
2.084528255E1,-5.318355560E-2,-1.855445266E0,1.907701492E0
2.085010463E1,-4.544746876E-2,-1.763450027E0,1.926362038E0
2.085492666E1,-4.280656576E-2,-1.658616662E0,1.945675850E0
2.085974870E1,-3.681409359E-2,-1.562441349E0,1.962048531E0
2.086457073E1,-4.537180066E-2,-1.468935251E0,1.991009712E0
2.086939281E1,-6.251746416E-2,-1.363615990E0,2.011006355E0
2.087421484E1,-6.296855211E-2,-1.268007755E0,2.004129410E0
2.087903687E1,-5.161297321E-2,-1.182034969E0,2.008634567E0
2.088385890E1,-7.255205512E-2,-1.092412114E0,2.007762909E0
2.088868099E1,-7.562065125E-2,-9.883650541E-1,2.008688927E0
2.089350302E1,-7.625535131E-2,-9.056767225E-1,1.992288589E0
2.089832505E1,-7.203477621E-2,-8.012172580E-1,1.982479095E0
2.090314708E1,-7.369145751E-2,-6.892694235E-1,1.974472046E0
2.090796911E1,-7.528850436E-2,-5.805571675E-1,1.963485718E0
2.091279120E1,-8.508613706E-2,-4.928849339E-1,1.954309464E0
2.091761323E1,-8.746618032E-2,-3.915499747E-1,1.936200142E0
2.092243526E1,-1.028713584E-1,-2.859563231E-1,1.922308922E0
2.092725729E1,-9.052225947E-2,-1.868506670E-1,1.909070969E0
2.093207937E1,-9.355887771E-2,-1.108975112E-1,1.883347511E0
2.093690140E1,-1.023281515E-1,-1.611778140E-2,1.875049591E0
2.094172344E1,-1.037546992E-1,8.431601524E-2,1.862664223E0
2.094654547E1,-9.899988770E-2,1.821445376E-1,1.843831062E0
2.095136755E1,-9.643605351E-2,2.833271921E-1,1.832922935E0
2.095618958E1,-1.128343940E-1,3.616373539E-1,1.821588516E0
2.096101161E1,-1.112329364E-1,4.553209841E-1,1.793125153E0
2.096583364E1,-1.214841008E-1,5.489833355E-1,1.778655052E0
2.097065573E1,-1.196463704E-1,6.580774784E-1,1.748321533E0
2.097547776E1,-1.154726744E-1,7.516382933E-1,1.728458405E0
2.098029979E1,-1.160926223E-1,8.283647895E-1,1.721476555E0
2.098512182E1,-1.406481862E-1,8.990220428E-1,1.710663795E0
2.098994390E1,-1.354157925E-1,1.009106159E0,1.673354149E0
2.099476594E1,-1.398375928E-1,1.095150948E0,1.663387299E0
2.099958797E1,-1.337048709E-1,1.164358854E0,1.646105766E0
2.100441000E1,-1.408694386E-1,1.251316905E0,1.625133514E0
2.100923208E1,-1.530717611E-1,1.350032568E0,1.606480598E0
2.101405411E1,-1.368162632E-1,1.414934874E0,1.600917816E0
2.101887614E1,-1.424169242E-1,1.502156734E0,1.592914581E0
2.102369818E1,-1.554307044E-1,1.578182936E0,1.589673996E0
2.102852026E1,-1.663624048E-1,1.676324129E0,1.578047752E0
2.103334229E1,-1.608628035E-1,1.743945599E0,1.585552216E0
2.103816432E1,-1.544596851E-1,1.833571672E0,1.567962646E0
2.104298635E1,-1.675029099E-1,1.896037936E0,1.587444305E0
2.104780844E1,-1.735978127E-1,1.977862716E0,1.585398674E0
2.105263047E1,-1.620462239E-1,2.044236183E0,1.595298767E0
2.105745250E1,-1.759030521E-1,2.116600752E0,1.590835571E0
2.106227453E1,-1.707682312E-1,2.207961321E0,1.600690842E0
2.106709661E1,-1.813986599E-1,2.269059896E0,1.593728065E0
2.107191864E1,-1.886193156E-1,2.348937511E0,1.596257210E0
2.107674068E1,-1.947377026E-1,2.404343128E0,1.612995148E0
2.108156271E1,-2.033091486E-1,2.485366821E0,1.609230995E0
2.108638479E1,-1.867980957E-1,2.569078684E0,1.614800453E0
2.109120682E1,-2.013727427E-1,2.630318165E0,1.621289253E0
2.109602885E1,-1.884304881E-1,2.690484047E0,1.611910820E0
2.110085088E1,-1.969546974E-1,2.760229111E0,1.603357315E0
2.110567297E1,-2.029806376E-1,2.832157135E0,1.605092049E0
2.111049500E1,-2.160180211E-1,2.895421982E0,1.600310326E0
2.111531703E1,-1.917932034E-1,2.984545708E0,1.600885391E0
2.112013906E1,-1.949284375E-1,3.051590919E0,1.600754738E0
2.112496114E1,-2.050006390E-1,3.100106239E0,1.607022285E0
2.112978318E1,-2.076452672E-1,3.165796041E0,1.604039192E0
2.113460521E1,-2.016578019E-1,3.224611282E0,1.600081444E0
2.113942724E1,-1.977993548E-1,3.297967911E0,1.599832535E0
2.114424932E1,-1.901035905E-1,3.347580910E0,1.596051216E0
2.114907135E1,-1.940560043E-1,3.412828207E0,1.601793289E0
2.115389338E1,-2.061457336E-1,3.476824999E0,1.606174469E0
2.115871542E1,-2.202763408E-1,3.546660423E0,1.599540710E0
2.116353750E1,-2.135183960E-1,3.562250137E0,1.562326431E0
2.116835953E1,-2.160456181E-1,3.599026918E0,1.542601585E0
2.117318156E1,-2.195030600E-1,3.640056372E0,1.514005661E0
2.117800359E1,-2.084541619E-1,3.679427385E0,1.489637375E0
2.118282568E1,-2.139044404E-1,3.708753109E0,1.456319809E0
2.118764771E1,-2.036872655E-1,3.732836246E0,1.423556328E0
2.119246974E1,-2.076385468E-1,3.743376732E0,1.374675751E0
2.119729182E1,-2.042911202E-1,3.790238857E0,1.348880768E0
2.120211385E1,-2.008287013E-1,3.777018070E0,1.310344696E0
2.120693588E1,-2.068285942E-1,3.808690310E0,1.280524254E0
2.121175792E1,-2.150213718E-1,3.828983068E0,1.230773926E0
2.121657995E1,-2.135752738E-1,3.845137119E0,1.217000961E0
2.122140203E1,-2.156407088E-1,3.858359337E0,1.175987244E0
2.122622406E1,-1.986970603E-1,3.869899273E0,1.138794899E0
2.123104609E1,-1.985019594E-1,3.873795509E0,1.116027832E0
2.123586812E1,-2.078214139E-1,3.889121532E0,1.082640648E0
2.124069021E1,-2.052073032E-1,3.881406784E0,1.048211098E0
2.124551224E1,-1.872442067E-1,3.885182381E0,1.006768227E0
2.125033427E1,-1.955525726E-1,3.881453037E0,9.726362228E-1
2.125515635E1,-1.955516189E-1,3.882128239E0,9.469223022E-1
2.125997838E1,-2.086197883E-1,3.877656937E0,9.164905548E-1
2.126480042E1,-1.895962059E-1,3.874139071E0,8.885564804E-1
2.126962245E1,-1.885717809E-1,3.869155884E0,8.381662369E-1
2.127444453E1,-1.875992268E-1,3.874614716E0,8.129835129E-1
2.127926656E1,-1.866584569E-1,3.851315975E0,7.629928589E-1
2.128408859E1,-1.738858074E-1,3.830399036E0,7.311458588E-1
2.128891062E1,-1.754543781E-1,3.822536469E0,6.829051971E-1
2.129373271E1,-1.639955193E-1,3.811048031E0,6.469116211E-1
2.129855474E1,-1.502375752E-1,3.787656307E0,5.993499756E-1
2.130337677E1,-1.709991544E-1,3.774601460E0,5.705366135E-1
2.130819880E1,-1.642137170E-1,3.797430038E0,5.370740891E-1
2.131302088E1,-1.812827438E-1,3.802326202E0,4.989776611E-1
2.131784292E1,-1.719458401E-1,3.778619528E0,4.754066467E-1
2.132266495E1,-1.600850970E-1,3.774261475E0,4.401187897E-1
2.132748698E1,-1.648500860E-1,3.788002253E0,4.241962433E-1
2.133230906E1,-1.718531847E-1,3.764887333E0,3.977737427E-1
2.133713109E1,-1.679400653E-1,3.770828009E0,3.812541962E-1
2.134195312E1,-1.638082862E-1,3.749591112E0,3.578996658E-1
2.134677521E1,-1.833804399E-1,3.738317013E0,3.409099579E-1
2.135159724E1,-1.859801710E-1,3.725104332E0,3.386850357E-1
2.135641927E1,-1.680094600E-1,3.707599401E0,3.177833557E-1
2.136124130E1,-1.677368134E-1,3.676322222E0,3.021802902E-1
2.136606338E1,-1.731753051E-1,3.675563097E0,3.050622940E-1
2.137088542E1,-1.639937907E-1,3.653962851E0,2.750673294E-1
2.137570745E1,-1.461904496E-1,3.629517555E0,2.696352005E-1
2.138052948E1,-1.555691808E-1,3.596263647E0,2.564992905E-1
2.138535156E1,-1.610951275E-1,3.572263241E0,2.656154633E-1
2.139017359E1,-1.639079154E-1,3.551537752E0,2.599391937E-1
2.139499562E1,-1.592659950E-1,3.494752645E0,2.455244064E-1
2.139981766E1,-1.639533639E-1,3.459236383E0,2.546377182E-1
2.140463974E1,-1.635479033E-1,3.442728043E0,2.431211472E-1
2.140946177E1,-1.521247923E-1,3.420145750E0,2.444925308E-1
2.141428380E1,-1.548459679E-1,3.367650270E0,2.432413101E-1
2.141910583E1,-1.597194523E-1,3.336679459E0,2.704629898E-1
2.142392792E1,-1.548411697E-1,3.298605442E0,2.759866714E-1
2.142874995E1,-1.390144974E-1,3.252238989E0,2.825593948E-1
2.143357198E1,-1.469053924E-1,3.215577364E0,3.009767532E-1
2.143839401E1,-1.439603567E-1,3.175585032E0,3.181352615E-1
2.144321609E1,-1.516366899E-1,3.133373260E0,3.340263367E-1
2.144803812E1,-1.519976556E-1,3.081854820E0,3.594484329E-1
2.145286016E1,-1.558853388E-1,3.034223795E0,3.848609924E-1
2.145768219E1,-1.453857124E-1,2.975008011E0,4.114952087E-1
2.146250427E1,-1.599637270E-1,2.935271025E0,4.465255737E-1
2.146732630E1,-1.518054903E-1,2.880377293E0,4.624900818E-1
2.147214833E1,-1.389417648E-1,2.823459625E0,4.976511002E-1
2.147697042E1,-1.380966604E-1,2.787372828E0,5.293407440E-1
2.148179245E1,-1.540583968E-1,2.715859413E0,5.730905533E-1
2.148661448E1,-1.533513367E-1,2.652036190E0,6.181583405E-1
2.149143651E1,-1.445300579E-1,2.584543467E0,6.420316696E-1
2.149625859E1,-1.371108294E-1,2.494307995E0,6.802663803E-1
2.150108062E1,-1.310442388E-1,2.414750814E0,7.256393433E-1
2.150590266E1,-1.476485431E-1,2.342151642E0,7.840194702E-1
2.151072469E1,-1.333984733E-1,2.255134106E0,8.304023743E-1
2.151554677E1,-1.454590857E-1,2.171625614E0,8.589715958E-1
2.152036880E1,-1.421307027E-1,2.092752218E0,9.042873383E-1
2.152519083E1,-1.234624684E-1,2.003036499E0,9.543571472E-1
2.153001292E1,-1.406477094E-1,1.918016315E0,1.021018982E0
2.153483495E1,-1.375547647E-1,1.831631541E0,1.060238838E0
2.153965698E1,-1.262259781E-1,1.753454804E0,1.095994949E0
2.154447901E1,-1.387320161E-1,1.663185239E0,1.143747330E0
2.154930109E1,-1.309180558E-1,1.569184542E0,1.201029778E0
2.155412312E1,-1.290389001E-1,1.479757667E0,1.247603416E0
2.155894516E1,-1.010592282E-1,1.406756639E0,1.293066978E0
2.156376719E1,-1.052313447E-1,1.314390898E0,1.345745087E0
2.156858927E1,-1.222856343E-1,1.208690763E0,1.391350746E0
2.157341130E1,-1.022518873E-1,1.123029113E0,1.434711456E0
2.157823333E1,-1.095271409E-1,1.039353132E0,1.468731880E0
2.158305536E1,-1.070038676E-1,9.351314306E-1,1.532670021E0
2.158787745E1,-1.007331312E-1,8.364986777E-1,1.570516586E0
2.159269948E1,-9.190657735E-2,7.517721653E-1,1.620482445E0
2.159752151E1,-7.338035107E-2,6.439929008E-1,1.657567978E0
2.160234359E1,-8.559143543E-2,5.548619032E-1,1.703259468E0
2.160716562E1,-9.380233288E-2,4.592042863E-1,1.738516808E0
2.161198766E1,-7.206416130E-2,3.654516339E-1,1.778878212E0
2.161680969E1,-7.038041949E-2,2.782263756E-1,1.820762634E0
2.162163177E1,-5.892518163E-2,1.737740934E-1,1.849947929E0
2.162645380E1,-5.677798390E-2,7.353626192E-2,1.885545731E0
2.163127583E1,-5.086901784E-2,-2.608510852E-2,1.920408249E0
2.163609786E1,-5.345925689E-2,-1.032113433E-1,1.966144562E0
2.164091995E1,-4.620274901E-2,-2.114908695E-1,2.015031815E0
2.164574198E1,-3.883764148E-2,-3.101805747E-1,2.050365448E0
2.165056401E1,-3.377178311E-2,-4.268589318E-1,2.082951546E0
2.165538604E1,-4.529681802E-2,-5.183390379E-1,2.122389793E0
2.166020812E1,-2.568995953E-2,-6.241124868E-1,2.163920403E0
2.166503016E1,-3.715720773E-2,-7.238798141E-1,2.189652443E0
2.166985219E1,-2.471250296E-2,-8.235709667E-1,2.208003998E0
2.167467427E1,-3.967702389E-3,-9.160072803E-1,2.229772568E0
2.167949630E1,-3.609836102E-3,-1.014280677E0,2.264543533E0
2.168431833E1,-1.061362028E-2,-1.112343550E0,2.260940552E0
2.168914036E1,-2.264320850E-3,-1.220919609E0,2.270425797E0
2.169396245E1,3.488123417E-3,-1.335221529E0,2.282262802E0
2.169878448E1,6.635427475E-3,-1.434804678E0,2.292881966E0
2.170360651E1,-1.194834709E-3,-1.529192924E0,2.307090759E0
2.170842859E1,3.884196281E-3,-1.611132026E0,2.311754227E0
2.171325062E1,1.102769375E-2,-1.716392279E0,2.311677933E0
2.171807266E1,2.388811111E-2,-1.812682748E0,2.302116394E0
2.172289469E1,3.408968449E-2,-1.897535324E0,2.296237946E0
2.172771677E1,3.676760197E-2,-2.007857084E0,2.301200867E0
2.173253880E1,3.564453125E-2,-2.090977907E0,2.279963493E0
2.173736083E1,4.375803471E-2,-2.188617706E0,2.275562286E0
2.174218286E1,5.763214827E-2,-2.276783943E0,2.256913185E0
2.174700495E1,5.572760105E-2,-2.373307467E0,2.249115944E0
2.175182698E1,7.633608580E-2,-2.454179525E0,2.215105057E0
2.175664901E1,6.450843811E-2,-2.534803152E0,2.191926003E0
2.176147109E1,7.755643129E-2,-2.619918108E0,2.168803215E0
2.176629312E1,8.326941729E-2,-2.720035553E0,2.140893936E0
2.177111516E1,1.020420790E-1,-2.782577991E0,2.104628563E0
2.177593719E1,9.446859360E-2,-2.874379396E0,2.081483841E0
2.178075927E1,1.119565964E-1,-2.960594177E0,2.045099258E0
2.178558130E1,1.210311055E-1,-3.038697958E0,2.007382393E0
2.179040333E1,1.373080611E-1,-3.120628119E0,1.979068756E0
2.179522536E1,1.416541636E-1,-3.182318687E0,1.945733070E0
2.180004745E1,1.340399981E-1,-3.267975807E0,1.902564049E0
2.180486948E1,1.408596039E-1,-3.348651171E0,1.864999771E0
2.180969151E1,1.513584852E-1,-3.430383444E0,1.829441071E0
2.181451359E1,1.511134207E-1,-3.489074230E0,1.786209106E0
2.181933562E1,1.772505045E-1,-3.553442955E0,1.755602837E0
2.182415766E1,1.819785833E-1,-3.624557257E0,1.712428093E0
2.182897969E1,1.987228394E-1,-3.687946320E0,1.685282707E0
2.183380177E1,2.035124302E-1,-3.756713390E0,1.648981094E0
2.183862380E1,1.928363442E-1,-3.818842888E0,1.609440804E0
2.184344583E1,1.917354763E-1,-3.882616043E0,1.574935913E0
2.184826792E1,1.906886101E-1,-3.955214977E0,1.533470154E0
2.185308995E1,2.183792591E-1,-4.003095627E0,1.492134094E0
2.185791198E1,2.173209190E-1,-4.044141769E0,1.447251320E0
2.186273401E1,2.102819681E-1,-4.116602421E0,1.413114548E0
2.186755609E1,2.138718367E-1,-4.165385723E0,1.375261307E0
2.187237812E1,2.233808637E-1,-4.220399857E0,1.347989082E0
2.187720016E1,2.363539636E-1,-4.268404961E0,1.303695679E0
2.188202219E1,2.456038594E-1,-4.320268154E0,1.265103340E0
2.188684427E1,2.450721860E-1,-4.386607647E0,1.218925476E0
2.189166630E1,2.574964762E-1,-4.419641495E0,1.189033508E0
2.189648833E1,2.494301200E-1,-4.461209297E0,1.159806252E0
2.190131042E1,2.698300481E-1,-4.531651020E0,1.126422882E0
2.190613245E1,2.649382949E-1,-4.569991112E0,1.087646484E0
2.191095448E1,2.704756558E-1,-4.619279385E0,1.052968979E0
2.191577651E1,2.710223198E-1,-4.671146870E0,1.016376495E0
2.192059859E1,2.737729549E-1,-4.717261314E0,9.921827316E-1
2.192542062E1,2.893769741E-1,-4.758808613E0,9.540147781E-1
2.193024266E1,2.916007936E-1,-4.798265457E0,9.138498306E-1
2.193506474E1,2.947780192E-1,-4.833161831E0,8.847341537E-1
2.193988677E1,3.001176417E-1,-4.874388218E0,8.643016815E-1
2.194470880E1,2.992197275E-1,-4.888415337E0,8.213872910E-1
2.194953083E1,3.029280901E-1,-4.945878029E0,8.014583588E-1
2.195435292E1,3.148040175E-1,-4.988131046E0,7.625970840E-1
2.195917495E1,3.025189042E-1,-5.031972885E0,7.418584824E-1
2.196399698E1,3.152132630E-1,-5.054766655E0,7.225141525E-1
2.196881906E1,3.014315367E-1,-5.088752747E0,6.985168457E-1
2.197364109E1,3.186175823E-1,-5.098199844E0,6.627607346E-1
2.197846312E1,3.273124993E-1,-5.140476227E0,6.379270554E-1
2.198328516E1,3.431147337E-1,-5.173737526E0,6.192102432E-1
2.198810724E1,3.181868792E-1,-5.210031509E0,5.827360153E-1
2.199292927E1,3.314751387E-1,-5.224258900E0,5.643510818E-1
2.199775130E1,3.399370313E-1,-5.248744488E0,5.508899689E-1
2.200257338E1,3.399861455E-1,-5.264368534E0,5.136594772E-1
2.200739542E1,3.400627375E-1,-5.275981426E0,4.981222153E-1
2.201221745E1,3.318426609E-1,-5.287182808E0,4.791517258E-1
2.201703948E1,3.260777593E-1,-5.342215538E0,4.615316391E-1
2.202186156E1,3.346190453E-1,-5.358610153E0,4.404888153E-1
2.202668359E1,3.253160417E-1,-5.365123272E0,4.052886963E-1
2.203150562E1,3.303793669E-1,-5.366558075E0,3.893976212E-1
2.203632766E1,3.379225135E-1,-5.383271217E0,3.808650970E-1
2.204114974E1,3.383867145E-1,-5.398521900E0,3.581695557E-1
2.204597177E1,3.413313031E-1,-5.402829647E0,3.524436951E-1
2.205079380E1,3.467237353E-1,-5.408115864E0,3.349494934E-1
2.205561588E1,3.509941101E-1,-5.428756714E0,3.272333145E-1
2.206043792E1,3.529758453E-1,-5.436054230E0,3.233041763E-1
2.206525995E1,3.526216149E-1,-5.420548439E0,3.112611771E-1
2.207008203E1,3.583283424E-1,-5.451569080E0,3.173999786E-1
2.207490406E1,3.413511515E-1,-5.437018394E0,3.034334183E-1
2.207972609E1,3.448008895E-1,-5.418820381E0,2.945127487E-1
2.208454812E1,3.410859108E-1,-5.438786030E0,2.858371735E-1
2.208937021E1,3.338086009E-1,-5.422778130E0,3.084716797E-1
2.209419224E1,3.456921875E-1,-5.422323227E0,2.967338562E-1
2.209901427E1,3.456115425E-1,-5.424155235E0,3.019733429E-1
2.210383635E1,3.359328508E-1,-5.402009010E0,2.823629379E-1
2.210865838E1,3.190281987E-1,-5.400163174E0,2.857627869E-1
2.211348042E1,3.319815695E-1,-5.383889198E0,3.049459457E-1
2.211830245E1,3.305517435E-1,-5.364000320E0,2.981042862E-1
2.212312453E1,3.218643069E-1,-5.357185841E0,2.975082397E-1
2.212794656E1,3.153968751E-1,-5.343075275E0,3.150644302E-1
2.213276859E1,3.195837438E-1,-5.317030907E0,3.197975159E-1
2.213759062E1,3.152433634E-1,-5.289681435E0,3.295516968E-1
2.214241271E1,3.095931709E-1,-5.275397301E0,3.491334915E-1
2.214723474E1,3.097447157E-1,-5.237116814E0,3.534440994E-1
2.215205677E1,3.133327663E-1,-5.226222992E0,3.699808121E-1
2.215687885E1,2.988331318E-1,-5.196033955E0,3.795909882E-1
2.216170088E1,3.056201935E-1,-5.170506954E0,3.942651749E-1
2.216652292E1,3.193756938E-1,-5.136462212E0,4.175825119E-1
2.217134500E1,3.030663133E-1,-5.098661423E0,4.208498001E-1
2.217616703E1,2.889633477E-1,-5.072633743E0,4.507064819E-1
2.218098906E1,2.902280688E-1,-5.029637337E0,4.605035782E-1
2.218581109E1,2.900986075E-1,-5.006762981E0,4.730091095E-1
2.219063318E1,2.682934999E-1,-4.970435619E0,4.845962524E-1
2.219545521E1,2.714523673E-1,-4.924223423E0,5.072164536E-1
2.220027724E1,2.732499838E-1,-4.894423962E0,5.229558945E-1
2.220509932E1,2.760759592E-1,-4.857109547E0,5.545473099E-1
2.220992135E1,2.644469142E-1,-4.803878784E0,5.577621460E-1
2.221474338E1,2.754289508E-1,-4.750257969E0,5.756607056E-1
2.221956542E1,2.767253518E-1,-4.721304893E0,6.106243134E-1
2.222438750E1,2.623979449E-1,-4.668011189E0,6.327991486E-1
2.222920953E1,2.528097034E-1,-4.632125854E0,6.541233063E-1
2.223403156E1,2.491891980E-1,-4.568274021E0,6.722784042E-1
2.223885364E1,2.478885353E-1,-4.517009258E0,6.944017410E-1
2.224367568E1,2.477762103E-1,-4.466378689E0,7.205390930E-1
2.224849771E1,2.417477071E-1,-4.415179729E0,7.614822388E-1
2.225331979E1,2.214014530E-1,-4.360909939E0,7.980604172E-1
2.225814182E1,2.297911048E-1,-4.290462494E0,8.219795227E-1
2.226296385E1,2.286568880E-1,-4.240850449E0,8.535871506E-1
2.226778588E1,2.072888911E-1,-4.185766697E0,8.797779083E-1
2.227260797E1,2.015503049E-1,-4.122806072E0,9.065666199E-1
2.227743000E1,1.899293661E-1,-4.053107262E0,9.411373138E-1
2.228225203E1,1.868233681E-1,-4.005377769E0,9.787626266E-1
2.228707411E1,1.742643714E-1,-3.942544460E0,1.021872520E0
2.229189614E1,1.642590165E-1,-3.868217945E0,1.041841507E0
2.229671818E1,1.519880891E-1,-3.788771629E0,1.056269646E0
2.230154021E1,1.588407755E-1,-3.696036339E0,1.074041367E0
2.230636229E1,1.480339468E-1,-3.599578619E0,1.111794472E0
2.231118432E1,1.432652473E-1,-3.519637108E0,1.135021210E0
2.231600635E1,1.279242039E-1,-3.421659708E0,1.155764580E0
2.232082844E1,1.305179298E-1,-3.339112282E0,1.189565659E0
2.232565047E1,1.152432561E-1,-3.239691257E0,1.204277039E0
2.233047250E1,1.107995212E-1,-3.148601294E0,1.226281166E0
2.233529458E1,1.015850604E-1,-3.057439804E0,1.274537086E0
2.234011661E1,1.137094498E-1,-2.954355240E0,1.302616119E0
2.234493864E1,1.067135334E-1,-2.852550983E0,1.347541809E0
2.234976068E1,8.657589555E-2,-2.757993221E0,1.379573822E0
2.235458276E1,8.071082830E-2,-2.658802509E0,1.414309502E0
2.235940479E1,7.947355509E-2,-2.581190348E0,1.441118240E0
2.236422682E1,5.904433131E-2,-2.485834122E0,1.470791817E0
2.236904890E1,3.973692656E-2,-2.410937786E0,1.517613411E0
2.237387094E1,3.574723005E-2,-2.286338091E0,1.547079086E0
2.237869297E1,2.465838194E-2,-2.226939440E0,1.594472885E0
2.238351505E1,2.045714855E-2,-2.137521982E0,1.642594337E0
2.238833708E1,3.156936169E-2,-2.055302620E0,1.697490692E0
2.239315911E1,3.043168783E-2,-1.956447721E0,1.734107018E0
2.239798114E1,3.962993622E-3,-1.888889909E0,1.771644592E0
2.240280323E1,3.519296646E-3,-1.814432979E0,1.812531471E0
2.240762526E1,1.601696014E-3,-1.710420012E0,1.854411125E0
2.241244729E1,-8.847534657E-3,-1.627270699E0,1.892563820E0
2.241726937E1,-1.835960150E-2,-1.529120207E0,1.912672043E0
2.242209140E1,-2.209514380E-2,-1.455605745E0,1.963799477E0
2.242691344E1,-3.077590466E-2,-1.358969450E0,1.994547844E0
2.243173552E1,-4.797920585E-2,-1.270377517E0,2.024083138E0
2.243655755E1,-5.688899755E-2,-1.183976531E0,2.051236153E0
2.244137958E1,-4.558685422E-2,-1.097505927E0,2.089174271E0
2.244620161E1,-7.140401006E-2,-9.955322742E-1,2.109213829E0
2.245102370E1,-8.162462711E-2,-9.104230404E-1,2.143651962E0
2.245584573E1,-8.106070757E-2,-8.171687722E-1,2.157814026E0
2.246066776E1,-7.331088185E-2,-7.362112403E-1,2.193550110E0
2.246548984E1,-9.057143331E-2,-6.329849362E-1,2.212590218E0
2.247031187E1,-9.932035208E-2,-5.290423036E-1,2.235257149E0
2.247513390E1,-1.067503989E-1,-4.413487017E-1,2.259145737E0
2.247995599E1,-9.965631366E-2,-3.495811522E-1,2.266310692E0
2.248477802E1,-1.031622589E-1,-2.609897256E-1,2.297377586E0
2.248960005E1,-1.124441028E-1,-1.553750038E-1,2.309274673E0
2.249442208E1,-1.179324389E-1,-6.864879280E-2,2.310365677E0
2.249924416E1,-1.171513200E-1,3.139276803E-2,2.306610107E0
2.250406620E1,-1.257438958E-1,1.338893175E-1,2.312314034E0
2.250888823E1,-1.400842667E-1,2.292708755E-1,2.302341461E0
2.251371031E1,-1.422216296E-1,3.222239614E-1,2.294599533E0
2.251853234E1,-1.441616416E-1,4.139043093E-1,2.280680656E0
2.252335437E1,-1.602005064E-1,4.994688034E-1,2.260555267E0
2.252817640E1,-1.557385325E-1,6.100127697E-1,2.254506111E0
2.253299849E1,-1.475293934E-1,7.083974481E-1,2.244550705E0
2.253782052E1,-1.547276080E-1,8.005157709E-1,2.224674225E0
2.254264255E1,-1.474795938E-1,9.031569958E-1,2.217555046E0
