"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.427870259E0,-3.852444589E-1,1.103091240E0,8.252845764E0
8.430281248E0,-3.876372576E-1,1.131805062E0,8.264809608E0
8.432692290E0,-3.996013701E-1,1.134197950E0,8.279166222E0
8.435103280E0,-3.972085714E-1,1.150947690E0,8.279166222E0
8.437514321E0,-4.115654826E-1,1.162911773E0,8.293522835E0
8.439925311E0,-4.187439680E-1,1.194018483E0,8.298309326E0
8.442336352E0,-4.283152521E-1,1.201196909E0,8.310273170E0
8.444747342E0,-4.450650215E-1,1.205982566E0,8.319844246E0
8.447158384E0,-4.354937077E-1,1.217946768E0,8.331808090E0
8.449569373E0,-4.378865361E-1,1.220339537E0,8.350951195E0
8.451980415E0,-4.546363056E-1,1.225125194E0,8.365307808E0
8.454391405E0,-4.570291340E-1,1.232303619E0,8.384450912E0
8.456802394E0,-4.713860750E-1,1.237089276E0,8.403593063E0
8.459213436E0,-4.785645306E-1,1.241874933E0,8.420342445E0
8.461624425E0,-4.857429862E-1,1.239482164E0,8.434700012E0
8.464035467E0,-4.809573591E-1,1.244267821E0,8.480163574E0
8.466446457E0,-4.905286431E-1,1.258624673E0,8.487341881E0
8.468857498E0,-4.857429862E-1,1.258624673E0,8.504091263E0
8.471268488E0,-4.857429862E-1,1.239482164E0,8.520841599E0
8.473679530E0,-4.929214716E-1,1.234696507E0,8.559126854E0
8.476090519E0,-4.953143001E-1,1.246660590E0,8.595019341E0
8.478501561E0,-4.905286431E-1,1.253839016E0,8.621339798E0
8.480912550E0,-4.977070987E-1,1.244267821E0,8.647661209E0
8.483323540E0,-5.000999570E-1,1.244267821E0,8.690732002E0
8.485734582E0,-4.881358147E-1,1.239482164E0,8.714659691E0
8.488145571E0,-4.929214716E-1,1.234696507E0,8.755337715E0
8.490556613E0,-4.929214716E-1,1.237089276E0,8.807980537E0
8.492967602E0,-5.120640397E-1,1.210768223E0,8.855836868E0
8.495378644E0,-4.809573591E-1,1.191625714E0,8.894122124E0
8.497789634E0,-4.785645306E-1,1.208375454E0,8.927620888E0
8.500200675E0,-4.689932466E-1,1.194018483E0,8.956335068E0
8.502611665E0,-4.689932466E-1,1.182054400E0,9.001798630E0
8.505022707E0,-4.618147612E-1,1.158126116E0,9.056833267E0
8.507433696E0,-4.618147612E-1,1.136590719E0,9.095118523E0
8.509844738E0,-4.689932466E-1,1.134197950E0,9.133403778E0
8.512255727E0,-4.666004181E-1,1.127019525E0,9.195617676E0
8.514666717E0,-4.713860750E-1,1.105484009E0,9.231510162E0
8.517077759E0,-4.498506486E-1,1.081555843E0,9.276973724E0
8.519488748E0,-4.426721931E-1,1.067198873E0,9.339186668E0
8.521899790E0,-4.378865361E-1,1.038485050E0,9.396614075E0
8.524310780E0,-4.235295951E-1,1.016949654E0,9.432506561E0
8.526721821E0,-4.354937077E-1,1.007378340E0,9.477970123E0
8.529132811E0,-4.283152521E-1,9.882357717E-1,9.540184021E0
8.531543852E0,-4.307080805E-1,9.523434043E-1,9.576076508E0
8.533954842E0,-4.067798555E-1,9.236295223E-1,9.631111145E0
8.536365884E0,-4.091726840E-1,9.092726111E-1,9.695717812E0
8.538776873E0,-3.900300860E-1,8.709874153E-1,9.741181374E0
8.541187915E0,-3.972085714E-1,8.327022791E-1,9.805787086E0
8.543598905E0,-3.852444589E-1,8.063812256E-1,9.868000984E0
8.546009894E0,-3.876372576E-1,7.609176040E-1,9.918250084E0
8.548420936E0,-3.804588020E-1,7.393822074E-1,9.975677490E0
8.550831925E0,-3.924229145E-1,7.010970116E-1,1.002831936E1
8.553242967E0,-3.828516304E-1,6.867401004E-1,1.009053326E1
8.555654009E0,-3.828516304E-1,6.460621357E-1,1.013838959E1
8.558064998E0,-3.732803464E-1,6.101697683E-1,1.018624592E1
8.560475988E0,-3.708875179E-1,5.670989752E-1,1.026042366E1
8.562887030E0,-3.780659735E-1,5.359922647E-1,1.033220863E1
8.565298019E0,-3.613162339E-1,5.000999570E-1,1.038245773E1
8.567709061E0,-3.684946895E-1,4.857429862E-1,1.043509960E1
8.570120050E0,-3.493520916E-1,4.402793646E-1,1.051884842E1
8.572531092E0,-3.613162339E-1,4.163511395E-1,1.058824062E1
8.574942082E0,-3.613162339E-1,3.780659735E-1,1.064806080E1
8.577353123E0,-3.541377485E-1,3.373879790E-1,1.072223854E1
8.579764113E0,-3.637090325E-1,3.086741269E-1,1.078205872E1
8.582175102E0,-3.661018610E-1,2.679961324E-1,1.085862923E1
8.584586144E0,-3.637090325E-1,2.273181528E-1,1.091605663E1
8.586997134E0,-3.732803464E-1,1.914258152E-1,1.098305607E1
8.589408175E0,-3.732803464E-1,1.603191197E-1,1.105962658E1
8.591819165E0,-3.852444589E-1,1.172483116E-1,1.114098263E1
8.594230207E0,-3.876372576E-1,7.896314561E-2,1.120558834E1
8.596641196E0,-3.876372576E-1,5.024927482E-2,1.128455162E1
8.599052238E0,-3.924229145E-1,1.914258115E-2,1.134676456E1
8.601463227E0,-4.091726840E-1,-2.871387079E-2,1.141615677E1
8.603874269E0,-4.163511395E-1,-5.742774159E-2,1.150708389E1
8.606285259E0,-4.378865361E-1,-8.614161611E-2,1.157408333E1
8.608696300E0,-4.426721931E-1,-1.124626622E-1,1.162193966E1
8.611107290E0,-4.402793646E-1,-1.579262912E-1,1.169133186E1
8.613518332E0,-4.450650215E-1,-1.962114573E-1,1.177508068E1
8.615929321E0,-4.546363056E-1,-2.297109663E-1,1.184447193E1
8.618340311E0,-4.618147612E-1,-2.751746178E-1,1.191386414E1
8.620751352E0,-4.953143001E-1,-2.967100143E-1,1.198325539E1
8.623162342E0,-4.929214716E-1,-3.326023519E-1,1.205025482E1
8.625573384E0,-4.953143001E-1,-3.421736360E-1,1.212443256E1
8.627984373E0,-5.168496966E-1,-3.684946895E-1,1.218185997E1
8.630395415E0,-5.240281820E-1,-4.043870270E-1,1.223210907E1
8.632806405E0,-5.288137794E-1,-4.354937077E-1,1.229910851E1
8.635217446E0,-5.455635786E-1,-4.618147612E-1,1.235653591E1
8.637628436E0,-5.527420044E-1,-4.857429862E-1,1.239721394E1
8.640039477E0,-5.551348329E-1,-5.168496966E-1,1.245703506E1
8.642450467E0,-5.694918036E-1,-5.407779217E-1,1.251685524E1
8.644861457E0,-5.982056856E-1,-5.599204898E-1,1.257188988E1
8.647272498E0,-6.101697683E-1,-5.862415433E-1,1.262453270E1
8.649683488E0,-6.029912829E-1,-6.077769399E-1,1.267956734E1
8.652094530E0,-6.197410822E-1,-6.149554253E-1,1.272981644E1
8.654505519E0,-6.556333899E-1,-6.173482537E-1,1.278006554E1
8.656916561E0,-6.604190469E-1,-6.388836503E-1,1.282074356E1
8.659327550E0,-6.604190469E-1,-6.652047038E-1,1.285663605E1
8.661738592E0,-6.532405615E-1,-6.795616150E-1,1.289731407E1
8.664149582E0,-6.675975323E-1,-7.058826685E-1,1.291884899E1
8.666560623E0,-6.771687865E-1,-7.202396393E-1,1.294756317E1
8.668971613E0,-6.843472719E-1,-7.130611539E-1,1.299781227E1
8.671382655E0,-6.891329288E-1,-7.226324677E-1,1.302891922E1
8.673793644E0,-7.010970116E-1,-7.537391186E-1,1.306002617E1
8.676204686E0,-6.939185858E-1,-7.657032609E-1,1.308395386E1
8.678615675E0,-7.010970116E-1,-7.657032609E-1,1.310548973E1
8.681026665E0,-6.987041831E-1,-7.776673436E-1,1.312941742E1
8.683437707E0,-7.058826685E-1,-7.680960894E-1,1.314138222E1
8.685848696E0,-6.987041831E-1,-7.680960894E-1,1.317248821E1
8.688259738E0,-6.987041831E-1,-7.752745152E-1,1.318923855E1
8.690670727E0,-6.987041831E-1,-7.776673436E-1,1.320120239E1
8.693081769E0,-7.106683254E-1,-7.776673436E-1,1.320359516E1
8.695492759E0,-7.010970116E-1,-7.848458290E-1,1.322273827E1
8.697903800E0,-6.963114142E-1,-7.752745152E-1,1.323709488E1
8.700314790E0,-6.915257573E-1,-7.728816867E-1,1.324427319E1
8.702725832E0,-6.891329288E-1,-7.800601721E-1,1.324427319E1
8.705136821E0,-6.915257573E-1,-7.752745152E-1,1.324427319E1
8.707547863E0,-6.915257573E-1,-7.752745152E-1,1.325862980E1
8.709958852E0,-6.699903607E-1,-7.609176040E-1,1.325623703E1
8.712369894E0,-6.843472719E-1,-7.465606928E-1,1.325862980E1
8.714780884E0,-6.795616150E-1,-7.417750359E-1,1.327059460E1
8.717191873E0,-6.652047038E-1,-7.226324677E-1,1.327298737E1
8.719602915E0,-6.436693072E-1,-7.226324677E-1,1.326580906E1
8.722013905E0,-6.364908218E-1,-7.130611539E-1,1.326102352E1
8.724424946E0,-6.293123364E-1,-7.082754970E-1,1.324666595E1
8.726835936E0,-6.388836503E-1,-6.652047038E-1,1.322752380E1
8.729246977E0,-6.197410822E-1,-6.508477330E-1,1.322273827E1
8.731657967E0,-6.053841114E-1,-6.580262184E-1,1.321555901E1
8.734069009E0,-5.814558864E-1,-6.556333899E-1,1.319641685E1
8.736479998E0,-5.886343718E-1,-6.101697683E-1,1.316530991E1
8.738891040E0,-5.838487148E-1,-5.982056856E-1,1.315095329E1
8.741302030E0,-5.670989752E-1,-5.862415433E-1,1.314616776E1
8.743713019E0,-5.455635786E-1,-5.814558864E-1,1.311266804E1
8.746124061E0,-5.503492355E-1,-5.479564071E-1,1.308634663E1
8.748535050E0,-5.383850932E-1,-5.240281820E-1,1.306720448E1
8.750946092E0,-5.312066078E-1,-5.144568682E-1,1.304088306E1
8.753357082E0,-5.192425251E-1,-4.905286431E-1,1.301456261E1
8.755768123E0,-5.048855543E-1,-4.809573591E-1,1.298824120E1
8.758179113E0,-5.072783828E-1,-4.474578202E-1,1.296670628E1
8.760590155E0,-4.929214716E-1,-4.259224236E-1,1.292363548E1
8.763001144E0,-4.833501875E-1,-3.948157430E-1,1.288774300E1
8.765412186E0,-4.905286431E-1,-3.804588020E-1,1.284467220E1
8.767823175E0,-4.857429862E-1,-3.541377485E-1,1.279681587E1
8.770234217E0,-4.809573591E-1,-3.445664644E-1,1.274656582E1
8.772645207E0,-4.546363056E-1,-2.967100143E-1,1.270110226E1
8.775056196E0,-4.354937077E-1,-2.751746178E-1,1.265803146E1
8.777467238E0,-4.354937077E-1,-2.512463629E-1,1.260538960E1
8.779878280E0,-4.307080805E-1,-2.344966233E-1,1.256471157E1
8.782289269E0,-4.354937077E-1,-2.105683982E-1,1.252164078E1
8.784700259E0,-4.283152521E-1,-1.890329868E-1,1.247617722E1
8.787111300E0,-4.283152521E-1,-1.674975902E-1,1.241157150E1
8.789522290E0,-3.924229145E-1,-1.363908947E-1,1.238046455E1
8.791933332E0,-4.043870270E-1,-1.076770201E-1,1.233260822E1
8.794344321E0,-4.115654826E-1,-8.135596663E-2,1.227757263E1
8.796755363E0,-4.091726840E-1,-5.503492057E-2,1.223210907E1
8.799166352E0,-4.043870270E-1,-2.871387079E-2,1.217946720E1
8.801577394E0,-4.043870270E-1,-9.571290575E-3,1.212921810E1
8.803988384E0,-4.043870270E-1,4.785645287E-3,1.207179070E1
8.806399425E0,-4.067798555E-1,3.349951655E-2,1.202393341E1
8.808810415E0,-4.163511395E-1,5.503492057E-2,1.196411324E1
8.811221457E0,-4.019941986E-1,7.896314561E-2,1.191386414E1
8.813632446E0,-4.211367965E-1,1.100698411E-1,1.186122227E1
8.816043436E0,-4.259224236E-1,1.363908947E-1,1.181336498E1
8.818454477E0,-4.307080805E-1,1.459621787E-1,1.175593758E1
8.820865467E0,-4.211367965E-1,1.555334777E-1,1.169851017E1
8.823276509E0,-4.307080805E-1,1.794617027E-1,1.164347458E1
8.825687498E0,-4.522434771E-1,1.938186288E-1,1.159561825E1
8.828098540E0,-4.402793646E-1,2.273181528E-1,1.154776192E1
8.830509530E0,-4.450650215E-1,2.584248483E-1,1.149033451E1
8.832920571E0,-4.642075896E-1,2.727817893E-1,1.145683479E1
8.835331561E0,-4.785645306E-1,3.014956415E-1,1.140419292E1
8.837742602E0,-4.809573591E-1,3.230310678E-1,1.134437180E1
8.840153592E0,-4.881358147E-1,3.302095234E-1,1.131087303E1
8.842564634E0,-4.953143001E-1,3.517449200E-1,1.126301575E1
8.844975623E0,-4.977070987E-1,3.613162339E-1,1.120558834E1
8.847386613E0,-5.000999570E-1,3.804588020E-1,1.115294647E1
8.849797655E0,-4.953143001E-1,3.972085714E-1,1.110987568E1
8.852208644E0,-5.000999570E-1,3.876372576E-1,1.105723381E1
8.854619686E0,-5.120640397E-1,4.163511395E-1,1.101894855E1
8.857030675E0,-5.192425251E-1,4.307080805E-1,1.096630573E1
8.859441717E0,-5.288137794E-1,4.450650215E-1,1.090887833E1
8.861852707E0,-5.407779217E-1,4.426721931E-1,1.086102200E1
8.864263748E0,-5.431707501E-1,4.785645306E-1,1.082512951E1
8.866674738E0,-5.694918036E-1,4.737788737E-1,1.077248764E1
8.869085780E0,-5.647061467E-1,4.809573591E-1,1.071984577E1
8.871496769E0,-5.551348329E-1,4.977070987E-1,1.067677498E1
8.873907811E0,-5.527420044E-1,4.929214716E-1,1.063848972E1
8.876318800E0,-5.527420044E-1,4.905286431E-1,1.059063339E1
8.878729790E0,-5.623133183E-1,5.048855543E-1,1.054038334E1
8.881140832E0,-5.670989752E-1,5.120640397E-1,1.049013424E1
8.883551821E0,-5.647061467E-1,5.048855543E-1,1.044945621E1
8.885962863E0,-5.694918036E-1,5.264210105E-1,1.041595650E1
8.888373852E0,-5.694918036E-1,5.312066078E-1,1.037049294E1
8.890784894E0,-5.623133183E-1,5.335994363E-1,1.030588722E1
8.893195884E0,-5.670989752E-1,5.240281820E-1,1.026760197E1
8.895606925E0,-5.670989752E-1,5.216353536E-1,1.022453117E1
8.898017915E0,-5.742774606E-1,5.168496966E-1,1.017667484E1
8.900428957E0,-5.623133183E-1,5.072783828E-1,1.014317513E1
8.902839946E0,-5.694918036E-1,5.144568682E-1,1.010967541E1
8.905250988E0,-5.575276613E-1,5.048855543E-1,1.007139015E1
8.907661977E0,-5.479564071E-1,4.977070987E-1,1.002592659E1
8.910073019E0,-5.407779217E-1,4.953143001E-1,9.999606133E0
8.912484009E0,-5.431707501E-1,4.905286431E-1,9.966106415E0
8.914894998E0,-5.312066078E-1,4.809573591E-1,9.923035622E0
8.917306040E0,-5.288137794E-1,4.785645306E-1,9.891928673E0
8.919717030E0,-5.335994363E-1,4.713860750E-1,9.877572060E0
8.922128071E0,-5.335994363E-1,4.713860750E-1,9.844072342E0
8.924539061E0,-5.168496966E-1,4.402793646E-1,9.822537422E0
8.926950102E0,-5.168496966E-1,4.211367965E-1,9.791430473E0
8.929361092E0,-5.144568682E-1,4.307080805E-1,9.781859398E0
8.931772134E0,-5.048855543E-1,4.115654826E-1,9.748359680E0
8.934183123E0,-4.905286431E-1,3.948157430E-1,9.724431038E0
8.936594165E0,-5.000999570E-1,3.780659735E-1,9.712467194E0
8.939005155E0,-4.905286431E-1,3.684946895E-1,9.705288887E0
8.941416196E0,-4.689932466E-1,3.541377485E-1,9.681360245E0
8.943827186E0,-4.522434771E-1,3.349951804E-1,9.643074989E0
8.946238175E0,-4.474578202E-1,3.182454109E-1,9.633503914E0
8.948649217E0,-4.426721931E-1,3.038884699E-1,9.643074989E0
8.951060207E0,-4.378865361E-1,2.871387303E-1,9.628718376E0
8.953471248E0,-4.211367965E-1,2.608176768E-1,9.611968994E0
8.955882238E0,-4.091726840E-1,2.608176768E-1,9.602396965E0
8.958293280E0,-3.948157430E-1,2.344966233E-1,9.588040352E0
8.960704269E0,-4.091726840E-1,2.009970993E-1,9.564111710E0
8.963115311E0,-3.996013701E-1,1.770688742E-1,9.547362328E0
8.965526300E0,-4.019941986E-1,1.746760458E-1,9.547362328E0
8.967937342E0,-3.804588020E-1,1.555334777E-1,9.540184021E0
8.970348332E0,-3.684946895E-1,1.435693651E-1,9.540184021E0
8.972759373E0,-3.661018610E-1,1.100698411E-1,9.528220177E0
8.975170363E0,-3.565305769E-1,8.853443712E-2,9.518648148E0
8.977581352E0,-3.493520916E-1,9.092725813E-2,9.509077072E0
8.979992394E0,-3.661018610E-1,7.657032460E-2,9.511469841E0
8.982403436E0,-3.565305769E-1,4.546362907E-2,9.501898766E0
8.984814425E0,-3.373879790E-1,1.196411345E-2,9.499505997E0
8.987225415E0,-3.541377485E-1,2.392822644E-3,9.492327690E0
8.989636457E0,-3.493520916E-1,-1.435693540E-2,9.487542152E0
8.992047446E0,-3.541377485E-1,-3.110669367E-2,9.485149384E0
8.994458488E0,-3.278166950E-1,-6.699903309E-2,9.473184586E0
8.996869477E0,-3.206382394E-1,-8.853443712E-2,9.473184586E0
8.999280519E0,-3.206382394E-1,-1.268195957E-1,9.480362892E0
9.001691509E0,-3.110669553E-1,-1.363908947E-1,9.473184586E0
9.004102550E0,-3.086741269E-1,-1.507478207E-1,9.477970123E0
9.006513540E0,-3.230310678E-1,-1.651047617E-1,9.473184586E0
9.008924530E0,-3.062812984E-1,-1.770688742E-1,9.473184586E0
9.011335571E0,-3.014956415E-1,-1.938186288E-1,9.477970123E0
9.013746561E0,-3.182454109E-1,-2.249253243E-1,9.470791817E0
9.016157602E0,-3.158525825E-1,-2.512463629E-1,9.473184586E0
9.018568592E0,-3.134597540E-1,-2.584248483E-1,9.473184586E0
9.020979634E0,-3.014956415E-1,-2.943171859E-1,9.470791817E0
9.023390623E0,-3.038884699E-1,-2.967100143E-1,9.480362892E0
9.025801665E0,-2.919243574E-1,-3.110669553E-1,9.477970123E0
9.028212655E0,-3.014956415E-1,-3.421736360E-1,9.485149384E0
9.030623696E0,-3.230310678E-1,-3.541377485E-1,9.494720459E0
9.033034686E0,-3.182454109E-1,-3.780659735E-1,9.487542152E0
9.035445727E0,-3.110669553E-1,-3.996013701E-1,9.497113228E0
9.037856717E0,-3.110669553E-1,-4.307080805E-1,9.501898766E0
9.040267759E0,-3.206382394E-1,-4.331009090E-1,9.513862610E0
9.042678748E0,-3.254238665E-1,-4.450650215E-1,9.518648148E0
9.045089790E0,-3.278166950E-1,-4.570291340E-1,9.530612946E0
9.047500780E0,-3.373879790E-1,-4.833501875E-1,9.544969559E0
9.049911769E0,-3.326023519E-1,-5.096712112E-1,9.552147865E0
9.052322811E0,-3.421736360E-1,-5.264210105E-1,9.571290970E0
9.054733800E0,-3.421736360E-1,-5.335994363E-1,9.590433121E0
9.057144842E0,-3.469592929E-1,-5.575276613E-1,9.602396965E0
9.059555832E0,-3.373879790E-1,-5.694918036E-1,9.611968994E0
9.061966873E0,-3.589234054E-1,-5.934200287E-1,9.619147301E0
9.064377863E0,-3.684946895E-1,-6.077769399E-1,9.628718376E0
9.066788905E0,-3.637090325E-1,-6.364908218E-1,9.647860527E0
9.069199894E0,-3.708875179E-1,-6.412764788E-1,9.664610863E0
9.071610936E0,-3.780659735E-1,-6.436693072E-1,9.683753014E0
9.074021925E0,-3.924229145E-1,-6.436693072E-1,9.712467194E0
9.076432967E0,-3.900300860E-1,-6.843472719E-1,9.734002113E0
9.078843957E0,-3.900300860E-1,-7.010970116E-1,9.738788605E0
9.081254946E0,-3.948157430E-1,-7.250252366E-1,9.760323524E0
9.083665988E0,-3.924229145E-1,-7.322037220E-1,9.767501831E0
9.086076977E0,-4.115654826E-1,-7.441678643E-1,9.789037704E0
9.088488019E0,-4.259224236E-1,-7.441678643E-1,9.803394318E0
9.090899009E0,-4.187439680E-1,-7.609176040E-1,9.815358162E0
9.093310050E0,-4.354937077E-1,-7.680960894E-1,9.827322960E0
9.095721040E0,-4.354937077E-1,-7.728816867E-1,9.839286804E0
9.098132082E0,-4.354937077E-1,-7.968099117E-1,9.865608215E0
9.100543071E0,-4.450650215E-1,-8.063812256E-1,9.872786522E0
9.102954113E0,-4.522434771E-1,-8.087740541E-1,9.887143135E0
9.105365102E0,-4.666004181E-1,-8.207381964E-1,9.908679008E0
9.107776144E0,-4.737788737E-1,-8.398807645E-1,9.920642853E0
9.110187134E0,-4.642075896E-1,-8.494520187E-1,9.937392235E0
9.112598123E0,-4.737788737E-1,-8.542376757E-1,9.937392235E0
9.115009165E0,-4.809573591E-1,-8.542376757E-1,9.951749802E0
9.117420155E0,-4.761717021E-1,-8.566305041E-1,9.966106415E0
9.119831196E0,-4.761717021E-1,-8.733802438E-1,9.970891953E0
9.122242186E0,-4.737788737E-1,-8.805587292E-1,9.990034103E0
9.124653227E0,-4.785645306E-1,-8.901300430E-1,9.997213364E0
9.127064217E0,-4.881358147E-1,-8.925228715E-1,1.000439167E1
9.129475259E0,-4.953143001E-1,-9.020941257E-1,1.002831936E1
9.131886248E0,-4.905286431E-1,-9.260223508E-1,1.002831936E1
9.134297290E0,-4.881358147E-1,-9.236295223E-1,1.003310490E1
9.136708280E0,-4.905286431E-1,-9.260223508E-1,1.005942631E1
9.139119321E0,-5.024927258E-1,-9.236295223E-1,1.007617569E1
9.141530311E0,-5.192425251E-1,-9.379864931E-1,1.010010433E1
9.143941352E0,-5.000999570E-1,-9.451649189E-1,1.010488987E1
9.146352342E0,-5.072783828E-1,-9.595218897E-1,1.011206818E1
9.148763332E0,-5.024927258E-1,-9.690931439E-1,1.012164021E1
9.151174373E0,-5.024927258E-1,-9.619147182E-1,1.014078236E1
9.153585415E0,-5.096712112E-1,-9.786644578E-1,1.016471100E1
9.155996405E0,-5.120640397E-1,-9.762716293E-1,1.018146038E1
9.158407394E0,-5.168496966E-1,-9.786644578E-1,1.021496010E1
9.160818436E0,-5.072783828E-1,-9.738788009E-1,1.023410225E1
9.163229425E0,-5.024927258E-1,-9.714859724E-1,1.025803089E1
9.165640467E0,-4.881358147E-1,-1.007378340E0,1.027478027E1
9.168051457E0,-4.977070987E-1,-1.009771109E0,1.028674412E1
9.170462498E0,-5.048855543E-1,-1.012163997E0,1.031067276E1
9.172873488E0,-4.953143001E-1,-1.021735311E0,1.032263660E1
9.175284530E0,-5.048855543E-1,-1.024128079E0,1.036331463E1
9.177695519E0,-5.072783828E-1,-1.028913736E0,1.039442158E1
9.180106561E0,-4.929214716E-1,-1.031306505E0,1.040877819E1
9.182517550E0,-4.929214716E-1,-1.012163997E0,1.043749237E1
9.184928592E0,-4.905286431E-1,-1.012163997E0,1.045902824E1
9.187339582E0,-4.785645306E-1,-1.021735311E0,1.048056316E1
9.189750571E0,-4.785645306E-1,-1.024128079E0,1.049970531E1
9.192161613E0,-4.666004181E-1,-1.033699393E0,1.051884842E1
9.194572602E0,-4.642075896E-1,-1.016949654E0,1.052841949E1
9.196983644E0,-4.666004181E-1,-1.012163997E0,1.053799057E1
9.199394634E0,-4.761717021E-1,-1.002592683E0,1.055713367E1
9.201805675E0,-4.761717021E-1,-1.002592683E0,1.056909752E1
9.204216665E0,-4.642075896E-1,-1.002592683E0,1.058584690E1
9.206627707E0,-4.426721931E-1,-1.004985452E0,1.060977554E1
9.209038696E0,-4.331009090E-1,-1.007378340E0,1.061695385E1
9.211449738E0,-4.235295951E-1,-9.954141974E-1,1.064088249E1
9.213860727E0,-4.187439680E-1,-1.000199914E0,1.065045357E1
9.216271769E0,-4.187439680E-1,-9.834501147E-1,1.065763187E1
9.218682759E0,-4.283152521E-1,-9.786644578E-1,1.066002464E1
9.221093800E0,-4.187439680E-1,-9.714859724E-1,1.065763187E1
9.223504790E0,-4.043870270E-1,-9.499505758E-1,1.068156052E1
9.225915780E0,-3.972085714E-1,-9.427721500E-1,1.068873882E1
9.228326821E0,-4.067798555E-1,-9.547362328E-1,1.069113159E1
9.230737811E0,-3.804588020E-1,-9.332008362E-1,1.070548820E1
9.233148852E0,-3.804588020E-1,-9.140582681E-1,1.071027374E1
9.235559842E0,-3.756731451E-1,-9.020941257E-1,1.071027374E1
9.237970884E0,-3.756731451E-1,-8.949156404E-1,1.072223854E1
9.240381873E0,-3.613162339E-1,-8.709874153E-1,1.072702408E1
9.242792915E0,-3.708875179E-1,-8.781659007E-1,1.073898792E1
9.245203905E0,-3.780659735E-1,-8.638089895E-1,1.076052380E1
9.247614946E0,-3.708875179E-1,-8.327022791E-1,1.077727318E1
9.250025936E0,-3.732803464E-1,-8.183453679E-1,1.077248764E1
9.252436925E0,-3.565305769E-1,-7.872386575E-1,1.078923702E1
9.254847967E0,-3.613162339E-1,-7.680960894E-1,1.080359459E1
9.257258957E0,-3.565305769E-1,-7.657032609E-1,1.081555843E1
9.259669998E0,-3.421736360E-1,-7.465606928E-1,1.081316566E1
9.262080988E0,-3.565305769E-1,-7.250252366E-1,1.082991505E1
9.264492030E0,-3.541377485E-1,-7.010970116E-1,1.083948612E1
9.266903019E0,-3.445664644E-1,-6.723831892E-1,1.085623646E1
9.269314061E0,-3.637090325E-1,-6.580262184E-1,1.086102200E1
9.271725050E0,-3.661018610E-1,-6.460621357E-1,1.087537861E1
9.274136092E0,-3.804588020E-1,-6.173482537E-1,1.087298584E1
9.276547082E0,-3.780659735E-1,-5.790630579E-1,1.088734341E1
9.278958123E0,-3.756731451E-1,-5.599204898E-1,1.090170002E1
9.281369113E0,-3.637090325E-1,-5.407779217E-1,1.090887833E1
9.283780155E0,-3.828516304E-1,-5.000999570E-1,1.092323494E1
9.286191144E0,-3.780659735E-1,-4.713860750E-1,1.092084217E1
9.288602134E0,-3.900300860E-1,-4.546363056E-1,1.092802143E1
9.291013175E0,-3.876372576E-1,-4.163511395E-1,1.094955635E1
9.293424165E0,-3.996013701E-1,-3.924229145E-1,1.094477081E1
9.295835207E0,-4.043870270E-1,-3.756731451E-1,1.093519974E1
9.298246196E0,-4.091726840E-1,-3.349951804E-1,1.094237804E1
9.300657238E0,-4.283152521E-1,-3.014956415E-1,1.094955635E1
9.303068227E0,-4.354937077E-1,-2.584248483E-1,1.093759251E1
9.305479269E0,-4.378865361E-1,-2.321037948E-1,1.093519974E1
9.307890259E0,-4.426721931E-1,-1.938186288E-1,1.094477081E1
9.310301300E0,-4.402793646E-1,-1.674975902E-1,1.095434189E1
9.312712290E0,-4.498506486E-1,-1.459621787E-1,1.095194912E1
9.315123332E0,-4.642075896E-1,-1.100698411E-1,1.095673466E1
9.317534321E0,-4.570291340E-1,-7.896314561E-2,1.095434189E1
9.319945311E0,-4.666004181E-1,-5.024927482E-2,1.095194912E1
9.322356352E0,-4.785645306E-1,-1.196411345E-2,1.094955635E1
9.324767394E0,-4.833501875E-1,1.196411345E-2,1.093519974E1
9.327178384E0,-5.096712112E-1,5.264209956E-2,1.093998528E1
9.329589373E0,-5.072783828E-1,8.374879509E-2,1.094477081E1
9.332000415E0,-5.048855543E-1,1.172483116E-1,1.094955635E1
9.334411405E0,-5.024927258E-1,1.507478207E-1,1.094716358E1
9.336822446E0,-5.216353536E-1,1.818545163E-1,1.093519974E1
9.339233436E0,-5.431707501E-1,2.129612118E-1,1.093041420E1
9.341644477E0,-5.431707501E-1,2.392822653E-1,1.093280697E1
9.344055467E0,-5.359922647E-1,2.703889608E-1,1.093519974E1
9.346466509E0,-5.599204898E-1,2.919243574E-1,1.093041420E1
9.348877498E0,-5.670989752E-1,3.230310678E-1,1.091844940E1
9.351288540E0,-5.718846321E-1,3.589234054E-1,1.092562866E1
9.353699530E0,-5.623133183E-1,3.900300860E-1,1.092562866E1
9.356110571E0,-5.958128572E-1,4.067798555E-1,1.092562866E1
9.358521561E0,-6.005984545E-1,4.354937077E-1,1.092802143E1
9.360932602E0,-5.886343718E-1,4.498506486E-1,1.092802143E1
9.363343592E0,-6.029912829E-1,4.881358147E-1,1.092802143E1
9.365754582E0,-6.125625968E-1,5.168496966E-1,1.094237804E1
9.368165623E0,-5.934200287E-1,5.383850932E-1,1.094237804E1
9.370576613E0,-5.934200287E-1,5.694918036E-1,1.094716358E1
9.372987655E0,-6.005984545E-1,5.886343718E-1,1.095434189E1
