"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.060647956E1,-1.543578982E0,1.301905513E-1,-5.871937796E-2
9.060889056E1,-1.549076676E0,1.301905513E-1,-6.055197120E-2
9.061130160E1,-1.554574490E0,1.314122826E-1,-5.871937796E-2
9.061371259E1,-1.559461474E0,1.332448870E-1,-5.994110554E-2
9.061612358E1,-1.563126564E0,1.332448870E-1,-5.994110554E-2
9.061853456E1,-1.568013549E0,1.332448870E-1,-6.116283685E-2
9.062094561E1,-1.572289586E0,1.350774765E-1,-6.116283685E-2
9.062335660E1,-1.577787399E0,1.356883347E-1,-6.116283685E-2
9.062576759E1,-1.581452608E0,1.362992078E-1,-6.177370250E-2
9.062817858E1,-1.583896041E0,1.381317973E-1,-6.360629201E-2
9.063058962E1,-1.588782907E0,1.375209391E-1,-6.238456443E-2
9.063300061E1,-1.591837287E0,1.393535286E-1,-6.238456443E-2
9.063541160E1,-1.594280720E0,1.393535286E-1,-6.299543381E-2
9.063782259E1,-1.599167585E0,1.399643868E-1,-6.421715766E-2
9.064023358E1,-1.602221966E0,1.399643868E-1,-6.482802331E-2
9.064264462E1,-1.606498003E0,1.399643868E-1,-6.543888897E-2
9.064505561E1,-1.609552383E0,1.411861181E-1,-6.543888897E-2
9.064746660E1,-1.610774040E0,1.417969912E-1,-6.604975462E-2
9.064987759E1,-1.613217473E0,1.424078494E-1,-6.543888897E-2
9.065228858E1,-1.616271853E0,1.430187225E-1,-6.543888897E-2
9.065469962E1,-1.620547891E0,1.436295807E-1,-6.543888897E-2
9.065711061E1,-1.621158719E0,1.448513120E-1,-6.727148592E-2
9.065952160E1,-1.624213099E0,1.448513120E-1,-6.849320978E-2
9.066193259E1,-1.626045704E0,1.448513120E-1,-6.788235158E-2
9.066434363E1,-1.626656532E0,1.454621702E-1,-6.727148592E-2
9.066675462E1,-1.629099965E0,1.466839015E-1,-6.788235158E-2
9.066916561E1,-1.630932570E0,1.466839015E-1,-6.849320978E-2
9.067157660E1,-1.632154346E0,1.472947747E-1,-6.971494108E-2
9.067398764E1,-1.634597778E0,1.466839015E-1,-6.971494108E-2
9.067639863E1,-1.635819554E0,1.466839015E-1,-6.971494108E-2
9.067880962E1,-1.637652159E0,1.479056329E-1,-6.971494108E-2
9.068122061E1,-1.638262987E0,1.479056329E-1,-6.971494108E-2
9.068363160E1,-1.641317248E0,1.485165060E-1,-6.971494108E-2
9.068604259E1,-1.643149853E0,1.485165060E-1,-6.971494108E-2
9.068845363E1,-1.644371629E0,1.491273642E-1,-7.154753804E-2
9.069086462E1,-1.646204233E0,1.491273642E-1,-7.215840369E-2
9.069327561E1,-1.643760800E0,1.497382224E-1,-7.215840369E-2
9.069568660E1,-1.645593405E0,1.491273642E-1,-7.154753804E-2
9.069809764E1,-1.646204233E0,1.515708268E-1,-7.276926935E-2
9.070050863E1,-1.648036838E0,1.509599537E-1,-7.399099320E-2
9.070291962E1,-1.648647666E0,1.509599537E-1,-7.215840369E-2
9.070533061E1,-1.648647666E0,1.515708268E-1,-7.276926935E-2
9.070774165E1,-1.650480270E0,1.503490955E-1,-7.338013500E-2
9.071015264E1,-1.650480270E0,1.509599537E-1,-7.399099320E-2
9.071256363E1,-1.651702046E0,1.509599537E-1,-7.460185885E-2
9.071497462E1,-1.652312875E0,1.515708268E-1,-7.521272451E-2
9.071738561E1,-1.653534651E0,1.509599537E-1,-7.521272451E-2
9.071979665E1,-1.654145479E0,1.515708268E-1,-7.521272451E-2
9.072220764E1,-1.653534651E0,1.521816850E-1,-7.582359016E-2
9.072461863E1,-1.655367136E0,1.509599537E-1,-7.582359016E-2
9.072702962E1,-1.655978084E0,1.503490955E-1,-7.643445581E-2
9.072944066E1,-1.655978084E0,1.503490955E-1,-7.765618712E-2
9.073185165E1,-1.656588912E0,1.503490955E-1,-7.643445581E-2
9.073426264E1,-1.656588912E0,1.497382224E-1,-7.582359016E-2
9.073667363E1,-1.656588912E0,1.497382224E-1,-7.765618712E-2
9.073908462E1,-1.657199740E0,1.491273642E-1,-7.765618712E-2
9.074149566E1,-1.657199740E0,1.503490955E-1,-7.765618712E-2
9.074390665E1,-1.656588912E0,1.503490955E-1,-7.887791097E-2
9.074631764E1,-1.657199740E0,1.509599537E-1,-7.948877662E-2
9.074872863E1,-1.658421516E0,1.497382224E-1,-7.948877662E-2
9.075113962E1,-1.657810688E0,1.503490955E-1,-7.887791097E-2
9.075355066E1,-1.656588912E0,1.503490955E-1,-7.948877662E-2
9.075596165E1,-1.657810688E0,1.485165060E-1,-7.948877662E-2
9.075837264E1,-1.657810688E0,1.485165060E-1,-8.009964228E-2
9.076078363E1,-1.657199740E0,1.485165060E-1,-8.009964228E-2
9.076319467E1,-1.656588912E0,1.491273642E-1,-8.071050793E-2
9.076560566E1,-1.657810688E0,1.485165060E-1,-8.132137358E-2
9.076801665E1,-1.656588912E0,1.479056329E-1,-8.132137358E-2
9.077042764E1,-1.656588912E0,1.466839015E-1,-8.193223923E-2
9.077283863E1,-1.655978084E0,1.479056329E-1,-8.254310489E-2
9.077524967E1,-1.655367136E0,1.466839015E-1,-8.193223923E-2
9.077766066E1,-1.655978084E0,1.466839015E-1,-8.254310489E-2
9.078007165E1,-1.654756308E0,1.466839015E-1,-8.193223923E-2
9.078248264E1,-1.653534651E0,1.460730433E-1,-8.193223923E-2
9.078489368E1,-1.653534651E0,1.460730433E-1,-8.254310489E-2
9.078730467E1,-1.652923703E0,1.448513120E-1,-8.315397054E-2
9.078971566E1,-1.651091099E0,1.454621702E-1,-8.437569439E-2
9.079212665E1,-1.649869442E0,1.454621702E-1,-8.498656005E-2
9.079453769E1,-1.648647666E0,1.436295807E-1,-8.498656005E-2
9.079694868E1,-1.648647666E0,1.436295807E-1,-8.498656005E-2
9.079935967E1,-1.646815062E0,1.448513120E-1,-8.498656005E-2
9.080177066E1,-1.646815062E0,1.436295807E-1,-8.437569439E-2
9.080418165E1,-1.643760800E0,1.436295807E-1,-8.498656005E-2
9.080659269E1,-1.643149853E0,1.417969912E-1,-8.498656005E-2
9.080900368E1,-1.641928196E0,1.405752599E-1,-8.620829135E-2
9.081141467E1,-1.640095592E0,1.405752599E-1,-8.559742570E-2
9.081382566E1,-1.638262987E0,1.411861181E-1,-8.559742570E-2
9.081623665E1,-1.636430383E0,1.399643868E-1,-8.620829135E-2
9.081864769E1,-1.634597778E0,1.393535286E-1,-8.620829135E-2
9.082105868E1,-1.632765174E0,1.387426704E-1,-8.681915700E-2
9.082346967E1,-1.630321741E0,1.387426704E-1,-8.681915700E-2
9.082588066E1,-1.627878308E0,1.387426704E-1,-8.681915700E-2
9.082829170E1,-1.626045704E0,1.362992078E-1,-8.743002266E-2
9.083070269E1,-1.622380495E0,1.350774765E-1,-8.743002266E-2
9.083311368E1,-1.619937062E0,1.350774765E-1,-8.804088831E-2
9.083552467E1,-1.618715286E0,1.344666034E-1,-8.865175396E-2
9.083793571E1,-1.615050077E0,1.344666034E-1,-8.865175396E-2
9.084034670E1,-1.611384988E0,1.344666034E-1,-8.804088831E-2
9.084275769E1,-1.608941436E0,1.326340139E-1,-8.804088831E-2
9.084516868E1,-1.605276227E0,1.320231557E-1,-8.804088831E-2
9.084757967E1,-1.601000190E0,1.314122826E-1,-8.926261961E-2
9.084999071E1,-1.596724153E0,1.314122826E-1,-8.987347782E-2
9.085240170E1,-1.594280720E0,1.308014244E-1,-8.865175396E-2
9.085481269E1,-1.590004683E0,1.289688200E-1,-8.804088831E-2
9.085722368E1,-1.585728645E0,1.277471036E-1,-8.987347782E-2
9.085963467E1,-1.582063437E0,1.271362305E-1,-8.926261961E-2
9.086204571E1,-1.575954795E0,1.271362305E-1,-8.926261961E-2
9.086445670E1,-1.571067810E0,1.259144992E-1,-8.926261961E-2
9.086686769E1,-1.565570116E0,1.246927753E-1,-8.987347782E-2
9.086927868E1,-1.561293960E0,1.240819097E-1,-8.926261961E-2
9.087168972E1,-1.555796266E0,1.228601784E-1,-8.987347782E-2
9.087410071E1,-1.550298452E0,1.216384470E-1,-8.987347782E-2
9.087651170E1,-1.544800639E0,1.204167232E-1,-8.987347782E-2
9.087892269E1,-1.539302945E0,1.198058575E-1,-8.926261961E-2
9.088133368E1,-1.532583356E0,1.191949919E-1,-8.926261961E-2
9.088374472E1,-1.528307319E0,1.173623949E-1,-8.987347782E-2
9.088615571E1,-1.520976901E0,1.161406636E-1,-8.865175396E-2
9.088856670E1,-1.513646603E0,1.155297980E-1,-8.926261961E-2
9.089097769E1,-1.506316185E0,1.149189398E-1,-8.987347782E-2
9.089338873E1,-1.499596715E0,1.124754772E-1,-8.926261961E-2
9.089579972E1,-1.492266297E0,1.124754772E-1,-8.926261961E-2
9.089821071E1,-1.485546827E0,1.118646115E-1,-8.987347782E-2
9.090062170E1,-1.476994634E0,1.106428802E-1,-9.048434347E-2
9.090303269E1,-1.470275164E0,1.088102907E-1,-8.987347782E-2
9.090544373E1,-1.461112142E0,1.081994250E-1,-8.987347782E-2
9.090785472E1,-1.453170896E0,1.069776937E-1,-8.804088831E-2
9.091026571E1,-1.443397164E0,1.063668281E-1,-8.865175396E-2
9.091267670E1,-1.434844971E0,1.051450968E-1,-8.926261961E-2
9.091508774E1,-1.426292896E0,1.045342386E-1,-8.865175396E-2
9.091749873E1,-1.414686441E0,1.033125073E-1,-8.865175396E-2
9.091990972E1,-1.406745195E0,1.008690447E-1,-8.804088831E-2
9.092232071E1,-1.397582293E0,9.903645515E-2,-8.743002266E-2
9.092473175E1,-1.387808442E0,9.842558950E-2,-8.804088831E-2
9.092714274E1,-1.376812816E0,9.842558950E-2,-8.804088831E-2
9.092955373E1,-1.365206480E0,9.720385820E-2,-8.804088831E-2
9.093196472E1,-1.354210854E0,9.598212689E-2,-8.743002266E-2
9.093437571E1,-1.343826175E0,9.476039559E-2,-8.681915700E-2
9.093678675E1,-1.332219720E0,9.414953738E-2,-8.681915700E-2
9.093919774E1,-1.321835041E0,9.292780608E-2,-8.804088831E-2
9.094160873E1,-1.310839415E0,8.926261961E-2,-8.681915700E-2
9.094401972E1,-1.298011303E0,8.865175396E-2,-8.620829135E-2
9.094643076E1,-1.285794020E0,8.681915700E-2,-8.498656005E-2
9.094884175E1,-1.274187565E0,8.620829135E-2,-8.620829135E-2
9.095125274E1,-1.260748506E0,8.498656005E-2,-8.559742570E-2
9.095366373E1,-1.247920394E0,8.498656005E-2,-8.498656005E-2
9.095607477E1,-1.236924767E0,8.254310489E-2,-8.498656005E-2
9.095848576E1,-1.221042395E0,8.193223923E-2,-8.437569439E-2
9.096089675E1,-1.210046768E0,8.009964228E-2,-8.437569439E-2
9.096330774E1,-1.195996881E0,8.071050793E-2,-8.376483619E-2
9.096571873E1,-1.180725217E0,7.887791097E-2,-8.437569439E-2
9.096812977E1,-1.168507934E0,7.704532146E-2,-8.315397054E-2
9.097054076E1,-1.153847218E0,7.704532146E-2,-8.193223923E-2
9.097295175E1,-1.137964725E0,7.582359016E-2,-8.315397054E-2
9.097536274E1,-1.123914838E0,7.338013500E-2,-8.193223923E-2
9.097777373E1,-1.108032346E0,7.399099320E-2,-8.193223923E-2
9.098018477E1,-1.092760682E0,7.215840369E-2,-8.193223923E-2
9.098259576E1,-1.078099966E0,7.032580674E-2,-8.009964228E-2
9.098500675E1,-1.062828302E0,6.971494108E-2,-8.071050793E-2
9.098741774E1,-1.045724154E0,6.849320978E-2,-8.009964228E-2
9.098982878E1,-1.031674266E0,6.666062027E-2,-7.948877662E-2
9.099223977E1,-1.014569998E0,6.604975462E-2,-7.948877662E-2
9.099465076E1,-9.974658489E-1,6.482802331E-2,-7.887791097E-2
9.099706175E1,-9.815833569E-1,6.360629201E-2,-7.948877662E-2
9.099947279E1,-9.650899768E-1,6.421715766E-2,-7.826705277E-2
9.100188378E1,-9.485966563E-1,6.177370250E-2,-7.582359016E-2
9.100429477E1,-9.321032763E-1,5.871937796E-2,-7.643445581E-2
9.100670576E1,-9.137773514E-1,5.871937796E-2,-7.582359016E-2
9.100911675E1,-8.960622549E-1,5.810851231E-2,-7.521272451E-2
9.101152779E1,-8.801797628E-1,5.627591908E-2,-7.460185885E-2
9.101393878E1,-8.606321216E-1,5.566505343E-2,-7.399099320E-2
9.101634977E1,-8.435279131E-1,5.383246019E-2,-7.460185885E-2
9.101876076E1,-8.252019882E-1,5.199986324E-2,-7.399099320E-2
9.102117181E1,-8.074868917E-1,5.077813566E-2,-7.276926935E-2
9.102358279E1,-7.879391909E-1,4.955640435E-2,-7.276926935E-2
9.102599378E1,-7.696132660E-1,4.833467677E-2,-7.215840369E-2
9.102840477E1,-7.506764531E-1,4.711294547E-2,-7.215840369E-2
9.103081576E1,-7.311288118E-1,4.528035223E-2,-7.215840369E-2
9.103322681E1,-7.134137154E-1,4.405862093E-2,-7.093667239E-2
9.103563779E1,-6.944769025E-1,4.283689335E-2,-7.032580674E-2
9.103804878E1,-6.749292016E-1,4.100430012E-2,-6.971494108E-2
9.104045983E1,-6.566032767E-1,4.039343446E-2,-6.849320978E-2
9.104287082E1,-6.364447474E-1,3.978256881E-2,-6.849320978E-2
9.104528180E1,-6.168970466E-1,3.917170316E-2,-6.849320978E-2
9.104769279E1,-5.961276889E-1,3.733910993E-2,-6.727148592E-2
9.105010378E1,-5.759691000E-1,3.672824427E-2,-6.666062027E-2
9.105251483E1,-5.570323467E-1,3.428478539E-2,-6.727148592E-2
9.105492582E1,-5.368737578E-1,3.245219216E-2,-6.604975462E-2
9.105733680E1,-5.173261166E-1,3.184132650E-2,-6.543888897E-2
9.105974779E1,-4.959458411E-1,3.061959706E-2,-6.360629201E-2
9.106215878E1,-4.770090282E-1,2.817613818E-2,-6.238456443E-2
9.106456983E1,-4.550178945E-1,2.817613818E-2,-6.177370250E-2
9.106698082E1,-4.360810816E-1,2.695440874E-2,-6.238456443E-2
9.106939181E1,-4.159225523E-1,2.573267929E-2,-6.177370250E-2
9.107180279E1,-3.951531649E-1,2.267835476E-2,-5.994110554E-2
9.107421384E1,-3.731620312E-1,2.206749097E-2,-6.055197120E-2
9.107662483E1,-3.523926139E-1,2.084576152E-2,-5.933023989E-2
9.107903582E1,-3.322340846E-1,2.084576152E-2,-5.810851231E-2
9.108144680E1,-3.108538091E-1,1.901316643E-2,-5.749764666E-2
9.108385779E1,-2.894735336E-1,1.779143699E-2,-5.749764666E-2
9.108626884E1,-2.687041461E-1,1.656970754E-2,-5.688678101E-2
9.108867983E1,-2.485456020E-1,1.595884189E-2,-5.627591908E-2
9.109109082E1,-2.277761996E-1,1.473711245E-2,-5.505418777E-2
9.109350180E1,-2.033416182E-1,1.412624773E-2,-5.627591908E-2
9.109591285E1,-1.837939471E-1,1.107192412E-2,-5.505418777E-2
9.109832384E1,-1.630245447E-1,9.850194678E-3,-5.322159454E-2
9.110073483E1,-1.416442692E-1,8.628465235E-3,-5.261072889E-2
9.110314582E1,-1.202640012E-1,8.017600514E-3,-5.138900131E-2
9.110555686E1,-9.888373315E-2,6.795870606E-3,-5.016727000E-2
9.110796785E1,-7.689260691E-2,4.352411721E-3,-5.138900131E-2
9.111037884E1,-5.429060757E-2,2.519817324E-3,-5.016727000E-2
9.111278983E1,-3.352120519E-2,2.519817324E-3,-5.016727000E-2
9.111520082E1,-1.214093715E-2,1.298087649E-3,-4.894553870E-2
9.111761186E1,1.107192412E-2,6.872228696E-4,-4.894553870E-2
9.112002285E1,3.061959706E-2,-1.145371469E-3,-4.833467677E-2
9.112243384E1,5.322159454E-2,-2.367100911E-3,-4.772381112E-2
9.112484483E1,7.521272451E-2,-2.367100911E-3,-4.711294547E-2
9.112725587E1,9.476039559E-2,-4.810560029E-3,-4.528035223E-2
9.112966686E1,1.173623949E-1,-5.421424750E-3,-4.466948658E-2
9.113207785E1,1.381317973E-1,-7.864884101E-3,-4.344775900E-2
9.113448884E1,1.589011997E-1,-8.475748822E-3,-4.344775900E-2
9.113689983E1,1.808923334E-1,-1.030834299E-2,-4.405862093E-2
9.113931087E1,2.022725940E-1,-1.153007243E-2,-4.161516204E-2
9.114172186E1,2.242637277E-1,-1.153007243E-2,-4.100430012E-2
9.114413285E1,2.474765927E-1,-1.397353224E-2,-4.100430012E-2
9.114654384E1,2.664133906E-1,-1.336266659E-2,-3.978256881E-2
9.114895488E1,2.877936661E-1,-1.580612548E-2,-3.856083751E-2
9.115136587E1,3.097847998E-1,-1.702785492E-2,-3.917170316E-2
9.115377686E1,3.305542171E-1,-1.886045001E-2,-3.917170316E-2
9.115618785E1,3.507127464E-1,-1.947131567E-2,-3.856083751E-2
9.115859889E1,3.708712757E-1,-2.008217946E-2,-3.733910993E-2
9.116100988E1,3.934732676E-1,-2.130390890E-2,-3.611737862E-2
9.116342087E1,4.148535430E-1,-2.191477455E-2,-3.611737862E-2
9.116583186E1,4.344012141E-1,-2.435823344E-2,-3.489565104E-2
9.116824285E1,4.551706314E-1,-2.557996288E-2,-3.550651670E-2
9.117065389E1,4.747183025E-1,-2.741255611E-2,-3.489565104E-2
9.117306488E1,4.948768318E-1,-2.741255611E-2,-3.367391974E-2
9.117547587E1,5.150353909E-1,-2.802342176E-2,-3.184132650E-2
9.117788686E1,5.370265245E-1,-2.863428742E-2,-3.306305781E-2
9.118029790E1,5.559632778E-1,-3.107774630E-2,-3.061959706E-2
9.118270889E1,5.767326951E-1,-3.168861195E-2,-3.061959706E-2
9.118511988E1,5.956695080E-1,-3.291033953E-2,-3.000873141E-2
9.118753087E1,6.158280373E-1,-3.352120519E-2,-3.061959706E-2
9.118994191E1,6.353757381E-1,-3.596466407E-2,-2.939786762E-2
9.119235290E1,6.537016630E-1,-3.779725730E-2,-2.817613818E-2
9.119476389E1,6.744710803E-1,-3.657552972E-2,-2.756527252E-2
9.119717488E1,6.915752888E-1,-3.840812296E-2,-2.695440874E-2
9.119958587E1,7.117338181E-1,-3.901898861E-2,-2.756527252E-2
9.120199691E1,7.300597429E-1,-4.085158184E-2,-2.695440874E-2
9.120440790E1,7.508291602E-1,-4.146244749E-2,-2.634354308E-2
9.120681889E1,7.673225403E-1,-4.329504073E-2,-2.512181364E-2
9.120922988E1,7.868701816E-1,-4.512763396E-2,-2.573267929E-2
9.121164092E1,8.051961660E-1,-4.390590638E-2,-2.390008420E-2
9.121405191E1,8.235220909E-1,-4.451677203E-2,-2.328922041E-2
9.121646290E1,8.424589038E-1,-4.634936526E-2,-2.328922041E-2
9.121887389E1,8.601739407E-1,-4.757109284E-2,-2.267835476E-2
9.122128493E1,8.766673207E-1,-4.696023092E-2,-2.206749097E-2
9.122369592E1,8.931606412E-1,-4.940368980E-2,-2.206749097E-2
9.122610691E1,9.120974541E-1,-5.062541738E-2,-2.084576152E-2
9.122851790E1,9.285908341E-1,-5.001455545E-2,-2.145662531E-2
9.123092889E1,9.456950426E-1,-5.123628303E-2,-2.084576152E-2
9.123333993E1,9.634101391E-1,-5.184714869E-2,-2.023489587E-2
9.123575092E1,9.792925715E-1,-5.367974192E-2,-1.901316643E-2
9.123816191E1,9.951750636E-1,-5.490147322E-2,-1.901316643E-2
9.124057290E1,1.013501048E0,-5.429060757E-2,-1.779143699E-2
9.124298394E1,1.028161764E0,-5.612320080E-2,-1.718057133E-2
9.124539493E1,1.044044256E0,-5.673406646E-2,-1.779143699E-2
9.124780592E1,1.059926748E0,-5.734493211E-2,-1.779143699E-2
9.125021691E1,1.075809240E0,-5.856665969E-2,-1.718057133E-2
9.125262790E1,1.090469956E0,-5.856665969E-2,-1.595884189E-2
9.125503894E1,1.106963396E0,-5.917752534E-2,-1.595884189E-2
9.125744993E1,1.120402336E0,-6.039925665E-2,-1.595884189E-2
9.125986092E1,1.135063171E0,-6.039925665E-2,-1.534797717E-2
9.126227191E1,1.151556492E0,-6.101011857E-2,-1.595884189E-2
9.126468295E1,1.165606380E0,-6.223184988E-2,-1.473711245E-2
9.126709394E1,1.178434491E0,-6.345357746E-2,-1.351538301E-2
9.126950493E1,1.192484379E0,-6.406444311E-2,-1.412624773E-2
9.127191592E1,1.206534266E0,-6.467530876E-2,-1.290451828E-2
9.127432691E1,1.219362497E0,-6.589704007E-2,-1.351538301E-2
9.127673795E1,1.234634042E0,-6.406444311E-2,-1.229365356E-2
9.127914894E1,1.245629668E0,-6.772962958E-2,-1.290451828E-2
9.128155993E1,1.260290384E0,-6.772962958E-2,-1.290451828E-2
9.128397092E1,1.272507668E0,-6.772962958E-2,-1.168278884E-2
9.128638196E1,1.285946727E0,-6.834049523E-2,-1.107192412E-2
9.128879295E1,1.297553182E0,-6.956222653E-2,-1.229365356E-2
9.129120394E1,1.307327032E0,-6.956222653E-2,-1.107192412E-2
9.129361493E1,1.320155144E0,-7.078395784E-2,-9.850194678E-3
9.129602597E1,1.331150770E0,-7.200568914E-2,-1.107192412E-2
9.129843696E1,1.342146277E0,-7.261654735E-2,-9.850194678E-3
9.130084795E1,1.354363561E0,-7.261654735E-2,-9.850194678E-3
9.130325894E1,1.364748240E0,-7.506000996E-2,-9.239329956E-3
9.130566993E1,1.375743866E0,-7.444914430E-2,-9.239329956E-3
9.130808097E1,1.386128545E0,-7.506000996E-2,-8.628465235E-3
9.131049196E1,1.396513224E0,-7.567087561E-2,-8.628465235E-3
9.131290295E1,1.406287074E0,-7.628174126E-2,-9.239329956E-3
9.131531394E1,1.416671753E0,-7.811433077E-2,-8.017600514E-3
9.131772498E1,1.426445603E0,-7.750347257E-2,-9.239329956E-3
9.132013597E1,1.433776021E0,-7.811433077E-2,-7.406735327E-3
9.132254696E1,1.442938924E0,-7.933606207E-2,-8.017600514E-3
9.132495795E1,1.452101946E0,-8.055779338E-2,-8.017600514E-3
9.132736899E1,1.461264968E0,-8.116865903E-2,-7.406735327E-3
9.132977998E1,1.469206095E0,-8.116865903E-2,-8.628465235E-3
9.133219097E1,1.477758288E0,-8.177952468E-2,-7.406735327E-3
9.133460196E1,1.486310363E0,-8.177952468E-2,-6.185005885E-3
9.133701295E1,1.494862437E0,-8.177952468E-2,-7.406735327E-3
9.133942399E1,1.500360250E0,-8.361211419E-2,-7.406735327E-3
9.134183498E1,1.508301497E0,-8.422297984E-2,-6.795870606E-3
9.134424597E1,1.515631914E0,-8.544471115E-2,-6.795870606E-3
9.134665696E1,1.522351384E0,-8.544471115E-2,-6.185005885E-3
9.134906800E1,1.530292630E0,-8.666644245E-2,-7.406735327E-3
9.135147899E1,1.535790443E0,-8.788817376E-2,-7.406735327E-3
9.135388998E1,1.541288137E0,-8.788817376E-2,-5.574141163E-3
9.135630097E1,1.547396898E0,-8.849903196E-2,-6.185005885E-3
9.135871201E1,1.552283764E0,-8.972076327E-2,-8.017600514E-3
9.136112300E1,1.559614182E0,-8.972076327E-2,-6.185005885E-3
9.136353399E1,1.565111876E0,-9.033162892E-2,-6.795870606E-3
9.136594498E1,1.569388032E0,-8.972076327E-2,-6.795870606E-3
9.136835597E1,1.575496674E0,-9.033162892E-2,-6.185005885E-3
9.137076701E1,1.580994368E0,-9.155336022E-2,-8.017600514E-3
9.137317800E1,1.584659576E0,-9.155336022E-2,-8.017600514E-3
9.137558899E1,1.590157390E0,-9.155336022E-2,-7.406735327E-3
9.137799998E1,1.594433427E0,-9.277509153E-2,-6.185005885E-3
9.138041102E1,1.597487807E0,-9.338594973E-2,-6.795870606E-3
9.138282201E1,1.601763844E0,-9.277509153E-2,-6.795870606E-3
9.138523300E1,1.606650710E0,-9.277509153E-2,-6.795870606E-3
9.138764399E1,1.609705091E0,-9.338594973E-2,-7.406735327E-3
9.139005503E1,1.612759352E0,-9.338594973E-2,-6.795870606E-3
9.139246602E1,1.617035389E0,-9.521854669E-2,-6.185005885E-3
9.139487701E1,1.620089769E0,-9.460768104E-2,-7.406735327E-3
9.139728800E1,1.623754978E0,-9.460768104E-2,-7.406735327E-3
9.139969899E1,1.626198411E0,-9.460768104E-2,-7.406735327E-3
9.140211003E1,1.629863620E0,-9.460768104E-2,-7.406735327E-3
9.140452102E1,1.631696224E0,-9.582941234E-2,-8.017600514E-3
9.140693201E1,1.636583090E0,-9.460768104E-2,-8.017600514E-3
9.140934300E1,1.637804866E0,-9.582941234E-2,-8.628465235E-3
9.141175404E1,1.639637470E0,-9.521854669E-2,-8.628465235E-3
9.141416503E1,1.642080903E0,-9.644027799E-2,-8.017600514E-3
9.141657602E1,1.644524336E0,-9.644027799E-2,-7.406735327E-3
9.141898701E1,1.645746112E0,-9.582941234E-2,-8.628465235E-3
9.142139806E1,1.647578716E0,-9.460768104E-2,-9.239329956E-3
9.142380904E1,1.651243806E0,-9.460768104E-2,-9.239329956E-3
9.142622003E1,1.652465582E0,-9.582941234E-2,-8.628465235E-3
9.142863102E1,1.653076410E0,-9.582941234E-2,-9.239329956E-3
9.143104201E1,1.653687358E0,-9.705114365E-2,-8.628465235E-3
9.143345306E1,1.657352448E0,-9.460768104E-2,-9.239329956E-3
9.143586404E1,1.657352448E0,-9.582941234E-2,-9.239329956E-3
9.143827503E1,1.659796000E0,-9.521854669E-2,-9.850194678E-3
9.144068602E1,1.660406828E0,-9.460768104E-2,-9.850194678E-3
9.144309706E1,1.661628604E0,-9.460768104E-2,-9.850194678E-3
9.144550806E1,1.660406828E0,-9.644027799E-2,-1.046105940E-2
9.144791904E1,1.664682865E0,-9.521854669E-2,-1.107192412E-2
9.145033003E1,1.664072037E0,-9.521854669E-2,-9.239329956E-3
9.145274108E1,1.664072037E0,-9.521854669E-2,-1.046105940E-2
9.145515207E1,1.665904641E0,-9.399681538E-2,-1.107192412E-2
9.145756306E1,1.665904641E0,-9.338594973E-2,-1.046105940E-2
9.145997404E1,1.666515470E0,-9.460768104E-2,-1.046105940E-2
9.146238509E1,1.667737246E0,-9.460768104E-2,-1.168278884E-2
9.146479608E1,1.668348074E0,-9.277509153E-2,-1.168278884E-2
9.146720707E1,1.668348074E0,-9.338594973E-2,-1.046105940E-2
9.146961806E1,1.667737246E0,-9.338594973E-2,-1.046105940E-2
9.147202904E1,1.669569850E0,-9.216422588E-2,-1.107192412E-2
9.147444009E1,1.667737246E0,-9.094249457E-2,-1.229365356E-2
9.147685108E1,1.668958902E0,-9.155336022E-2,-1.168278884E-2
9.147926206E1,1.667737246E0,-9.155336022E-2,-1.229365356E-2
9.148167306E1,1.668348074E0,-9.094249457E-2,-1.290451828E-2
9.148408410E1,1.668958902E0,-9.033162892E-2,-1.229365356E-2
9.148649509E1,1.669569850E0,-8.972076327E-2,-1.229365356E-2
9.148890608E1,1.667126298E0,-8.910989761E-2,-1.229365356E-2
9.149131706E1,1.668348074E0,-8.972076327E-2,-1.351538301E-2
9.149372811E1,1.668348074E0,-8.910989761E-2,-1.534797717E-2
9.149613910E1,1.666515470E0,-8.849903196E-2,-1.412624773E-2
9.149855009E1,1.667737246E0,-8.849903196E-2,-1.412624773E-2
9.150096108E1,1.668348074E0,-8.788817376E-2,-1.290451828E-2
9.150337212E1,1.665904641E0,-8.788817376E-2,-1.534797717E-2
9.150578311E1,1.665904641E0,-8.727730811E-2,-1.534797717E-2
9.150819410E1,1.665904641E0,-8.605557680E-2,-1.473711245E-2
9.151060509E1,1.666515470E0,-8.605557680E-2,-1.473711245E-2
9.151301608E1,1.665904641E0,-8.605557680E-2,-1.534797717E-2
9.151542712E1,1.664072037E0,-8.605557680E-2,-1.595884189E-2
9.151783811E1,1.662239432E0,-8.605557680E-2,-1.595884189E-2
9.152024910E1,1.662239432E0,-8.483384550E-2,-1.534797717E-2
9.152266009E1,1.661017656E0,-8.422297984E-2,-1.534797717E-2
9.152507113E1,1.660406828E0,-8.422297984E-2,-1.534797717E-2
9.152748212E1,1.659185052E0,-8.422297984E-2,-1.656970754E-2
9.152989311E1,1.658574224E0,-8.422297984E-2,-1.534797717E-2
