"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.480265223E0,-3.828516304E-1,8.015955687E-1,1.090409279E1
6.482676265E0,-3.756731451E-1,8.087740541E-1,1.094237804E1
6.485087307E0,-3.661018610E-1,8.159525394E-1,1.098066330E1
6.487498296E0,-3.565305769E-1,7.992027402E-1,1.101416302E1
6.489909338E0,-3.517449200E-1,7.848458290E-1,1.105962658E1
6.492320327E0,-3.397808075E-1,7.704889178E-1,1.111226845E1
6.494731369E0,-3.397808075E-1,7.274180651E-1,1.116251755E1
6.497142411E0,-3.206382394E-1,7.130611539E-1,1.120798111E1
6.499553400E0,-3.278166950E-1,7.058826685E-1,1.125105190E1
6.501964442E0,-3.373879790E-1,6.963114142E-1,1.130130100E1
6.504375432E0,-3.230310678E-1,6.915257573E-1,1.135872936E1
6.506786473E0,-3.086741269E-1,6.604190469E-1,1.141137123E1
6.509197463E0,-3.134597540E-1,6.460621357E-1,1.146879864E1
6.511608505E0,-3.278166950E-1,6.340979934E-1,1.152861977E1
6.514019546E0,-3.110669553E-1,6.005984545E-1,1.160519028E1
6.516430536E0,-3.254238665E-1,5.814558864E-1,1.167936707E1
6.518841577E0,-3.326023519E-1,5.527420044E-1,1.174636650E1
6.521252567E0,-3.302095234E-1,5.312066078E-1,1.179422283E1
6.523663609E0,-3.302095234E-1,5.000999570E-1,1.185643578E1
6.526074650E0,-3.421736360E-1,4.642075896E-1,1.194018459E1
6.528485640E0,-3.661018610E-1,4.283152521E-1,1.202154064E1
6.530896682E0,-3.804588020E-1,4.067798555E-1,1.208614731E1
6.533307671E0,-3.828516304E-1,3.684946895E-1,1.215553856E1
6.535718713E0,-4.019941986E-1,3.373879790E-1,1.221535969E1
6.538129755E0,-4.259224236E-1,3.038884699E-1,1.229671574E1
6.540540744E0,-4.283152521E-1,2.847459018E-1,1.237807178E1
6.542951786E0,-4.402793646E-1,2.464607358E-1,1.245703506E1
6.545362775E0,-4.283152521E-1,2.009970993E-1,1.253121185E1
6.547773817E0,-4.618147612E-1,1.746760458E-1,1.260778236E1
6.550184807E0,-4.809573591E-1,1.579262912E-1,1.268674564E1
6.552595848E0,-4.929214716E-1,1.148554832E-1,1.276810169E1
6.555006890E0,-5.144568682E-1,6.699903309E-2,1.284706497E1
6.557417880E0,-5.479564071E-1,3.349951655E-2,1.289731407E1
6.559828921E0,-5.575276613E-1,7.178467698E-3,1.297627735E1
6.562239911E0,-5.742774606E-1,-3.589234129E-2,1.303849030E1
6.564650952E0,-5.934200287E-1,-5.742774159E-2,1.310548973E1
6.567061994E0,-6.173482537E-1,-8.853443712E-2,1.316530991E1
6.569472984E0,-6.317051649E-1,-1.339980662E-1,1.322034550E1
6.571884025E0,-6.604190469E-1,-1.722832322E-1,1.327059460E1
6.574295015E0,-6.628118753E-1,-2.081755698E-1,1.333280754E1
6.576706057E0,-6.723831892E-1,-2.464607358E-1,1.337587833E1
6.579117046E0,-7.010970116E-1,-2.703889608E-1,1.342373466E1
6.581528088E0,-7.034898400E-1,-3.134597540E-1,1.345244884E1
6.583939130E0,-7.274180651E-1,-3.421736360E-1,1.349551964E1
6.586350119E0,-7.393822074E-1,-3.852444589E-1,1.350748348E1
6.588761161E0,-7.441678643E-1,-4.211367965E-1,1.353859043E1
6.591172150E0,-7.537391186E-1,-4.402793646E-1,1.356491184E1
6.593583192E0,-7.585247755E-1,-4.737788737E-1,1.358883953E1
6.595994182E0,-7.848458290E-1,-5.144568682E-1,1.359123230E1
6.598405223E0,-7.824530005E-1,-5.312066078E-1,1.358644676E1
6.600816265E0,-7.872386575E-1,-5.623133183E-1,1.360319710E1
6.603227255E0,-8.063812256E-1,-5.934200287E-1,1.361755371E1
6.605638296E0,-8.087740541E-1,-6.221339107E-1,1.361516094E1
6.608049286E0,-8.159525394E-1,-6.436693072E-1,1.363430309E1
6.610460327E0,-8.039883971E-1,-6.771687865E-1,1.364148235E1
6.612871369E0,-8.111668825E-1,-6.939185858E-1,1.363669586E1
6.615282359E0,-8.087740541E-1,-7.250252366E-1,1.364148235E1
6.617693400E0,-8.087740541E-1,-7.441678643E-1,1.362951756E1
6.620104390E0,-8.015955687E-1,-7.704889178E-1,1.363191032E1
6.622515432E0,-7.944171429E-1,-7.920243144E-1,1.362473202E1
6.624926473E0,-7.872386575E-1,-7.968099117E-1,1.361755371E1
6.627337463E0,-7.896314859E-1,-7.992027402E-1,1.361516094E1
6.629748505E0,-7.944171429E-1,-8.279166222E-1,1.359362507E1
6.632159494E0,-7.680960894E-1,-8.614161611E-1,1.359362507E1
6.634570536E0,-7.728816867E-1,-8.805587292E-1,1.359123230E1
6.636981577E0,-7.585247755E-1,-8.853443861E-1,1.357926846E1
6.639392567E0,-7.609176040E-1,-8.997012973E-1,1.355773354E1
6.641803609E0,-7.609176040E-1,-9.236295223E-1,1.355055428E1
6.644214598E0,-7.489534616E-1,-9.236295223E-1,1.353859043E1
6.646625640E0,-7.226324677E-1,-9.427721500E-1,1.353380489E1
6.649036630E0,-7.082754970E-1,-9.547362328E-1,1.351705551E1
6.651447671E0,-6.795616150E-1,-9.595218897E-1,1.349312687E1
6.653858713E0,-6.819544435E-1,-9.571290612E-1,1.347398472E1
6.656269702E0,-6.604190469E-1,-9.643075466E-1,1.345244884E1
6.658680744E0,-6.436693072E-1,-9.643075466E-1,1.343330669E1
6.661091734E0,-6.221339107E-1,-9.667003751E-1,1.340459251E1
6.663502775E0,-6.149554253E-1,-9.595218897E-1,1.337348557E1
6.665913765E0,-6.101697683E-1,-9.834501147E-1,1.333759308E1
6.668324807E0,-5.910272002E-1,-9.786644578E-1,1.329691505E1
6.670735848E0,-5.647061467E-1,-9.667003751E-1,1.325862980E1
6.673146838E0,-5.599204898E-1,-9.619147182E-1,1.320838070E1
6.675557880E0,-5.383850932E-1,-9.427721500E-1,1.316530991E1
6.677968869E0,-5.359922647E-1,-9.355936646E-1,1.311027527E1
6.680379911E0,-5.168496966E-1,-9.355936646E-1,1.306002617E1
6.682790952E0,-4.905286431E-1,-9.044869542E-1,1.301216984E1
6.685201942E0,-4.905286431E-1,-8.877372146E-1,1.294756317E1
6.687612984E0,-4.713860750E-1,-8.853443861E-1,1.288774300E1
6.690023973E0,-4.450650215E-1,-8.662018180E-1,1.282074356E1
6.692435015E0,-4.378865361E-1,-8.542376757E-1,1.274417305E1
6.694846057E0,-4.402793646E-1,-8.542376757E-1,1.268435287E1
6.697257046E0,-4.163511395E-1,-8.159525394E-1,1.262453270E1
6.699668088E0,-4.019941986E-1,-7.944171429E-1,1.255035496E1
6.702079077E0,-3.780659735E-1,-7.680960894E-1,1.246182060E1
6.704490119E0,-3.732803464E-1,-7.417750359E-1,1.239242840E1
6.706901161E0,-3.756731451E-1,-7.202396393E-1,1.232782269E1
6.709312150E0,-3.517449200E-1,-6.771687865E-1,1.225843048E1
6.711723192E0,-3.349951804E-1,-6.580262184E-1,1.218185997E1
6.714134182E0,-3.565305769E-1,-6.364908218E-1,1.212443256E1
6.716545223E0,-3.565305769E-1,-6.197410822E-1,1.203111267E1
6.718956213E0,-3.493520916E-1,-5.886343718E-1,1.194975662E1
6.721367255E0,-3.397808075E-1,-5.431707501E-1,1.188036442E1
6.723778296E0,-3.278166950E-1,-5.192425251E-1,1.180140114E1
6.726189286E0,-3.349951804E-1,-4.785645306E-1,1.174158096E1
6.728600327E0,-3.254238665E-1,-4.498506486E-1,1.167458153E1
6.731011317E0,-3.326023519E-1,-4.043870270E-1,1.158604717E1
6.733422359E0,-3.493520916E-1,-3.684946895E-1,1.152383423E1
6.735833348E0,-3.565305769E-1,-3.254238665E-1,1.144965649E1
6.738244390E0,-3.565305769E-1,-2.799602449E-1,1.138504982E1
6.740655432E0,-3.517449200E-1,-2.416750938E-1,1.131326580E1
6.743066421E0,-3.661018610E-1,-2.081755698E-1,1.123430252E1
6.745477463E0,-3.589234054E-1,-1.746760458E-1,1.117448139E1
6.747888452E0,-3.589234054E-1,-1.339980662E-1,1.109551907E1
6.750299494E0,-3.804588020E-1,-7.417750359E-2,1.103809071E1
6.752710536E0,-3.876372576E-1,-4.785645381E-2,1.097109222E1
6.755121525E0,-4.019941986E-1,-1.435693540E-2,1.090170002E1
6.757532567E0,-4.019941986E-1,4.067798331E-2,1.083948612E1
6.759943557E0,-4.019941986E-1,9.332008660E-2,1.077727318E1
6.762354598E0,-4.067798555E-1,1.316052526E-1,1.069113159E1
6.764765588E0,-4.259224236E-1,1.603191197E-1,1.061456108E1
6.767176630E0,-4.331009090E-1,2.129612118E-1,1.055234814E1
6.769587671E0,-4.402793646E-1,2.536391914E-1,1.048056316E1
6.771998661E0,-4.474578202E-1,3.110669553E-1,1.041835022E1
6.774409702E0,-4.737788737E-1,3.445664644E-1,1.032742214E1
6.776820692E0,-5.000999570E-1,3.900300860E-1,1.027478027E1
6.779231734E0,-5.072783828E-1,4.354937077E-1,1.021017456E1
6.781642775E0,-5.120640397E-1,4.666004181E-1,1.012881851E1
6.784053765E0,-5.120640397E-1,5.144568682E-1,1.004985523E1
6.786464807E0,-5.120640397E-1,5.503492355E-1,9.970891953E0
6.788875796E0,-5.288137794E-1,6.053841114E-1,9.896714211E0
6.791286838E0,-5.575276613E-1,6.293123364E-1,9.810572624E0
6.793697880E0,-5.575276613E-1,6.747759581E-1,9.743574142E0
6.796108869E0,-5.407779217E-1,7.274180651E-1,9.671789169E0
6.798519911E0,-5.455635786E-1,7.298108935E-1,9.585647583E0
6.800930900E0,-5.431707501E-1,7.609176040E-1,9.489934921E0
6.803341942E0,-5.575276613E-1,8.063812256E-1,9.401400566E0
6.805752932E0,-5.718846321E-1,8.374879360E-1,9.322437286E0
6.808163973E0,-5.647061467E-1,8.781659007E-1,9.229117393E0
6.810575015E0,-5.910272002E-1,9.068797827E-1,9.157332420E0
6.812986005E0,-5.694918036E-1,9.284151793E-1,9.071190834E0
6.815397046E0,-5.742774606E-1,9.738788009E-1,8.989834785E0
6.817808036E0,-5.838487148E-1,1.009771109E0,8.915657043E0
6.820219077E0,-5.958128572E-1,1.033699393E0,8.836693764E0
6.822630067E0,-5.934200287E-1,1.057627559E0,8.757730484E0
6.825041109E0,-5.814558864E-1,1.103091240E0,8.693124771E0
6.827452150E0,-5.742774606E-1,1.119840980E0,8.621339798E0
6.829863140E0,-5.742774606E-1,1.141376376E0,8.554341316E0
6.832274182E0,-5.814558864E-1,1.162911773E0,8.496912956E0
6.834685171E0,-5.670989752E-1,1.201196909E0,8.432307243E0
6.837096213E0,-5.623133183E-1,1.198804140E0,8.365307808E0
6.839507255E0,-5.527420044E-1,1.225125194E0,8.300702095E0
6.841918244E0,-5.455635786E-1,1.251446247E0,8.248059273E0
6.844329286E0,-5.431707501E-1,1.268195987E0,8.200202942E0
6.846740275E0,-5.455635786E-1,1.304088354E0,8.154739380E0
6.849151317E0,-5.335994363E-1,1.311266780E0,8.099704742E0
6.851562359E0,-5.144568682E-1,1.313659668E0,8.059026718E0
6.853973348E0,-5.120640397E-1,1.330409408E0,8.018348694E0
6.856384390E0,-5.024927258E-1,1.349551916E0,7.980063438E0
6.858795380E0,-4.785645306E-1,1.371087432E0,7.941778183E0
6.861206421E0,-4.809573591E-1,1.392622828E0,7.898707390E0
6.863617463E0,-4.689932466E-1,1.406979680E0,7.865208149E0
6.866028452E0,-4.474578202E-1,1.416550994E0,7.841279984E0
6.868439494E0,-4.450650215E-1,1.421336651E0,7.817351341E0
6.870850484E0,-4.378865361E-1,1.428515077E0,7.791030407E0
6.873261525E0,-4.331009090E-1,1.438086390E0,7.767102242E0
6.875672567E0,-4.283152521E-1,1.428515077E0,7.750352383E0
6.878083557E0,-4.139583111E-1,1.442872047E0,7.731209755E0
6.880494598E0,-4.019941986E-1,1.454836130E0,7.709674358E0
6.882905588E0,-3.948157430E-1,1.447657704E0,7.680960655E0
6.885316630E0,-3.732803464E-1,1.445264935E0,7.661818027E0
6.887727619E0,-3.613162339E-1,1.442872047E0,7.647460938E0
6.890138661E0,-3.349951804E-1,1.438086390E0,7.613961697E0
6.892549702E0,-3.326023519E-1,1.447657704E0,7.604390144E0
6.894960692E0,-3.182454109E-1,1.435693622E0,7.594819069E0
6.897371734E0,-3.134597540E-1,1.447657704E0,7.570890903E0
6.899782723E0,-3.038884699E-1,1.452443361E0,7.542177200E0
6.902193765E0,-3.038884699E-1,1.445264935E0,7.527820110E0
6.904604755E0,-2.799602449E-1,1.440479279E0,7.518248558E0
6.907015796E0,-2.727817893E-1,1.423729420E0,7.513463020E0
6.909426838E0,-2.679961324E-1,1.409372568E0,7.506284714E0
6.911837827E0,-2.632105052E-1,1.397408366E0,7.494320393E0
6.914248869E0,-2.703889608E-1,1.383051515E0,7.477570534E0
6.916659859E0,-2.440679073E-1,1.371087432E0,7.463213921E0
6.919070900E0,-2.392822653E-1,1.356730461E0,7.460821152E0
6.921481942E0,-2.249253243E-1,1.351944804E0,7.451249599E0
6.923892932E0,-2.129612118E-1,1.337587833E0,7.434499741E0
6.926303973E0,-2.057827413E-1,1.328016520E0,7.439285755E0
6.928714963E0,-2.153540403E-1,1.313659668E0,7.432106972E0
6.931126005E0,-2.105683982E-1,1.299302697E0,7.427321434E0
6.933536994E0,-2.129612118E-1,1.272981644E0,7.410571575E0
6.935948036E0,-2.057827413E-1,1.256231904E0,7.415357590E0
6.938359077E0,-2.009970993E-1,1.253839016E0,7.401000500E0
6.940770067E0,-2.105683982E-1,1.217946768E0,7.398607731E0
6.943181109E0,-1.986042857E-1,1.203589797E0,7.405786037E0
6.945592098E0,-1.842473447E-1,1.170090318E0,7.415357590E0
6.948003140E0,-1.794617027E-1,1.158126116E0,7.427321434E0
6.950414182E0,-1.866401732E-1,1.131805062E0,7.432106972E0
6.952825171E0,-1.794617027E-1,1.115055323E0,7.441678524E0
6.955236213E0,-2.009970993E-1,1.105484009E0,7.444071293E0
6.957647202E0,-2.105683982E-1,1.081555843E0,7.465606689E0
6.960058244E0,-2.177468538E-1,1.043270707E0,7.475177765E0
6.962469286E0,-2.009970993E-1,1.000199914E0,7.496713161E0
6.964880275E0,-2.057827413E-1,9.714859724E-1,7.513463020E0
6.967291317E0,-2.273181528E-1,9.523434043E-1,7.534998417E0
6.969702307E0,-2.321037948E-1,9.403793216E-1,7.558926582E0
6.972113348E0,-2.273181528E-1,9.236295223E-1,7.594819069E0
6.974524338E0,-2.440679073E-1,9.068797827E-1,7.616354465E0
6.976935380E0,-2.584248483E-1,8.901300430E-1,7.647460938E0
6.979346421E0,-2.775674164E-1,8.781659007E-1,7.683353424E0
6.981757411E0,-2.656033039E-1,8.350951076E-1,7.735995770E0
6.984168452E0,-2.703889608E-1,8.039883971E-1,7.771887779E0
6.986579442E0,-2.823530734E-1,8.063812256E-1,7.807780266E0
6.988990484E0,-2.799602449E-1,7.824530005E-1,7.860422611E0
6.991401525E0,-2.967100143E-1,7.561319470E-1,7.913064480E0
6.993812515E0,-2.991028428E-1,7.298108935E-1,7.946564198E0
6.996223557E0,-3.134597540E-1,7.082754970E-1,7.992027760E0
6.998634546E0,-3.302095234E-1,6.795616150E-1,8.039883614E0
7.001045588E0,-3.517449200E-1,6.556333899E-1,8.094919205E0
7.003456577E0,-3.541377485E-1,6.269195080E-1,8.130811691E0
7.005867619E0,-3.708875179E-1,6.101697683E-1,8.185846329E0
7.008278661E0,-3.876372576E-1,5.790630579E-1,8.243273735E0
7.010689650E0,-3.900300860E-1,5.527420044E-1,8.293522835E0
7.013100692E0,-3.876372576E-1,5.407779217E-1,8.334200859E0
7.015511682E0,-3.948157430E-1,5.120640397E-1,8.382058144E0
7.017922723E0,-4.163511395E-1,4.857429862E-1,8.420342445E0
7.020333765E0,-4.259224236E-1,4.570291340E-1,8.480163574E0
7.022744755E0,-4.259224236E-1,4.331009090E-1,8.520841599E0
7.025155796E0,-4.426721931E-1,4.067798555E-1,8.549555779E0
7.027566786E0,-4.689932466E-1,3.924229145E-1,8.597412109E0
7.029977827E0,-4.618147612E-1,3.852444589E-1,8.609375954E0
7.032388869E0,-4.761717021E-1,3.517449200E-1,8.671588898E0
7.034799859E0,-4.857429862E-1,3.302095234E-1,8.707481384E0
7.037210900E0,-5.024927258E-1,3.302095234E-1,8.752944946E0
7.039621890E0,-5.024927258E-1,3.014956415E-1,8.784051895E0
7.042032932E0,-5.192425251E-1,2.919243574E-1,8.812766075E0
7.044443973E0,-5.216353536E-1,2.703889608E-1,8.858229637E0
7.046854963E0,-5.264210105E-1,2.512463629E-1,8.874979019E0
7.049266005E0,-5.407779217E-1,2.344966233E-1,8.898907661E0
7.051676994E0,-5.407779217E-1,2.225325108E-1,8.934800148E0
7.054088036E0,-5.359922647E-1,1.938186288E-1,8.963513374E0
7.056499025E0,-5.599204898E-1,1.651047617E-1,9.001798630E0
7.058910067E0,-5.551348329E-1,1.555334777E-1,9.035298347E0
7.061321109E0,-5.647061467E-1,1.531406492E-1,9.042476654E0
7.063732098E0,-5.694918036E-1,1.363908947E-1,9.075976372E0
7.066143140E0,-5.623133183E-1,1.196411327E-1,9.111868858E0
7.068554130E0,-5.599204898E-1,9.571290761E-2,9.140582085E0
7.070965171E0,-5.431707501E-1,9.332008660E-2,9.174081802E0
7.073376213E0,-5.527420044E-1,7.178468257E-2,9.209974289E0
7.075787202E0,-5.575276613E-1,5.982056633E-2,9.238688469E0
7.078198244E0,-5.599204898E-1,5.024927482E-2,9.279366493E0
7.080609234E0,-5.647061467E-1,2.632104978E-2,9.320044518E0
7.083020275E0,-5.527420044E-1,2.153540403E-2,9.367900848E0
7.085431265E0,-5.503492355E-1,1.435693540E-2,9.394221306E0
7.087842307E0,-5.575276613E-1,4.785645287E-3,9.442078590E0
7.090253348E0,-5.503492355E-1,-1.196411345E-2,9.485149384E0
7.092664338E0,-5.383850932E-1,-1.674975827E-2,9.528220177E0
7.095075380E0,-5.407779217E-1,-7.178467698E-3,9.573683739E0
7.097486369E0,-5.335994363E-1,-2.632104978E-2,9.607182503E0
7.099897411E0,-5.240281820E-1,-3.589234129E-2,9.652647018E0
7.102308400E0,-5.312066078E-1,-3.828516230E-2,9.693324089E0
7.104719442E0,-5.335994363E-1,-5.024927482E-2,9.734002113E0
7.107130484E0,-5.192425251E-1,-4.785645381E-2,9.784252167E0
7.109541473E0,-5.072783828E-1,-5.024927482E-2,9.834501266E0
7.111952515E0,-5.000999570E-1,-5.503492057E-2,9.889535904E0
7.114363505E0,-4.929214716E-1,-6.221338734E-2,9.937392235E0
7.116774546E0,-4.905286431E-1,-6.221338734E-2,9.992427826E0
7.119185588E0,-4.618147612E-1,-5.742774159E-2,1.003310490E1
7.121596577E0,-4.761717021E-1,-5.024927482E-2,1.008096218E1
7.124007619E0,-4.666004181E-1,-5.982056633E-2,1.012164021E1
7.126418609E0,-4.450650215E-1,-5.264209956E-2,1.014796066E1
7.128829650E0,-4.402793646E-1,-5.982056633E-2,1.020538902E1
7.131240692E0,-4.426721931E-1,-7.657032460E-2,1.024367332E1
7.133651682E0,-4.378865361E-1,-4.785645381E-2,1.028435135E1
7.136062723E0,-4.187439680E-1,-4.546362907E-2,1.032263660E1
7.138473713E0,-4.067798555E-1,-3.110669367E-2,1.034656525E1
7.140884755E0,-4.139583111E-1,-3.110669367E-2,1.037288570E1
7.143295744E0,-4.019941986E-1,-3.349951655E-2,1.040399265E1
7.145706786E0,-3.924229145E-1,-1.435693540E-2,1.043031406E1
7.148117827E0,-3.780659735E-1,-4.785645287E-3,1.044706345E1
7.150528817E0,-3.684946895E-1,7.178467698E-3,1.047338486E1
7.152939859E0,-3.613162339E-1,-2.392822644E-3,1.050449181E1
7.155350848E0,-3.373879790E-1,9.571290575E-3,1.052363396E1
7.157761890E0,-3.397808075E-1,1.674975827E-2,1.053081226E1
7.160172932E0,-3.469592929E-1,2.392822690E-2,1.054038334E1
7.162583921E0,-3.254238665E-1,3.589234129E-2,1.056191921E1
7.164994963E0,-3.038884699E-1,4.307080805E-2,1.056670475E1
7.167405952E0,-3.254238665E-1,6.699903309E-2,1.058106136E1
7.169816994E0,-3.206382394E-1,8.614161611E-2,1.059063339E1
7.172228036E0,-3.110669553E-1,8.374879509E-2,1.059781170E1
7.174639025E0,-3.014956415E-1,1.124626622E-1,1.061456108E1
7.177050067E0,-3.038884699E-1,1.100698411E-1,1.063131142E1
7.179461057E0,-3.038884699E-1,1.387837082E-1,1.064566803E1
7.181872098E0,-3.182454109E-1,1.579262912E-1,1.066002464E1
7.184283088E0,-3.206382394E-1,1.794617027E-1,1.067198944E1
7.186694130E0,-3.086741269E-1,1.914258152E-1,1.068873882E1
7.189105171E0,-3.110669553E-1,1.890329868E-1,1.071506023E1
7.191516161E0,-3.014956415E-1,2.129612118E-1,1.071984577E1
7.193927202E0,-3.134597540E-1,2.297109663E-1,1.073420238E1
7.196338192E0,-3.302095234E-1,2.273181528E-1,1.076530933E1
7.198749234E0,-3.349951804E-1,2.775674164E-1,1.078684425E1
7.201160275E0,-3.206382394E-1,2.943171859E-1,1.081555843E1
7.203571265E0,-3.326023519E-1,3.038884699E-1,1.084905815E1
7.205982307E0,-3.349951804E-1,3.086741269E-1,1.086341476E1
7.208393296E0,-3.397808075E-1,3.445664644E-1,1.088734341E1
7.210804338E0,-3.517449200E-1,3.732803464E-1,1.091127110E1
7.213215380E0,-3.708875179E-1,3.756731451E-1,1.095434189E1
7.215626369E0,-3.756731451E-1,4.187439680E-1,1.097827053E1
7.218037411E0,-3.804588020E-1,4.546363056E-1,1.100937653E1
7.220448400E0,-4.139583111E-1,4.785645306E-1,1.105005455E1
7.222859442E0,-4.091726840E-1,5.000999570E-1,1.109551907E1
7.225270432E0,-4.115654826E-1,5.168496966E-1,1.111226845E1
7.227681473E0,-4.307080805E-1,5.479564071E-1,1.115533924E1
7.230092515E0,-4.594219327E-1,5.718846321E-1,1.117448139E1
7.232503505E0,-4.594219327E-1,6.029912829E-1,1.120080280E1
7.234914546E0,-4.953143001E-1,6.125625968E-1,1.122473145E1
7.237325536E0,-4.977070987E-1,6.317051649E-1,1.125344467E1
7.239736577E0,-5.120640397E-1,6.364908218E-1,1.127737331E1
7.242147619E0,-5.168496966E-1,6.508477330E-1,1.128933716E1
7.244558609E0,-5.335994363E-1,6.771687865E-1,1.131805134E1
7.246969650E0,-5.479564071E-1,7.034898400E-1,1.133958626E1
7.249380640E0,-5.623133183E-1,7.537391186E-1,1.135872936E1
7.251791682E0,-5.670989752E-1,7.657032609E-1,1.137308598E1
7.254202723E0,-5.766702294E-1,7.752745152E-1,1.138504982E1
7.256613713E0,-5.982056856E-1,7.848458290E-1,1.138744259E1
7.259024755E0,-6.125625968E-1,8.039883971E-1,1.140419292E1
7.261435744E0,-6.245267391E-1,8.111668825E-1,1.140180016E1
7.263846786E0,-6.340979934E-1,8.327022791E-1,1.139701462E1
7.266257775E0,-6.460621357E-1,8.422735929E-1,1.140419292E1
7.268668817E0,-6.628118753E-1,8.566305041E-1,1.139701462E1
7.271079859E0,-6.819544435E-1,8.733802438E-1,1.138983536E1
7.273490848E0,-6.795616150E-1,8.949156404E-1,1.139701462E1
7.275901890E0,-6.915257573E-1,8.997012973E-1,1.138504982E1
7.278312880E0,-6.915257573E-1,9.068797827E-1,1.136590767E1
7.280723921E0,-6.987041831E-1,9.188438654E-1,1.135872936E1
7.283134911E0,-7.010970116E-1,9.260223508E-1,1.135394382E1
7.285545952E0,-6.939185858E-1,9.355936646E-1,1.134915733E1
7.287956994E0,-6.915257573E-1,9.451649189E-1,1.134437180E1
7.290367984E0,-6.915257573E-1,9.379864931E-1,1.132762241E1
7.292779025E0,-7.106683254E-1,9.523434043E-1,1.132762241E1
7.295190067E0,-7.034898400E-1,9.714859724E-1,1.133240795E1
7.297601057E0,-7.010970116E-1,9.451649189E-1,1.131087303E1
7.300012098E0,-6.963114142E-1,9.403793216E-1,1.128933716E1
7.302423088E0,-6.891329288E-1,9.332008362E-1,1.129890823E1
7.304834130E0,-6.915257573E-1,9.475577474E-1,1.129412270E1
7.307245119E0,-6.795616150E-1,9.571290612E-1,1.129890823E1
7.309656161E0,-6.867401004E-1,9.355936646E-1,1.132044411E1
7.312067202E0,-6.843472719E-1,9.355936646E-1,1.133001518E1
7.314478192E0,-6.675975323E-1,9.332008362E-1,1.134676456E1
7.316889234E0,-6.604190469E-1,9.284151793E-1,1.136112213E1
7.319300223E0,-6.556333899E-1,9.068797827E-1,1.137069321E1
7.321711265E0,-6.436693072E-1,9.020941257E-1,1.138983536E1
7.324122307E0,-6.173482537E-1,8.925228715E-1,1.141854954E1
7.326533296E0,-6.029912829E-1,8.949156404E-1,1.144008541E1
7.328944338E0,-6.101697683E-1,8.925228715E-1,1.147119141E1
7.331355327E0,-6.005984545E-1,8.781659007E-1,1.149512005E1
7.333766369E0,-5.742774606E-1,8.542376757E-1,1.152622700E1
7.336177359E0,-5.718846321E-1,8.422735929E-1,1.155494022E1
7.338588400E0,-5.623133183E-1,8.111668825E-1,1.158365440E1
7.340999442E0,-5.407779217E-1,7.920243144E-1,1.161476135E1
7.343410432E0,-5.288137794E-1,7.800601721E-1,1.163868904E1
7.345821473E0,-5.120640397E-1,7.585247755E-1,1.167218876E1
7.348232463E0,-5.024927258E-1,7.250252366E-1,1.170568848E1
7.350643505E0,-4.929214716E-1,7.154539824E-1,1.174397373E1
7.353054546E0,-4.881358147E-1,6.867401004E-1,1.178704453E1
7.355465536E0,-4.689932466E-1,6.532405615E-1,1.180857944E1
7.357876577E0,-4.546363056E-1,6.197410822E-1,1.181815147E1
7.360287567E0,-4.498506486E-1,6.029912829E-1,1.185165024E1
7.362698609E0,-4.378865361E-1,5.647061467E-1,1.187318611E1
7.365109650E0,-4.259224236E-1,5.383850932E-1,1.189232826E1
7.367520640E0,-4.163511395E-1,5.168496966E-1,1.192104244E1
7.369931682E0,-4.091726840E-1,4.881358147E-1,1.193300629E1
7.372342671E0,-4.067798555E-1,4.426721931E-1,1.195214939E1
7.374753713E0,-3.900300860E-1,4.091726840E-1,1.196889877E1
7.377164702E0,-3.828516304E-1,3.637090325E-1,1.197846985E1
7.379575744E0,-3.732803464E-1,3.421736360E-1,1.198804188E1
7.381986786E0,-3.708875179E-1,3.086741269E-1,1.199761295E1
7.384397775E0,-3.852444589E-1,2.679961324E-1,1.200479126E1
7.386808817E0,-3.732803464E-1,2.297109663E-1,1.203111267E1
7.389219807E0,-3.756731451E-1,1.962114573E-1,1.204546928E1
7.391630848E0,-3.708875179E-1,1.603191197E-1,1.204786205E1
7.394041890E0,-3.493520916E-1,1.220339537E-1,1.207657623E1
7.396452880E0,-3.732803464E-1,6.460621208E-2,1.207657623E1
7.398863921E0,-3.732803464E-1,3.828516230E-2,1.209571838E1
7.401274911E0,-3.780659735E-1,-4.785645287E-3,1.211007500E1
7.403685952E0,-3.948157430E-1,-4.307080805E-2,1.212682533E1
7.406096994E0,-3.876372576E-1,-7.417750359E-2,1.214836025E1
7.408507984E0,-3.900300860E-1,-1.196411327E-1,1.216750336E1
7.410919025E0,-3.996013701E-1,-1.483550072E-1,1.218185997E1
7.413330015E0,-4.139583111E-1,-1.986042857E-1,1.220339584E1
7.415741057E0,-4.235295951E-1,-2.249253243E-1,1.223450184E1
7.418152046E0,-4.570291340E-1,-2.656033039E-1,1.226321602E1
7.420563088E0,-4.522434771E-1,-2.967100143E-1,1.229193020E1
7.422974130E0,-4.450650215E-1,-3.254238665E-1,1.233021545E1
7.425385119E0,-4.570291340E-1,-3.589234054E-1,1.236850071E1
7.427796161E0,-4.785645306E-1,-4.043870270E-1,1.238525009E1
7.430207150E0,-5.072783828E-1,-4.259224236E-1,1.242114258E1
7.432618192E0,-5.216353536E-1,-4.713860750E-1,1.245464230E1
