"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.426688801E1,-5.048855543E-1,-7.417750359E-2,1.146640587E1
4.426929905E1,-5.024927258E-1,-5.742774159E-2,1.148794174E1
4.427171009E1,-5.168496966E-1,-5.742774159E-2,1.151186943E1
4.427412113E1,-5.000999570E-1,-4.067798331E-2,1.154776192E1
4.427653212E1,-4.857429862E-1,-3.828516230E-2,1.155254745E1
4.427894316E1,-4.953143001E-1,-3.589234129E-2,1.156690502E1
4.428135420E1,-4.929214716E-1,-3.349951655E-2,1.160040379E1
4.428376519E1,-4.857429862E-1,-4.067798331E-2,1.162193966E1
4.428617624E1,-4.833501875E-1,-3.828516230E-2,1.162672520E1
4.428858728E1,-5.000999570E-1,-3.349951655E-2,1.165065384E1
4.429099832E1,-4.977070987E-1,-1.674975827E-2,1.167697430E1
4.429340931E1,-4.881358147E-1,-1.435693540E-2,1.169133186E1
4.429582035E1,-4.905286431E-1,-2.632104978E-2,1.172004509E1
4.429823139E1,-5.000999570E-1,-1.435693540E-2,1.172961617E1
4.430064238E1,-5.024927258E-1,-2.392822690E-2,1.175115204E1
4.430305342E1,-5.168496966E-1,7.178467698E-3,1.176550865E1
4.430546446E1,-5.096712112E-1,-4.785645287E-3,1.179661560E1
4.430787546E1,-5.168496966E-1,-4.785645287E-3,1.182532978E1
4.431028650E1,-5.120640397E-1,1.196411345E-2,1.184686470E1
4.431269754E1,-5.144568682E-1,-2.392822644E-3,1.186122227E1
4.431510858E1,-5.072783828E-1,2.392822690E-2,1.189472103E1
4.431751957E1,-5.048855543E-1,1.435693540E-2,1.190907860E1
4.431993061E1,-5.024927258E-1,4.785645287E-3,1.192582798E1
4.432234165E1,-5.048855543E-1,1.435693540E-2,1.194497108E1
4.432475264E1,-5.168496966E-1,1.914258115E-2,1.197129154E1
4.432716368E1,-5.192425251E-1,4.785645287E-3,1.198804188E1
4.432957473E1,-5.288137794E-1,-4.785645287E-3,1.200000572E1
4.433198577E1,-5.264210105E-1,7.178467698E-3,1.201914787E1
4.433439676E1,-5.216353536E-1,7.178467698E-3,1.203111267E1
4.433680780E1,-5.216353536E-1,2.153540403E-2,1.206221867E1
4.433921884E1,-5.264210105E-1,1.196411345E-2,1.205982590E1
4.434162983E1,-5.264210105E-1,1.196411345E-2,1.207418346E1
4.434404087E1,-5.096712112E-1,1.196411345E-2,1.209093285E1
4.434645191E1,-5.168496966E-1,1.435693540E-2,1.210528946E1
4.434886296E1,-5.120640397E-1,2.632104978E-2,1.212682533E1
4.435127394E1,-5.240281820E-1,2.153540403E-2,1.214118195E1
4.435368499E1,-5.264210105E-1,1.435693540E-2,1.215793228E1
4.435609603E1,-5.240281820E-1,1.914258115E-2,1.217228889E1
4.435850702E1,-5.264210105E-1,7.178467698E-3,1.218185997E1
4.436091806E1,-5.216353536E-1,1.196411345E-2,1.219382381E1
4.436332910E1,-5.192425251E-1,1.196411345E-2,1.219143105E1
4.436574014E1,-5.192425251E-1,1.196411345E-2,1.219621658E1
4.436815113E1,-5.216353536E-1,1.196411345E-2,1.220339584E1
4.437056217E1,-5.240281820E-1,7.178467698E-3,1.222014523E1
4.437297322E1,-5.216353536E-1,1.435693540E-2,1.223210907E1
4.437538420E1,-5.240281820E-1,9.571290575E-3,1.222971630E1
4.437779525E1,-5.216353536E-1,7.178467698E-3,1.224407387E1
4.438020629E1,-5.359922647E-1,9.571290575E-3,1.224168110E1
4.438261733E1,-5.431707501E-1,4.785645287E-3,1.222971630E1
4.438502832E1,-5.359922647E-1,1.914258115E-2,1.223450184E1
4.438743936E1,-5.359922647E-1,2.392822644E-3,1.223689461E1
4.438985040E1,-5.383850932E-1,4.785645287E-3,1.224646664E1
4.439226139E1,-5.383850932E-1,1.435693540E-2,1.223689461E1
4.439467243E1,-5.335994363E-1,3.828516230E-2,1.223689461E1
4.439708348E1,-5.479564071E-1,3.110669367E-2,1.223928738E1
4.439949452E1,-5.479564071E-1,2.153540403E-2,1.222971630E1
4.440190551E1,-5.431707501E-1,9.571290575E-3,1.223210907E1
4.440431655E1,-5.359922647E-1,2.871387079E-2,1.222971630E1
4.440672759E1,-5.288137794E-1,2.153540403E-2,1.223210907E1
4.440913858E1,-5.407779217E-1,2.632104978E-2,1.222493076E1
4.441154962E1,-5.312066078E-1,2.392822690E-2,1.222253799E1
4.441396066E1,-5.264210105E-1,2.632104978E-2,1.222253799E1
4.441637170E1,-5.288137794E-1,2.632104978E-2,1.220818138E1
4.441878269E1,-5.359922647E-1,3.110669367E-2,1.219382381E1
4.442119374E1,-5.312066078E-1,1.674975827E-2,1.218664551E1
4.442360478E1,-5.359922647E-1,1.196411345E-2,1.217468166E1
4.442601577E1,-5.240281820E-1,2.392822690E-2,1.215793228E1
4.442842681E1,-5.312066078E-1,1.435693540E-2,1.213878918E1
4.443083785E1,-5.312066078E-1,2.153540403E-2,1.212443256E1
4.443324889E1,-5.359922647E-1,2.871387079E-2,1.211725426E1
4.443565988E1,-5.335994363E-1,3.110669367E-2,1.211007500E1
4.443807092E1,-5.168496966E-1,5.264209956E-2,1.210050392E1
4.444048197E1,-5.168496966E-1,4.546362907E-2,1.208136177E1
4.444289296E1,-5.216353536E-1,2.871387079E-2,1.207418346E1
4.444530400E1,-5.192425251E-1,3.589234129E-2,1.205504036E1
4.444771504E1,-5.288137794E-1,3.828516230E-2,1.204546928E1
4.445012608E1,-5.240281820E-1,3.589234129E-2,1.202154064E1
4.445253707E1,-5.144568682E-1,5.024927482E-2,1.200479126E1
4.445494811E1,-5.240281820E-1,4.546362907E-2,1.196889877E1
4.445735915E1,-5.216353536E-1,4.785645381E-2,1.196650600E1
4.445977014E1,-5.024927258E-1,5.982056633E-2,1.195932770E1
4.446218118E1,-5.144568682E-1,6.699903309E-2,1.192822075E1
4.446459223E1,-5.096712112E-1,4.785645381E-2,1.190907860E1
4.446700322E1,-5.168496966E-1,5.503492057E-2,1.189232826E1
4.446941426E1,-5.120640397E-1,4.785645381E-2,1.187079334E1
4.447182530E1,-5.240281820E-1,4.785645381E-2,1.183968639E1
4.447423634E1,-5.288137794E-1,5.982056633E-2,1.181336498E1
4.447664733E1,-5.096712112E-1,8.374879509E-2,1.179661560E1
4.447905837E1,-5.096712112E-1,8.614161611E-2,1.176550865E1
4.448146941E1,-5.144568682E-1,8.853443712E-2,1.175833035E1
4.448388040E1,-4.977070987E-1,9.571290761E-2,1.172004509E1
4.448629144E1,-5.096712112E-1,9.092725813E-2,1.169372463E1
4.448870249E1,-5.072783828E-1,1.004985496E-1,1.166501045E1
4.449111353E1,-5.144568682E-1,1.124626622E-1,1.162672520E1
4.449352452E1,-5.000999570E-1,1.124626622E-1,1.159322548E1
4.449593556E1,-5.000999570E-1,1.124626622E-1,1.155972576E1
4.449834660E1,-4.905286431E-1,1.268195957E-1,1.152861977E1
4.450075764E1,-4.881358147E-1,1.244267747E-1,1.149512005E1
4.450316863E1,-4.761717021E-1,1.363908947E-1,1.147837067E1
4.450557967E1,-4.809573591E-1,1.507478207E-1,1.142572784E1
4.450799072E1,-4.929214716E-1,1.435693651E-1,1.138504982E1
4.451040170E1,-4.953143001E-1,1.507478207E-1,1.134676456E1
4.451281275E1,-4.953143001E-1,1.507478207E-1,1.131565857E1
4.451522379E1,-4.929214716E-1,1.531406492E-1,1.128694439E1
4.451763483E1,-4.953143001E-1,1.555334777E-1,1.124626637E1
4.452004582E1,-4.857429862E-1,1.674975902E-1,1.121515942E1
4.452245686E1,-4.809573591E-1,1.866401732E-1,1.117687416E1
4.452486790E1,-4.785645306E-1,1.818545163E-1,1.113380337E1
4.452727889E1,-4.689932466E-1,1.866401732E-1,1.108833981E1
4.452968993E1,-4.689932466E-1,1.842473447E-1,1.104526901E1
4.453210098E1,-4.713860750E-1,2.129612118E-1,1.101655579E1
4.453451196E1,-4.737788737E-1,2.105683982E-1,1.097348499E1
4.453692301E1,-4.761717021E-1,2.225325108E-1,1.095434189E1
4.453933405E1,-4.785645306E-1,2.225325108E-1,1.091366386E1
4.454174509E1,-4.809573591E-1,2.344966233E-1,1.086580753E1
4.454415608E1,-4.857429862E-1,2.488535494E-1,1.083230782E1
4.454656712E1,-4.570291340E-1,2.488535494E-1,1.080359459E1
4.454897816E1,-4.594219327E-1,2.560320199E-1,1.076291656E1
4.455138915E1,-4.474578202E-1,2.727817893E-1,1.072463131E1
4.455380019E1,-4.522434771E-1,2.991028428E-1,1.067677498E1
4.455621124E1,-4.498506486E-1,3.110669553E-1,1.063370419E1
4.455862228E1,-4.378865361E-1,3.086741269E-1,1.058824062E1
4.456103327E1,-4.402793646E-1,3.110669553E-1,1.053559780E1
4.456344431E1,-4.450650215E-1,3.182454109E-1,1.049731255E1
4.456585535E1,-4.474578202E-1,3.182454109E-1,1.046859932E1
4.456826634E1,-4.546363056E-1,3.206382394E-1,1.043270683E1
4.457067738E1,-4.474578202E-1,3.421736360E-1,1.038485050E1
4.457308842E1,-4.522434771E-1,3.541377485E-1,1.034177971E1
4.457549946E1,-4.402793646E-1,3.661018610E-1,1.030588722E1
4.457791046E1,-4.378865361E-1,3.756731451E-1,1.026281643E1
4.458032150E1,-4.331009090E-1,3.804588020E-1,1.020778179E1
4.458273254E1,-4.402793646E-1,3.948157430E-1,1.015992451E1
4.458514358E1,-4.378865361E-1,4.067798555E-1,1.011685371E1
4.458755457E1,-4.259224236E-1,4.067798555E-1,1.008096218E1
4.458996561E1,-4.283152521E-1,4.187439680E-1,1.005703354E1
4.459237665E1,-4.091726840E-1,4.259224236E-1,1.000678444E1
4.459478764E1,-4.115654826E-1,4.331009090E-1,9.968499184E0
4.459719868E1,-4.163511395E-1,4.426721931E-1,9.930213928E0
4.459960973E1,-4.163511395E-1,4.498506486E-1,9.891928673E0
4.460202072E1,-4.211367965E-1,4.498506486E-1,9.844072342E0
4.460443176E1,-4.331009090E-1,4.713860750E-1,9.805787086E0
4.460684280E1,-4.259224236E-1,4.929214716E-1,9.777072906E0
4.460925384E1,-4.163511395E-1,5.168496966E-1,9.745966911E0
4.461166483E1,-4.283152521E-1,5.048855543E-1,9.722038269E0
4.461407587E1,-4.187439680E-1,5.096712112E-1,9.667003632E0
4.461648691E1,-4.019941986E-1,5.120640397E-1,9.635896683E0
4.461889790E1,-4.043870270E-1,5.216353536E-1,9.600004196E0
4.462130894E1,-4.091726840E-1,5.312066078E-1,9.564111710E0
4.462371999E1,-4.043870270E-1,5.359922647E-1,9.525827408E0
4.462613103E1,-4.115654826E-1,5.479564071E-1,9.492327690E0
4.462854202E1,-4.211367965E-1,5.575276613E-1,9.449256897E0
4.463095306E1,-4.115654826E-1,5.670989752E-1,9.406186104E0
4.463336410E1,-4.067798555E-1,5.694918036E-1,9.363115311E0
4.463577509E1,-4.115654826E-1,5.862415433E-1,9.339186668E0
4.463818613E1,-4.091726840E-1,5.790630579E-1,9.300901413E0
4.464059717E1,-4.235295951E-1,5.958128572E-1,9.262616158E0
4.464300816E1,-4.043870270E-1,5.982056856E-1,9.229117393E0
4.464541920E1,-4.091726840E-1,6.029912829E-1,9.193224907E0
4.464783025E1,-4.019941986E-1,6.005984545E-1,9.150154114E0
4.465024129E1,-3.948157430E-1,6.293123364E-1,9.131011009E0
4.465265228E1,-3.852444589E-1,6.221339107E-1,9.090332985E0
4.465506332E1,-3.948157430E-1,6.436693072E-1,9.054440498E0
4.465747436E1,-3.924229145E-1,6.388836503E-1,9.016156197E0
4.465988540E1,-3.996013701E-1,6.340979934E-1,8.982656479E0
4.466229639E1,-3.876372576E-1,6.532405615E-1,8.956335068E0
4.466470743E1,-3.804588020E-1,6.556333899E-1,8.915657043E0
4.466711848E1,-3.804588020E-1,6.699903607E-1,8.879764557E0
4.466952947E1,-3.804588020E-1,6.819544435E-1,8.846264839E0
4.467194051E1,-3.684946895E-1,6.963114142E-1,8.807980537E0
4.467435155E1,-3.661018610E-1,6.987041831E-1,8.798408508E0
4.467676254E1,-3.780659735E-1,6.963114142E-1,8.764909744E0
4.467917358E1,-3.828516304E-1,7.058826685E-1,8.726624489E0
4.468158462E1,-3.804588020E-1,7.034898400E-1,8.690732002E0
4.468399566E1,-3.708875179E-1,7.130611539E-1,8.669196129E0
4.468640665E1,-3.780659735E-1,7.154539824E-1,8.640482903E0
4.468881769E1,-3.804588020E-1,7.226324677E-1,8.606983185E0
4.469122874E1,-3.756731451E-1,7.178468108E-1,8.578269005E0
4.469363978E1,-3.684946895E-1,7.417750359E-1,8.554341316E0
4.469605077E1,-3.804588020E-1,7.417750359E-1,8.530412674E0
4.469846181E1,-3.828516304E-1,7.369893789E-1,8.508877754E0
4.470087285E1,-3.756731451E-1,7.417750359E-1,8.489734650E0
4.470328384E1,-3.708875179E-1,7.441678643E-1,8.472985268E0
4.470569488E1,-3.493520916E-1,7.441678643E-1,8.444271088E0
4.470810592E1,-3.541377485E-1,7.561319470E-1,8.427521706E0
4.471051691E1,-3.613162339E-1,7.704889178E-1,8.398807526E0
4.471292796E1,-3.469592929E-1,7.680960894E-1,8.377271652E0
4.471533900E1,-3.373879790E-1,7.585247755E-1,8.362915039E0
4.471775004E1,-3.421736360E-1,7.728816867E-1,8.334200859E0
4.472016103E1,-3.517449200E-1,7.704889178E-1,8.317451477E0
4.472257207E1,-3.565305769E-1,7.800601721E-1,8.310273170E0
4.472498311E1,-3.565305769E-1,7.776673436E-1,8.291130066E0
4.472739410E1,-3.517449200E-1,7.585247755E-1,8.276773453E0
4.472980514E1,-3.565305769E-1,7.752745152E-1,8.271987915E0
4.473221618E1,-3.517449200E-1,7.992027402E-1,8.260024071E0
4.473462723E1,-3.469592929E-1,7.872386575E-1,8.264809608E0
4.473703822E1,-3.373879790E-1,7.872386575E-1,8.243273735E0
4.473944926E1,-3.493520916E-1,7.848458290E-1,8.243273735E0
4.474186030E1,-3.613162339E-1,7.920243144E-1,8.240880966E0
4.474427134E1,-3.589234054E-1,7.992027402E-1,8.219346046E0
4.474668233E1,-3.661018610E-1,7.992027402E-1,8.209774017E0
4.474909337E1,-3.589234054E-1,8.015955687E-1,8.204988480E0
4.475150441E1,-3.421736360E-1,7.944171429E-1,8.209774017E0
4.475391540E1,-3.445664644E-1,7.896314859E-1,8.202595711E0
4.475632644E1,-3.349951804E-1,7.968099117E-1,8.183453560E0
4.475873749E1,-3.445664644E-1,7.896314859E-1,8.181060791E0
4.476114848E1,-3.493520916E-1,8.111668825E-1,8.185846329E0
4.476355952E1,-3.493520916E-1,7.968099117E-1,8.166703224E0
4.476597056E1,-3.469592929E-1,7.992027402E-1,8.173882484E0
4.476838160E1,-3.373879790E-1,7.752745152E-1,8.176275253E0
4.477079259E1,-3.541377485E-1,8.015955687E-1,8.164310455E0
4.477320363E1,-3.541377485E-1,8.063812256E-1,8.166703224E0
4.477561467E1,-3.541377485E-1,8.087740541E-1,8.176275253E0
4.477802566E1,-3.373879790E-1,8.207381964E-1,8.190631866E0
4.478043670E1,-3.421736360E-1,8.087740541E-1,8.169096947E0
4.478284775E1,-3.445664644E-1,8.087740541E-1,8.157132149E0
4.478525879E1,-3.349951804E-1,8.063812256E-1,8.173882484E0
4.478766978E1,-3.541377485E-1,8.063812256E-1,8.171489716E0
4.479008082E1,-3.517449200E-1,7.992027402E-1,8.171489716E0
4.479249186E1,-3.326023519E-1,8.015955687E-1,8.166703224E0
4.479490285E1,-3.397808075E-1,8.015955687E-1,8.183453560E0
4.479731389E1,-3.541377485E-1,8.015955687E-1,8.178668022E0
4.479972493E1,-3.517449200E-1,7.896314859E-1,8.181060791E0
4.480213598E1,-3.565305769E-1,7.968099117E-1,8.190631866E0
4.480454696E1,-3.517449200E-1,7.848458290E-1,8.216953278E0
4.480695801E1,-3.517449200E-1,7.633104324E-1,8.233702660E0
4.480936905E1,-3.445664644E-1,7.585247755E-1,8.243273735E0
4.481178004E1,-3.349951804E-1,7.680960894E-1,8.250452042E0
4.481419108E1,-3.421736360E-1,7.657032609E-1,8.260024071E0
4.481660212E1,-3.421736360E-1,7.776673436E-1,8.274380684E0
4.481901316E1,-3.469592929E-1,7.752745152E-1,8.298309326E0
4.482142415E1,-3.469592929E-1,7.752745152E-1,8.315058708E0
4.482383519E1,-3.517449200E-1,7.704889178E-1,8.319844246E0
4.482624624E1,-3.565305769E-1,7.585247755E-1,8.331808090E0
4.482865723E1,-3.613162339E-1,7.513462901E-1,8.338987350E0
4.483106827E1,-3.613162339E-1,7.633104324E-1,8.358129501E0
4.483347931E1,-3.565305769E-1,7.633104324E-1,8.362915039E0
4.483589035E1,-3.637090325E-1,7.609176040E-1,8.379665375E0
4.483830134E1,-3.780659735E-1,7.441678643E-1,8.394021988E0
4.484071238E1,-3.804588020E-1,7.513462901E-1,8.422736168E0
4.484312342E1,-3.684946895E-1,7.393822074E-1,8.449056625E0
4.484553441E1,-3.661018610E-1,7.369893789E-1,8.470592499E0
4.484794546E1,-3.613162339E-1,7.441678643E-1,8.494520187E0
4.485035650E1,-3.708875179E-1,7.322037220E-1,8.513663292E0
4.485276754E1,-3.613162339E-1,7.226324677E-1,8.535198212E0
4.485517853E1,-3.565305769E-1,7.226324677E-1,8.561519623E0
4.485758957E1,-3.517449200E-1,7.034898400E-1,8.571090698E0
4.486000061E1,-3.589234054E-1,7.010970116E-1,8.602197647E0
4.486241160E1,-3.756731451E-1,6.963114142E-1,8.623732567E0
4.486482264E1,-3.684946895E-1,7.106683254E-1,8.647661209E0
4.486723368E1,-3.637090325E-1,7.010970116E-1,8.671588898E0
4.486964473E1,-3.828516304E-1,6.819544435E-1,8.697910309E0
4.487205572E1,-3.852444589E-1,6.771687865E-1,8.736195564E0
4.487446676E1,-3.780659735E-1,6.771687865E-1,8.757730484E0
4.487687780E1,-3.780659735E-1,6.867401004E-1,8.796015739E0
4.487928879E1,-3.972085714E-1,6.795616150E-1,8.819944382E0
4.488169983E1,-3.924229145E-1,6.652047038E-1,8.851051331E0
4.488411087E1,-3.876372576E-1,6.508477330E-1,8.870193481E0
4.488652191E1,-3.684946895E-1,6.364908218E-1,8.906085968E0
4.488893290E1,-3.684946895E-1,6.484549642E-1,8.934800148E0
4.489134394E1,-3.708875179E-1,6.604190469E-1,8.973084450E0
4.489375499E1,-3.708875179E-1,6.699903607E-1,8.994620323E0
4.489616598E1,-3.804588020E-1,6.388836503E-1,9.028120041E0
4.489857702E1,-3.684946895E-1,6.149554253E-1,9.061619759E0
4.490098806E1,-3.852444589E-1,6.101697683E-1,9.092725754E0
4.490339910E1,-3.900300860E-1,6.053841114E-1,9.135796547E0
4.490581009E1,-3.924229145E-1,6.029912829E-1,9.159725189E0
4.490822113E1,-3.828516304E-1,6.173482537E-1,9.193224907E0
4.491063217E1,-3.804588020E-1,5.886343718E-1,9.233902931E0
4.491304316E1,-3.900300860E-1,5.551348329E-1,9.276973724E0
4.491545420E1,-3.996013701E-1,5.575276613E-1,9.324830055E0
4.491786525E1,-4.259224236E-1,5.670989752E-1,9.367900848E0
4.492027624E1,-4.139583111E-1,5.599204898E-1,9.403793335E0
4.492268728E1,-4.043870270E-1,5.551348329E-1,9.434899330E0
4.492509832E1,-4.115654826E-1,5.479564071E-1,9.470791817E0
4.492750936E1,-4.235295951E-1,5.335994363E-1,9.506684303E0
4.492992035E1,-4.163511395E-1,5.240281820E-1,9.544969559E0
4.493233139E1,-4.091726840E-1,5.216353536E-1,9.580862045E0
4.493474243E1,-4.019941986E-1,5.168496966E-1,9.614361763E0
4.493715348E1,-4.139583111E-1,5.192425251E-1,9.657432556E0
4.493956447E1,-4.043870270E-1,4.977070987E-1,9.705288887E0
4.494197551E1,-4.019941986E-1,4.905286431E-1,9.741181374E0
4.494438655E1,-4.163511395E-1,4.809573591E-1,9.774680138E0
4.494679754E1,-4.163511395E-1,4.809573591E-1,9.808179855E0
4.494920858E1,-4.139583111E-1,4.833501875E-1,9.844072342E0
4.495161962E1,-4.259224236E-1,4.642075896E-1,9.887143135E0
4.495403061E1,-4.307080805E-1,4.594219327E-1,9.930213928E0
4.495644165E1,-4.211367965E-1,4.378865361E-1,9.968499184E0
4.495885269E1,-4.331009090E-1,4.354937077E-1,9.999606133E0
4.496126374E1,-4.402793646E-1,4.378865361E-1,1.004028416E1
4.496367473E1,-4.474578202E-1,4.331009090E-1,1.007856941E1
4.496608577E1,-4.546363056E-1,4.426721931E-1,1.011206818E1
4.496849681E1,-4.522434771E-1,4.067798555E-1,1.014317513E1
4.497090780E1,-4.354937077E-1,4.043870270E-1,1.018863869E1
4.497331884E1,-4.474578202E-1,3.804588020E-1,1.023649502E1
4.497572988E1,-4.402793646E-1,3.661018610E-1,1.027717304E1
4.497814092E1,-4.331009090E-1,3.828516304E-1,1.030588722E1
4.498055191E1,-4.331009090E-1,3.804588020E-1,1.034656525E1
4.498296296E1,-4.354937077E-1,3.804588020E-1,1.038245773E1
4.498537400E1,-4.498506486E-1,3.708875179E-1,1.042552853E1
4.498778504E1,-4.498506486E-1,3.589234054E-1,1.047338486E1
4.499019603E1,-4.426721931E-1,3.421736360E-1,1.050688457E1
4.499260707E1,-4.498506486E-1,3.445664644E-1,1.055474091E1
4.499501811E1,-4.618147612E-1,3.254238665E-1,1.058824062E1
4.499742910E1,-4.618147612E-1,3.158525825E-1,1.061695385E1
4.499984014E1,-4.570291340E-1,3.110669553E-1,1.065523911E1
4.500225118E1,-4.570291340E-1,3.110669553E-1,1.069591713E1
4.500466217E1,-4.737788737E-1,3.038884699E-1,1.074377346E1
4.500707322E1,-4.809573591E-1,2.919243574E-1,1.077727318E1
4.500948426E1,-4.809573591E-1,2.967100143E-1,1.081077290E1
4.501189530E1,-4.594219327E-1,2.991028428E-1,1.084187984E1
4.501430629E1,-4.713860750E-1,2.775674164E-1,1.088973618E1
4.501671733E1,-4.809573591E-1,2.679961324E-1,1.092084217E1
4.501912837E1,-4.713860750E-1,2.727817893E-1,1.096630573E1
4.502153941E1,-4.809573591E-1,2.608176768E-1,1.099741268E1
4.502395040E1,-4.785645306E-1,2.536391914E-1,1.103569794E1
4.502636144E1,-4.809573591E-1,2.344966233E-1,1.107637596E1
4.502877249E1,-4.857429862E-1,2.440679073E-1,1.111705399E1
4.503118348E1,-4.689932466E-1,2.273181528E-1,1.114337540E1
4.503359452E1,-4.857429862E-1,2.201396823E-1,1.117687416E1
4.503600556E1,-4.833501875E-1,2.225325108E-1,1.122233772E1
4.503841660E1,-4.833501875E-1,2.081755698E-1,1.125344467E1
4.504082759E1,-4.953143001E-1,2.153540403E-1,1.128694439E1
4.504323863E1,-4.929214716E-1,2.225325108E-1,1.132283688E1
4.504564967E1,-4.833501875E-1,2.129612118E-1,1.135155106E1
4.504806066E1,-4.761717021E-1,2.273181528E-1,1.139462185E1
4.505047170E1,-4.929214716E-1,2.009970993E-1,1.143529987E1
4.505288275E1,-5.168496966E-1,1.890329868E-1,1.146401310E1
4.505529374E1,-4.977070987E-1,1.746760458E-1,1.148554897E1
4.505770478E1,-5.120640397E-1,1.914258152E-1,1.151665497E1
4.506011582E1,-5.048855543E-1,1.866401732E-1,1.154536915E1
4.506252686E1,-5.096712112E-1,1.746760458E-1,1.158365440E1
4.506493785E1,-5.072783828E-1,1.579262912E-1,1.160758305E1
4.506734889E1,-5.000999570E-1,1.507478207E-1,1.162672520E1
4.506975993E1,-5.072783828E-1,1.507478207E-1,1.165543938E1
4.507217098E1,-5.048855543E-1,1.483550072E-1,1.168175983E1
4.507458196E1,-5.048855543E-1,1.531406492E-1,1.171047401E1
4.507699301E1,-5.000999570E-1,1.411765367E-1,1.172722340E1
4.507940405E1,-5.168496966E-1,1.316052526E-1,1.175115204E1
4.508181504E1,-5.000999570E-1,1.363908947E-1,1.177986622E1
4.508422608E1,-5.096712112E-1,1.292124242E-1,1.180379391E1
4.508663712E1,-5.120640397E-1,1.316052526E-1,1.182532978E1
4.508904816E1,-5.288137794E-1,1.316052526E-1,1.185165024E1
4.509145915E1,-5.216353536E-1,1.268195957E-1,1.187797165E1
4.509387019E1,-5.168496966E-1,1.244267747E-1,1.189232826E1
4.509628118E1,-5.096712112E-1,1.076770201E-1,1.190429306E1
4.509869223E1,-5.120640397E-1,1.124626622E-1,1.192822075E1
4.510110327E1,-5.072783828E-1,1.220339537E-1,1.194736385E1
4.510351431E1,-5.216353536E-1,1.244267747E-1,1.196172047E1
4.510592530E1,-5.264210105E-1,1.148554832E-1,1.197368431E1
4.510833634E1,-5.072783828E-1,1.028913707E-1,1.199761295E1
4.511074738E1,-5.096712112E-1,9.332008660E-2,1.203111267E1
4.511315842E1,-5.216353536E-1,1.052841991E-1,1.203829098E1
4.511556941E1,-5.288137794E-1,1.052841991E-1,1.204546928E1
4.511798046E1,-5.288137794E-1,1.052841991E-1,1.205264759E1
4.512039150E1,-5.335994363E-1,7.657032460E-2,1.207657623E1
4.512280254E1,-5.240281820E-1,7.178468257E-2,1.209093285E1
4.512521353E1,-5.192425251E-1,7.657032460E-2,1.209571838E1
4.512762457E1,-5.240281820E-1,7.657032460E-2,1.210050392E1
4.513003561E1,-5.216353536E-1,7.657032460E-2,1.211246777E1
4.513244660E1,-5.335994363E-1,8.853443712E-2,1.212682533E1
4.513485764E1,-5.288137794E-1,7.896314561E-2,1.214596748E1
4.513726868E1,-5.264210105E-1,7.896314561E-2,1.215793228E1
4.513967967E1,-5.120640397E-1,6.939185411E-2,1.216032505E1
4.514209072E1,-5.120640397E-1,7.178468257E-2,1.217468166E1
4.514450176E1,-5.072783828E-1,8.374879509E-2,1.216750336E1
4.514691280E1,-5.240281820E-1,7.178468257E-2,1.218903828E1
4.514932379E1,-5.216353536E-1,8.614161611E-2,1.217228889E1
4.515173483E1,-5.144568682E-1,5.982056633E-2,1.217707443E1
4.515414587E1,-5.168496966E-1,6.699903309E-2,1.218903828E1
4.515655691E1,-5.264210105E-1,6.699903309E-2,1.219143105E1
4.515896790E1,-5.335994363E-1,7.896314561E-2,1.218664551E1
4.516137894E1,-5.240281820E-1,7.178468257E-2,1.218185997E1
4.516378999E1,-5.216353536E-1,7.178468257E-2,1.220100307E1
4.516620098E1,-5.192425251E-1,7.417750359E-2,1.218903828E1
4.516861202E1,-5.096712112E-1,7.657032460E-2,1.221296692E1
4.517102306E1,-5.072783828E-1,7.417750359E-2,1.220818138E1
4.517343405E1,-5.335994363E-1,5.024927482E-2,1.219861031E1
4.517584509E1,-5.407779217E-1,5.503492057E-2,1.218664551E1
4.517825613E1,-5.264210105E-1,3.828516230E-2,1.217707443E1
4.518066717E1,-5.288137794E-1,4.546362907E-2,1.218185997E1
4.518307816E1,-5.216353536E-1,3.349951655E-2,1.217468166E1
4.518548920E1,-5.383850932E-1,3.349951655E-2,1.216750336E1
4.518790025E1,-5.216353536E-1,3.110669367E-2,1.216271782E1
4.519031129E1,-5.192425251E-1,2.871387079E-2,1.217228889E1
4.519272228E1,-5.240281820E-1,2.153540403E-2,1.216750336E1
4.519513332E1,-5.359922647E-1,1.914258115E-2,1.215793228E1
4.519754436E1,-5.264210105E-1,3.828516230E-2,1.213878918E1
4.519995535E1,-5.288137794E-1,3.589234129E-2,1.212921810E1
4.520236639E1,-5.144568682E-1,3.349951655E-2,1.213161087E1
4.520477743E1,-5.120640397E-1,2.392822644E-3,1.211486149E1
4.520718842E1,-5.264210105E-1,9.571290575E-3,1.209811115E1
4.520959947E1,-5.192425251E-1,1.196411345E-2,1.208375454E1
4.521201051E1,-5.144568682E-1,0.000000000E0,1.207657623E1
4.521442155E1,-5.312066078E-1,1.435693540E-2,1.206461143E1
4.521683254E1,-5.240281820E-1,1.196411345E-2,1.204068375E1
4.521924358E1,-5.240281820E-1,1.435693540E-2,1.202393341E1
4.522165462E1,-5.312066078E-1,-2.392822644E-3,1.201914787E1
4.522406561E1,-5.312066078E-1,0.000000000E0,1.201436234E1
