"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.633546698E1,-1.801974773E0,-1.343138963E-1,-7.460185885E-2
1.633787802E1,-1.784259677E0,-1.416442692E-1,-7.276926935E-2
1.634028901E1,-1.765933752E0,-1.477529258E-1,-7.338013500E-2
1.634270005E1,-1.748218656E0,-1.532506943E-1,-7.215840369E-2
1.634511104E1,-1.730503559E0,-1.581376195E-1,-7.093667239E-2
1.634752208E1,-1.714621067E0,-1.660788655E-1,-6.910407543E-2
1.634993307E1,-1.697516918E0,-1.709657758E-1,-6.910407543E-2
1.635234411E1,-1.681634426E0,-1.752418280E-1,-6.788235158E-2
1.635475510E1,-1.665751934E0,-1.801287532E-1,-6.604975462E-2
1.635716614E1,-1.651091099E0,-1.844048053E-1,-6.543888897E-2
1.635957719E1,-1.636430383E0,-1.886808574E-1,-6.482802331E-2
1.636198818E1,-1.621158719E0,-1.917351782E-1,-6.299543381E-2
1.636439922E1,-1.607108831E0,-1.954003721E-1,-6.177370250E-2
1.636681021E1,-1.595502496E0,-2.002872825E-1,-6.116283685E-2
1.636922125E1,-1.582063437E0,-2.015090138E-1,-6.116283685E-2
1.637163224E1,-1.571067810E0,-2.039524764E-1,-5.994110554E-2
1.637404328E1,-1.559461474E0,-2.051742077E-1,-5.810851231E-2
1.637645427E1,-1.547855020E0,-2.076176703E-1,-5.749764666E-2
1.637886531E1,-1.538691998E0,-2.076176703E-1,-5.810851231E-2
1.638127630E1,-1.529529095E0,-2.051742077E-1,-5.627591908E-2
1.638368734E1,-1.519755244E0,-2.063959390E-1,-5.505418777E-2
1.638609833E1,-1.511203051E0,-2.057850659E-1,-5.505418777E-2
1.638850937E1,-1.504483581E0,-2.045633495E-1,-5.444332212E-2
1.639092036E1,-1.497764111E0,-2.021198869E-1,-5.322159454E-2
1.639333140E1,-1.489822865E0,-1.984546930E-1,-5.383246019E-2
1.639574239E1,-1.484935880E0,-1.954003721E-1,-5.261072889E-2
1.639815344E1,-1.481270790E0,-1.941786408E-1,-5.261072889E-2
1.640056443E1,-1.476383805E0,-1.899025887E-1,-5.138900131E-2
1.640297547E1,-1.473940372E0,-1.874591261E-1,-5.261072889E-2
1.640538651E1,-1.470885992E0,-1.825722158E-1,-5.077813566E-2
1.640779750E1,-1.467831731E0,-1.764635593E-1,-5.016727000E-2
1.641020854E1,-1.467831731E0,-1.703549176E-1,-5.016727000E-2
1.641261953E1,-1.466609955E0,-1.654679924E-1,-5.077813566E-2
1.641503057E1,-1.465388298E0,-1.605810821E-1,-5.077813566E-2
1.641744156E1,-1.465999126E0,-1.538615674E-1,-5.077813566E-2
1.641985260E1,-1.469053388E0,-1.495855153E-1,-5.016727000E-2
1.642226359E1,-1.470885992E0,-1.422551423E-1,-4.955640435E-2
1.642467463E1,-1.473329544E0,-1.355356276E-1,-5.077813566E-2
1.642708562E1,-1.475162029E0,-1.282052398E-1,-5.016727000E-2
1.642949667E1,-1.478216410E0,-1.214857325E-1,-5.077813566E-2
1.643190766E1,-1.482492447E0,-1.147662178E-1,-5.077813566E-2
1.643431870E1,-1.487379432E0,-1.074358448E-1,-5.016727000E-2
1.643672969E1,-1.493488073E0,-1.001054645E-1,-5.138900131E-2
1.643914073E1,-1.498374939E0,-9.338594973E-2,-5.138900131E-2
1.644155172E1,-1.505094409E0,-8.666644245E-2,-5.199986324E-2
1.644396276E1,-1.513035655E0,-8.116865903E-2,-5.199986324E-2
1.644637380E1,-1.520366073E0,-7.506000996E-2,-5.261072889E-2
1.644878479E1,-1.527085543E0,-6.834049523E-2,-5.199986324E-2
1.645119583E1,-1.535026789E0,-6.162098423E-2,-5.261072889E-2
1.645360682E1,-1.544189811E0,-5.734493211E-2,-5.322159454E-2
1.645601786E1,-1.551520228E0,-5.123628303E-2,-5.383246019E-2
1.645842885E1,-1.561293960E0,-4.634936526E-2,-5.444332212E-2
1.646083989E1,-1.571678758E0,-4.146244749E-2,-5.383246019E-2
1.646325088E1,-1.582063437E0,-3.474293277E-2,-5.383246019E-2
1.646566193E1,-1.591837287E0,-3.168861195E-2,-5.444332212E-2
1.646807292E1,-1.601000190E0,-2.802342176E-2,-5.566505343E-2
1.647048396E1,-1.611995816E0,-2.435823344E-2,-5.627591908E-2
1.647289495E1,-1.622380495E0,-2.069304511E-2,-5.627591908E-2
1.647530599E1,-1.635208607E0,-1.886045001E-2,-5.749764666E-2
1.647771698E1,-1.647426009E0,-1.580612548E-2,-5.749764666E-2
1.648012802E1,-1.657199740E0,-1.336266659E-2,-5.871937796E-2
1.648253901E1,-1.670027971E0,-1.397353224E-2,-5.933023989E-2
1.648495005E1,-1.679190874E0,-1.214093715E-2,-5.994110554E-2
1.648736104E1,-1.692019105E0,-1.030834299E-2,-5.994110554E-2
1.648977208E1,-1.704236388E0,-1.091920771E-2,-6.055197120E-2
1.649218312E1,-1.714621067E0,-9.697478265E-3,-6.177370250E-2
1.649459411E1,-1.726227522E0,-1.091920771E-2,-6.177370250E-2
1.649700516E1,-1.737223029E0,-1.214093715E-2,-6.238456443E-2
1.649941614E1,-1.748829484E0,-1.458439697E-2,-6.177370250E-2
1.650182719E1,-1.759214163E0,-1.519526169E-2,-6.238456443E-2
1.650423818E1,-1.770820618E0,-1.886045001E-2,-6.299543381E-2
1.650664922E1,-1.781816244E0,-2.069304511E-2,-6.299543381E-2
1.650906021E1,-1.792200923E0,-2.374736778E-2,-6.360629201E-2
1.651147125E1,-1.801974773E0,-2.680169232E-2,-6.482802331E-2
1.651388224E1,-1.812359452E0,-2.924515121E-2,-6.421715766E-2
1.651629328E1,-1.822744131E0,-3.352120519E-2,-6.421715766E-2
1.651870427E1,-1.832517982E0,-3.779725730E-2,-6.482802331E-2
1.652111531E1,-1.841070056E0,-4.146244749E-2,-6.421715766E-2
1.652352635E1,-1.849011302E0,-4.696023092E-2,-6.421715766E-2
1.652593734E1,-1.856952548E0,-5.184714869E-2,-6.543888897E-2
1.652834833E1,-1.866115570E0,-5.551233515E-2,-6.666062027E-2
1.653075937E1,-1.872835040E0,-6.039925665E-2,-6.666062027E-2
1.653317042E1,-1.879554510E0,-6.589704007E-2,-6.604975462E-2
1.653558141E1,-1.887495756E0,-7.078395784E-2,-6.543888897E-2
1.653799245E1,-1.892993569E0,-7.628174126E-2,-6.543888897E-2
1.654040344E1,-1.899102211E0,-8.177952468E-2,-6.543888897E-2
1.654281448E1,-1.903989196E0,-8.727730811E-2,-6.543888897E-2
1.654522547E1,-1.908876061E0,-9.155336022E-2,-6.482802331E-2
1.654763651E1,-1.913763046E0,-9.582941234E-2,-6.421715766E-2
1.655004750E1,-1.916206479E0,-1.007163301E-1,-6.299543381E-2
1.655245854E1,-1.919260740E0,-1.062141135E-1,-6.238456443E-2
1.655486953E1,-1.920482516E0,-1.098793000E-1,-6.299543381E-2
1.655728057E1,-1.921704292E0,-1.147662178E-1,-6.360629201E-2
1.655969161E1,-1.921704292E0,-1.202640012E-1,-6.360629201E-2
1.656210260E1,-1.923536777E0,-1.239291951E-1,-6.299543381E-2
1.656451359E1,-1.922925949E0,-1.282052398E-1,-6.177370250E-2
1.656692463E1,-1.921704292E0,-1.324812919E-1,-6.177370250E-2
1.656933562E1,-1.917428136E0,-1.330921650E-1,-6.055197120E-2
1.657174667E1,-1.918649912E0,-1.361464858E-1,-6.177370250E-2
1.657415771E1,-1.913763046E0,-1.385899484E-1,-5.994110554E-2
1.657656870E1,-1.909486890E0,-1.416442692E-1,-5.871937796E-2
1.657897974E1,-1.907654405E0,-1.465311944E-1,-5.810851231E-2
1.658139073E1,-1.900323987E0,-1.465311944E-1,-5.810851231E-2
1.658380177E1,-1.893604517E0,-1.477529258E-1,-5.871937796E-2
1.658621276E1,-1.886884928E0,-1.483637840E-1,-5.688678101E-2
1.658862380E1,-1.879554510E0,-1.489746422E-1,-5.566505343E-2
1.659103479E1,-1.871002436E0,-1.495855153E-1,-5.566505343E-2
1.659344583E1,-1.863061190E0,-1.501963735E-1,-5.444332212E-2
1.659585682E1,-1.851454735E0,-1.483637840E-1,-5.322159454E-2
1.659826786E1,-1.841070056E0,-1.471420527E-1,-5.383246019E-2
1.660067885E1,-1.828852773E0,-1.471420527E-1,-5.322159454E-2
1.660308989E1,-1.817857265E0,-1.453094631E-1,-5.199986324E-2
1.660550088E1,-1.804418206E0,-1.422551423E-1,-5.077813566E-2
1.660791192E1,-1.789757490E0,-1.398116797E-1,-5.077813566E-2
1.661032297E1,-1.775707603E0,-1.379790753E-1,-5.016727000E-2
1.661273396E1,-1.761046767E0,-1.355356276E-1,-4.955640435E-2
1.661514500E1,-1.744553447E0,-1.318704337E-1,-4.833467677E-2
1.661755599E1,-1.728060126E0,-1.288161129E-1,-4.711294547E-2
1.661996703E1,-1.710345030E0,-1.257617921E-1,-4.650207981E-2
1.662237802E1,-1.693240762E0,-1.214857325E-1,-4.528035223E-2
1.662478906E1,-1.673082232E0,-1.153770834E-1,-4.466948658E-2
1.662720005E1,-1.654756308E0,-1.117118970E-1,-4.344775900E-2
1.662961109E1,-1.634597778E0,-1.068249792E-1,-4.283689335E-2
1.663202208E1,-1.611995816E0,-1.013271958E-1,-4.222602770E-2
1.663443312E1,-1.590004683E0,-9.582941234E-2,-4.100430012E-2
1.663684411E1,-1.566791773E0,-9.033162892E-2,-3.978256881E-2
1.663925516E1,-1.544800639E0,-8.605557680E-2,-3.917170316E-2
1.664166614E1,-1.520366073E0,-7.994692773E-2,-3.733910993E-2
1.664407719E1,-1.495931506E0,-7.444914430E-2,-3.672824427E-2
1.664648818E1,-1.470275164E0,-6.772962958E-2,-3.550651670E-2
1.664889922E1,-1.444618821E0,-6.162098423E-2,-3.489565104E-2
1.665131026E1,-1.417740822E0,-5.612320080E-2,-3.428478539E-2
1.665372125E1,-1.390862703E0,-5.001455545E-2,-3.367391974E-2
1.665613229E1,-1.362762928E0,-4.268417507E-2,-3.306305781E-2
1.665854328E1,-1.333441496E0,-3.657552972E-2,-3.245219216E-2
1.666095432E1,-1.306563377E0,-2.924515121E-2,-3.245219216E-2
1.666336531E1,-1.275409341E0,-2.435823344E-2,-3.000873141E-2
1.666577635E1,-1.246698618E0,-1.824958436E-2,-2.756527252E-2
1.666818734E1,-1.214322805E0,-1.214093715E-2,-2.695440874E-2
1.667059838E1,-1.183779597E0,-6.032289471E-3,-2.756527252E-2
1.667300937E1,-1.151403785E0,6.872228696E-4,-2.634354308E-2
1.667542042E1,-1.120249629E0,5.574141163E-3,-2.573267929E-2
1.667783141E1,-1.086041212E0,1.229365356E-2,-2.451094985E-2
1.668024245E1,-1.054276228E0,1.656970754E-2,-2.390008420E-2
1.668265344E1,-1.021289587E0,2.084576152E-2,-2.267835476E-2
1.668506448E1,-9.840267897E-1,2.756527252E-2,-2.267835476E-2
1.668747547E1,-9.485966563E-1,3.245219216E-2,-2.023489587E-2
1.668988651E1,-9.162207842E-1,3.672824427E-2,-1.962403022E-2
1.669229755E1,-8.795689344E-1,4.100430012E-2,-1.779143699E-2
1.669470854E1,-8.429170251E-1,4.528035223E-2,-1.656970754E-2
1.669711958E1,-8.074868917E-1,4.833467677E-2,-1.595884189E-2
1.669953057E1,-7.726675868E-1,5.138900131E-2,-1.534797717E-2
1.670194161E1,-7.335722446E-1,5.688678101E-2,-1.290451828E-2
1.670435260E1,-6.975312233E-1,5.871937796E-2,-1.290451828E-2
1.670676364E1,-6.596575975E-1,6.177370250E-2,-1.168278884E-2
1.670917463E1,-6.205622554E-1,6.482802331E-2,-9.239329956E-3
1.671158568E1,-5.845212340E-1,6.666062027E-2,-9.239329956E-3
1.671399666E1,-5.460367799E-1,6.849320978E-2,-8.017600514E-3
1.671640771E1,-5.063305497E-1,6.971494108E-2,-8.017600514E-3
1.671881870E1,-4.672352076E-1,6.971494108E-2,-7.406735327E-3
1.672122974E1,-4.269181192E-1,7.276926935E-2,-4.352411721E-3
1.672364073E1,-3.878227770E-1,7.399099320E-2,-3.130682046E-3
1.672605177E1,-3.493382931E-1,7.460185885E-2,-1.298087649E-3
1.672846276E1,-3.090212345E-1,7.521272451E-2,-6.872228696E-4
1.673087380E1,-2.693150043E-1,7.460185885E-2,5.345066893E-4
1.673328484E1,-2.296088040E-1,7.399099320E-2,1.145371469E-3
1.673569583E1,-1.892917305E-1,7.215840369E-2,3.588830587E-3
1.673810687E1,-1.489746422E-1,7.093667239E-2,3.588830587E-3
1.674051786E1,-1.080467105E-1,7.093667239E-2,4.810560029E-3
1.674292890E1,-6.834049523E-2,6.788235158E-2,7.864884101E-3
1.674533989E1,-2.741255611E-2,6.666062027E-2,8.475748822E-3
1.674775094E1,1.168278884E-2,6.360629201E-2,1.091920771E-2
1.675016192E1,5.444332212E-2,6.299543381E-2,1.091920771E-2
1.675257297E1,9.353867173E-2,5.994110554E-2,1.336266659E-2
1.675498396E1,1.350774765E-1,5.871937796E-2,1.519526169E-2
1.675739500E1,1.741728187E-1,5.566505343E-2,1.580612548E-2
1.675980599E1,2.151007652E-1,5.383246019E-2,1.702785492E-2
1.676221703E1,2.554178238E-1,5.077813566E-2,1.824958436E-2
1.676462802E1,2.963457704E-1,4.650207981E-2,1.947131567E-2
1.676703906E1,3.366628587E-1,4.344775900E-2,2.252563834E-2
1.676945005E1,3.769799173E-1,4.100430012E-2,2.252563834E-2
1.677186109E1,4.179078639E-1,3.794997558E-2,2.557996288E-2
1.677427213E1,4.570032060E-1,3.489565104E-2,2.496909723E-2
1.677668312E1,4.960985482E-1,3.000873141E-2,2.741255611E-2
1.677909416E1,5.351939201E-1,2.573267929E-2,2.924515121E-2
1.678150516E1,5.749000907E-1,2.390008420E-2,2.985601686E-2
1.678391620E1,6.139954329E-1,1.901316643E-2,3.107774630E-2
1.678632719E1,6.524799466E-1,1.718057133E-2,3.352120519E-2
1.678873823E1,6.921861768E-1,1.351538301E-2,3.474293277E-2
1.679114922E1,7.300597429E-1,1.046105940E-2,3.596466407E-2
1.679356026E1,7.667116523E-1,6.185005885E-3,3.718639165E-2
1.679597125E1,8.051961660E-1,4.352411721E-3,3.840812296E-2
1.679838229E1,8.436806202E-1,1.908952487E-3,4.085158184E-2
1.680079328E1,8.797216415E-1,-2.367100911E-3,4.329504073E-2
1.680320432E1,9.157626629E-1,-4.810560029E-3,4.329504073E-2
1.680561536E1,9.524145722E-1,-7.864884101E-3,4.451677203E-2
1.680802635E1,9.878447056E-1,-9.086613543E-3,4.573849961E-2
1.681043739E1,1.023885727E0,-1.275180187E-2,4.696023092E-2
1.681284838E1,1.059315920E0,-1.336266659E-2,4.818195850E-2
1.681525942E1,1.094745994E0,-1.458439697E-2,4.879282415E-2
1.681767042E1,1.128954530E0,-1.519526169E-2,4.940368980E-2
1.682008146E1,1.163773775E0,-1.763872057E-2,5.123628303E-2
1.682249245E1,1.196149588E0,-2.008217946E-2,5.306887627E-2
1.682490349E1,1.227914572E0,-2.008217946E-2,5.367974192E-2
1.682731448E1,1.262122989E0,-2.008217946E-2,5.367974192E-2
1.682972552E1,1.293887973E0,-2.008217946E-2,5.612320080E-2
1.683213651E1,1.324431181E0,-2.008217946E-2,5.673406646E-2
1.683454755E1,1.354974389E0,-2.008217946E-2,5.795579776E-2
1.683695859E1,1.386128545E0,-1.824958436E-2,5.978839099E-2
1.683936958E1,1.414839149E0,-2.008217946E-2,6.039925665E-2
1.684178062E1,1.444771528E0,-1.763872057E-2,6.039925665E-2
1.684419161E1,1.473482251E0,-1.519526169E-2,6.101011857E-2
1.684660266E1,1.501582026E0,-1.275180187E-2,6.162098423E-2
1.684901364E1,1.528460026E0,-1.153007243E-2,6.284271181E-2
1.685142469E1,1.554116368E0,-8.475748822E-3,6.467530876E-2
1.685383568E1,1.579161763E0,-4.810560029E-3,6.528617442E-2
1.685624672E1,1.605429053E0,-2.367100911E-3,6.650790572E-2
1.685865771E1,1.629863620E0,7.635809743E-5,6.711876392E-2
1.686106875E1,1.654298186E0,4.963276442E-3,6.711876392E-2
1.686347974E1,1.677511096E0,9.239329956E-3,6.956222653E-2
1.686589078E1,1.698280454E0,1.229365356E-2,7.078395784E-2
1.686830177E1,1.719049811E0,1.534797717E-2,7.078395784E-2
1.687071281E1,1.741651893E0,2.145662531E-2,7.139482349E-2
1.687312385E1,1.761199474E0,2.573267929E-2,7.017309219E-2
1.687553484E1,1.780747175E0,2.939786762E-2,7.200568914E-2
1.687794588E1,1.800294876E0,3.611737862E-2,7.139482349E-2
1.688035687E1,1.818009973E0,4.222602770E-2,7.322741300E-2
1.688276792E1,1.835114121E0,4.711294547E-2,7.444914430E-2
1.688517890E1,1.851607561E0,5.261072889E-2,7.444914430E-2
1.688758995E1,1.868100882E0,5.810851231E-2,7.506000996E-2
1.689000094E1,1.882150769E0,6.299543381E-2,7.567087561E-2
1.689241198E1,1.895589709E0,6.849320978E-2,7.567087561E-2
1.689482297E1,1.909639716E0,7.582359016E-2,7.689260691E-2
1.689723401E1,1.922467828E0,8.254310489E-2,7.750347257E-2
1.689964500E1,1.932852507E0,8.804088831E-2,7.750347257E-2
1.690205604E1,1.942626357E0,9.292780608E-2,7.872519642E-2
1.690446703E1,1.954843640E0,9.903645515E-2,7.933606207E-2
1.690687807E1,1.963395715E0,1.045342386E-1,7.994692773E-2
1.690928911E1,1.971947908E0,1.088102907E-1,7.994692773E-2
1.691170010E1,1.979889154E0,1.161406636E-1,8.055779338E-2
1.691411114E1,1.987830400E0,1.222493127E-1,8.116865903E-2
1.691652213E1,1.993328094E0,1.265253723E-1,8.177952468E-2
1.691893318E1,1.999436736E0,1.308014244E-1,8.177952468E-2
1.692134416E1,2.003712893E0,1.362992078E-1,8.300124854E-2
1.692375521E1,2.008599758E0,1.405752599E-1,8.300124854E-2
1.692616620E1,2.011043310E0,1.442404389E-1,8.300124854E-2
1.692857724E1,2.013486624E0,1.491273642E-1,8.361211419E-2
1.693098823E1,2.016541004E0,1.534034163E-1,8.422297984E-2
1.693339927E1,2.015930176E0,1.576794684E-1,8.422297984E-2
1.693581026E1,2.018373489E0,1.619555205E-1,8.483384550E-2
1.693822130E1,2.014097452E0,1.625663936E-1,8.666644245E-2
1.694063234E1,2.015930176E0,1.656207144E-1,8.605557680E-2
1.694304333E1,2.014097452E0,1.674533039E-1,8.605557680E-2
1.694545437E1,2.011043310E0,1.692859083E-1,8.666644245E-2
1.694786536E1,2.009210587E0,1.717293561E-1,8.727730811E-2
1.695027640E1,2.004934549E0,1.723402292E-1,8.788817376E-2
1.695268739E1,1.999436736E0,1.735619605E-1,8.788817376E-2
1.695509844E1,1.996993303E0,1.747836918E-1,8.788817376E-2
1.695750942E1,1.990273833E0,1.741728187E-1,8.849903196E-2
1.695992047E1,1.984165192E0,1.735619605E-1,8.910989761E-2
1.696233146E1,1.978056550E0,1.729510874E-1,8.972076327E-2
1.696474250E1,1.968893528E0,1.711184978E-1,8.972076327E-2
1.696715349E1,1.962174058E0,1.692859083E-1,8.910989761E-2
1.696956453E1,1.955454469E0,1.674533039E-1,8.972076327E-2
1.697197552E1,1.946291566E0,1.662315726E-1,8.910989761E-2
1.697438656E1,1.937128544E0,1.625663936E-1,9.094249457E-2
1.697679755E1,1.928576469E0,1.595120728E-1,8.910989761E-2
1.697920859E1,1.918802619E0,1.564577371E-1,8.910989761E-2
1.698161963E1,1.908417940E0,1.534034163E-1,9.094249457E-2
1.698403062E1,1.896200657E0,1.497382224E-1,9.033162892E-2
1.698644166E1,1.887648582E0,1.479056329E-1,9.094249457E-2
1.698885266E1,1.876652956E0,1.430187225E-1,9.094249457E-2
1.699126370E1,1.865657449E0,1.375209391E-1,9.033162892E-2
1.699367469E1,1.853440046E0,1.338557452E-1,9.094249457E-2
1.699608573E1,1.842444539E0,1.283579618E-1,9.094249457E-2
1.699849672E1,1.829616427E0,1.234710440E-1,9.094249457E-2
1.700090776E1,1.818009973E0,1.179732606E-1,9.094249457E-2
1.700331875E1,1.805181742E0,1.136972085E-1,9.155336022E-2
1.700572979E1,1.792353630E0,1.075885594E-1,8.972076327E-2
1.700814078E1,1.780747175E0,1.020907760E-1,8.972076327E-2
1.701055182E1,1.768529892E0,9.842558950E-2,8.910989761E-2
1.701296286E1,1.756312609E0,9.170607477E-2,8.972076327E-2
1.701537385E1,1.743484497E0,8.559742570E-2,8.910989761E-2
1.701778489E1,1.730656266E0,8.071050793E-2,8.972076327E-2
1.702019588E1,1.719049811E0,7.582359016E-2,8.910989761E-2
1.702260692E1,1.706221700E0,7.093667239E-2,8.972076327E-2
1.702501792E1,1.694615245E0,6.604975462E-2,8.910989761E-2
1.702742896E1,1.683008790E0,6.116283685E-2,8.788817376E-2
1.702983995E1,1.670791507E0,5.505418777E-2,8.849903196E-2
1.703225099E1,1.660406828E0,5.138900131E-2,8.849903196E-2
1.703466198E1,1.647578716E0,4.711294547E-2,8.788817376E-2
1.703707302E1,1.635361314E0,4.405862093E-2,8.788817376E-2
1.703948406E1,1.624976635E0,4.100430012E-2,8.788817376E-2
1.704189505E1,1.616424561E0,3.794997558E-2,8.849903196E-2
1.704430609E1,1.605429053E0,3.428478539E-2,8.788817376E-2
1.704671708E1,1.595655203E0,3.061959706E-2,8.666644245E-2
1.704912812E1,1.584659576E0,2.939786762E-2,8.727730811E-2
1.705153911E1,1.576107502E0,2.756527252E-2,8.605557680E-2
1.705395016E1,1.566333652E0,2.634354308E-2,8.666644245E-2
1.705636114E1,1.559003234E0,2.512181364E-2,8.422297984E-2
1.705877219E1,1.551672935E0,2.328922041E-2,8.544471115E-2
1.706118318E1,1.543731689E0,2.390008420E-2,8.483384550E-2
1.706359422E1,1.537012100E0,2.390008420E-2,8.422297984E-2
1.706600521E1,1.530292630E0,2.512181364E-2,8.422297984E-2
1.706841625E1,1.522962213E0,2.573267929E-2,8.422297984E-2
1.707082724E1,1.518075347E0,2.756527252E-2,8.422297984E-2
1.707323828E1,1.515020967E0,2.878700197E-2,8.422297984E-2
1.707564932E1,1.509523273E0,3.061959706E-2,8.422297984E-2
1.707806031E1,1.506468892E0,3.245219216E-2,8.300124854E-2
1.708047135E1,1.504025459E0,3.733910993E-2,8.239039034E-2
1.708288234E1,1.501582026E0,3.978256881E-2,8.361211419E-2
1.708529338E1,1.497916818E0,4.283689335E-2,8.300124854E-2
1.708770437E1,1.497305989E0,4.650207981E-2,8.361211419E-2
1.709011542E1,1.497916818E0,5.199986324E-2,8.361211419E-2
1.709252640E1,1.499138474E0,5.627591908E-2,8.300124854E-2
1.709493745E1,1.499138474E0,5.994110554E-2,8.300124854E-2
1.709734844E1,1.501582026E0,6.543888897E-2,8.239039034E-2
1.709975948E1,1.502803683E0,6.849320978E-2,8.300124854E-2
1.710217047E1,1.505858064E0,7.582359016E-2,8.300124854E-2
1.710458151E1,1.510134101E0,8.193223923E-2,8.300124854E-2
1.710699255E1,1.513799310E0,8.743002266E-2,8.300124854E-2
1.710940354E1,1.518686175E0,9.292780608E-2,8.300124854E-2
1.711181458E1,1.523573160E0,9.842558950E-2,8.300124854E-2
1.711422557E1,1.529681802E0,1.045342386E-1,8.422297984E-2
1.711663661E1,1.535790443E0,1.094211563E-1,8.422297984E-2
1.711904760E1,1.543120742E0,1.149189398E-1,8.422297984E-2
1.712145864E1,1.550451159E0,1.198058575E-1,8.483384550E-2
1.712386963E1,1.559614182E0,1.253036410E-1,8.605557680E-2
1.712628068E1,1.569998860E0,1.314122826E-1,8.544471115E-2
1.712869166E1,1.577940106E0,1.362992078E-1,8.666644245E-2
1.713110271E1,1.588935614E0,1.411861181E-1,8.605557680E-2
1.713351375E1,1.600542068E0,1.460730433E-1,8.666644245E-2
1.713592474E1,1.611537695E0,1.497382224E-1,8.849903196E-2
1.713833578E1,1.623754978E0,1.552360058E-1,8.972076327E-2
1.714074677E1,1.635972261E0,1.576794684E-1,8.972076327E-2
1.714315781E1,1.649411321E0,1.613446623E-1,8.972076327E-2
1.714556880E1,1.663461208E0,1.650098413E-1,9.094249457E-2
1.714797984E1,1.676289320E0,1.680641770E-1,9.155336022E-2
1.715039083E1,1.690339208E0,1.717293561E-1,9.216422588E-2
1.715280187E1,1.704999924E0,1.723402292E-1,9.277509153E-2
1.715521286E1,1.722104192E0,1.766162813E-1,9.399681538E-2
1.715762390E1,1.734932303E0,1.766162813E-1,9.644027799E-2
1.716003489E1,1.750203967E0,1.778380126E-1,9.827287495E-2
1.716244594E1,1.766086459E0,1.790597439E-1,9.766200930E-2
1.716485698E1,1.783801556E0,1.790597439E-1,9.888373315E-2
1.716726797E1,1.800294876E0,1.772271395E-1,9.888373315E-2
1.716967901E1,1.816177368E0,1.772271395E-1,1.001054645E-1
1.717209000E1,1.834503293E0,1.766162813E-1,1.013271958E-1
1.717450104E1,1.850996614E0,1.753945500E-1,1.025489271E-1
1.717691203E1,1.866879106E0,1.729510874E-1,1.049923822E-1
1.717932307E1,1.883372426E0,1.705076247E-1,1.049923822E-1
1.718173406E1,1.902309299E0,1.668424457E-1,1.062141135E-1
1.718414510E1,1.920024395E0,1.656207144E-1,1.080467105E-1
1.718655609E1,1.935906887E0,1.619555205E-1,1.086575761E-1
1.718896713E1,1.953621864E0,1.576794684E-1,1.098793000E-1
1.719137818E1,1.971947908E0,1.540142894E-1,1.111010313E-1
1.719378917E1,1.989662886E0,1.485165060E-1,1.123227626E-1
1.719620016E1,2.005545378E0,1.448513120E-1,1.141553521E-1
1.719861120E1,2.022649527E0,1.405752599E-1,1.147662178E-1
1.720102224E1,2.039143085E0,1.362992078E-1,1.153770834E-1
1.720343323E1,2.056247234E0,1.295796931E-1,1.165988147E-1
1.720584427E1,2.072129726E0,1.240819097E-1,1.165988147E-1
1.720825526E1,2.088012218E0,1.191949919E-1,1.190422773E-1
1.721066630E1,2.103894711E0,1.136972085E-1,1.220965981E-1
1.721307729E1,2.120998859E0,1.069776937E-1,1.214857325E-1
1.721548833E1,2.133826971E0,1.008690447E-1,1.214857325E-1
1.721789932E1,2.147876978E0,9.476039559E-2,1.233183295E-1
1.722031036E1,2.163759470E0,8.926261961E-2,1.245400533E-1
1.722272140E1,2.178420067E0,8.315397054E-2,1.257617921E-1
1.722513239E1,2.190026522E0,7.765618712E-2,1.263726503E-1
1.722754344E1,2.204687357E0,7.338013500E-2,1.275943816E-1
1.722995443E1,2.215072155E0,6.543888897E-2,1.288161129E-1
1.723236547E1,2.227900267E0,6.116283685E-2,1.288161129E-1
1.723477646E1,2.237673998E0,5.566505343E-2,1.282052398E-1
1.723718750E1,2.249280453E0,5.138900131E-2,1.306487024E-1
1.723959849E1,2.259054422E0,4.589121789E-2,1.312595755E-1
1.724200953E1,2.268217325E0,4.039343446E-2,1.312595755E-1
1.724442052E1,2.277991056E0,3.611737862E-2,1.312595755E-1
1.724683156E1,2.285321474E0,3.123046272E-2,1.324812919E-1
1.724924260E1,2.292651892E0,2.817613818E-2,1.330921650E-1
1.725165359E1,2.301203966E0,2.512181364E-2,1.324812919E-1
1.725406463E1,2.304258347E0,2.023489587E-2,1.343138963E-1
1.725647562E1,2.310366869E0,1.779143699E-2,1.343138963E-1
1.725888667E1,2.314032078E0,1.473711245E-2,1.361464858E-1
1.726129766E1,2.319530010E0,1.229365356E-2,1.355356276E-1
1.726370870E1,2.320751667E0,9.850194678E-3,1.355356276E-1
1.726611969E1,2.323195219E0,8.628465235E-3,1.361464858E-1
1.726853073E1,2.325027704E0,7.406735327E-3,1.349247545E-1
1.727094172E1,2.325638533E0,7.406735327E-3,1.349247545E-1
1.727335276E1,2.324416876E0,7.406735327E-3,1.355356276E-1
1.727576375E1,2.323195219E0,6.185005885E-3,1.355356276E-1
1.727817479E1,2.321362495E0,5.574141163E-3,1.343138963E-1
1.728058583E1,2.317086458E0,6.185005885E-3,1.355356276E-1
1.728299682E1,2.314642906E0,6.795870606E-3,1.349247545E-1
