t (s),U1(V),U2(V)
5.39580000,0.00526000,0.00000000
5.39600000,0.00526000,0.00526000
5.39620000,0.00526000,0.00000000
5.39640000,0.00526000,0.00000000
5.39660000,0.00526000,0.00000000
5.39680000,0.00526000,0.00000000
5.39700000,0.00526000,0.00000000
5.39720000,0.00526000,0.00000000
5.39740000,0.00526000,0.00000000
5.39760000,0.00526000,0.00526000
5.39780000,0.00526000,0.00000000
5.39800000,0.00526000,0.00526000
5.39820000,0.00526000,0.00000000
5.39840000,0.00526000,0.00000000
5.39860000,0.00526000,0.00000000
5.39880000,0.00526000,0.00000000
5.39900000,0.00526000,0.00000000
5.39920000,0.00526000,0.00000000
5.39940000,0.00526000,0.00526000
5.39960000,0.00526000,0.00000000
5.39980000,0.00526000,0.00000000
5.40000000,0.00526000,0.00526000
5.40020000,0.00526000,0.00000000
5.40040000,0.00526000,0.00000000
5.40060000,0.00526000,0.00000000
5.40080000,0.00526000,0.00000000
5.40100000,0.00526000,0.00000000
5.40120000,0.00526000,0.00000000
5.40140000,0.00526000,0.00000000
5.40160000,0.00526000,0.00526000
5.40180000,0.00526000,0.00000000
5.40200000,0.00526000,0.00000000
5.40220000,0.00526000,0.00000000
5.40240000,0.00526000,0.00526000
5.40260000,0.01051900,0.00526000
5.40280000,0.00526000,0.00526000
5.40300000,0.00526000,0.00000000
5.40320000,0.01051900,0.00526000
5.40340000,0.00526000,0.00000000
5.40360000,0.00526000,0.00526000
5.40380000,0.00526000,0.00000000
5.40400000,0.00526000,0.00000000
5.40420000,0.01051900,0.00000000
5.40440000,0.00526000,0.00526000
5.40460000,0.00526000,0.00000000
5.40480000,0.01051900,0.00000000
5.40500000,0.00526000,0.00526000
5.40520000,0.00526000,0.00526000
5.40540000,0.00526000,0.00000000
5.40560000,0.01051900,0.00000000
5.40580000,0.00526000,0.00000000
5.40600000,0.01051900,0.00526000
5.40620000,0.00526000,0.00000000
5.40640000,0.01051900,0.00000000
5.40660000,0.01051900,0.00000000
5.40680000,0.00526000,0.00000000
5.40700000,0.00526000,0.00000000
5.40720000,0.00526000,0.00526000
5.40740000,0.01051900,0.00000000
5.40760000,0.01051900,0.00000000
5.40780000,0.01051900,0.00526000
5.40800000,0.01051900,0.00000000
5.40820000,0.01051900,0.00000000
5.40840000,0.01051900,0.00000000
5.40860000,0.00526000,0.00000000
5.40880000,0.01051900,0.00000000
5.40900000,0.01051900,0.00526000
5.40920000,0.01051900,0.00000000
5.40940000,0.01051900,0.00526000
5.40960000,0.00526000,0.00000000
5.40980000,0.01051900,0.00000000
5.41000000,0.00526000,0.00000000
5.41020000,0.01051900,0.00526000
5.41040000,0.01051900,0.00526000
5.41060000,0.00526000,0.00000000
5.41080000,0.00526000,0.00000000
5.41100000,0.01051900,0.00526000
5.41120000,0.00526000,0.00000000
5.41140000,0.01051900,0.00000000
5.41160000,0.01051900,0.00526000
5.41180000,0.01051900,0.00000000
5.41200000,0.00526000,0.00000000
5.41220000,0.00526000,0.00000000
5.41240000,0.01051900,0.00000000
5.41260000,0.01051900,0.00000000
5.41280000,0.01051900,0.00000000
5.41300000,0.01051900,0.00000000
5.41320000,0.01051900,0.00000000
5.41340000,0.01051900,0.00000000
5.41360000,0.01051900,0.00000000
5.41380000,0.00526000,0.00000000
5.41400000,0.01051900,0.00526000
5.41420000,0.01051900,0.00000000
5.41440000,0.01051900,0.00526000
5.41460000,0.01051900,0.00526000
5.41480000,0.01051900,0.00000000
5.41500000,0.01051900,0.00000000
5.41520000,0.00526000,0.00526000
5.41540000,0.01051900,0.00000000
5.41560000,0.01051900,0.00000000
5.41580000,0.01051900,0.00526000
5.41600000,0.01051900,0.00000000
5.41620000,0.01051900,0.00000000
5.41640000,0.01051900,0.00000000
5.41660000,0.01051900,0.00526000
5.41680000,0.01051900,0.00000000
5.41700000,0.01051900,0.00526000
5.41720000,0.01051900,0.00000000
5.41740000,0.01051900,0.00000000
5.41760000,0.01051900,0.00526000
5.41780000,0.01051900,0.00526000
5.41800000,0.01051900,0.00526000
5.41820000,0.01051900,0.00000000
5.41840000,0.01051900,0.00000000
5.41860000,0.01051900,0.00000000
5.41880000,0.01051900,0.00000000
5.41900000,0.01051900,0.00000000
5.41920000,0.01051900,0.00526000
5.41940000,0.01051900,0.00526000
5.41960000,0.01051900,0.00000000
5.41980000,0.01051900,0.00000000
5.42000000,0.01051900,0.00000000
5.42020000,0.01051900,0.00000000
5.42040000,0.01051900,0.00000000
5.42060000,0.01051900,0.00000000
5.42080000,0.01051900,0.00526000
5.42100000,0.01051900,0.00000000
5.42120000,0.01051900,0.00000000
5.42140000,0.01051900,0.00000000
5.42160000,0.01577900,0.00526000
5.42180000,0.01051900,0.00000000
5.42200000,0.01577900,0.00526000
5.42220000,0.01577900,0.00000000
5.42240000,0.01051900,0.00000000
5.42260000,0.01051900,0.00526000
5.42280000,0.01051900,0.00526000
5.42300000,0.01051900,0.00000000
5.42320000,0.01051900,0.00000000
5.42340000,0.01577900,0.00000000
5.42360000,0.01577900,0.00526000
5.42380000,0.01051900,0.00000000
5.42400000,0.01051900,0.00000000
5.42420000,0.01051900,0.00000000
5.42440000,0.01051900,0.00526000
5.42460000,0.01051900,0.00000000
5.42480000,0.01577900,0.00000000
5.42500000,0.01051900,0.00526000
5.42520000,0.01051900,0.00000000
5.42540000,0.01577900,0.00000000
5.42560000,0.01051900,0.00526000
5.42580000,0.01051900,0.00526000
5.42600000,0.01051900,0.00000000
5.42620000,0.01051900,0.00000000
5.42640000,0.01051900,0.00000000
5.42660000,0.01051900,0.00000000
5.42680000,0.01051900,0.00000000
5.42700000,0.01051900,0.00000000
5.42720000,0.01577900,0.00000000
5.42740000,0.01577900,0.00000000
5.42760000,0.01577900,0.00000000
5.42780000,0.01051900,0.00000000
5.42800000,0.01051900,0.00000000
5.42820000,0.01051900,0.00000000
5.42840000,0.01051900,0.00000000
5.42860000,0.01051900,0.00000000
5.42880000,0.01051900,0.00000000
5.42900000,0.01051900,0.00000000
5.42920000,0.01577900,0.00526000
5.42940000,0.01051900,0.00526000
5.42960000,0.01577900,0.00000000
5.42980000,0.01051900,0.00526000
5.43000000,0.01577900,0.00526000
5.43020000,0.01051900,0.00526000
5.43040000,0.01577900,0.00000000
5.43060000,0.01577900,0.00526000
5.43080000,0.01577900,0.00000000
5.43100000,0.01051900,0.00000000
5.43120000,0.01051900,0.00526000
5.43140000,0.01051900,0.00000000
5.43160000,0.01577900,0.00000000
5.43180000,0.01577900,0.00000000
5.43200000,0.01577900,0.00000000
5.43220000,0.01577900,0.00000000
5.43240000,0.01051900,0.00000000
5.43260000,0.01051900,0.00000000
5.43280000,0.01051900,0.00526000
5.43300000,0.01577900,0.00000000
5.43320000,0.01577900,0.00000000
5.43340000,0.01577900,0.00000000
5.43360000,0.01577900,0.00526000
5.43380000,0.01051900,0.00000000
5.43400000,0.01051900,0.00526000
5.43420000,0.01577900,0.00000000
5.43440000,0.01051900,0.00526000
5.43460000,0.01577900,0.00000000
5.43480000,0.01577900,0.00000000
5.43500000,0.01577900,0.00526000
5.43520000,0.01577900,0.00000000
5.43540000,0.01577900,0.00526000
5.43560000,0.01577900,0.00000000
5.43580000,0.01577900,0.00000000
5.43600000,0.01577900,0.00000000
5.43620000,0.01577900,0.00000000
5.43640000,0.01051900,0.00000000
5.43660000,0.01577900,0.00000000
5.43680000,0.01577900,0.00000000
5.43700000,0.01577900,0.00526000
5.43720000,0.01577900,0.00000000
5.43740000,0.01577900,0.00000000
5.43760000,0.01577900,0.00526000
5.43780000,0.01577900,0.00526000
5.43800000,0.01051900,0.00000000
5.43820000,0.01577900,0.00000000
5.43840000,0.01577900,0.00000000
5.43860000,0.01577900,0.00526000
5.43880000,0.01577900,0.00526000
5.43900000,0.01577900,0.00000000
5.43920000,0.01577900,0.00000000
5.43940000,0.01577900,0.00526000
5.43960000,0.01577900,0.00000000
5.43980000,0.01577900,0.00000000
5.44000000,0.01577900,0.00000000
5.44020000,0.01577900,0.00000000
5.44040000,0.01577900,0.00000000
5.44060000,0.01577900,0.00000000
5.44080000,0.01577900,0.00526000
5.44100000,0.01577900,0.00526000
5.44120000,0.01577900,0.00000000
5.44140000,0.01577900,0.00526000
5.44160000,0.01577900,0.00000000
5.44180000,0.01577900,0.00000000
5.44200000,0.01577900,0.00000000
5.44220000,0.02103900,0.00000000
5.44240000,0.01577900,0.00000000
5.44260000,0.01577900,0.00000000
5.44280000,0.01577900,0.00000000
5.44300000,0.01577900,0.00526000
5.44320000,0.01577900,0.00000000
5.44340000,0.01577900,0.00000000
5.44360000,0.01577900,0.00000000
5.44380000,0.01577900,0.00000000
5.44400000,0.01577900,0.00000000
5.44420000,0.01577900,0.00000000
5.44440000,0.01577900,0.00000000
5.44460000,0.01577900,0.00000000
5.44480000,0.01577900,0.00000000
5.44500000,0.01577900,0.00000000
5.44520000,0.01577900,0.00000000
5.44540000,0.01577900,0.00000000
5.44560000,0.01577900,0.00526000
5.44580000,0.01577900,0.00000000
5.44600000,0.01577900,0.00526000
5.44620000,0.01577900,0.00000000
5.44640000,0.01577900,0.00000000
5.44660000,0.01577900,0.00526000
5.44680000,0.01577900,0.00000000
5.44700000,0.01577900,0.00000000
5.44720000,0.01577900,0.00000000
5.44740000,0.01577900,0.00000000
5.44760000,0.01577900,0.00000000
5.44780000,0.01577900,0.00526000
5.44800000,0.01577900,0.00526000
5.44820000,0.01577900,0.00526000
5.44840000,0.01577900,0.00000000
5.44860000,0.01577900,0.00000000
5.44880000,0.02103900,0.00000000
5.44900000,0.01577900,0.00000000
5.44920000,0.02103900,0.00000000
5.44940000,0.02103900,0.00000000
5.44960000,0.01577900,0.00000000
5.44980000,0.01577900,0.00000000
5.45000000,0.02103900,0.00000000
5.45020000,0.02103900,0.00000000
5.45040000,0.02103900,0.00000000
5.45060000,0.02103900,0.00000000
5.45080000,0.02103900,0.00000000
5.45100000,0.01577900,0.00526000
5.45120000,0.01577900,0.00526000
5.45140000,0.02103900,0.00526000
5.45160000,0.02103900,0.00000000
5.45180000,0.01577900,0.00526000
5.45200000,0.01577900,0.00000000
5.45220000,0.02103900,0.00526000
5.45240000,0.01577900,0.00000000
5.45260000,0.01577900,0.00000000
5.45280000,0.01577900,0.00000000
5.45300000,0.02103900,0.00000000
5.45320000,0.02103900,0.00000000
5.45340000,0.02103900,0.00000000
5.45360000,0.02103900,0.00526000
5.45380000,0.02103900,0.00000000
5.45400000,0.02103900,0.00000000
5.45420000,0.01577900,0.00000000
5.45440000,0.01577900,0.00526000
5.45460000,0.02103900,0.00526000
5.45480000,0.02103900,0.00000000
5.45500000,0.02103900,0.00526000
5.45520000,0.01577900,0.00526000
5.45540000,0.02103900,0.00526000
5.45560000,0.02103900,0.00526000
5.45580000,0.02103900,0.00526000
5.45600000,0.02103900,0.00526000
5.45620000,0.02103900,0.00526000
5.45640000,0.02103900,0.00000000
5.45660000,0.02103900,0.00000000
5.45680000,0.02103900,0.00000000
5.45700000,0.02103900,0.00000000
5.45720000,0.02103900,0.00000000
5.45740000,0.02103900,0.00000000
5.45760000,0.02103900,0.00000000
5.45780000,0.02103900,0.00000000
5.45800000,0.02103900,0.00000000
5.45820000,0.02103900,0.00000000
5.45840000,0.02103900,0.00526000
5.45860000,0.02103900,0.00000000
5.45880000,0.01577900,0.00000000
5.45900000,0.01577900,0.00526000
5.45920000,0.02103900,0.00000000
5.45940000,0.02103900,0.00000000
5.45960000,0.02103900,0.00000000
5.45980000,0.02103900,0.00000000
5.46000000,0.02103900,0.00000000
5.46020000,0.02103900,0.00000000
5.46040000,0.02103900,0.00526000
5.46060000,0.02103900,0.00000000
5.46080000,0.02103900,0.00000000
5.46100000,0.02103900,0.00000000
5.46120000,0.02103900,0.00000000
5.46140000,0.02103900,0.00000000
5.46160000,0.02103900,0.00000000
5.46180000,0.02103900,0.00526000
5.46200000,0.02103900,0.00000000
5.46220000,0.02103900,0.00526000
5.46240000,0.02103900,0.00526000
5.46260000,0.02103900,0.00526000
5.46280000,0.02103900,0.00000000
5.46300000,0.01577900,0.00000000
5.46320000,0.02103900,0.00000000
5.46340000,0.02103900,0.00000000
5.46360000,0.02103900,0.00000000
5.46380000,0.02103900,0.00526000
5.46400000,0.02103900,0.00000000
5.46420000,0.02103900,0.00526000
5.46440000,0.02103900,0.00000000
5.46460000,0.02103900,0.00000000
5.46480000,0.02103900,0.00000000
5.46500000,0.02103900,0.00000000
5.46520000,0.02103900,0.00000000
5.46540000,0.02103900,0.00000000
5.46560000,0.02103900,0.00526000
5.46580000,0.02103900,0.00000000
5.46600000,0.02103900,0.00526000
5.46620000,0.02103900,0.00526000
5.46640000,0.02103900,0.00000000
5.46660000,0.02103900,0.00000000
5.46680000,0.02103900,0.00526000
5.46700000,0.02103900,0.00000000
5.46720000,0.02103900,0.00000000
5.46740000,0.02103900,0.00526000
5.46760000,0.02103900,0.00000000
5.46780000,0.02103900,0.00000000
5.46800000,0.02103900,0.00526000
5.46820000,0.02103900,0.00000000
5.46840000,0.02103900,0.00526000
5.46860000,0.02103900,0.00526000
5.46880000,0.02103900,0.00000000
5.46900000,0.02103900,0.00000000
5.46920000,0.02103900,0.00526000
5.46940000,0.02103900,0.00526000
5.46960000,0.02103900,0.00000000
5.46980000,0.02103900,0.00526000
5.47000000,0.02629800,0.00526000
5.47020000,0.02103900,0.00000000
5.47040000,0.02103900,0.00526000
5.47060000,0.02103900,0.00000000
5.47080000,0.02629800,0.00000000
5.47100000,0.02103900,0.00000000
5.47120000,0.02103900,0.00000000
5.47140000,0.02103900,0.00000000
5.47160000,0.02103900,0.00000000
5.47180000,0.02103900,0.00000000
5.47200000,0.02629800,0.00526000
5.47220000,0.02103900,0.00000000
5.47240000,0.02103900,0.00000000
5.47260000,0.02103900,0.00000000
5.47280000,0.02103900,0.00000000
5.47300000,0.02103900,0.00000000
5.47320000,0.02103900,0.00000000
5.47340000,0.02103900,0.00000000
5.47360000,0.02103900,0.00000000
5.47380000,0.02103900,0.00000000
5.47400000,0.02103900,0.00526000
5.47420000,0.02103900,0.00000000
5.47440000,0.02103900,0.00526000
5.47460000,0.02103900,0.00000000
5.47480000,0.02103900,0.00000000
5.47500000,0.02103900,0.00000000
5.47520000,0.02103900,0.00526000
5.47540000,0.02103900,0.00000000
5.47560000,0.02103900,0.00000000
5.47580000,0.02103900,0.00526000
5.47600000,0.02629800,0.00526000
5.47620000,0.02103900,0.00000000
5.47640000,0.02103900,0.00000000
5.47660000,0.02629800,0.00000000
5.47680000,0.02629800,0.00526000
5.47700000,0.02103900,0.00000000
5.47720000,0.02629800,0.00000000
5.47740000,0.02103900,0.00526000
5.47760000,0.02103900,0.00000000
5.47780000,0.02103900,0.00000000
5.47800000,0.02103900,0.00000000
5.47820000,0.02103900,0.00000000
5.47840000,0.02629800,0.00526000
5.47860000,0.02629800,0.00526000
5.47880000,0.02103900,0.00000000
5.47900000,0.02103900,0.00526000
5.47920000,0.02629800,0.00526000
5.47940000,0.02103900,0.00000000
5.47960000,0.02629800,0.00000000
5.47980000,0.02103900,0.00526000
5.48000000,0.02103900,0.00000000
5.48020000,0.02103900,0.00000000
5.48040000,0.02103900,0.00000000
5.48060000,0.02103900,0.00526000
5.48080000,0.02103900,0.00000000
5.48100000,0.02103900,0.00526000
5.48120000,0.02629800,0.00000000
5.48140000,0.02629800,0.00000000
5.48160000,0.02103900,0.00526000
5.48180000,0.02103900,0.00000000
5.48200000,0.02629800,0.00000000
5.48220000,0.02629800,0.00526000
5.48240000,0.02103900,0.00000000
5.48260000,0.02629800,0.00000000
5.48280000,0.02103900,0.00000000
5.48300000,0.02103900,0.00526000
5.48320000,0.02103900,0.00526000
5.48340000,0.02629800,0.00526000
5.48360000,0.02629800,0.00000000
5.48380000,0.02629800,0.00526000
5.48400000,0.02629800,0.00000000
5.48420000,0.02629800,0.00000000
5.48440000,0.02629800,0.00000000
5.48460000,0.02629800,0.00000000
5.48480000,0.02629800,0.00526000
5.48500000,0.02629800,0.00000000
5.48520000,0.02103900,0.00000000
5.48540000,0.02103900,0.00526000
5.48560000,0.02103900,0.00000000
5.48580000,0.02629800,0.00000000
5.48600000,0.02629800,0.00000000
5.48620000,0.02629800,0.00000000
5.48640000,0.02629800,0.00526000
5.48660000,0.02629800,0.00000000
5.48680000,0.02103900,0.00000000
5.48700000,0.02629800,0.00000000
5.48720000,0.02629800,0.00526000
5.48740000,0.02629800,0.00000000
5.48760000,0.02103900,0.00000000
5.48780000,0.02629800,0.00526000
5.48800000,0.02629800,0.00000000
5.48820000,0.02629800,0.00526000
5.48840000,0.02629800,0.00000000
5.48860000,0.02629800,0.00000000
5.48880000,0.02629800,0.00000000
5.48900000,0.02103900,0.00000000
5.48920000,0.02629800,0.00000000
5.48940000,0.02629800,0.00000000
5.48960000,0.02629800,0.00526000
5.48980000,0.02629800,0.00000000
5.49000000,0.02629800,0.00000000
5.49020000,0.02629800,0.00000000
5.49040000,0.02629800,0.00526000
5.49060000,0.02629800,0.00000000
5.49080000,0.02629800,0.00000000
5.49100000,0.02629800,0.00000000
5.49120000,0.02629800,0.00000000
5.49140000,0.02629800,0.00000000
5.49160000,0.02629800,0.00000000
5.49180000,0.02629800,0.00526000
5.49200000,0.02629800,0.00000000
5.49220000,0.02629800,0.00000000
5.49240000,0.02629800,0.00526000
5.49260000,0.02629800,0.00526000
5.49280000,0.02629800,0.00526000
5.49300000,0.02629800,0.00526000
5.49320000,0.02629800,0.00000000
5.49340000,0.02629800,0.00000000
5.49360000,0.02629800,0.00000000
5.49380000,0.02629800,0.00000000
5.49400000,0.02629800,0.00526000
5.49420000,0.02629800,0.00000000
5.49440000,0.02629800,0.00000000
5.49460000,0.02629800,0.00000000
5.49480000,0.02629800,0.00526000
5.49500000,0.02629800,0.00000000
5.49520000,0.02629800,0.00526000
5.49540000,0.02629800,0.00000000
5.49560000,0.03155800,0.00526000
5.49580000,0.02629800,0.00000000
5.49600000,0.02629800,0.00000000
5.49620000,0.03155800,0.00526000
5.49640000,0.02629800,0.00526000
5.49660000,0.02629800,0.00526000
5.49680000,0.02629800,0.00526000
5.49700000,0.03155800,0.00000000
5.49720000,0.02629800,0.00526000
5.49740000,0.02629800,0.00000000
5.49760000,0.02629800,0.00000000
5.49780000,0.02629800,0.00000000
5.49800000,0.03155800,0.00000000
5.49820000,0.02629800,0.00526000
5.49840000,0.02629800,0.00000000
5.49860000,0.02629800,0.00526000
5.49880000,0.02629800,0.00000000
5.49900000,0.02629800,0.00526000
5.49920000,0.02629800,0.00526000
5.49940000,0.02629800,0.00526000
5.49960000,0.02629800,0.00000000
5.49980000,0.02629800,0.00000000
5.50000000,0.02629800,0.00000000
5.50020000,0.02629800,0.00526000
5.50040000,0.02629800,0.00000000
5.50060000,0.03155800,0.00000000
5.50080000,0.03155800,0.00526000
5.50100000,0.03155800,0.00000000
5.50120000,0.02629800,0.00000000
5.50140000,0.02629800,0.00000000
5.50160000,0.03155800,0.00526000
5.50180000,0.02629800,0.00000000
5.50200000,0.02629800,0.00000000
5.50220000,0.02629800,0.00526000
5.50240000,0.02629800,0.00526000
5.50260000,0.02629800,0.00000000
5.50280000,0.02629800,0.00526000
5.50300000,0.02629800,0.00000000
5.50320000,0.03155800,0.00000000
5.50340000,0.02629800,0.00000000
5.50360000,0.02629800,0.00000000
5.50380000,0.03155800,0.00000000
5.50400000,0.02629800,0.00526000
5.50420000,0.02629800,0.00000000
5.50440000,0.02629800,0.00000000
5.50460000,0.02629800,0.00000000
5.50480000,0.02629800,0.00526000
5.50500000,0.02629800,0.00000000
5.50520000,0.02629800,0.00000000
5.50540000,0.03155800,0.00000000
5.50560000,0.02629800,0.00000000
5.50580000,0.03155800,0.00000000
5.50600000,0.02629800,0.00000000
5.50620000,0.02629800,0.00526000
5.50640000,0.03155800,0.00000000
5.50660000,0.03155800,0.00000000
5.50680000,0.02629800,0.00526000
5.50700000,0.02629800,0.00000000
5.50720000,0.03155800,0.00526000
5.50740000,0.03155800,0.00526000
5.50760000,0.03155800,0.00526000
5.50780000,0.03155800,0.00526000
5.50800000,0.02629800,0.00000000
5.50820000,0.03155800,0.00526000
5.50840000,0.03155800,0.00000000
5.50860000,0.03155800,0.00000000
5.50880000,0.03155800,0.00000000
5.50900000,0.03155800,0.00526000
5.50920000,0.03155800,0.00000000
5.50940000,0.03155800,0.00000000
5.50960000,0.03155800,0.00000000
5.50980000,0.03155800,0.00000000
5.51000000,0.03155800,0.00000000
5.51020000,0.03155800,0.00000000
5.51040000,0.03155800,0.00000000
5.51060000,0.03155800,0.00526000
5.51080000,0.02629800,0.00000000
5.51100000,0.03155800,0.00526000
5.51120000,0.02629800,0.00000000
5.51140000,0.03155800,0.00526000
5.51160000,0.02629800,0.00526000
5.51180000,0.03155800,0.00000000
5.51200000,0.03155800,0.00526000
5.51220000,0.03155800,0.00526000
5.51240000,0.03155800,0.00000000
5.51260000,0.03155800,0.00000000
5.51280000,0.03155800,0.00000000
5.51300000,0.03155800,0.00526000
5.51320000,0.03155800,0.00000000
5.51340000,0.03155800,0.00526000
5.51360000,0.03155800,0.00000000
5.51380000,0.03155800,0.00526000
5.51400000,0.03155800,0.00526000
5.51420000,0.03155800,0.00526000
5.51440000,0.03155800,0.00000000
5.51460000,0.03155800,0.00000000
5.51480000,0.03155800,0.00000000
5.51500000,0.03155800,0.00000000
5.51520000,0.03155800,0.00000000
5.51540000,0.02629800,0.00526000
5.51560000,0.03155800,0.00526000
5.51580000,0.03155800,0.00526000
5.51600000,0.03155800,0.00000000
5.51620000,0.03155800,0.00000000
5.51640000,0.03155800,0.00526000
5.51660000,0.03155800,0.00526000
5.51680000,0.03155800,0.00000000
5.51700000,0.03155800,0.00000000
5.51720000,0.03155800,0.00526000
5.51740000,0.03155800,0.00526000
5.51760000,0.02629800,0.00526000
5.51780000,0.02629800,0.00000000
5.51800000,0.03155800,0.00000000
5.51820000,0.03155800,0.00000000
5.51840000,0.03155800,0.00526000
5.51860000,0.03155800,0.00000000
5.51880000,0.03155800,0.00526000
5.51900000,0.03155800,0.00000000
5.51920000,0.03155800,0.00000000
5.51940000,0.03155800,0.00526000
5.51960000,0.03155800,0.00000000
5.51980000,0.03155800,0.00526000
5.52000000,0.03155800,0.00000000
5.52020000,0.03155800,0.00000000
5.52040000,0.03155800,0.00526000
5.52060000,0.03155800,0.00000000
5.52080000,0.03155800,0.00526000
5.52100000,0.03155800,0.00526000
5.52120000,0.03155800,0.00000000
5.52140000,0.03155800,0.00526000
5.52160000,0.03155800,0.00000000
5.52180000,0.03155800,0.00526000
5.52200000,0.03155800,0.00000000
5.52220000,0.03155800,0.00000000
5.52240000,0.03155800,0.00000000
5.52260000,0.03155800,0.00000000
5.52280000,0.03155800,0.00526000
5.52300000,0.03155800,0.00000000
5.52320000,0.03155800,0.00526000
5.52340000,0.03155800,0.00526000
5.52360000,0.03155800,0.00000000
5.52380000,0.03155800,0.00000000
5.52400000,0.03155800,0.00000000
5.52420000,0.03155800,0.00000000
5.52440000,0.03155800,0.00000000
5.52460000,0.03155800,0.00526000
5.52480000,0.03155800,0.00000000
5.52500000,0.03155800,0.00000000
5.52520000,0.03155800,0.00526000
5.52540000,0.03155800,0.00000000
5.52560000,0.03155800,0.00000000
5.52580000,0.03155800,0.00000000
5.52600000,0.03155800,0.00000000
5.52620000,0.03681800,0.00000000
5.52640000,0.03155800,0.00000000
5.52660000,0.03155800,0.00000000
5.52680000,0.03681800,0.00000000
5.52700000,0.03155800,0.00526000
5.52720000,0.03155800,0.00000000
5.52740000,0.03155800,0.00000000
5.52760000,0.03155800,0.00000000
5.52780000,0.03155800,0.00526000
5.52800000,0.03155800,0.00000000
5.52820000,0.03155800,0.00000000
5.52840000,0.03155800,0.00526000
5.52860000,0.03155800,0.00526000
5.52880000,0.03155800,0.00000000
5.52900000,0.03155800,0.00000000
5.52920000,0.03155800,0.00000000
5.52940000,0.03155800,0.00000000
5.52960000,0.03155800,0.00000000
5.52980000,0.03155800,0.00000000
5.53000000,0.03681800,0.00526000
5.53020000,0.03155800,0.00000000
5.53040000,0.03681800,0.00526000
5.53060000,0.03681800,0.00000000
5.53080000,0.03155800,0.00000000
5.53100000,0.03155800,0.00000000
5.53120000,0.03155800,0.00526000
5.53140000,0.03155800,0.00000000
5.53160000,0.03155800,0.00000000
5.53180000,0.03155800,0.00000000
5.53200000,0.03155800,0.00000000
5.53220000,0.03155800,0.00000000
5.53240000,0.03155800,0.00526000
5.53260000,0.03155800,0.00000000
5.53280000,0.03155800,0.00526000
5.53300000,0.03155800,0.00000000
5.53320000,0.03155800,0.00000000
5.53340000,0.03155800,0.00526000
5.53360000,0.03155800,0.00000000
5.53380000,0.03681800,0.00526000
5.53400000,0.03681800,0.00526000
5.53420000,0.03681800,0.00526000
5.53440000,0.03681800,0.00000000
5.53460000,0.03681800,0.00000000
5.53480000,0.03155800,0.00000000
5.53500000,0.03155800,0.00000000
5.53520000,0.03155800,0.00526000
5.53540000,0.03681800,0.00000000
5.53560000,0.03155800,0.00000000
5.53580000,0.03155800,0.00000000
5.53600000,0.03681800,0.00526000
5.53620000,0.03155800,0.00000000
5.53640000,0.03155800,0.00000000
5.53660000,0.03681800,0.00526000
5.53680000,0.03681800,0.00526000
5.53700000,0.03155800,0.00000000
5.53720000,0.03681800,0.00000000
5.53740000,0.03155800,0.00526000
5.53760000,0.03155800,0.00000000
5.53780000,0.03681800,0.00000000
5.53800000,0.03155800,0.00000000
5.53820000,0.03155800,0.00000000
5.53840000,0.03155800,0.00526000
5.53860000,0.03155800,0.00000000
5.53880000,0.03155800,0.00000000
5.53900000,0.03681800,0.00000000
5.53920000,0.03155800,0.00526000
5.53940000,0.03155800,0.00000000
5.53960000,0.03681800,0.00526000
5.53980000,0.03681800,0.00000000
5.54000000,0.03155800,0.00526000
5.54020000,0.03155800,0.00000000
5.54040000,0.03681800,0.00526000
5.54060000,0.03681800,0.00000000
5.54080000,0.03681800,0.00000000
5.54100000,0.03681800,0.00000000
5.54120000,0.03681800,0.00526000
5.54140000,0.03681800,0.00526000
5.54160000,0.03681800,0.00000000
5.54180000,0.03155800,0.00000000
5.54200000,0.03681800,0.00526000
5.54220000,0.03681800,0.00000000
5.54240000,0.03681800,0.00000000
5.54260000,0.03681800,0.00000000
5.54280000,0.03681800,0.00526000
5.54300000,0.03681800,0.00000000
5.54320000,0.03155800,0.00000000
5.54340000,0.03155800,0.00000000
5.54360000,0.03681800,0.00000000
5.54380000,0.03155800,0.00000000
5.54400000,0.03681800,0.00526000
5.54420000,0.03155800,0.00526000
5.54440000,0.03681800,0.00000000
5.54460000,0.03681800,0.00526000
5.54480000,0.03681800,0.00000000
5.54500000,0.03681800,0.00000000
5.54520000,0.03681800,0.00526000
5.54540000,0.03681800,0.00000000
5.54560000,0.03681800,0.00000000
5.54580000,0.03681800,0.00000000
5.54600000,0.03155800,0.00000000
5.54620000,0.03155800,0.00000000
5.54640000,0.03681800,0.00000000
5.54660000,0.03681800,0.00000000
5.54680000,0.03681800,0.00526000
5.54700000,0.03681800,0.00000000
5.54720000,0.03681800,0.00526000
5.54740000,0.03681800,0.00000000
5.54760000,0.03681800,0.00000000
5.54780000,0.03681800,0.00000000
5.54800000,0.03681800,0.00000000
5.54820000,0.03681800,0.00000000
5.54840000,0.03681800,0.00526000
5.54860000,0.03681800,0.00000000
5.54880000,0.03681800,0.00000000
5.54900000,0.03681800,0.00526000
5.54920000,0.03681800,0.00526000
5.54940000,0.03681800,0.00526000
5.54960000,0.03681800,0.00000000
5.54980000,0.03681800,0.00000000
5.55000000,0.03681800,0.00526000
5.55020000,0.03681800,0.00000000
5.55040000,0.03681800,0.00000000
5.55060000,0.03681800,0.00000000
5.55080000,0.03681800,0.00526000
